premise,conclusion,weight
" In order to sustain low income, especially single parent families women might have to work two jobs at a time or work longer hours.", " A lack of higher education makes it unlikely that women will get well-paying jobs.", 1.0
" Compliance with warning labels increases if the viewer has first-hand knowledge of people being injured in a similar situation.", " It is common knowledge that smoking can lead to numerous health issues. Warning labels on cigarette packets make the risks associated with smoking even more explicit. However, individuals still take up smoking and it remains popular.", -1.0
" Compliance with warning labels increases if the viewer has first-hand knowledge of people being injured in a similar situation.", " Allowing harm to happen is sometimes beneficial to society at large. If a person suffers or even dies as a consequence of their own bad decisions, they can serve as an example to others, and as a point of reference for teaching children and juveniles about the dangers of reckless behavior.", 1.0
" Getting an abortion is a legitimate choice even if governments create programs aimed at helping women with children. Mothers would have to lead hectic and tiring lives even with this help. They should be able to choose not to.", " Women should not have to choose between a career and/or education and a child. Rather than focusing on abortion, society should focus on addressing the reasons why women seek abortions. Policies that would help women be students and workers and mothers at the same time, such as telecommuting, paid parental leave, and affordable child care and housing, are what is needed for true gender equality, not abortion.", -1.0
" Under Islamic jurisprudence, the fetus doesnt have all the rights of a person but its right to life is only disregarded if there is a danger to the mothers health. The reasoning is that since the mother is a full person, she already has relations and duties in the world, for example, her family or work and that the fetus is not absolutely comparable. It is important to note this distinction cannot be used as a blanket justification for abortion under any condition.", " The Quran never specifically mentions abortion but does differentiate between a fetus and a human, thus suggesting that the highest form of Islamic religious authority does not consider a fetus to have all the rights of personhood and that abortion is permissible (Shapiro, p. 485).", -1.0
" Information about different contraceptive methods is available online and at various counseling institutions - it is even taught at schools. Information about the correct use of a particular contraceptive comes with the packaging, or can be obtained from the doctor prescribing it or the pharmacist selling it.", " The problem with contraception related education is not that people need to know it exists, but how to use it properly.", -1.0
" Though this may be true for some people, data indicates that this is only the case for 5% of women who had an abortion.", " Some women (and men) regret their decision to have an abortion later in life.", -1.0
" Social observation allows us to acquire fears without ever being personally exposed to the aversive stimulus.", " Allowing harm to happen is sometimes beneficial to society at large. If a person suffers or even dies as a consequence of their own bad decisions, they can serve as an example to others, and as a point of reference for teaching children and juveniles about the dangers of reckless behavior.", 1.0
" This could also be the result of morality being universal and objective, but most humans being immoral and adhering to incorrect moral principles.", " If morality were universal, all humans could be expected to hold the same moral values. However, this is not the case, implying that morality is relative.", -1.0
" A 2013 study at Princeton found next to no difference regarding overall life satisfaction between parents and non parents.", " According to a study in Germany the negative effect of a new baby on a persons happiness in the first year is worse than divorce, unemployment and even the death of a partner.", -1.0
" Killing the child isnt necessary to prevent this. Adoption can remove the womans requirement to mother the child.", " New mothers can develop social isolation and become disconnected from friends and colleagues due to the pressures of motherhood.", -1.0
" In Loving v. Virginia (1967), the Supreme Court struck down the ban on interracial marriage using the 14th Amendment.", " The Supreme Court has invoked the 14th Amendments right to privacy for other rulings related to family, and it is the logical amendment to use in regard to abortion. The modern world is confronted with many issues that could not have been anticipated in the Constitution, and so it is up to the Court to interpret it to the best of their ability.", 1.0
" A brain-dead patient is not usually expected to recover within the treatment abilities of current medicine, whereas a foetus will continue to develop and will eventually have active brain waves.", " Patients that are brain dead also have fully developed genetic codes, yet families are allowed to request doctors to disconnect them from life support, effectively ending their lives. It follows, therefore that mothers should be allowed to abort these fetuses in the same manner in which families are allowed to withdraw life support from brain dead patients.", -1.0
" This is tantamount to saying that killing a child preserves their right to not have an unhappy life, which is untrue. If a child is killed, it never even has the chance of having a happy life.", " A child has a right not to be raised by a parent who doesnt want them, which would be impossible to disguise and deeply impact the child, having substantial negative effects on their future mental health and ability to have meaningful relationships, as well as an array of academic and social outcomes.", -1.0
" Most abortions are not performed late enough in pregnancy to count as killing unborn children.", " This should be solved through education and spreading public awareness, not by killing unborn children.", -1.0
" The extreme extension of this argument is that people should always be trying to allow potential lives to come into existence, which would mean they should always be seeking to procreate.", " If one is not allowed to end potential future lives, it is unclear where the line ends. This could mean it is unethical to use any form of contraception.", 1.0
" In Griswold v. Connecticut (1965), the Supreme Court used the 14th Amendment to overturn the ban on distributing contraception and information on its use.", " The Supreme Court has invoked the 14th Amendments right to privacy for other rulings related to family, and it is the logical amendment to use in regard to abortion. The modern world is confronted with many issues that could not have been anticipated in the Constitution, and so it is up to the Court to interpret it to the best of their ability.", 1.0
" If we followed the logic in this claim we would not give care to people who are suffering from illnesses caused by smoking, people who decided against wearing safety equipment and so were injured and many other instances when a persons actions contributed to their own suffering.", " Allowing harm to happen is sometimes beneficial to society at large. If a person suffers or even dies as a consequence of their own bad decisions, they can serve as an example to others, and as a point of reference for teaching children and juveniles about the dangers of reckless behavior.", -1.0
" But this does not mean that the state can conscript people to become teachers, or that government employees who dont want to teach kids should be forced to do so.", " The human right to education does not merely mean that people cannot be punished for getting an education. On the contrary, it is understood to confer on the state the principal responsibility for the provision of this right.", -1.0
" Childless couples are a poor control group, since the majority (61%) of women who get abortions in the US already have children.", " Researchers found that the rate of the decline in relationship satisfaction is nearly twice as steep for couples who have children than for childless couples.", -1.0
" In Texas, one study found that pregnancy-related deaths doubled after the state stopped reimbursing Planned Parenthood and imposed stringent funding cuts for women’s health — and 54% fewer patients in the state received care.", " If elected to government, right-wing groups are likely to roll back on welfare programs like Planned Parenthood. In the process of this, not only do they harm women seeking access to abortion but also women seeking access tohealthcare services provided by such programs.", 1.0
" Staying pregnant and carrying the child to term often comes with monetary or health costs that women may not be able to afford. In these situations, they do not actually have a choice.", " Even after the woman has become pregnant, there are several courses of action that she can pursue: she can give birth anonymously and abdicate responsibility for the baby, she can put the baby up for adoption regularly, she can seek assistance in caring for the baby, or she can take care of the baby herself, maybe in conjunction with the father. Abortion is only one of several options, so it is definitely the womans choice to seek an abortion.", -1.0
" Women who have abortions (pp.3) are twice as likely to never get married.", " Abortion benefits families.", -1.0
" Once a law against conscientious objection is in place, medical students opposed to abortion can simply decide not to become gynaecologists in the first place, so there is no need for them to switch fields.", " A doctor cannot switch medical fields without a great cost of money, time, and effort. Switching would require several more years of expensive medical school and leave the doctor without salary in the meantime.", -1.0
" Governments can regulate against such abuse by making it mandatory for conscientious objectors to immediately refer the patient to a doctor that is willing to conduct abortions. Governments can give these doctors a maximum time span in which they must give this information to the patient.", " Pro life doctors can claim conscientious objection to push back the time of abortion so late that it is no longer possible for the patient to have an abortion performed", -1.0
" A quarter of people who are over the age of 35 and have an abortion (pp. 3)  are currently divorced or separated as compared to only 19% of those who kept the child. By their late thirties, only 37% of those who had an abortion remain in their first marriage, compared to over 56% of people who did not have an abortion.", " Abortion benefits families.", -1.0
" Governments can choose to put money into social programs. They do not necessarily have to.", " If women could not have abortions so easily, governments would have to put more money into social programs.", -1.0
" There is a huge difference between choosing in advance to end ones own life in a particular situation, as in the case of do not resuscitate orders, and ending another ones life when they pose an inconvenience. We cannot equate these two instances of loss of life.", " The right to bodily autonomy is recognized by states and medical practitioners alike. This is evident in the cases of Do not resuscitate orders, where doctors are compelled to withdraw support if a patient is dying. Even the loss of life of an individual does not warrant violation of their consent and bodily integrity.", -1.0
" Avoiding sexual intercourse, by either refraining from sexual activity altogether, or by limiting oneself to other practices, is a simple and obvious way to avoid pregnancy.", " Most of these methods are not a hundred per cent effective. Therefore there would still be a chance of pregnancy.", -1.0
" Avoiding sexual intercourse, by either refraining from sexual activity altogether, or by limiting oneself to other practices, is a simple and obvious way to avoid pregnancy.", " If contraception is not readily available, there are still ways to avoid pregnancy, abstinence being one of them. The sexual partners are therefore responsible for the pregnancy, to the extent that they knew about the lack of contraception and agreed to sex anyway.", 1.0
" Knowing about somethings existence does not mean you are adequately educated.", " If a woman knows about abortion, it is safe to assume that she also knows about contraception - education not being available is therefore no viable excuse.", -1.0
" By this logic, the moment of birth could could easily be defined as the beginning of life, since it is an equally definite point.", " In the struggle to try to determine the beginning of human life (should it be the moment of conception, the moment of implantation, tissue separation, etc), the moment of conception is one of the few points that is definite.", -1.0
" There are many evolutionary theories backing this up showing that altruism in early hunter gatherers was the earliest form of morality, far before religion had an influence.", " Morality can exist without religious beliefs.", 1.0
" The Hippocratic Oath states that, I will use treatment to help the sick according to my ability and judgment, but never with a view to injury and wrong-doing. - the judgement part suggests that the doctor has to evaluate which treatments are acceptable in which circumstances.", " Even if there is a duty to act, it does not follow that an abortion is the only way to help the patient. If the patient refuses all alternative treatments, the doctor is not obliged to perform the only remaining one, just as he is not obliged to act if the patient refuses all treatments.", 1.0
" Planned Parenthood at this time was controlled by the Republican Party, which wanted to expand its electoral base to opponents of abortion after it had been a pro-life party for years. It is thus difficult to tell whether these statements by Planned Parenthood representatives were based on political imperatives at the time or genuine medical evidence - especially since the organisation later changed its stance to emphasising the health benefits of abortion and defending access to abortion.", " In 1967, Planned Parenthood director Alan Guttermatch wrote in Abortion - Yesterday, Today, and Tomorrow that, Today it is possible for almost any patient to be brought through pregnancy alive, unless she suffers from a fatal illness such as cancer or leukemia, and, if so, abortion would be unlikely to prolong, much less save, life.", -1.0
" Planned Parenthood at this time was controlled by the Republican Party, which wanted to expand its electoral base to opponents of abortion after it had been a pro-life party for years. It is thus difficult to tell whether these statements by Planned Parenthood representatives were based on political imperatives at the time or genuine medical evidence - especially since the organisation later changed its stance to emphasising the health benefits of abortion and defending access to abortion.", " In 1960, the then medical director of Planned Parenthood Mary Caldone, stated medically speaking, that is from the point of view of the diseases of various systems, cardiac, genitourinary, and so on, it is hardly ever necessary to consider the life of a mother threatened by a pregnancy.", -1.0
" Women who have babies with birth defects or for whom the pregnancy is medically dangerous do not have a choice.", " Even after the woman has become pregnant, there are several courses of action that she can pursue: she can give birth anonymously and abdicate responsibility for the baby, she can put the baby up for adoption regularly, she can seek assistance in caring for the baby, or she can take care of the baby herself, maybe in conjunction with the father. Abortion is only one of several options, so it is definitely the womans choice to seek an abortion.", -1.0
" Abortion also causes relationship stress and decline at significant rates.", " Researchers found that the rate of the decline in relationship satisfaction is nearly twice as steep for couples who have children than for childless couples.", -1.0
" If there are exceptions to the right to life or education for certain citizens of a state, it cannot be said that citizens of that state actually have the right to life or education.", " For the respective legal right to exist, every single woman needs to be able to access abortions. If only one woman is denied this right for any reason, the state has been derelict in its duty of implementing its citizens legal rights, which need to apply indiscriminately at all times.", 1.0
" It is far easier for men to not have to deal with pregnancy, childbirth, and raising children.", " Men are affected by unwanted pregnancies too. Unwanted pregnancies can mean another mouth to feed or child support payments.", -1.0
" Arguably every sperm is a potential human being, but that does not mean sperm has human rights.", " Potential rights are not the same as actual rights. For example, the heir to the throne is a potential ruler, but does not have the same rights as the King. Therefore, the fact that a fertilized embryo is a potential human being does not necessarily give it the right to life.", 1.0
" Most of these methods are not a hundred per cent effective. Therefore there would still be a chance of pregnancy.", " If contraception is not readily available, there are still ways to avoid pregnancy, abstinence being one of them. The sexual partners are therefore responsible for the pregnancy, to the extent that they knew about the lack of contraception and agreed to sex anyway.", -1.0
" Questions of morality, religious freedom, and legal ethics should be at least partly rooted in evidence. If one believes that the answers to these questions will, in fact, change the world in a certain manner then evidence provides a way of falsifying that belief.", " The distinction between faith-based medicine and evidence-based medicine is not relevant here. Whether or not conscientious objection to abortions should be allowed is a problem of morality, definitions and limits of religious freedom, and the implementation of ethics in law.", -1.0
" The reason why brain dead is used as a point of death is that the brain regulates body functions, so without it, the rest of the body cannot work and eventually shuts down. It is a symbiotic relationship and does not exist in a foetus or embryo, which has not developed enough of its body to survive outside of the womb.", " The presence of brain waves should be a marker for determining the beginning of life, because the lack of brain waves is used to determine brain death, an accepted point for the end of life.", -1.0
" Virtue ethicists hold that something is good if it contributes to human flourishing, which can be achieved by trying to perfect certain virtues and developing a sense of practical wisdom.", " What constitutes the good is itself a matter of philosophical discussion. There are many different definitions of the good. Therefore, the application of this policy may vary according to the ethical preferences of the state. An application of this policy may lead to a ban on abortion, for example.", 1.0
" A higher education is not necessary for individuals getting high paying jobs.", " A lack of higher education makes it unlikely that women will get well-paying jobs.", -1.0
" At fertilization, all of the genetic characteristics, such as the color of the eyes, are laid down determinatively. Conniff noted the prevalence of the above views in a study in which he wrote, At that moment conception takes place and, scientists generally agree, a new life begins—silent, secret, unknown.(Rice, Charles pp. 29–31)", " Conception is the beginning of biological life and a fertilized egg is a potential human being.", 1.0
" This may be a case of the is/aught paradigm. It is clear that the law is not considering a fetus a person, but it is not clear whether the law aught to consider a fetus a person.", " In the Supreme Court ruling Roe v. Wade, the Supreme Court ruled that a fetus does not count as a person and therefore is not entitled to the rights enshrined in the constitution (especially the protections enshrined in the 14th Amendment).", -1.0
" It is implicit that abortions are good and should be encouraged since only doctors that may hint against-rather than for-abortion are penalized. If a young woman came to a doctor unsure about what to do and the doctors phraseology implied an abortion would be best then there is no difference between the situations except the outcome.", " Doctors have a large amount of influence over their patients. It is seen in other medical procedures that doctors personal opinions and how they phrase the information they provide can influence a patients decision. Due to this, their refusal to perform a procedure could influence vulnerable women seeking an abortion.", -1.0
" Raising a child can cost over $230,000, not including the cost of college.", " In 2005, the top answers given for getting an abortion included responsibilities to others and being unable to afford having a child.", 1.0
" Raising a child can cost over $230,000, not including the cost of college.", " Staying pregnant and carrying the child to term often comes with monetary or health costs that women may not be able to afford. In these situations, they do not actually have a choice.", 1.0
" In the UK, Downs Syndrome is considered a birth defect and a legitimate reason for abortions after 24 weeks (pg. 23, 11). Downs Syndrome does not prevent someone from living a long and happy life and so should not be a valid reason for an abortion.", " In the U.S., 80% of abortions after the 21st week are due to birth defects. Abortions after 24 weeks are generally only for fetuses with such severe defects that they would not survive outside of the womb. This means that the abortions which are the hardest to receive are usually for people who have little choice in the matter and whose children never had a chance of survival.", -1.0
" At its core, Dworkins argument revolves around the principle that it is within our power to change some things, but not others. He argues that we should be held responsible for the former, but not the latter.", " The philosopher Richard Dworkin argued that people cannot be held responsible for their circumstances. By this logic, a woman cannot be held responsible for growing up in circumstances where contraceptive methods and relevant information are difficult to access (Scheffler, p. 2).", 1.0
" This is not a religious topic;religion have their views on this matter but it’s just that, a view. Science has a much better chance at determining the exact moment a foetus becomes ‘alive’.", " It is not sciences place to say when a fetus should or should not be considered a person because this is a decision heavily influenced by the religious morals and philosophical stance held by an individual or a collective.", -1.0
" Problems such as lung cancer from smoking and heart disease from obesity are not similar to pregnancy. If you consider the definition of a medical condition, pregnancy is not one. Without complications, pregnacy is within the range of normal biological states. In most cases, it is not life threatening. It could and should be considered potential for life, or even a new life, rather than a problem.", " We would expect medical professionals to treat smokers and obese people equally, even though some of their medical conditions could be as a result of personal choices.", -1.0
" The trauma caused by a second birth could not have aided an already severely sick woman.", " There is no proof that an abortion would have saved Milluzzos life at this point.", -1.0
" Consequentialists hold that the rightness of an action depends on whether its outcomes produce a net good. What constitutes a net good varies according to the consequentialist position one holds. For example, hedonsitic utilitarians hold that pleasure is the good and actions must produce more pleasure than pain to be considered right.", " What constitutes the good is itself a matter of philosophical discussion. There are many different definitions of the good. Therefore, the application of this policy may vary according to the ethical preferences of the state. An application of this policy may lead to a ban on abortion, for example.", 1.0
" Morality is a deeply biased concept. Every person, depending on their own beliefs, has a different opinion of what is morally correct. Due to this, analysing the consequences of actions or lack of actions is the only way to objectively look at morality. We can see what is moral or not by whether it produces a good or bad outcome.", " Consequentialism is the theory that the overall consequences are what decide the morality of an action or lack of action. If this is to be followed then due to the fact that the end result would be the same, whether you allowed the harm to take place or did it yourself, both are morally wrong.", 1.0
" Abortion is an action taken by one member of a family, but it can affect all others as well. By terminating a pregnancy, you are testing a familys strength as you are potentially taking away someones brother or someones son.", " Abortion benefits families.", -1.0
" If someone is not educated in contraceptives it is unlikely they are educated in non contraceptive methods of avoiding pregnancy.", " If contraception is not readily available, there are still ways to avoid pregnancy, abstinence being one of them. The sexual partners are therefore responsible for the pregnancy, to the extent that they knew about the lack of contraception and agreed to sex anyway.", -1.0
" Society presumes people are good until proven otherwise.", " Abortion also prevents a potential negative contributor. A fetus can turn out good or bad.", -1.0
" The government already designates certain groups as undeserving of the full set of rights guaranteed under the constitution, such as children or criminals.", " Allowing the government to decide personhood could be a slippery slope to the the government designating certain groups of people as undeserving of all the rights enshrined in the constitution.", -1.0
" Many abortion laws such as the UKs Abortion Act of 1967 allow doctors to refuse to participate in terminations, but oblige them to provide necessary treatment in an emergency when the womans life may be jeopardised.", " Conscientious objection does not prevent abortions as the case is referred to another doctor. Conscientious objection is also not applicable in emergency situations. Therefore the doctor is not risking the womans life through refusing abortion.", 1.0
" In 1971, the US Supreme Court ruled that the right to conscientious objection only applies to those who oppose war as a whole, not to those who oppose a particular war.", " Theories of selective conscientious objection to military service recognise that it is possible for soldiers to be opposed to a particular war, while not being opposed to war in general. This would be analogous to allowing people to become doctors, but objecting to a specific procedure.", -1.0
" This is not the case everywhere: In the UK, a doctor does not have an obligation to refer a patient, but must only give them accurate information to proceed. This could be interpreted quite loosely.", " Conscientious objection does not prevent abortions as the case is referred to another doctor. Conscientious objection is also not applicable in emergency situations. Therefore the doctor is not risking the womans life through refusing abortion.", -1.0
" This is another argument that could justify killing a living child: Trying to raise this two-month-old is drastically changing my life, and killing the child will stop that. An argument that easily translates to justifying the death of a child who has already been born is a poor argument for abortion.", " It isnt moral to kill an innocent life because youd be happier if you did.", 1.0
" The right to an abortion is a negative right derived from the right to privacy, i.e. it is the right to obtain an abortion without the interference of the State by making it illegal or essentially impossible. It is not a positive right such as the right to an attorney while being questioned by police, the right to a trial by jury if being tried for a crime. No duty on the part of the state exists to ensure that women have access to abortion services by compelling doctors against their will.", " Roe v. Wade states that women have a right to an abortion, not a right to not be punished when they get an abortion. It also creates a duty for the state to defend that right and ensure that women all across the US have this right in practice, not only in theory.", -1.0
" Women without a high school degree have the highest rate of unintended pregnancies, and without at least a high school degree, job prospects and prospects for continuing education are low.", " Statistics show that the women who are most likely to experience unwanted pregnancies are also those least well equipped to deal with the consequences (Thomas and Monea, p. 2).", 1.0
" Legislation in some places around the world recognises that foetuses have actual rights, not potential rights.", " Potential rights are not the same as actual rights. For example, the heir to the throne is a potential ruler, but does not have the same rights as the King. Therefore, the fact that a fertilized embryo is a potential human being does not necessarily give it the right to life.", -1.0
" Giving birth in a hospital can be very expensive. A study found that, in a hospital, a natural birth can range from $3,000 to $37,000 and a C-section can range from $8,000 to $71,000.", " There are alternatives, like adoption, if the mother does not want to raise the child.", -1.0
" Giving birth in a hospital can be very expensive. A study found that, in a hospital, a natural birth can range from $3,000 to $37,000 and a C-section can range from $8,000 to $71,000.", " Staying pregnant and carrying the child to term often comes with monetary or health costs that women may not be able to afford. In these situations, they do not actually have a choice.", 1.0
" Giving birth in a hospital can be very expensive. A study found that, in a hospital, a natural birth can range from $3,000 to $37,000 and a C-section can range from $8,000 to $71,000.", " In 2005, the top answers given for getting an abortion included responsibilities to others and being unable to afford having a child.", 1.0
" While consequentialism judges the impact of an action, it is not only the immediate impact. Allowing harm to occur may have overall beneficial consequences in the long term, especially if there is a reasonable principle behind the refusal to intervene.", " Consequentialism is the theory that the overall consequences are what decide the morality of an action or lack of action. If this is to be followed then due to the fact that the end result would be the same, whether you allowed the harm to take place or did it yourself, both are morally wrong.", -1.0
" If we voluntarily allow people to suffer or even die by refusing aid we are providing a bad example for children and juveniles. Using these instances as a point of reference also teaches children lack of compassion and empathy.", " Allowing harm to happen is sometimes beneficial to society at large. If a person suffers or even dies as a consequence of their own bad decisions, they can serve as an example to others, and as a point of reference for teaching children and juveniles about the dangers of reckless behavior.", -1.0
" An individuals circumstances may reduce the degree of responsibility but do not take away all responsibility for their actions. Minors may be given lesser sentences if they commit crimes, but are given sentences nonetheless.", " The philosopher Richard Dworkin argued that people cannot be held responsible for their circumstances. By this logic, a woman cannot be held responsible for growing up in circumstances where contraceptive methods and relevant information are difficult to access (Scheffler, p. 2).", -1.0
" There is no direct link between legalizing abortion and a decrease in maternal mortality rates, therefore the argument that allowing abortion is the ultimate answer to helping women is flawed and resources would be better spent elsewhere.", " Pregnancy and giving birth is dangerous. The United States has the highest maternal mortality rates in the developed world.", -1.0
" In the US, hormonal birth control, which is one of the most effective methods available, can set women back between $160 and $600 per year. Without health insurance and with a low income, this will be difficult to afford especially for low-income women.", " Women living in poverty or who are not documented can find it harder to access contraception.", 1.0
" The asleep have the ability to live without assistance.", " A lack of person-hood cannot justify killing an agent. Comatose patients, the mentally ill and people who are asleep are not persons in this sense either. Killing them is not allowed and so abortion should not be treated differently.", -1.0
" The Home Tuition Scheme provides money to the family or school of the person who is pregnant so that they can receive at home tutelage.", " There are many grants and systems in place to help young mothers in education.", 1.0
" The inherent power imbalance in doctor-patient interactions exists largely because the patient comes to the physician for help, immediately placing the physician in a position of power.", " The power imbalance between healthcare professionals and patients is a reversal of that between foot soldiers and their commanders. The legitimate exercise of conscientious objections can only be by the powerless against the powers-that-be — not by the privileged against regular people who rely on them for essential services.", 1.0
" The threat from overpopulation to the countrys resources and thus societal well-being overall became so severe in China that the government instituted a harsh One Child Policy in 1979.", " More people does not necessarily equal a better society - on the contrary, overpopulation is a serious problem for many developing countries.", 1.0
" The financial opportunity cost associated with avoiding gynecology, by specializing in a non-birth-related area of medicine, does not constitute a harm which is based on the threat of violence.", " State authority is always ultimately backed up by the threat of violence, since the state holds the monopoly of violence. Hence, even financial penalties are ultimately based on the threat of violence.", -1.0
" Someone can only consent to an action not a consequence. Sex is an action and any man or woman can consent to this action. The woman becoming pregnant is a consequence of said action.", " Since the woman consented to sex, she implicitly consented to the known possible consequences as well. Therefore, she consented to having a fetus dependent on her for the duration of the pregnancy.", -1.0
" The presence of brain waves does not mean that the fetuses brain waves are the same as those of a fully formed human brain. For instance, a fetus cannot form memories.", " The presence of brain waves should be a marker for determining the beginning of life, because the lack of brain waves is used to determine brain death, an accepted point for the end of life.", -1.0
" Gambling or drug addicts as well as alcoholics often have to hit rock bottom before they are willing to reform themselves. Giving them money to pay for utilities bills, car loans and mortgages in order to prevent them from losing electricity, their car or their house only enables them to continue their self-destructive behavior.", " Allowing harm to happen may be beneficial to the afflicted in the long term. If a person makes bad decisions that threaten to harm them (in a non-permanent way), letting them face the consequences may lead to better decisions in the future, thus improving their life and the lives of those around them.", 1.0
" The Hippocratic Oath states that, Neither will I administer a poison to anybody when asked to do so, nor will I suggest such a course. Similarly I will not give to a woman a pessary to cause abortion. But I will keep pure and holy both my life and my art., which clearly prohibits abortion.", " Even if there is a duty to act, it does not follow that an abortion is the only way to help the patient. If the patient refuses all alternative treatments, the doctor is not obliged to perform the only remaining one, just as he is not obliged to act if the patient refuses all treatments.", 1.0
" This is a very rare scenario. If there is a chance that both child and mother can be saved, it should be pursued by any means.", " At times, the fetus threatens the life of the mother. In such scenarios, it is perfectly legitimate for the mother to defend herself against such a threat and abort the fetus.", -1.0
" Transmen are also able to become pregnant.", " Only women can become pregnant, so they are always most immediately affected by policies relating to abortions.", -1.0
" The difference being that someone who signs a DNRO is forfeiting their own life volentarily, and asking for no intervention. The abortion recipient is asking the doctor to kill another entity. If conscientious objection was banned, then it would coerce the killing of another entity against the doctors will.", " The right to bodily autonomy is recognized by states and medical practitioners alike. This is evident in the cases of Do not resuscitate orders, where doctors are compelled to withdraw support if a patient is dying. Even the loss of life of an individual does not warrant violation of their consent and bodily integrity.", -1.0
" In the US, only 1.2 percent of abortions in 2013 occurred at or after 21 weeks. At 22 weeks, a foetus has a 22 percent chance of survival and a 23 week old foetus has a 72 percent chance.", " By the time an abortion is usually obtained, the fetus has a high chance of surviving to the stage of viability, and so the point at which one would get an abortion is also the point when theres a high chance of the potential life becoming a full life.", -1.0
" The view that only the immediate result determines the morality of an action or inaction is untenable, because it would lead to absurd moral judgments. For example, since the result of murder, negligent homicide and homicide in self defense have the same result, they would be morally equivalent. Likewise, pushing somebody into the water to drown would be morally equivalent to not jumping in to rescue them, or even trying and failing to rescue them, because the result would be the same.", " Consequentialism is the theory that the overall consequences are what decide the morality of an action or lack of action. If this is to be followed then due to the fact that the end result would be the same, whether you allowed the harm to take place or did it yourself, both are morally wrong.", -1.0
" Consent can be revoked at any time. In relation to the woman, if we are to assume she implies consent to the child through her sexual activity, this implied consent can at any point be revoked. Once consent is revoked the foetus does not have a right to the mothers body.", " Self-defense cannot be invoked against possible harms that one has consented to. Since the woman consented to sexual intercourse, she also implicitly consented to the consequences thereof, which include the possibility of pregnancy. Therefore, she cannot claim self-defense against the assaulting fetus.", -1.0
" Findings from a 2016 report have found 46 Catholic-restricted hospitals in the US that are the only community providers of short-term hospital care for people living in their geographic regions.", " Its easy to suggest that when there are options available for healthcare. In many parts of the world, the Catholic Church offers the only available healthcare. In these places, the alternative to them would be no access to healthcare at all, creating significant health risks.", 1.0
" Permitting permitting a mother to kill her child would give a woman more choice and control. If she decides she regrets motherhood, she could easily opt out.", " Just because something gives a person more choices and more control over their own life does not mean that thing is inherently good - let alone that others should be compelled to provide it by force.", 1.0
" Over 3,000 women reported an Irish address when seeking an abortion in England in 2016.", " The demand for abortion does not decrease due to restrictions. A drop in abortion rates could be due to women traveling abroad for abortions or getting them illegally.", 1.0
" All adult human beings who are in the labor force are caught in situations where they inevitably have to choose between family and work.", " Women should not have to choose between a career and/or education and a child. Rather than focusing on abortion, society should focus on addressing the reasons why women seek abortions. Policies that would help women be students and workers and mothers at the same time, such as telecommuting, paid parental leave, and affordable child care and housing, are what is needed for true gender equality, not abortion.", -1.0
" The comatose can be removed from life support.", " A lack of person-hood cannot justify killing an agent. Comatose patients, the mentally ill and people who are asleep are not persons in this sense either. Killing them is not allowed and so abortion should not be treated differently.", -1.0
" Innocence however requires moral agency and independence, which is also not possible prior to birth.", " The US constitution enshrines the presumption of innocence, so unborn fetuses should be considered positive contributors until proven otherwise, which is not possible prior to birth.", -1.0
" If a minor is not competent to have sex responsibly, then the legal guardians have the duty to prevent them from engaging in sex at all. Furthermore, it is the parents duty to educate their children about how to best deal with their sexual urges and members of the opposite sex in general, among many other things. Therefore, even in cases of teenage pregnancy, it is somebodys fault.", " In the US, 67.8 in every thousand girls between the age of 15 and 17 become pregnant. Girls 14 or younger had a rate of 6.6 in every thousand getting pregnant. Minors cannot be expected to have a comprehensive knowledge of contraception.", -1.0
" To doctors and scientists, the question of when life begins isn’t a matter of gathering more evidence. Every iteration and advance in the lab make the question even more the purview of philosophers and theologians.", " Personhood is contentious, but biology is not. The human life cycle as a new, genetically distinct organism begins at conception, so taking a life is an accurate description of abortion, even if taking the life of a person is debatable.", -1.0
" Most conscientious objectors have 7 to 11 years of education including college and medical school, plus the experience of post-med school internships and residencies, and the experience of any medical work since. To pull these highly trained practitioners from the workforce would be a huge detriment to womens maternal health.", " There will always be a conscientious objection right - people will simply choose not to be doctors. This will restrict the supply of practitioners, make medical care more expensive and less efficient and thus endanger potential patients.", 1.0
" The Catholic Church is the primary or only provider of health care in a number of regions across the United States and one in six hospitals in the country are operated in accordance with Catholic doctrine.", " Its easy to suggest that when there are options available for healthcare. In many parts of the world, the Catholic Church offers the only available healthcare. In these places, the alternative to them would be no access to healthcare at all, creating significant health risks.", 1.0
" Abortion provides options to families and gives them more control over determining when they are ready to have a family.", " Abortion benefits families.", 1.0
" Women do not have abortions due to a fear of current or future socioeconomic circumstances alone. 48% of women had abortions because they did not want to be single mothers or were having relationship problems. Governments may be able to help mothers get education and jobs but they can not regulate against this. (Finer et al;p.g 1)", " Women should not have to choose between a career and/or education and a child. Rather than focusing on abortion, society should focus on addressing the reasons why women seek abortions. Policies that would help women be students and workers and mothers at the same time, such as telecommuting, paid parental leave, and affordable child care and housing, are what is needed for true gender equality, not abortion.", -1.0
