premise,conclusion,weight
" In the Domincan Republic, CONACADO workers voted to use their fair trade premiums to build a new school, and repair several in five regional sectors of the cooperative.", " Fair trade producers invest some of the profits in their local communities in order to build schools and support educational purposes.", 1.0
" Fair trade certifiers do not monitor and enforce the payment of minimum wages to temporary workers that are employed to harvest the farm produce.", " Fair trade does not monitor how much more money retailers charge for fair trade goods, which means that most of the profits can be kept by landlords or large corporations.", 1.0
" Multinational corporations present in developing countries either hire unskilled labour from developing countries at low wages, or only hire skilled workers.", " Globalisation has been blamed for rising global inequality.", 1.0
" Research on plantations shows that 24% of overall fair trade premium was used for educational purposes. (p. 12)", " Fair trade producers invest some of the profits in their local communities in order to build schools and support educational purposes.", 1.0
" Fair trade prevents its workers from investing in the mechanisation and industrialisation which would allow developing countries to increase their manufacturing capabilities and gain increased profits from their goods.", " It is Western countries who manufacture goods from the raw materials produced by fair trade workers, and in turn receive the profits from those products.", 1.0
" Global inequality peaked around the year 2000, and is now gradually falling, primarily due to the economic growth of countries like India and China.", " Globalisation has been blamed for rising global inequality.", -1.0
" The Fair World Projects Grow Ahead initiative is a grass-roots project to fund reforestation projects in Peru.", " Fair trade cooperatives invest their fair trade premium in reforestation projects.", 1.0
" The Nicaraguan UCA cooperative has built a pre-school using the premium earned from its coffee.", " Fair trade producers invest some of the profits in their local communities in order to build schools and support educational purposes.", 1.0
" Research in Bolivia found that coffee producers outside fair trade were able to negotiate higher prices, often more than what fair trade farmers received.", " Farmers who are not a part of fair trade are also able to successfully negotiate higher prices for their products.", 1.0
" Consumers would still buy coffee or chocolate if a fair trade option wasnt available. Fair trade offers a green alternative to goods people would buy no matter what.", " Reduction of waste is an important part of ethical consumption. The fair trade movement encourages consumerism, which distracts consumers from reducing the waste that they create.", -1.0
" Many fair trade farms use their premiums on Women’s Empowerment Programs in areas like family planning, health, education, and housing to assist females in need.", " Fair trade products and initiatives have helped empower female labourers around the world.", 1.0
" Many fair trade farms use their premiums on Women’s Empowerment Programs in areas like family planning, health, education, and housing to assist females in need.", " Fair trade premiums - an extra amount of money paid on top of the selling price that farmers and workers invest in projects of their choice - may be utilised as a source of seed funding for gender equality initiatives and programs.", 1.0
" Researchers have found evidence that children have been paid to work for fair trade producers.", " Fair trade prohibits the use of children for cheap labor.", -1.0
" Child labor is a big problem within the developing world and fair trade practices can help eliminate this problem over time.", " Fair trade prohibits the use of children for cheap labor.", 1.0
" In many developing countries, female fair trade producers have been able to organize in groups for greater access to markets, which have improved their economic and social situation.", " Fair trade products and initiatives have helped empower female labourers around the world.", 1.0
" In many developing countries, female fair trade producers have been able to organize in groups for greater access to markets, which have improved their economic and social situation.", " Fair trade empowers communities to organize into cooperatives and improve their negotiating position within the supply chain, enabling them to negotiate a higher price for their product.", 1.0
" Fair trade prohibits the use of agrochemicals that are harmful to the environment, while simultaneously discouraging the use of pesticides.", " Fair trade products help promote sustainable farming and have positive environmental impacts.", 1.0
" Fair trade allows farmers co-operatives to attain higher prices and retain access to markets.", " Fair trade is one of the few ways that poor people in the developing world are able to compete with large multinational corporations in international markets.", 1.0
" Once consumers are a part of the fair trade regime, they not only demand fairly traded products, but also challenge manufacturers and retailers to guarantee the ethical claims they are making about their products.", " Fair trade increases awareness among consumers regarding what constitutes an ethical trade practice.", 1.0
" Research has found that small farmers in Latin America and Africa benefit from the minimum price guaranteed by fair trade and its cooperatives.", " Getting a fair trade certification is extremely harmful to small-scale farmers in the developing world.", -1.0
" Counter Culture Direct Trade Certification produces annual transparency reports to disclose their coffee price payments, which helps benchmark sustainable coffee prices and protects producers from exploitation (p. 28).", " Counter Culture Direct Trade Certification, a direct trade alternative to the fair trade certification, is based on less stringent mechanisms and eliminates the problem of singular-market dominant traders, while ensuring ecological sustainability and social responsibility in producing products.", 1.0
" Though fair trade is not the only mode of ethical consumption, some people consider it to be.", " Purchasing fair trade products can lead consumers to think that they have done enough good for the world, and lead to them not taking other ethical actions.", 1.0
" Fair trade products do not do anything to combat the massive use of sweatshops in developing countries by high-end consumer brands.", " Fair trade helps establish more humane labour norms in the developing world.", -1.0
" Non-fair trade partnerships mean producers earn less money. Corrupt governments can take less money off citizens in this situation, which means they have less capacity to cause harm to the countrys development.", " In developing countries, a large amount of the money earned through fair trade is lost or misdirected through corruption.", 1.0
" Countries that are already a part of an existing trade regime are unlikely to agree on reformations in tariffs, market access and liberalization that are required under fair trade policies to reach an equitable trading system.", " Fair trade is based on private rules or standards that are concluded between parties, whereas equitable trade targets global public rules and standards. It is unlikely that a private trade regime will ensure equity for the entire arena of global trade (p. 14).", 1.0
" Direct trade pays workers more than the fair trade rate.", " Counter Culture Direct Trade Certification, a direct trade alternative to the fair trade certification, is based on less stringent mechanisms and eliminates the problem of singular-market dominant traders, while ensuring ecological sustainability and social responsibility in producing products.", 1.0
" The fair trade model doesnt encourage producers to focus on the quality of the goods they produce. Making quality products creates better relationships with consumers.", " The fair trade business model doesnt create sustainable business relationships.", 1.0
" Fair trade does not monitor how much more money retailers charge for fair trade goods, which means that most of the profits can be kept by landlords or large corporations.", " The profits of fair trade products ultimately go back to landlords and large corporations, as opposed to the labourers and farmers who produced them.", 1.0
" The cost of obtaining a fair trade certification can be as much as 1.7% of a farms sales, whereas farms in developing countries have profits as low as 1%.", " Getting a fair trade certification is extremely harmful to small-scale farmers in the developing world.", 1.0
" It is Western countries who manufacture goods from the raw materials produced by fair trade workers, and in turn receive the profits from those products.", " Fair trade locks developing countries in the primary sector commodities market, which limits how much the country can develop and grow.", 1.0
" The fair trade model doesnt teach producers how to evaluate and grade their own coffee. These skills are necessary for running a good business.", " Fair trade organisations help producers by increasing their knowledge about the market and teaching business skills. These skills help producers to build, improve and maintain profitable businesses.", -1.0
" The fair trade model doesnt teach producers how to evaluate and grade their own coffee. These skills are necessary for running a good business.", " The fair trade business model doesnt create sustainable business relationships.", 1.0
" Fair trade prohibits the use of children for cheap labor.", " Fair trade helps establish more humane labour norms in the developing world.", 1.0
" Companies have been able to sell products that feature one fair trade ingredient with a fair trade label.", " The fair trade movement is regularly accused of working with companies that have behaved unethically in the past or that are considered symbols of the unfairness of the international trading system.", 1.0
" Companies have been able to sell products that feature one fair trade ingredient with a fair trade label.", " Theres a limit on the success of fair trade because it produces goods that are less consistent in quality which only appeals to a certain number of consumers.", 1.0
" When global coffee prices reached a low between 2000 - 2004, fair trade farmers received more than double of what the average farmer earned.", " Since fair trade helps stabilize incomes of farmers, many families can keep their children in school. This stimulates economic growth.", 1.0
" Fair trade producers have significantly higher costs. They have to pay for the certification of their products and meet the necessary environmental and workplace standards. These extra costs mean that even though producers are guaranteed a higher wage, they dont necessarily financially benefit from producing fair trade goods.", " Fair trade provides producers with minimum price guarantee, which means that farmers are able to have more secure and stable incomes.", -1.0
" A basic commodity dependent economy is much more vulnerable to international market prices and shocks than a diversified one. Fair trade prevents local workers from diversifying and modernising their products.", " Fair trade locks developing countries in the primary sector commodities market, which limits how much the country can develop and grow.", 1.0
" Fair trade cant guarantee that producers will be able to sell all of their stock, just that they will be able to sell it at the certified price. This means that income for producers is not guaranteed.", " Since fair trade helps stabilize incomes of farmers, many families can keep their children in school. This stimulates economic growth.", -1.0
" Sainsburys abandoned the Fairtrade label on its tea in preference for its own home brand fairly traded certification.", " Companies are now pursuing their own certifications instead of paying a premium for fair trade partnerships and branding.", 1.0
" By guaranteeing a minimum price, fair trade encourages a market oversupply of products, which results in a depression of global commodity prices.", " Fair trade provides producers with minimum price guarantee, which means that farmers are able to have more secure and stable incomes.", -1.0
" The manufacturing sector has more potential for the growth of jobs and employment opportunities, which means that more people will benefit from this trade scheme.", " An alternative system to fair trade which encourages an increase in manufacturing is more likely to bring people out of poverty than one which reinforces peoples reliance on agriculture.", 1.0
" Reduction of waste is an important part of ethical consumption. The fair trade movement encourages consumerism, which distracts consumers from reducing the waste that they create.", " Purchasing fair trade products can lead consumers to think that they have done enough good for the world, and lead to them not taking other ethical actions.", 1.0
" By improving and stabilising the revenues of producers in developing countries, fair trade allows those producers to invest in social welfare infrastructure.", " Fair trade products directly complement the efforts made towards community development within developing countries.", 1.0
" Fair trade allows for farmers to improve equipment on their farms so as to be able to compete with large corporations.", " Fair trade is one of the few ways that poor people in the developing world are able to compete with large multinational corporations in international markets.", 1.0
" Studies have found that profits have not reached workers and that fair trade workers in some areas are paid less in comparison to other workers in the same sector.", " Fair trade provides producers with minimum price guarantee, which means that farmers are able to have more secure and stable incomes.", -1.0
" The fair trade finance startup Kountable helps entrepreneurs in the developing world.", " Fair trade also empowers startups to form organizations that put them in a better position for negotiations within the supply chain.", 1.0
" A study in Peru showed that obtaining a fair trade certification resulted in a decrease in small-scale farmers income.", " Getting a fair trade certification is extremely harmful to small-scale farmers in the developing world.", 1.0
" Compassionate capitalism movements are simply individuals trying to look good or ease their guilt at profiting from an exploitative system, and do not meaningfully help those who are exploited.", " There is no such thing as being an ethical consumer in global capitalist trade.", 1.0
" Fair trade certifications provide consumers with awareness about production processes by creating transparency within supply chains, which allows consumers to choose between ethical and unethical businesses. (p. 233)", " Fair trade increases awareness among consumers regarding what constitutes an ethical trade practice.", 1.0
" Any system which could replace global capitalist trade is also likely suffer from ethical pitfalls.", " There is no such thing as being an ethical consumer in global capitalist trade.", -1.0
" Counter Culture has less control over production standards, which can lead to poorer quality produce for consumers.", " Counter Culture Direct Trade Certification, a direct trade alternative to the fair trade certification, is based on less stringent mechanisms and eliminates the problem of singular-market dominant traders, while ensuring ecological sustainability and social responsibility in producing products.", -1.0
" Fair trade rules prevent agricultural development.", " Fair trade products help promote sustainable farming and have positive environmental impacts.", -1.0
" In recent years, fair trade has started to allow major multinational corporations to join its trade regime. This means that the competition between poor producers and large multinational corporations in international markets is still likely to continue being unfair.", " Fair trade is one of the few ways that poor people in the developing world are able to compete with large multinational corporations in international markets.", -1.0
" Fair trade products and initiatives have helped empower female labourers around the world.", " Fair trade helps establish more humane labour norms in the developing world.", 1.0
" A study by Kelly Austin, an associate professor of sociology, found that fair trade coffee growers sell lower quality coffee to cooperatives, and sell directly to private traders for high prices.", " In developing countries, a large amount of the money earned through fair trade is lost or misdirected through corruption.", 1.0
" It costs $3,000 a year to receive a fair trade certification. This means that even when poor farmers are able to pay these costs, the trade no longer remains profitable for them.", " Fair trade is only profitable for traders in rich countries and richer farmers.", 1.0
" While fair trade helps to mitigate global trades effects on disadvantaged people, it ultimately does not do enough good to outweigh the difficulties which global trade creates for the worlds poorest in the first place. Supporting the global market, therefore, has a negative impact on the world and can be considered unethical.", " There is no such thing as being an ethical consumer in global capitalist trade.", 1.0
" Fair trade cooperatives invest their fair trade premium in reforestation projects.", " Fair trade products help promote sustainable farming and have positive environmental impacts.", 1.0
" The core problem of inequitable trade is excessively concentrated markets in the hands of over-powerful transnational corporations, which dictate the terms of trade and absorb most of the profits. In many countries, these exploitative corporations are supported and subsidized by the state.", " The problem of inequitable global trade is more concerned with politics than trade relations.", 1.0
" Globally, the manufacturing sector continues to grow, accounting for approximately 16% of the global GDP and 14% of global employment.", " An alternative system to fair trade which encourages an increase in manufacturing is more likely to bring people out of poverty than one which reinforces peoples reliance on agriculture.", 1.0
" Not all individuals within a country have to work for fair trade certification, and it is possible for countries to incentivise a different form of development if they think it will be more beneficial.", " Fair trade locks developing countries in the primary sector commodities market, which limits how much the country can develop and grow.", -1.0
" Stable and secure incomes increase investments, which increase the efficiency and productivity of producers. (p. 14)", " Fair trade provides producers with minimum price guarantee, which means that farmers are able to have more secure and stable incomes.", 1.0
" Ethical is ultimately a relative term. Given that the global capitalist system is unlikely to be dismantled, it is possible for individuals to make more or less ethical decisions within it.", " There is no such thing as being an ethical consumer in global capitalist trade.", -1.0
" Direct trade doesnt require independently minded producers to work as part of a cooperative. This is required by the Fair Trade certification.", " Counter Culture Direct Trade Certification, a direct trade alternative to the fair trade certification, is based on less stringent mechanisms and eliminates the problem of singular-market dominant traders, while ensuring ecological sustainability and social responsibility in producing products.", 1.0
" Fairtrade reduces the incentive to diversify crop production and encourages the utilisation of resources on marginal land that could be better employed for other produce.", " Fair trade products help promote sustainable farming and have positive environmental impacts.", -1.0
" Fair trade products and profits have helped rebuild conflict-ridden countries all over the world.", " Fair trade products directly complement the efforts made towards community development within developing countries.", 1.0
" Direct trade doesnt emphasise environmental standards as a point of importance which could result in environmentally damaging farming practices.", " Counter Culture Direct Trade Certification, a direct trade alternative to the fair trade certification, is based on less stringent mechanisms and eliminates the problem of singular-market dominant traders, while ensuring ecological sustainability and social responsibility in producing products.", -1.0
" The Direct Trade Certification doesnt require specific labour standards from producers.", " Counter Culture Direct Trade Certification, a direct trade alternative to the fair trade certification, is based on less stringent mechanisms and eliminates the problem of singular-market dominant traders, while ensuring ecological sustainability and social responsibility in producing products.", -1.0
" Fair trade has failed to produce a successful or meaningful reallocation of global capital.", " The World Inequality Report argued that “economic inequality is largely driven by unequal ownership of capital”, which is rectified to a large degree by fair trade.", -1.0
" Fair trade has failed to produce a successful or meaningful reallocation of global capital.", " Compassionate capitalism movements are simply individuals trying to look good or ease their guilt at profiting from an exploitative system, and do not meaningfully help those who are exploited.", 1.0
" Fair trade producers invest some of the profits in their local communities in order to build schools and support educational purposes.", " Fair trade products directly complement the efforts made towards community development within developing countries.", 1.0
" The benefits of fair trade products can be easily achieved through alternative mechanisms that do not carry the same harms.", " Fair trade products cause more good than harm.", -1.0
" Fair trade products lead to more equitable global trade.", " Fair trade products cause more good than harm.", 1.0
" Fair trade products have helped people in becoming ethical consumers.", " Fair trade products cause more good than harm.", 1.0
" Fair trade undermines local economies and market systems.", " Fair trade products cause more good than harm.", -1.0
" Fair trade products have contributed to sustainable development in developing countries.", " Fair trade products cause more good than harm.", 1.0
" Fair trade provides producers with minimum price guarantee, which means that farmers are able to have more secure and stable incomes.", " Fair trade products lead to more equitable global trade.", 1.0
" There is no such thing as being an ethical consumer in global capitalist trade.", " Fair trade products have helped people in becoming ethical consumers.", -1.0
" One of the hindrances towards achieving equitable global trade is the exploitative practices employed by middlemen. Under fair trade practices, middlemen between producers and distributors are cut out, which is likely to make this process more equitable.", " Fair trade products lead to more equitable global trade.", 1.0
" Fair trade locks developing countries in the primary sector commodities market, which limits how much the country can develop and grow.", " Fair trade products have contributed to sustainable development in developing countries.", -1.0
" Getting a fair trade certification is extremely harmful to small-scale farmers in the developing world.", " Fair trade products have contributed to sustainable development in developing countries.", -1.0
" Purchasing fair trade products can lead consumers to think that they have done enough good for the world, and lead to them not taking other ethical actions.", " Fair trade products have helped people in becoming ethical consumers.", -1.0
" Fair trade empowers communities to organize into cooperatives and improve their negotiating position within the supply chain, enabling them to negotiate a higher price for their product.", " Fair trade products lead to more equitable global trade.", 1.0
" The profits of fair trade products ultimately go back to landlords and large corporations, as opposed to the labourers and farmers who produced them.", " Fair trade undermines local economies and market systems.", 1.0
" The World Inequality Report argued that “economic inequality is largely driven by unequal ownership of capital”, which is rectified to a large degree by fair trade.", " Fair trade undermines local economies and market systems.", -1.0
" The World Inequality Report argued that “economic inequality is largely driven by unequal ownership of capital”, which is rectified to a large degree by fair trade.", " Free and fair trade, even if not perfect, can be considered as the most ethical form of trade as it improves the lives of the most vulnerable the fastest.", 1.0
" Fair trade products directly complement the efforts made towards community development within developing countries.", " Fair trade products have contributed to sustainable development in developing countries.", 1.0
" Since fair trade helps stabilize incomes of farmers, many families can keep their children in school. This stimulates economic growth.", " Fair trade undermines local economies and market systems.", -1.0
" Since fair trade helps stabilize incomes of farmers, many families can keep their children in school. This stimulates economic growth.", " Free and fair trade, even if not perfect, can be considered as the most ethical form of trade as it improves the lives of the most vulnerable the fastest.", 1.0
" Fair trade is one of the few ways that poor people in the developing world are able to compete with large multinational corporations in international markets.", " Fair trade products lead to more equitable global trade.", 1.0
" In developing countries, a large amount of the money earned through fair trade is lost or misdirected through corruption.", " Fair trade undermines local economies and market systems.", 1.0
" The fair trade movement is regularly accused of working with companies that have behaved unethically in the past or that are considered symbols of the unfairness of the international trading system.", " Fair trade products have helped people in becoming ethical consumers.", -1.0
" Fair trade also empowers startups to form organizations that put them in a better position for negotiations within the supply chain.", " Fair trade undermines local economies and market systems.", -1.0
" Fair trade products help promote sustainable farming and have positive environmental impacts.", " Fair trade products have contributed to sustainable development in developing countries.", 1.0
" Fair trade helps establish more humane labour norms in the developing world.", " Fair trade products have contributed to sustainable development in developing countries.", 1.0
" An alternative system to fair trade which encourages an increase in manufacturing is more likely to bring people out of poverty than one which reinforces peoples reliance on agriculture.", " Fair trade locks developing countries in the primary sector commodities market, which limits how much the country can develop and grow.", 1.0
" An alternative system to fair trade which encourages an increase in manufacturing is more likely to bring people out of poverty than one which reinforces peoples reliance on agriculture.", " The benefits of fair trade products can be easily achieved through alternative mechanisms that do not carry the same harms.", 1.0
" Fair trade distorts the free market system by enabling singular entities to influence and control the market.", " Fair trade undermines local economies and market systems.", 1.0
" Fair trade is only profitable for traders in rich countries and richer farmers.", " Fair trade products lead to more equitable global trade.", -1.0
" The problem of inequitable global trade is more concerned with politics than trade relations.", " Fair trade products lead to more equitable global trade.", -1.0
" Fair trade is based on private rules or standards that are concluded between parties, whereas equitable trade targets global public rules and standards. It is unlikely that a private trade regime will ensure equity for the entire arena of global trade (p. 14).", " Fair trade products lead to more equitable global trade.", -1.0
" If a better, more beneficial system is developed to replace fair trade, it is likely only to have been conceived of by understanding and analysing the strengths and pitfalls of fair trade in practice. Therefore, a flawed fair trade is a prerequisite for the development of a better trade system.", " The benefits of fair trade products can be easily achieved through alternative mechanisms that do not carry the same harms.", -1.0
" Fair trade increases awareness among consumers regarding what constitutes an ethical trade practice.", " Fair trade products have helped people in becoming ethical consumers.", 1.0
" Theres a limit on the success of fair trade because it produces goods that are less consistent in quality which only appeals to a certain number of consumers.", " Fair trade products lead to more equitable global trade.", -1.0
" Counter Culture Direct Trade Certification, a direct trade alternative to the fair trade certification, is based on less stringent mechanisms and eliminates the problem of singular-market dominant traders, while ensuring ecological sustainability and social responsibility in producing products.", " The benefits of fair trade products can be easily achieved through alternative mechanisms that do not carry the same harms.", 1.0
" Fair trade encourages producers to create an oversupply of goods which harms the rate of pay for non fair trade suppliers and is unsustainable.", " Fair trade undermines local economies and market systems.", 1.0
" Companies are now pursuing their own certifications instead of paying a premium for fair trade partnerships and branding.", " The benefits of fair trade products can be easily achieved through alternative mechanisms that do not carry the same harms.", 1.0
" The fair trade business model doesnt create sustainable business relationships.", " Fair trade products have contributed to sustainable development in developing countries.", -1.0
" Fair trade organisations help producers by increasing their knowledge about the market and teaching business skills. These skills help producers to build, improve and maintain profitable businesses.", " The fair trade business model doesnt create sustainable business relationships.", -1.0
" The fair trade certification is more accessible to upper-middle class countries as compared to low-income countries, and hence only relatively rich farmers can reap its benefits.", " Fair trade is only profitable for traders in rich countries and richer farmers.", 1.0
" In Kenya, allegations of bribery and corruption were placed on $1 million (£760,000) of fair trade funds.", " In developing countries, a large amount of the money earned through fair trade is lost or misdirected through corruption.", 1.0
" Fair trade can support workers in learning to realize their rights and negotiate the terms and conditions of their work through trade unions and collective bargaining.", " Fair trade helps establish more humane labour norms in the developing world.", 1.0
" Fair trade maintains developing countries in a disadvantageous economic specialisation. It would be more beneficial to them to export manufactured goods instead of agricultural products.", " Fair trade products directly complement the efforts made towards community development within developing countries.", -1.0
" Fair trade certification requires producers to follow Fairtrade Standards which cover key areas of environmental protection.", " Fair trade products help promote sustainable farming and have positive environmental impacts.", 1.0
" Fair trade benefits specific producers by giving them monopolies.", " Fair trade distorts the free market system by enabling singular entities to influence and control the market.", 1.0
" Research shows that when the average number of years of schooling in a country is higher, the economy grows at a higher annual rate over subsequent decades.", " Since fair trade helps stabilize incomes of farmers, many families can keep their children in school. This stimulates economic growth.", 1.0
" Fair trade cooperatives are required to meet quality and political standards, which means their farmers must be relatively skillful, educated and well capitalized.", " Fair trade is only profitable for traders in rich countries and richer farmers.", 1.0
" Companies that operate under fair trade practices make commitments to long-term trading partnerships with producers. This helps to create secure and reliable business relationships.", " The fair trade business model doesnt create sustainable business relationships.", -1.0
" Fair trade encourages and creates monopsonies, where a single buyer controls the market for fair trade products (p. 20).", " Fair trade distorts the free market system by enabling singular entities to influence and control the market.", 1.0
" More than half the worlds trade takes place by G8 countries, and developing economies are struggling in terms of matching their trade.", " The problem of inequitable global trade is more concerned with politics than trade relations.", 1.0
" Globalisation has been blamed for rising global inequality.", " There is no such thing as being an ethical consumer in global capitalist trade.", 1.0
" Fair trade does not assist the poorest of the poor, and in some cases, discriminates against them.", " Fair trade products help promote sustainable farming and have positive environmental impacts.", -1.0
" Farmers who are not a part of fair trade are also able to successfully negotiate higher prices for their products.", " Fair trade empowers communities to organize into cooperatives and improve their negotiating position within the supply chain, enabling them to negotiate a higher price for their product.", -1.0
