premise,conclusion,weight
" The constitution protects a person’s “free exercise” of religion. While they might be partially federally subsidized, schools are not federal property, nor are teachers federal employees. Therefore, barring them from wearing religious symbols could be considered unconstitutional.", " To say a person, any person, irregardless of occupation, cannot wear icons of their religion, is a direct violation of two clauses of the 1st Amendment;the Freedom of Religion, and Freedom of Speech.", -1.0
" Schools should be inclusive of all religions, not a religion-free zone.", " Identification with and expression of a religion are different from the indoctrination of a religion. The former allows for the gaining of knowledge by providing a basis for inquiry. Ironically, not allowing the wearing of religious symbols and the indoctrination of a religion have the same effect;eliminating the option of gaining knowledge. If we do not promote the gaining of knowledge, there is no point of offering education in the first place.", 1.0
" Schools should be inclusive of all religions, not a religion-free zone.", " To say a person, any person, irregardless of occupation, cannot wear icons of their religion, is a direct violation of two clauses of the 1st Amendment;the Freedom of Religion, and Freedom of Speech.", 1.0
" Learning to reason is a process -- children learn more and more to reason and to build their own opinions. Adults tend to underestimate how well children can understand and reason.", " Children have really no choice on anything until they can reason for themselves, thats what education is all about.  They can still change their religion or lack thereof when they have enough knowledge to do so.", -1.0
" Treat the religions all the same by allowing them all to represent themselves.", " It is not discrimination when all religions are treated the same.", -1.0
" Wearing a cross, etc. does not constitute an opinionated expression.", " Teachers should not be able to manipulate the religious beliefs of children in a public school setting. Opinionated expression in public schools can give a teacher a platform to have power outside the childs school life.", -1.0
" Certainly children need to be taught about religions in order to understand our world - they also need to be taught about different cultures and about different times (History). This all can and needs to be done in a neutral informative way - no indoctrination should be allowed.", " Identification with and expression of a religion are different from the indoctrination of a religion. The former allows for the gaining of knowledge by providing a basis for inquiry. Ironically, not allowing the wearing of religious symbols and the indoctrination of a religion have the same effect;eliminating the option of gaining knowledge. If we do not promote the gaining of knowledge, there is no point of offering education in the first place.", -1.0
" Certainly any individual needs to have free choice of religion - but such a complex choice we can only make when we are adults.", " This is not necessarily a good thing.", 1.0
" Terrorism and hate speech might be regarded as a form of self-expression, but are not legally or morally permissible.", " Completely inclusive terms such as all lack the nuance needed to make policy. Not all people are legally or morally permitted to express themselves in whatever way they want.", 1.0
" The Constitution forbids the government from establishing religion.", " To say a person, any person, irregardless of occupation, cannot wear icons of their religion, is a direct violation of two clauses of the 1st Amendment;the Freedom of Religion, and Freedom of Speech.", -1.0
" A stifling way to adhere to science is called scientism. This term refers to the cosmetic application of science in unwarranted situations not amenable to application of the scientific method or scientific standards.", " Children should learn that beliefs are not limited to religion. Its not specific beliefs that create a stifling environment, but rather the way beliefs are held and applied.", 1.0
" There are many practises whose legality is entirely dependent on context.", " To say a person, any person, irregardless of occupation, cannot wear icons of their religion, is a direct violation of two clauses of the 1st Amendment;the Freedom of Religion, and Freedom of Speech.", -1.0
" If the claim Teachers must wear religious symbols while teaching at school violates basic human rights, then the claim Teachers should not be allowed to wear religious symbols at school also violates basic human rights.", " To say a person, any person, irregardless of occupation, cannot wear icons of their religion, is a direct violation of two clauses of the 1st Amendment;the Freedom of Religion, and Freedom of Speech.", 1.0
" If the claim Teachers must wear religious symbols while teaching at school violates basic human rights, then the claim Teachers should not be allowed to wear religious symbols at school also violates basic human rights.", " Wearing religious symbols/dress is a UN international Human right, as ratified by 196 states. The text specifies exclusions, and those exclusions do not include teaching.", 1.0
" Religious symbols or items of clothing are worn for the wearers own personal comfort or fulfillment, not to promote that religion or to try and influence others religious decisions.", " It is not just a matter of freedom of expression, but also cultural habits and, for some, the feeling of protection and blessing when carrying such symbols.", 1.0
" The relationship between a teacher and their student is bidirectional. Teachers who wear religious paraphernalia and leave poor impressions on students may end up associating unjustly poor perceptions with religion. (p. 15)", " In their role as teachers they have power over others. Symbols worn by powerful people are going to be (consciously or unconsciously) associated with power. Having a teacher wearing religious symbols may thus suggest to students that the rules and values associated with this religion will affect how they are perceived and judged by this authority figure.", 1.0
" The fact that a teacher might wear a cross, etc. does not prevent the child from choosing their beliefs.", " Children should be able to choose their belief freely.", -1.0
" Wearing religious symbols is a fundamentally different action than promoting a political agenda. Religions are not homogeneous political organizations, not even the ones that appear to be most monolithic.", " If teachers are allowed to wear religious symbols under the auspices of freedom of speech, it could lead to the politicizing of teacher hiring. People would not want teachers campaigning by wearing messages. Schools needs to remain a neutral place.", -1.0
" Banning the wearing of religious symbols by teachers diminishes their authenticity which is required in order to engage students to their fullest potential. Teachers in publicly funded western jurisdictions deliver prescribed curricula wherein their potential bias is better exposed than concealed.", " Teachers showing religious belief increases childrens awareness and understanding of those religions.", 1.0
" This certainly discriminatory.", " There shouldnt be a blanket ban on religious symbols but there should be limits set on what is permissible. For instance, Satanism is a religion but Satanic symbols shouldnt be allowed.", -1.0
" It should be a matter of employment. The contract should specify whether they can wear such symbols, and in the absence of a contractual provision, it should be assumed that they are permitted to wear religious symbols. This should not be taken as a permission to proselytise, however, and religious symbols notwithstanding, teachers should teach classes in an impartial fashion.", " Allowing overt displays of religion by teachers in our secular schools, would open the door (by virtue of the 1st and 14th amendments) to any and all belief systems to be put on display of the person of any teacher.", -1.0
" It is possible to be religiously neutral at school while being affiliated to a religion as much as it is possible to be politically neutral in school while being affiliated to a political party.", " Not belonging to a religious faith is like not belonging to a political party - it is a form of neutrality. And it is this form of neutrality we should demand from teachers. We do not allow teachers to show their affiliation with a political party either.", -1.0
" Teachers should not impose their belief on children, however showing ones religion and imposing it are two different things (even if they are statistically correlated) that can be separated by the right cautions.", " A teacher should not be the first to bring up the subject of religion. If a child asks why her protestant cross doesnt have Jesus, she can explain that, but she cant just start talking about why it lacks Jesus for no reason. Teaching is okay, preaching is not.", -1.0
" Additionally, if the other children are already making the minority religion/atheist children feel alienated, it would be devastating to see the teacher as a fellow of those students and even instill worries of favor / disfavor toward different students.", " Teachers wearing symbols of their religious adherence, where it is the majority religion (and held by most students) would be off-putting to students who identify with minority religions or no religion, and would make those children uncomfortable.", 1.0
" The principle of free expression should not apply to teachers, because what teachers say can have lasting effects on children.", " Teachers should not be able to manipulate the religious beliefs of children in a public school setting. Opinionated expression in public schools can give a teacher a platform to have power outside the childs school life.", 1.0
" A sensitive child may be traumatized if convinced by their atheistic environment that a deceased relative is gone forever, without any hope to be able to somehow relate with him/her.", " Religious belief is not based on fact, it is based on feelings. A sensitive child may be traumatized if convinced by their religious environment that a deceased relative is burning in hell for being a non-believer.", -1.0
" Some students may take the religious symbols wrong and be affected poorly.", " As long as the person is not verbally imposing their beliefs on others, it should not matter.", -1.0
" Teachers wearing religious symbols on their person does not make their classroom setting religious.", " There is no such thing as a religiously neutral setting.", 1.0
" Historically, religious or religiously affiliated institutions have been the leaders or funders of a major learning and scientific breakthroughs.", " Religion has, throughout the ages, been divisive. Children should be free from divisions caused by religions so that they can concentrate on learning.", -1.0
" If the child is aware of the associated religious beliefs, the problem lies within another area such as outside influence from parents, a friend, or someone close enough to the child to have been able to teach these beliefs.", " Religious belief is not based on fact, it is based on feelings. A sensitive child may be traumatized if convinced by their religious environment that a deceased relative is burning in hell for being a non-believer.", -1.0
" There are many teachers at school, and students can see that there are alternatives.", " It might also demonstrate belonging to a different faith than the one taught at home, thus increasing the childs exposure to different ideas.", 1.0
" There are many teachers at school, and students can see that there are alternatives.", " Teachers showing religious belief increases childrens awareness and understanding of those religions.", 1.0
" A person whos religion requires the person to wear certain religious garments, such as the oft-mentioned Sikh turban, cannot be employed somewhere that doesnt allow religious garments and hence is discriminatory.", " It is not discrimination when all religions are treated the same.", -1.0
" This is protected under the freedom of expression. If students are permitted to wear what they like unless their attire is vulgar or lewd (Bethel School Dist. v. Fraser), promote illegal drug use (Morse v. Frederick), or are likely to cause serious disruption at school or violate other students’ rights (Tinker v. Des Moines Independent Community School Dist.), then teachers should also be granted the same freedoms.", " To say a person, any person, irregardless of occupation, cannot wear icons of their religion, is a direct violation of two clauses of the 1st Amendment;the Freedom of Religion, and Freedom of Speech.", 1.0
" Permitting a teacher to wear a religious symbol does not violate the Establishment Clause because it might or might not encourage religious discourse. Respecting a persons right to share or not share why they are wearing a perceived religious symbol is more important than the symbol itself.", " Teachers have the ability to influence children both directly and indirectly. By wearing religious symbols, teachers can lead students to believe that they (as an agent of the state) endorse a particular religion and potentially violate the Establishment Clause.", -1.0
" Children being exposed to differing ideas and views is not a bad thing. There is no single authority on what is a contradiction or mixed message looks like. That is a slippery slope.", " Schools should be a place where logic, reason, facts, data, and science prevail. Many religions often contradict, and are at odds with the things teachers are teaching. As such teachers would be sending mixed messages regarding what they are teaching the students.", -1.0
" There certainly is a religiously neutral setting: jeans and t-shirts for all without printings on them.", " There is no such thing as a religiously neutral setting.", -1.0
" Pragmatism, and not religious beliefs should be the aim of an educational setting.", " Schools should be a place where logic, reason, facts, data, and science prevail. Many religions often contradict, and are at odds with the things teachers are teaching. As such teachers would be sending mixed messages regarding what they are teaching the students.", 1.0
" The United States has only ratified the UN Convention of Childrens Rights, which protects the right of children to survival;to develop to their fullest potential;to protection from abuse, neglect and exploitation;and to participate in family, cultural and social life. This does not allow them freedom from religious symbols in a learning environment.", " There is no basis to say that children have this right.", 1.0
" There is no such thing as a person who does not belong to a religious faith.", " Not belonging to a religious faith is like not belonging to a political party - it is a form of neutrality. And it is this form of neutrality we should demand from teachers. We do not allow teachers to show their affiliation with a political party either.", -1.0
" The majority of kids will not notice or understand religious symbols and as such they will not be influenced by them.", " As long as the person is not verbally imposing their beliefs on others, it should not matter.", 1.0
" Whether or not the teachers symbol supports, or opposes, what the child is taught at home should not lead to restricting the teachers rights to jewelry, headgear or other religious tokens.", " The pressure to conform with a certain faith, that might exist at home, might be supported by a teacher who also demonstrates belonging to this faith.", -1.0
" The teacher is there by choice, whereas the pupil is compelled to be there.", " The power imbalance between the pupil and the teacher means that we should err on the side of guarding the benefits to the child, rather than the teacher.", 1.0
" Banning religious symbols from school could support bullying of people who are religious, make student feel alienated and different, and unintentionally smother religion. Teachers hiding their religion may make students feel they need to do the same, smothering their free choice for fear of alienation and bullying.", " Schools should foster, not stifle, self expression, among both their teachers and their students.", 1.0
" As long as the manner in which teachers display their religious symbol is not tied to the education system, the teachers, as individuals, should have the same protection under the constitution which supports the freedom to practice their own religion.", " To say a person, any person, irregardless of occupation, cannot wear icons of their religion, is a direct violation of two clauses of the 1st Amendment;the Freedom of Religion, and Freedom of Speech.", 1.0
" In Texas vs. Johnson, the US Supreme Court included protected speech to mean expression (anything that can reasonable be interpreted as having a message) as well, including behavioral and symbolic speech, such as artistic methods and worn icons.", " To say a person, any person, irregardless of occupation, cannot wear icons of their religion, is a direct violation of two clauses of the 1st Amendment;the Freedom of Religion, and Freedom of Speech.", 1.0
" To live a religion has very little to do with wearing a cross, or any other religious symbol. The live a religion is to follow the thinking or guidelines that a religion is made of. This might be to be helpful, to be tolerant, to be peaceful, et cetera.", " Even if we accept that teachers wearing religious symbols is an infringement of students right to learn in neutral environment, it is a bigger infringement of teachers right to live their religion.", -1.0
" Teachers who are not experts in the religions will end up not providing the students with a full aspect of these religions, potentially giving them incorrect and dangerously biased ideas.", " Children should have the opportunity to learn about all of the major world religions.", -1.0
" To suggest that decisions on the right to display a religious symbol - or for that matter any human rights - should be decided on the basis of the relative power of the individual is extremely dangerous. The right of an individual to have freedom of expression should not depend on someone elses assessment of their power.", " The power imbalance between the pupil and the teacher means that we should err on the side of guarding the benefits to the child, rather than the teacher.", -1.0
" Awareness of a range of beliefs does not impact freedom of choice of the individual.", " As long as the person is not verbally imposing their beliefs on others, it should not matter.", 1.0
" A Catholic school might not allow others on their property to wear symbols of other religions. This would be considered acceptable since the school is making rules to be enforced on its private property.", " An exception would be private institution or schools. Privately, in a liberal society, we can associate with whoever we want, which means private schools can implement dress codes as they see fit.", 1.0
" Religious neutrality in schools does not mean that there should be no religion in schools. Religious doctrine must not be taught as fact, a particular religion cant be favored, etc., but that does not mean all religion should be scrubbed from the school experience. To do so would be to warp history, literature, and cultural studies.", " Not belonging to a religious faith is like not belonging to a political party - it is a form of neutrality. And it is this form of neutrality we should demand from teachers. We do not allow teachers to show their affiliation with a political party either.", 1.0
" The un-religious, atheist and agnostic frequently have strongly-held religious ideas about from where morality, ethics or truth come. There is no default religiously neutral position.", " There is no such thing as a religiously neutral setting.", 1.0
" What the teacher actually says and teaches will have far more influence on the child than what the teacher wears. Therefore, ensuring that the subject matter taught is neutral is far more important than restricting teachers rights to wear the jewelry they desire.", " As long as the person is not verbally imposing their beliefs on others, it should not matter.", 1.0
" The teacher has an inherent authority position as a parent and as a mentor.", " The power imbalance between the pupil and the teacher means that we should err on the side of guarding the benefits to the child, rather than the teacher.", 1.0
" With a significant decrease in religiously devout teachers, the ban of religious symbols could be viewed as government hostility toward religious beliefs, as was the case in the event of the baker, government crackdown on religious symbols, and need for religious freedom insurance policies.", " Some religious groups for whom religious symbols are very important may feel that they have to make a choice between the teaching profession and their religion.", 1.0
" Creating neutral ground does not favor those who are already neutral, rather it sets a standard which is acceptable for everyone.", " Preventing innocent and unobtrusive expression of faith by an individual is itself an act disfavoring one set of beliefs and privileging a different set of beliefs (the lack of belief).", -1.0
" The influence of a teacher outside the childs school life is not wrong.", " Teachers should not be able to manipulate the religious beliefs of children in a public school setting. Opinionated expression in public schools can give a teacher a platform to have power outside the childs school life.", -1.0
" This claim does not address what the teacher dons or doesnt don as a religious symbol. It claims that a specific belief of a certain religious group would emotionally and psychologically harm a child regardless of whom taught him or her about that belief.", " Religious belief is not based on fact, it is based on feelings. A sensitive child may be traumatized if convinced by their religious environment that a deceased relative is burning in hell for being a non-believer.", -1.0
" Religious symbols should be treated like any other symbols of preference, like a favorite band or sports club, or a hobby. If teachers are allowed to show their musical and sports preference and their hobby, they are also allowed to show their preferred faith.", " Not belonging to a religious faith is like not belonging to a political party - it is a form of neutrality. And it is this form of neutrality we should demand from teachers. We do not allow teachers to show their affiliation with a political party either.", -1.0
" A neutral religious setting is meaningless in practice: there is no objective test of belonging to or not belonging to a religion (most beliefs are easily qualified as tacit, implicit, or unconscious). Neutrality is arbitrary since one can easily claim both inclusion and exclusion of any religion or belief, for any given person or behaviour.", " There is no such thing as a religiously neutral setting.", 1.0
" A religious symbol is just that, symbolic. The outward display of any symbol is not inherently promoting that which it symbolizes and therefore will not interfere in the neutrality of instruction in classrooms.", " Schools should foster, not stifle, self expression, among both their teachers and their students.", 1.0
" Many religions restrict the teachings which are not compatible with religious books, but are proven in science. Wearing a religious symbol shows that you have made a choice to teach according to the religion and not science. This is the real issue in the case of Turkish schools, Creation Museum and teachers not following evolution.", " Some religious groups for whom religious symbols are very important may feel that they have to make a choice between the teaching profession and their religion.", -1.0
" The idea of disparate impact, while normally applied to labor and housing areas, can also be applied to religious issues as well.", " It is not discrimination when all religions are treated the same.", -1.0
" The wearing of any trinkets or religious symbols which may cause others to feel offended or even threatened should be banned.", " Allowing overt displays of religion by teachers in our secular schools, would open the door (by virtue of the 1st and 14th amendments) to any and all belief systems to be put on display of the person of any teacher.", 1.0
" U.S. courts, especially the Supreme Court, often side with promoting more dialogue and expression over censorship. See Tinker v. Des Moines Independent Community School District, Evans v. Selma Union High School District of Fresno County, and others here: www.ala.org", " Identification with and expression of a religion are different from the indoctrination of a religion. The former allows for the gaining of knowledge by providing a basis for inquiry. Ironically, not allowing the wearing of religious symbols and the indoctrination of a religion have the same effect;eliminating the option of gaining knowledge. If we do not promote the gaining of knowledge, there is no point of offering education in the first place.", 1.0
" If carrying a symbol such a pride flag would be permissible, so by the same token, religious symbols should be permitted.", " It is not just a matter of freedom of expression, but also cultural habits and, for some, the feeling of protection and blessing when carrying such symbols.", 1.0
" Teachers are not to be judged by how they look but by their skills and the way they manage their class.", " Religious symbols should not be banned as the government should not be deciding where the line for free speech is marked. A teacher is a professional and should be able to conduct themselves in a manner that is impartial, with or without the symbols.", 1.0
" Would a satanic symbol qualify as offensive? Christians would likely say yes, but one group being protected cant use those protections against another group with the same protections. In other words, the protections cannot be allowed to be used as weapons in religious disagreements.", " The definition of religious symbol is too vague. Ones hair length could be a symbol of their faith, so could a beaded necklace or simple thread of white cloth. To arbitrarily restrict public display of all things that have a spiritual/religious meaning to the individual displaying it is too arbitrary, vague, and ultimately unenforceable. It is overly intrusive. The restriction should be placed on things that can be reasonably shown to be offensive.", -1.0
" In most cases, the US Supreme Court has ruled that displaying religious symbols does not pass the Lemon Test, a test that details legislation concerning religion in the US.", " Teachers have the ability to influence children both directly and indirectly. By wearing religious symbols, teachers can lead students to believe that they (as an agent of the state) endorse a particular religion and potentially violate the Establishment Clause.", 1.0
" This is similar to saying that there is no justice - but that does not mean that we should not try to achieve it.", " There is no such thing as a religiously neutral setting.", -1.0
" It could be argued that, because children are generally impressionable and likely to believe what they are told, an educational setting which is not religiously neutral violates their right to freedom of religion.", " There is no basis to say that children have this right.", -1.0
" The person should also be allowed to verbally articulate their beliefs.", " As long as the person is not verbally imposing their beliefs on others, it should not matter.", -1.0
" Teachers should not (and indeed cannot realistically) be expected to be neutral. They can however be expected to foster a climate of neutrality in their classrooms. Fostering neutrality starts with acknowledging that no one is neutral and truly being okay with that.", " There is no such thing as a religiously neutral setting.", 1.0
" Self expression is good when it is verbal, not when it is physical.", " Schools should foster, not stifle, self expression, among both their teachers and their students.", -1.0
" The provision of First Amendment protections does not mean that the government needs to support wearing religious symbols. Allowing Islam does not mean that the government has to support circumcision.", " To say a person, any person, irregardless of occupation, cannot wear icons of their religion, is a direct violation of two clauses of the 1st Amendment;the Freedom of Religion, and Freedom of Speech.", -1.0
" The fact that a teacher is wearing religious or secular symbols does not detract from teaching critical or religious thinking.", " Not belonging to a religious faith is like not belonging to a political party - it is a form of neutrality. And it is this form of neutrality we should demand from teachers. We do not allow teachers to show their affiliation with a political party either.", -1.0
" Unless it falls under certain unprotected categories such as Obscenity, Indecency, or Libel, teachers already have this right. Currently, they are allowed by default and this is not a major issue.", " Allowing overt displays of religion by teachers in our secular schools, would open the door (by virtue of the 1st and 14th amendments) to any and all belief systems to be put on display of the person of any teacher.", -1.0
" Even if teacher wont wear any religious symbol, the interpretations of teacher can still be influenced by his/her religion. Wearing religions symbols could alert children, such as regarding where the teachers opinions come from, and it could make them think more critically about them.", " Teachers showing religious belief increases childrens awareness and understanding of those religions.", 1.0
" Children are of an extreme likelihood to believe the same thing as their parents. Seven out of every ten people raised by Christians keep their faith in adulthood.", " Children should be able to choose their belief freely.", -1.0
" It might also demonstrate belonging to a different faith than the one taught at home, thus increasing the childs exposure to different ideas.", " The pressure to conform with a certain faith, that might exist at home, might be supported by a teacher who also demonstrates belonging to this faith.", -1.0
" There may not be a value-neutral setting, and it may not be desirable. The difference lies in the justification of morals by referring to the words or laws attributed to a god, religious leader or religious institution. School settings should be neutral with regard to which moral authority to follow (or not) and instead justify and discuss values with arguments.", " There is no such thing as a religiously neutral setting.", -1.0
" They can choose it any time throughout their life.", " Children should be able to choose their belief freely.", -1.0
" Wearing religious symbols is not manipulation.", " Teachers should not be able to manipulate the religious beliefs of children in a public school setting. Opinionated expression in public schools can give a teacher a platform to have power outside the childs school life.", -1.0
" Any expression of cultural habit or religious bias could prevent a child from feeling able to question those very entities for fear of upsetting a teacher.", " It is not just a matter of freedom of expression, but also cultural habits and, for some, the feeling of protection and blessing when carrying such symbols.", -1.0
" A teacher who has a faith different from the students parent is a teaching opportunity for the parent on how to respect and coexist with those who do not share ones beliefs.", " Teachers showing religious belief increases childrens awareness and understanding of those religions.", 1.0
" It could be considered unprofessional for a teacher to wear a golden placard around their neck that says, Your dead grandmother is burning in hell. It might be difficult to draw the clear legal line between demanding a teacher take off the placard and demanding their crucifix be left at home.", " Religious belief is not based on fact, it is based on feelings. A sensitive child may be traumatized if convinced by their religious environment that a deceased relative is burning in hell for being a non-believer.", 1.0
" It is a good thing for students to have experience interacting with people and ideas from other religions and faith traditions than their own.", " Children should have the opportunity to learn about all of the major world religions.", 1.0
" There is no reason why it should not be allowed", " There shouldnt be a blanket ban on religious symbols but there should be limits set on what is permissible. For instance, Satanism is a religion but Satanic symbols shouldnt be allowed.", -1.0
" Whether a symbol is obscene and indecent is not a good criterion of proportionality because it may be shaped by religion itself (e.g., is a cross with an almost naked man indecent or a skirt or pants or a pasta strainer on the head).", " Teachers do not shed their constitutional rights at the school doors unless it causes serious disruption to education or falls under some of the unprotected speech categories such as obscenity, indecency, or libel. Limiting constitutional rights requires a very high threshold that is simply not met by the possible influence of students when wearing a religious symbol that is not indecent or obscene.", -1.0
" Higher drop-out of potential minority religion teachers could really be the biggest disadvantage of this at all because it might also make students of minority religions feel less belonging in school if there are no teachers at all that represent their group.", " Some religious groups for whom religious symbols are very important may feel that they have to make a choice between the teaching profession and their religion.", 1.0
" Every individual has right to live freely the way he wants without harming others. Instead of restricting teachers, students must be taught not to get influenced just by looking at someone. He/she should be made aware of the choice criteria and its psychology.", " School is meant to prepare students for the real world. If students are adjusted to the notion that self-agency through expression is restricted they may become more ill-equipped to deal with such matters in the future.", 1.0
" It is not just a matter of freedom of expression, but also cultural habits and, for some, the feeling of protection and blessing when carrying such symbols.", " All people should be able to express what they want to express.", 1.0
" Parents have a right to prevent miseducation of their children.", " All people should be able to express what they want to express.", -1.0
" Teachers wearing symbols of their religious adherence, where it is the majority religion (and held by most students) would be off-putting to students who identify with minority religions or no religion, and would make those children uncomfortable.", " Traditionally children have little or no choice of their religion.", 1.0
" In their role as teachers they have power over others. Symbols worn by powerful people are going to be (consciously or unconsciously) associated with power. Having a teacher wearing religious symbols may thus suggest to students that the rules and values associated with this religion will affect how they are perceived and judged by this authority figure.", " Teachers can express themselves freely in their personal time, but classroom time is mandated, sanctioned, and funded for by the state and should be treated differently.", 1.0
" Public signaling of a persons religion through jewelry is a self-expression right that doesnt infringe on a students religious freedoms.", " Children have a right to learn in a religiously neutral setting.", -1.0
" Peer pressure is usually from peers or family.  Teacher pressure only comes into play when a teacher is actively promoting a religion, not from wardrobe choices.", " Traditionally children have little or no choice of their religion.", -1.0
" That reasoning could potentially be used to prevent children from expressing their religious beliefs in order to maintain a neutral setting.", " Children have a right to learn in a religiously neutral setting.", -1.0
" Schools should be a place where logic, reason, facts, data, and science prevail. Many religions often contradict, and are at odds with the things teachers are teaching. As such teachers would be sending mixed messages regarding what they are teaching the students.", " Children have a right to learn in a religiously neutral setting.", 1.0
" Even if we accept that teachers wearing religious symbols is an infringement of students right to learn in neutral environment, it is a bigger infringement of teachers right to live their religion.", " All people should be able to express what they want to express.", 1.0
" There shouldnt be a blanket ban on religious symbols but there should be limits set on what is permissible. For instance, Satanism is a religion but Satanic symbols shouldnt be allowed.", " Banning religious symbols will discriminate against religions whose symbols constitute religious practise rather than just symbolism.", -1.0
" The power imbalance between the pupil and the teacher means that we should err on the side of guarding the benefits to the child, rather than the teacher.", " Banning religious symbols will discriminate against religions whose symbols constitute religious practise rather than just symbolism.", -1.0
" The teacher is often the most respected and/or feared individual of a class and exposing their religion may cause tensions. Clashes due to religion are omnipresent in our past, present and probably future. Tucking away a religious symbol can only make the classroom life more enjoyable for all students.", " Children in particular can be easily influenced, therefore a teacher wearing a religious symbol is likely to have an impact on the childs choice of religion.", 1.0
" An exception would be private institution or schools. Privately, in a liberal society, we can associate with whoever we want, which means private schools can implement dress codes as they see fit.", " All people should be able to express what they want to express.", -1.0
" Children can be easily exposed to religious symbols in public (on a cashier, a sales associate, a neighbor, etc.) Logic dictates that if we are to ban teachers wearing of religious symbols for fear of influence, we should also institute a similar ban in public (which would clearly violate freedom of religion/expression).", " Children in particular can be easily influenced, therefore a teacher wearing a religious symbol is likely to have an impact on the childs choice of religion.", -1.0
" It is not discrimination when all religions are treated the same.", " Banning religious symbols will discriminate against religions whose symbols constitute religious practise rather than just symbolism.", -1.0
" A teacher should not be the first to bring up the subject of religion. If a child asks why her protestant cross doesnt have Jesus, she can explain that, but she cant just start talking about why it lacks Jesus for no reason. Teaching is okay, preaching is not.", " All people should be able to express what they want to express.", -1.0
" A teacher should not be the first to bring up the subject of religion. If a child asks why her protestant cross doesnt have Jesus, she can explain that, but she cant just start talking about why it lacks Jesus for no reason. Teaching is okay, preaching is not.", " Teachers in public institutions should uphold their commitment to secular education, and avoid any attempts to impart their personal religious beliefs to young, impressionable minds. Their educational credentials should lead the way;not their faith-based feelings.", 1.0
" Religious symbols should not be banned as the government should not be deciding where the line for free speech is marked. A teacher is a professional and should be able to conduct themselves in a manner that is impartial, with or without the symbols.", " All people should be able to express what they want to express.", 1.0
" If teachers are allowed to wear religious symbols under the auspices of freedom of speech, it could lead to the politicizing of teacher hiring. People would not want teachers campaigning by wearing messages. Schools needs to remain a neutral place.", " Children have a right to learn in a religiously neutral setting.", 1.0
" If you want to learn about your teachers religion, go to a private school, a parochial approach. If you want your children to learn that religion has no place in public decisions, or should have no place in publicly funded schools, build the wall between church and state. Also applies to mosques, synagogues, and temples.", " School is meant to prepare students for the real world. If students are adjusted to the notion that self-agency through expression is restricted they may become more ill-equipped to deal with such matters in the future.", -1.0
" Religion is a personal matter;it is not for public display via symbols.", " Teachers should not be allowed to wear religious symbols at school.", -1.0
" everyone has the right to express themselves in any way or form. no one should have to change their morals or who they are to fit in with the system of the community they are in. We shouldnt be afraid to show our true identities in front of others.", " Teachers should not be allowed to wear religious symbols at school.", 1.0
" School is meant to prepare students for the real world. If students are adjusted to the notion that self-agency through expression is restricted they may become more ill-equipped to deal with such matters in the future.", " Teachers should not be allowed to wear religious symbols at school.", -1.0
" Traditionally children have little or no choice of their religion.", " Teachers should not be allowed to wear religious symbols at school.", 1.0
" Children have a right to learn in a religiously neutral setting.", " Teachers should not be allowed to wear religious symbols at school.", 1.0
" What about logos on their polo shirts/blouses? Isnt this advertising a brand, some brands are closely tied to social identity.What about the debate Apple vs Microsoft? Should they be allowed to use these devices in schools. In fact Apple derives most of its growth through giving schools a good deal on classroom sets, thats why most schools go with Apple. Teachers should wear whatever they want as long as it adheres to their employers dress code - this code should not curb our freedoms", " Teachers should not be allowed to wear religious symbols at school.", -1.0
" Children in particular can be easily influenced, therefore a teacher wearing a religious symbol is likely to have an impact on the childs choice of religion.", " Teachers should not be allowed to wear religious symbols at school.", 1.0
" All people should be able to express what they want to express.", " Teachers should not be allowed to wear religious symbols at school.", -1.0
" Teachers can express themselves freely in their personal time, but classroom time is mandated, sanctioned, and funded for by the state and should be treated differently.", " Teachers should not be allowed to wear religious symbols at school.", 1.0
" Banning religious symbols will discriminate against religions whose symbols constitute religious practise rather than just symbolism.", " Teachers should not be allowed to wear religious symbols at school.", -1.0
" people are allowed to believe in what they want", " Teachers should not be allowed to wear religious symbols at school.", -1.0
" Public school is one of the methods of mandated education. Parents are free to home school or private school their children if they object to their exposure to religious symbols.", " Teachers can express themselves freely in their personal time, but classroom time is mandated, sanctioned, and funded for by the state and should be treated differently.", -1.0
" Not belonging to a religious faith is like not belonging to a political party - it is a form of neutrality. And it is this form of neutrality we should demand from teachers. We do not allow teachers to show their affiliation with a political party either.", " All people should be able to express what they want to express.", -1.0
" Religion has, throughout the ages, been divisive. Children should be free from divisions caused by religions so that they can concentrate on learning.", " Children have a right to learn in a religiously neutral setting.", 1.0
" Teachers showing religious belief increases childrens awareness and understanding of those religions.", " All people should be able to express what they want to express.", 1.0
" There is no such thing as a religiously neutral setting.", " Children have a right to learn in a religiously neutral setting.", -1.0
" Teachers in public institutions should uphold their commitment to secular education, and avoid any attempts to impart their personal religious beliefs to young, impressionable minds. Their educational credentials should lead the way;not their faith-based feelings.", " Children in particular can be easily influenced, therefore a teacher wearing a religious symbol is likely to have an impact on the childs choice of religion.", 1.0
" Some religious groups for whom religious symbols are very important may feel that they have to make a choice between the teaching profession and their religion.", " Banning religious symbols will discriminate against religions whose symbols constitute religious practise rather than just symbolism.", 1.0
" This would be a good thing in the opinion of many.", " Children in particular can be easily influenced, therefore a teacher wearing a religious symbol is likely to have an impact on the childs choice of religion.", -1.0
