premise,conclusion,weight
" This is assuming that UBI payments would be sent to underage citizens in a way that allows their parents to abuse it, as opposed to (for example) being held in trust and issued as a lump sum upon majority.", " A UBI will incentivize certain people to have children irresponsibly so they can receive more money for them.", -1.0
" As an attacker, the fewer points of interaction there are, the fewer interactions I have to successfully fake. This makes it easier to attack.", " A UBI is less prone than other forms of welfare to fraud due to the fact that many points of interaction are outright removed, meaning many forms of fraud are outright impossible.", -1.0
" Theft is also immoral/a crime in the absence of a state or society, because property can be established without a state or society (see original appropriation). If person A takes the property of person B by force or under the threat of force, it is theft.", " Nations are not people. Theft is only a crime within the construct of society and the state. The state itself is not an entity which can be said to thieve.", -1.0
" Private charity is overburdened, unable to keep up with the need of the groups it caters too, and is to unreliable to rely on.", " The only people who would benefit are people who dont qualify for private charity, i.e. able bodied people who arent looking for work.", -1.0
" Both analogys lag. The definition of war doesnt necessarily include murder, and the definition of tax doesnt have to include theft. Theft is the act of taking something without consent. Taxes can be consented to.", " Making murder legal and calling it war doesnt make murder right, just like making theft legal and calling it taxation doesnt make it right. On top of that, making something legal only for a few politicians is wrong. And voting doesnt give anyone the right to murder or steal. Once cannot delegate a right they dont have.", -1.0
" This is due to the production of digital technologies that eliminate the need for many middle-class jobs.", " The loss of jobs due to automation will dramatically reduce social mobility as most individuals skills will be rendered obsolete — particularly those who perform menial work.", 1.0
" The warlords of Japan and Europe might have repelled foreign invaders, but they definitely killed, and took advantage of those they protected.", " Many services have historically been provided through collective action. These kind of systems could return or be rejuvenated.", -1.0
" Most people prefer living in a stable and orderly society to anarchy where force or coercion may be used by any individual against any individual and individual rights do not exist or are not enforced.", " The State is unethical, because its existence is based on the illegitimate monopoly of coercion, and its source of income is based on theft (taxes).", -1.0
" Some cash grants are not equivalent to a complete unconditional cash grant that offers full agency to those making decisions and not just partial agency.", " Most welfare programs, as a baseline, provide money to those in need. Money can be used by people to purchase what they need, regardless of what those needs are.", -1.0
" Some cash grants are not equivalent to a complete unconditional cash grant that offers full agency to those making decisions and not just partial agency.", " Targeted welfare, such as providing conditional or item-specific benefits, is not mutually exclusive to the poor also receiving cash grants.", -1.0
" This implies that infrastructure, education of the masses, private property, the technologies mentioned etc. would not be possible without taxation and use of the tax revenue. Although in many cases, taxpayer money has supported these innovations, it is not the only way to achieve them.", " Many conditions of capitalism—infrastructure, education of the masses, currency, enforcement of copyright and private property—are met socially, and many profound technologies—internet, computers, GPS, advancements in telecommunications and aerospace engineering—were made with social investment. Taxation is theft assumes profit is earned in isolation from the reality of our interdependent society. Privately appropriating masses of socially created wealth could actually be argued to be theft.", -1.0
" This statement effectively says that those with income are the ones that need assistance. The fundamental tenet of civil society, and ultimately its purpose, is that we help each other survive. We do that by giving of ourselves when we can to others that need it. Meaning we take from those that can earn income and give it to those who cant. This is either poorly written or idealogically incongruent with the goal of living together.", " UBI requires redistribution of fairly earned income from those who require assistance to those who do not.", -1.0
" The annual cost of raising a child is likely more than a base income of, for example, ten thousand dollars. Welfare policies give benefits to parents, but that happens only because governments acknowledge the immense cost that goes with it.", " A UBI encourages more people to have children, solving the low birth rate problem that exists in many Western countries.", -1.0
" The annual cost of raising a child is likely more than a base income of, for example, ten thousand dollars. Welfare policies give benefits to parents, but that happens only because governments acknowledge the immense cost that goes with it.", " A UBI will incentivize certain people to have children irresponsibly so they can receive more money for them.", -1.0
" They dont have the time or the money to engage in the political process.", " People in these communities lack the resource to lobby their local officials for change.", 1.0
" Everyone is not compensated when public land is used;the state collects fees in the form of permits, taxes, etc. but the state is the only benefactor. Citizens are not compensated in the same way they would be if the land belonged to them.", " In the example of public land, we say it is owned by everyone. The government charges a tax on people who want to log, fish, or otherwise profit from it. This is a legitimate tax, because the loggers would not otherwise have a legitimate claim to the trees.", -1.0
" Just because other programs do this does not mean other programs ought to do it.", " Current social programs already do that. Current private contracts do that, as well.", -1.0
" The absence of taxation does not necessarily lead to appropriating masses of socially created wealth, just as the presence of taxation does not guarantee that socially created wealth is not privately appropriated.", " Many conditions of capitalism—infrastructure, education of the masses, currency, enforcement of copyright and private property—are met socially, and many profound technologies—internet, computers, GPS, advancements in telecommunications and aerospace engineering—were made with social investment. Taxation is theft assumes profit is earned in isolation from the reality of our interdependent society. Privately appropriating masses of socially created wealth could actually be argued to be theft.", -1.0
" We already have those classes, and the problems that come with them, its just right now the weaker class gets nothing.", " This would divide society into two camps, those solely reliant on UBI and those working or owning along with a UBI. That is, the powerful and the weak whom face an uphill battle maintaining rights and power balance in the long term. Specifically, jobs become scarcer and capital is more concentrated due to growing tech monopolies and automation. On such a trajectory any safe guards fall by the wayside where convenient for elites.", -1.0
" Planet Earth is overpopulated. A reduction in (unsustainable) birth rate in the mid-term could be considered an advantage of UBI, and could also allow room for population redistribution from more overpopulated regions.", " Given existing welfare schemes often result in parents being criticised for having children (and thus receiving extra assistance payouts) a UBI is likely to dramatically increase this effect and potentially lead to greater disincentives to having children.", -1.0
" Hiring practices in Montreal, Vancouver, and Toronto favored applicants with English sounding names over Asian sounding names.", " Minorities will still be locked out of certain employment opportunities for prejudicial reasons.", 1.0
" Any pre-tax profit which comes from a socialized institution would not solely belong to an individual, but to all of society by definition. Benefits should only be provided if requested, whether through voluntary charity or mutual exchange between parties.", " Hidden in this argument is the premise that a private individual can make judicious use of all the technological advances, infrastructure and human connections made available through a society. Thus they may derive from these a pre-tax profit that solely belongs to them despite the severe dependencies on socialized institutions. While such a belief may be common, even among those who dont believe taxation is theft, it is fallacious.", -1.0
" Any pre-tax profit which comes from a socialized institution would not solely belong to an individual, but to all of society by definition. Benefits should only be provided if requested, whether through voluntary charity or mutual exchange between parties.", " Indirect benefits are still benefits. This argument ignores the point its responding to.", -1.0
" A UBI is generally considered to be an amount that is paid to everybody, and everybody gets the same amount. It is not depended on individual circumstances.", " A UBI will incentivize certain people to have children irresponsibly so they can receive more money for them.", -1.0
" Even elaborate spending on events like the Olympics may be considered pointless by those who are not involved.", " Governments frequently spend taxpayer dollars on frivolous or pointless things.", 1.0
" Whether an action should legally be classified as a crime or civil violation has no impact on whether an action should be morally defined as a crime.", " While individual members of a government can be prosecuted for crimes, actions performed by the institution of the government itself cannot be prosecuted as crimes but instead only as civil violations.", -1.0
" By this reasoning, in order for the land in the United States to have been privatized to begin with, every single Native American who had any claim over it wouldve had to individually sign it off. And not under any duress, obviously, or this was not a free exchange. If this didnt occur, the entire foundation for privatization of land in the US is then invalidated, and was in fact theft itself.", " Individual consent cannot be derived by majority opinion. No one (or group) can consent on behalf of someone else.", -1.0
" Elections are the check the U.S. Founding Fathers implemented to keep the power in the hands of the people.", " Citizens are reasonably able to elect officials and enact laws which control how funds are spent or allocated.", 1.0
" Slavery has been present in almost all countries until it was abolished in many. Widespread adoption or majority consent in itself does not make a concept or practice morally permissible.", " What is determined morally permissible in democracies is the outcome of the will of the majority. While some state actions are revised and held to be immoral at a later date, taxation has been present across almost all modern countries and so has near-universal assent as morally permissible.", -1.0
" All government benefits are subject to fraud, including a UBI. Therefore, no government benefit program should exist, including UBI.", " All government benefits are subject to some degree of fraud. A UBI is less subject to fraud due to its universal availability and equal distribution. The need to commit fraud is reduced along with the bureaucracy required to manage social benefit programs.", -1.0
" Even if benefits are not direct, that doesnt mean they arent there. Even if one does not bike, more people biking could free up traffic to enable someone to get places faster and also lessen the amount of air pollution in the area. If someone doesnt use the roads, their postal service still will. Or perhaps employees or customers of their business. Society is not a bunch of isolated individuals, its a complicated, interconnected web of interdependent people and institutions.", " Society is not something that needs to be paid for. It is a collection of individuals voluntarily interacting and engaging in trade. Individual transactions need to have terms which all parties agree upon. In the case of infrastructure (e.g. roads), all citizens are required to pay for this, regardless of whether or not they use it or benefit from it. Someone who only uses a bicycle still pays for federal highways, even though they do not use them. A usage-based toll would be more fair.", -1.0
" Given the high rates of absenteeism, and because the school system educates children (not their parents who receive UBI payments) state education is unlikely to guarantee that people will spend their UBI payments sensibly.", " Most states will retain compulsory state-funded education systems to educate young people about sensible ways to spend their UBI payment. This kind of education allows for the provision of advice and support, while maintaining the dignity and autonomy of individuals.", -1.0
" In buying the car, one consents to paying for the purchase. In the case of taxation, one is forced to consume a monopoly good that one neither asked for nor necessarily wants. This is similar to the protection money paid to the mob.", " If someone doesnt pay for the car they purchased, the car dealer can sue and force them to pay through legal action. This doesnt make the wealth unjustly acquired.", -1.0
" Fewer shifts allows more time for children, family, and ensuring proper health outcomes. This leads to the development of healthy and meaningful relationships that better both a persons physical and mental health.", " A UBI will allow individuals the opportunity to take fewer work shifts, giving them more time to pursue other interests they hold valuable.", 1.0
" Care-dependent people still merit a UBI payment. If those providing their care are collecting it and spending it on their behalf - with their permission - it is unclear why this is a problem.", " Fraudulent use of the funds could include people claiming the UBI payments of care-dependent or deceased relatives.", -1.0
" When machines replace one kind of human capability,new human experiences and capabilities emerge. These might be mostly higher value and offer more interesting work than the experiences and capabilities that have been replaced by machines.", " Experts predict a jobless future as most jobs can be broken down into a series of routine tasks, more and more of which can be done by machines.", -1.0
" People move between cities, but not so much between nations and language barriers, so a national income tax is more coercive than a local council tax. In particular, local taxation is usually not progressive because people with higher income can avoid an unusually high one easily by moving somewhere else.", " Taxation is often theft when deliberately done on a level such as the national one for the purpose of reducing choices. It is, however, more compensatory in nature on more local levels.", 1.0
" As those significant losses in employment could be offset by job gains outside manufacturing, robots and automation only have changed the employment marketscomposition, but not the total employment rate.", " Although total employment has not been intensively negatively affected, roughly 275,000 full-time manufacturing jobs have been replaced by robots in the period 1994-2014.", -1.0
" Individuals vary in their capacity to protect their own property. Without a government to enforce property rights, it is likely many individuals would lack the ability to express their rights.", " Humans would be substantially freer if they had the option of protecting their own rights, instead of relying on a government.", -1.0
" Personal and societal incentives for financial responsibility are only eroded if programs are designed for people to become not-eligible after they surpass a certain income. Since UBI is free from this restriction, people will always have the incentive to get more income than the basic, for the same reasons that most people in society do not settle for minimum wage jobs.", " Existing welfare schemes also erode personal responsibility and accountability;often to a much higher degree because of the high effective marginal tax rates. A UBI would actually reduce this effect relative to the status quo.", 1.0
" People who are wealthy today may not necessarily be wealthy tomorrow. In different stages of someones life, they may do high-powered work, invest in businesses or enterprise, and/or subsist on UBI respectively. It is good for everyone to have the option available to them.", " Neither does giving money to rich people, which is what the UBI does.", -1.0
" Part of the answer to the problem of income inequality and meeting basic human needs will come from technology. Block chains could be a cost effective platform to create better mechanisms for managing public welfare spending.", " Blockchain can be used to set up a transparent, immutable UBI system, that can be verified by anyone. Grantcoin is an example of an UBI project that runs on the blockchain. It has been running for more than a year.", 1.0
" A vast majority of rich people are wealthy because they were born into wealthy families. Therefore, their wealthy is a result of the lottery of birth and not of their hard work.", " Many people have not acquired their wealth through fair means.", 1.0
" Blockchain contracts are also vulnerable, and can fail in spectacular ways. A hacker stole $31 million of Ether.", " Blockchain can be used to set up a transparent, immutable UBI system, that can be verified by anyone. Grantcoin is an example of an UBI project that runs on the blockchain. It has been running for more than a year.", -1.0
" This wage gap disparity is widespread. The likelihood of a minority finding a job with fair wages in comparison to those not considered a minority is slim.", " If someone is not dependent on a certain job, they can choose more freely to walk away from workplaces where they are not treated fairly with less risk of endangering their means for subsistence.", -1.0
" Taxation does not contradict the right to property. What constitutes ones property is defined by the law, and by law what is taken as tax is the property of the state.", " The right to property is recognized by the Fifth Amendment of the US Constitution. The Bill of Rights is generally regarded to be a recognition of rights inherent to a human. An individual has the right to property whether the US Constitution, Queen Victoria, or Jeff, the head of the HOA, says they do.", -1.0
" Ethical tax is a subjective term.", " While some taxation can be likened to theft, not all forms can. For example, natural resources like land, water, and air are owned by everyone. Land value and pollution taxation compensates society for the exclusive use and/or corruption of these universally owned resources. These are ethical taxes which can be levied to pay for commonly used services and utilities.", -1.0
" Deontological rules such as Government is the only legitimate user of physical force are subjective views about how morality works, not objective facts of reality.", " The only way to guarantee one person an income is to take from another through coercive force. Government is the only legitimate user of physical force. It should only be used to protect, not to take. To believe it is okay is to not believe in moral absolutes. In other words, anything is okay that one deems so within their conscience based on their subjective views, rather than the objective facts of reality.", -1.0
" Theres historically been debate over what property means. Humans used to be seen as property, for example. One can debate viable ownership and rules to govern it without violating the concept. Belief in property rights doesnt necessitate a belief in an unfettered acquisition and hoarding of wealth, nor submission to all claims of ownership. We dont need to give a billionaires wealth, obtained from exploitation, the same legitimacy of an indigenous cultures claim to their ancestral home.", " Theft, like in the US which occurred through the genocide of Native Americans, is how the US was formed and began the process of privatization. The foundation and expansion of private property is predicated on theft.", -1.0
" Theres historically been debate over what property means. Humans used to be seen as property, for example. One can debate viable ownership and rules to govern it without violating the concept. Belief in property rights doesnt necessitate a belief in an unfettered acquisition and hoarding of wealth, nor submission to all claims of ownership. We dont need to give a billionaires wealth, obtained from exploitation, the same legitimacy of an indigenous cultures claim to their ancestral home.", " Taxation does not and cannot exist outside of property rights, because they are natural rights which exist in the absence of any government. Natural law dictates that no individual shall be deprived of their life, liberty, or property. Taxation is the theft of ones property.", -1.0
" Theres historically been debate over what property means. Humans used to be seen as property, for example. One can debate viable ownership and rules to govern it without violating the concept. Belief in property rights doesnt necessitate a belief in an unfettered acquisition and hoarding of wealth, nor submission to all claims of ownership. We dont need to give a billionaires wealth, obtained from exploitation, the same legitimacy of an indigenous cultures claim to their ancestral home.", " This is a list of a bunch of words whose definitions are all debated by various ideologies. This is the essence of the argument.", 1.0
" UBI allows people to make more ethical decisions based on want and fewer coerced decisions based on need. Legally and socially criminal behavior for some is a choice but for many it is the only viable choice they feel they have to survive.", " A UBI will enable people to think about lifes important questions more. The Earth and our human societies find themselves in the dire situations today, because we havent given proper importance to the individual to answer these questions for themselves. Questioning life is what gets us out of this way of thinking, and is the beginning to a philosophical and spiritual education.", 1.0
" Even groups who lack the social cohesion, self identification and social recognition of minorities will benefit from this. It will effectively surpass current efforts to increase the quality of life in the current narrative and support structure.", " Minorities are much better off when they have economic security.", 1.0
" This is nothing but supposition.", " A UBI will incentivize certain people to have children irresponsibly so they can receive more money for them.", -1.0
" A UBI returns women to the home, and contributes to a backlash that runs counter to women’s liberation and independence.", " Some feminists see a UBI as an “emancipation fee”, and criticize the welfare state because they argue that it is largely based on a traditional model of male breadwinner and female housekeeper. They conclude that a UBI can be useful to overcome this form of discrimination.", -1.0
" Welfare programs perpetuate the stigma that sees being poor as equivalent to being unable to make good decisions or adequately look after yourself or your family.", " At-risk families will spend on cigarettes, drugs or alcohol instead of saving up for children’s education or spending on subsidized vocational training courses. This situation is comparatively less likely with in-kind assistance than with a UBI.", -1.0
" Not in all conditions. For instance, lets say a person is born in the US as a citizen. When they are 16 they choose to move to another nation and renounce their US citizenship. They will never have to pay the US any expatriation taxes (although they have likely benefitted from that countrys services).", " In the US it is illegal to renounce citizenship without paying exit taxes.", -1.0
" People are more responsible for investments they believe serve their own interests.", " UBI policies shift the provision of welfare from a national level to a local level, where individuals are more capable of investing in their communities.", 1.0
" Accepting some of Maslows hierarchical conception of needs entails recognizing that some needs are higher than others. Higher needs that follow from the fulfillment of lower needs are not subject to feelings of emptiness or angst, as fulfillment of needs leads to climbing the pyramid toward self-actualization.", " Existential Angst can also be a feeling of emptiness, or lack of purpose. If we accept Maslows Pyramid of needs to be somewhat true, we can fathom that even if basic human needs are met, there will always be other needs. A UBI doesnt really extinguish that angst.", -1.0
" This is a Tragedy of the Commons issue. That natural resources are owned by everyone is not necessarily a true or agreed upon proposition. If everyone owns something in common then theyre incentivized to take/use/deplete, but not to manage it properly, as exemplified by overfishing of the oceans.", " While some taxation can be likened to theft, not all forms can. For example, natural resources like land, water, and air are owned by everyone. Land value and pollution taxation compensates society for the exclusive use and/or corruption of these universally owned resources. These are ethical taxes which can be levied to pay for commonly used services and utilities.", -1.0
" An automated system can be programmed to approach solutions in the most environmentally friendly manner.", " If large corporate entities are left to rule the world, they are likely to drive it towards utter destruction.", 1.0
" A storybook rags-to-riches career will become next to impossible to achieve.", " The loss of jobs due to automation will dramatically reduce social mobility as most individuals skills will be rendered obsolete — particularly those who perform menial work.", 1.0
" This same incentive also exists under traditional welfare programs, most of which provide additional benefits to dependents.", " A UBI encourages more people to have children, solving the low birth rate problem that exists in many Western countries.", -1.0
" This same incentive also exists under traditional welfare programs, most of which provide additional benefits to dependents.", " A UBI will incentivize certain people to have children irresponsibly so they can receive more money for them.", -1.0
" Roads have often been built or maintained by collective action, often in the form of toll roads.", " Many services have historically been provided through collective action. These kind of systems could return or be rejuvenated.", 1.0
" The How many men? thought experiment challenges this claim. If person A takes a loaf of bread from person X to feed their family it is theft. If person A and B outvote X in a vote whether they should be allowed to take Xs bread to feed As family, that is still theft. Even if all of society passed a vote that it was going to take the bread from A and give it to X, plus giving A protection or roads or another good or service A did not ask for, it is still theft.", " The nature of consent differs depending on whether it is being applied at an individual or societal level. It is wrong for someone to steal a loaf of bread to feed their family because that involves the presumption that one person knows better than everyone else. What justifies taxation is that all of society has collectively made the choice to determine under which circumstances property may be reallocated.", -1.0
" In the case of inheritance, it doesnt reflect the work of the person receiving the inheritance, but it reflects the work of the person providing the inheritance. That money has to come from somewhere.", " The amount someone makes does not reflect the value of their labor, earnings from capital gains and inheritance are not made from hard work.", -1.0
" Lakes can be removed by a dam built outside of a states territory, so this is an oversimplification.", " The state owns all natural resources within its borders, such as real estate, radio spectrum, water, air, etc. Basically, if it cant be removed from the state, then its owned by the state — individuals can remove dirt but not land;they can remove water, but not lakes. A state cannot actually give away such ownership because to do so would be abdicating its sovereignty.", -1.0
" If an individual wishes to benefit from a given technology (e.g. iPhone, electricity, automobile, rocket ship, etc.), they must engage in a mutual trade with the owner or provider of that technology. They should not be forced to use a service they do not wish to use, nor should they benefit from a service or product without compensating the owner.", " Hidden in this argument is the premise that a private individual can make judicious use of all the technological advances, infrastructure and human connections made available through a society. Thus they may derive from these a pre-tax profit that solely belongs to them despite the severe dependencies on socialized institutions. While such a belief may be common, even among those who dont believe taxation is theft, it is fallacious.", -1.0
" If an individual wishes to benefit from a given technology (e.g. iPhone, electricity, automobile, rocket ship, etc.), they must engage in a mutual trade with the owner or provider of that technology. They should not be forced to use a service they do not wish to use, nor should they benefit from a service or product without compensating the owner.", " Even if benefits are not direct, that doesnt mean they arent there. Even if one does not bike, more people biking could free up traffic to enable someone to get places faster and also lessen the amount of air pollution in the area. If someone doesnt use the roads, their postal service still will. Or perhaps employees or customers of their business. Society is not a bunch of isolated individuals, its a complicated, interconnected web of interdependent people and institutions.", -1.0
" If a person has a mountain of gold, but can never spend it, they are not wealthy. Similarly, if a society is to busy earning money and capital to enjoy the benefits of it, there is no point to their actions.", " As our society becomes more and more automated and a society that will function with less human workers becomes possible, it may be time to reexamine our assumptions about what actually makes a society wealthy.", 1.0
" This is an appeal to authority and a bandwagon fallacy;it says that because taxation has been historically accepted and is now widely accepted it is ethical. The problem is that the same argument for the morality of slavery could have been made 200 years ago.", " What is determined morally permissible in democracies is the outcome of the will of the majority. While some state actions are revised and held to be immoral at a later date, taxation has been present across almost all modern countries and so has near-universal assent as morally permissible.", -1.0
" While depression is a sad outcome would this gradually refine humanity to become a serene but happy group on earth plus the adventurers finding new purpose under water or in space?", " Purpose gives us meaning, life without meaning is... well meaningless. Rates of depression and suicide are expected to increase.", 1.0
" Individual citizens have no ability to determine how their share of funds are allocated. If 60% of citizens support social program x and 40% of citizens support military expansion y, a significant population is having its money allocated to programs it did not want. Without taxation, 60% of citizens could donate their money to a private social program and 40% could pay for a private militia, thus both getting what they want without coercing anyone else to involuntarily pay for it.", " Citizens are reasonably able to elect officials and enact laws which control how funds are spent or allocated.", -1.0
" The nature of consent does not differ, there is only the individual-level fact of whether an individual is suffering things happening to them without their consent.", " The nature of consent differs depending on whether it is being applied at an individual or societal level. It is wrong for someone to steal a loaf of bread to feed their family because that involves the presumption that one person knows better than everyone else. What justifies taxation is that all of society has collectively made the choice to determine under which circumstances property may be reallocated.", -1.0
" By definition, theft involves taking and removing personal property with intent to deprive the rightful owner of it. Taxes are forcibly taken under threat. Intimidation invalidates consent. To say otherwise would mean a bank robber has only to walk into a bank, show his gun, ask politely for money, and say it was not theft because he didnt take the money, it was handed to him.", " Not only does the government fund itself by forcing its citizens to pay taxes, it also uses inflation and embezzlement to further expropriate people.", 1.0
" Countries without a government, such as Yemen, fail.", " Taxation is required for the government to act in the economy, whether that be to provide infrastructure or essential services such as welfare.", 1.0
" UBI reduces levels of stress and anxiety that result from an insecurity in wages and allows a person to build psychological resources that enhance possibility for upward mobility.", " Financial stress can affect health to the point of decreasing productivity. A UBI can alleviate this stress, thus indirectly increasing productivity.", 1.0
" Progressive taxation for the purpose of redistribution is being employed successfully nearly everywhere in the world.", " UBI may sound nice in theory, but any political theory which is developed without putting human nature into consideration can never successfully be employed. Given peoples inherent selfishness, the better idea is to let people keep what theyve earned as much as possible.", -1.0
" In Kenya, the move from conditional to unconditional payouts is underway, and the effects are mostly positive, with little abuse of the system.", " Whereas conditional income assistance can be exploited by taking the money without a genuine effort to move out of the program, a universal system has no such conditions and thus there is less room for exploitation.", 1.0
" Elected officials are only accountable to the public every 2-6 years.", " Citizens are reasonably able to elect officials and enact laws which control how funds are spent or allocated.", -1.0
" National health care will still exist under a UBI model.", " People tend to underestimate their future needs and often struggle to plan ahead. This is especially true when it comes to saving for future health problems because people often do not take seriously the possibility that they will be affected.", -1.0
" The national debt is $22 trillion. In addition to the $16.1Trillion owed to the public from the public, $5.9Trillion is owed to foreign governments like China and Japan. The state makes promises to the public it cannot keep.", " The debt that all individuals owe to each other in the US is insolvent;i.e. we are spending more on each other than we take from each other, plus whats borrowed from other governments (which is a debt owed by those citizens to one another).", 1.0
" The authority for the state to use the threat of violence doesnt arise from individual authority to do so but is created as part of a social contract between individuals.", " Since no individual has the authority to take property under the threat of violence against another, no individual or group of individuals may delegate this authority to others. Therefore, the threat of violence for non-payment called taxation cannot be legitimately achieved through democratic means.", -1.0
" About 60% of all occupations could see 30% or more of their constituent activities automated with todays technologies.", " As human-performed activities will be reduced, jobs will transform from full-time to part-time. This will result in lower wages and fewer benefits.", 1.0
" There is software that generates texts and stories and it is already used by the Associated Press to cover sports.", " Even creative domains are at risk of being automated.", 1.0
" People coming from minority groups tend to have less opportunity to access resources.", " Automated systems would not be able to distinguish between people coming from different races which ensures better equality.", 1.0
" People in rich countries receive a citizenship rent which they are unwilling to share. Voters thus seek to create citizen-only benefits (tax discrimination of migrants or immigration crackdowns) to reduce the benefits of migration.", " The cost of financing incomes for migrants is difficult to justify politically. This is likely to cause migrants to be treated like second class citizens who will be further neglected by the lack of social institutions.", 1.0
" Police failed to investigate trouble or adequately perform a welfare check after multiple emergency service requests placed to 9-1-1, while a burglary and rape were in progress.The captive women were raped, robbed, beaten, forced to commit sexual acts for fourteen hours. The court found that no specific legal duty exists for police to provide public services to individuals;only the public-at-large. Warren v. District of Columbia, 444 A. 2d 1 - DC: Court of Appeals 1981", " Numerous examples of US case law have reaffirmed that police have no duty to protect. If taxation pays for this key service and the state has no obligation to provide it, then the contract lacks mutuality of obligation and is therefore not enforceable.", 1.0
" Capitalism is based upon expoitation of workers, as exploitation is the only way that a firm can make a profit (see Marx). Under our current laws, the few have the right to take from the many, but this is far removed from what is ethical.", " A UBI, like other welfare programs, involves many taking money from a few. The many have no right to take from the few just because they want it.", -1.0
" Congress itself passes the laws which determine congressional salaries - this is not voted on by the general populace. These salaries are unjustly paid by taxpayers in the general populace.", " There are indeed individual benefactors and victims of taxation. The base salary of a US Senator is $174,000, and work fewer than half of the days in an average year. The average household pays more in taxes than food and clothing combined. For context, the median household income is $61,372 (2017 data).", 1.0
" Even if people merely end up changing jobs, that requires a degree of flexibility, a higher education and continuous training. A guaranteed income makes people more confident embracing these changes in the job market.", " A UBI only covers basic needs. If an individual wants to achieve a high-paying job, higher education is normally required.", 1.0
" The current methods for creating art using an AI are based on pattern and rule recognition followed by recombination of preexisting data. Artificial Intelligence currently has no idea of context and cannot create art without specific human direction.", " Even creative domains are at risk of being automated.", -1.0
" The citizens of your nation are not an external group. Its a group that includes you. If you dont wish to be a member of that group, emigrate.", " Individual consent cannot be derived by majority opinion. No one (or group) can consent on behalf of someone else.", -1.0
" Property rights begin with the natural right of self-ownership. Since you own your body, you own your actions - including those that create or improve resources, therefore you own your labor and the fruits thereof. If you cultivate a garden, the crop yield is yours to consume, sell, or dispose of as you see fit. The state claims a percentage of your income, and thereby a right to your labor, which is a product of your body.", " Theres historically been debate over what property means. Humans used to be seen as property, for example. One can debate viable ownership and rules to govern it without violating the concept. Belief in property rights doesnt necessitate a belief in an unfettered acquisition and hoarding of wealth, nor submission to all claims of ownership. We dont need to give a billionaires wealth, obtained from exploitation, the same legitimacy of an indigenous cultures claim to their ancestral home.", -1.0
" Property rights begin with the natural right of self-ownership. Since you own your body, you own your actions - including those that create or improve resources, therefore you own your labor and the fruits thereof. If you cultivate a garden, the crop yield is yours to consume, sell, or dispose of as you see fit. The state claims a percentage of your income, and thereby a right to your labor, which is a product of your body.", " In the example of public land, we say it is owned by everyone. The government charges a tax on people who want to log, fish, or otherwise profit from it. This is a legitimate tax, because the loggers would not otherwise have a legitimate claim to the trees.", -1.0
" Instead of giving people UBI for free lets hire them to clean our environment.", " Many people work jobs they know to be environmentally damaging in order to earn enough for a decent life. A UBI would allow them to stop.", -1.0
" Theft is the taking of property or action against property rights. Ownership of property (including money) is maintained by society (a neighbor cannot take someones car because society will enforce correct ownership of the car). Implicit in that is a social contract with the society - in societies that have taxation, taxes are part of that social contract.", " Taxation is not theft in constitutional democracies because it is based upon a multi-generation social contract, embodied by a constitution, that is subject to negotiation, change, acceptance, or rejection by society.", 1.0
" People should have the agency to determine their own lives, even if that means that sometimes they will not make the most optimal choice.", " It is better for the government to provide a social safety net as individuals dont accurately consider future risks.", -1.0
" Incentives to work long shifts exist even under a UBI, and employers can design the system to their advantage. For example, employers might hand out promotions only to employees who work long shifts. Thus, low-income individuals are pressured into taking long hours in any case.", " A UBI will allow individuals the opportunity to take fewer work shifts, giving them more time to pursue other interests they hold valuable.", -1.0
" Just because they want it is not the principle upon which UBI rests. Rather, it rests on the principle that all economic surplus was created in part with some externalized costs (unfairly) borne by the populace as a whole. Thus, some of all wealth earned should be redistributed across the population in order to balance this inequality. UBI is a direct means to do this.", " A UBI, like other welfare programs, involves many taking money from a few. The many have no right to take from the few just because they want it.", -1.0
" Take 2 examples, defense and infrastructure. The military could hardly defend citizens selectively. If they prevent an attack, everyone that would have been affected by the attack are protected. Roads benefit nearly everyone, even if you dont drive. Taxation for true public goods/services (non-excludable and non-rivalrous), are merely payment for those goods/services.", " Government revenue can be generated though the sale of public goods/services to be paid for through voluntary transactions. This would be more ethical because they are mutually voluntary (Perhaps the model where the one offering good has a suggested donation or a pay what you think it is worth).", -1.0
" Take 2 examples, defense and infrastructure. The military could hardly defend citizens selectively. If they prevent an attack, everyone that would have been affected by the attack are protected. Roads benefit nearly everyone, even if you dont drive. Taxation for true public goods/services (non-excludable and non-rivalrous), are merely payment for those goods/services.", " Taxation is a payment for services (roads, water, sewage, schools, hospitals, police, the arts, military protection, etc). Value flows both ways (a transaction) rather than one way (theft).", 1.0
