premise,conclusion,weight
" The concept of influence or manipulation in itself, implies somehow changing an outcome, which means if someone has made a choice (even if it was of their apparent own free will) and there has been an outside influence that contributed to them making that choice, then the choice was not entirely theirs. Or you could say that it was determined by an outside factor.", " This means we are influenced by things, not that we dont have free will.", -1.0
" DNA is not coding cellular decisions, it *determines* the actions of cells.", " DNA, without changing, codes for the development of the embryo, puberty, and other life events through complex step-by-step coding system. If our DNA is able to code cellular decisions one by one, may be also human decisions.", -1.0
" Darwinian evolution is not a process that produces perfect organisms. It is a statistical process that reduces the frequency of genes that tend to limit an organisms ability to reproduce. This does not preclude the capability of any individual to undergo random change.", " Suggesting that determinism would also favor choices which are not favorable for survival is a direct denial of a Darwinian evolution.", -1.0
" The survey is not a survey of professional philosophers: The Survey was taken by 3226 respondents, including 1803 philosophy faculty members and/or PhDs and 829 philosophy graduate students. That is 594 (18%) undefined individuals, and a total of 1423 (44%) non-faculty philosophers.", " The quoted survey is severely flawed.", 1.0
" It would be entirely accurate to state that chairs do not exist on the atomic level;it would in fact be the only reasonable expression one could make with respect to the question. To say otherwise would be absurd.", " Chairs and atoms exist on different levels of abstraction but its not useful to say that, on the atomic level, chairs dont exist. To say so would deny the real, atomic level physical correlate which the concept of chairs attempts to describe.", -1.0
" A truth that would eliminate your ability to think is not worth thinking - it is not humanly true.", " A truth that would eliminate your ability to live a proper life could be morally wrong, not true.", 1.0
" According to Tim Minchin storm Throughout history, every mystery ever solved has turned out to be NOT magic. Once something is understood, it becomes part of science.", " Concepts such as supernatural or not-natural are meaningless. Either something exists or it does not exist. For example, fairies are not supernatural, they just dont exist.", 1.0
" However, retrocausality still requires the same deterministic sequence of events to occur in series, regardless of which direction in time they are moving.", " Retrocausality is potentially possible in quantum physics.", -1.0
" The mechanisms of gene activation in the whole body that determines the whole  human biology is believed to be partly random. But nobody is believed to be freely deciding its whole biology.", " If your will is randomly made in your mind, it simply puts nothing as the one who freely decides. That is not human free will, but the free will of nothingness.", 1.0
" We can easily alter our brain states with predictable outcomes by consuming specific chemicals (e.g. drugs and alcohol). In many cases we know exactly what is determining or altering our various brain states.", " We dont know what is determining our physical brain states.", -1.0
" A predetermined future doesnt contradict free will", " An Omnisciencent being who can see the future, contradicts freewill as it requires a predetermined future to exist.", -1.0
" Not natural is a broad concept, including  non-obvious, artificial  and non-described. Things that exist or not can be rightfully described as not-natural.", " Concepts such as supernatural or not-natural are meaningless. Either something exists or it does not exist. For example, fairies are not supernatural, they just dont exist.", -1.0
" The decision to direct ones thoughts in a certain direction is itself not free. It could be based on advice from a therapist, or inspiration from a book, or just a previous thought, but there are always outside influences that ultimately determine the decision being made.", " Psychology suggests that we have the power to direct our thoughts and feelings.", -1.0
" Our abilities to have social, rather than just instrumental, interactions with others are predicated on the assumption that we are dealing with non-trivial agents.", " We must necessarily assume other people have free will if we are to successfully communicate and socially interact with them.", 1.0
" It would be wrong to criticize or correct any actions at all as the very concepts of wrongdoing becomes absurd. Since throughout current societies and all past ones, this has to been the case -- humankind unanimously agrees in the existence of free will.", " A presumption of free will is the basis for many of the pillars of modern society. Concepts such as justice, praise, and fairness are consequential at the level of human interactions and would not exist without the agreed-upon illusion of free will.", 1.0
" Providing an authoritative document as evidence for a fact is accepted in most situations.", " God giving free will has not been observed in the first person by any living person.", -1.0
" The claim in no way states that choices do not have an effect on a person.", " This is a strange claim insofar as it proports that choices do not have an effect on the nature and/or experiences of a person.", -1.0
" Personal responsibility is an adaptive human construct designed to enable the collaboration essential to coexistence, a fundamental part of maximizing the flourishing of our species", " This point supports the view that there is no free will by illustrating that we in-fact must act a certain way as to avoid so-called destructive behavior. It is precisely the absence of free will that causes avoidance of behavior deemed destructive.", 1.0
" An intentional actor is not necessarily a free one. A person who intends to murder another may not be free -- either because determinism is true or because they have an organic brain condition -- and yet a murder underpinned by the intention to murder is still immoral (for its intentional impact on wellbeing).", " Things can only be moral if they have the choice to be moral. Morality is a crucial concept for the proper functioning of human societies.", -1.0
" Pain is an intrinsic neurological response that serves to protect us from elements that cause physical and/or mental harm and as such serves as an instinctual survival trait. An animals reaction to avoid pain is not proof that it has free will but is a conditioned response born from its experiential history.", " Pain would have no reason to exist if there were not free will. Pain teaches animals about certain kinds of dangers.", -1.0
" The fear of the rise of machines is because we fear that intelligent robots, which are very complex puppets, may reach self-awareness and decide to take over, whereas they would still be non-free pre-determine  programmed machines.", " Free will is necessarily used in the production of any claim about free will. When we make a claim about free will, it is based on our ability to freely choose to make that claim, and the ability for others to freely change their position to agree with it.", -1.0
" What is morally wrong can never be involved in support for something being true or false.", " A truth that would eliminate your ability to live a proper life could be morally wrong, not true.", -1.0
" As long as consciousness is not fully understood (such as the binding problem), it is difficult to determine to what extent we have control over our thoughts. Even if thoughts are largely mysterious, we seem to have some control over them.", " Careful attention to the contents of consciousness reveals that thoughts and intentions simply arise in the mind, rather than being deliberately invented by a conscious self.", -1.0
" Arguments can support a statement without being sufficient for a deductive proof.", " It is impossible to prove the claim. Open possibilities, probabilities, dismissals as incoherent, or evidences are not sufficient to support the statement there is no free will, which is an unequivocal, positive statement, which burdens the claimant with the necessity to materially disprove its existence.", -1.0
" Assuming that my identity can be the cause of my decision means admitting that my decision is constrained by my identity. My identity, in turn, is constrained by my genes and my past experience.", " The concept of free will is to accept that “I”, my identity, can be the cause of my decision. If the concept of identity is meaningless, free will is also meaningless.", -1.0
" If there is an infinite number of possible outcomes out of a single action, there is not a single predetermined future, but an infinte number of possible futures. Thus, on Omnisciencent being can know (can will) all of them, without constraining your choice.", " An Omnisciencent being who can see the future, contradicts freewill as it requires a predetermined future to exist.", -1.0
" Some gods are said to have given free will to some people, but other gods have not purportedly given free will.", " The choice of a specific God is arbitrary and their bearing on any argument predicated on sharing beliefs.", 1.0
" A persons nature and environment determines their choices. Even if the result of these choices further influences their nature, and consequently future choices, it still isnt because of some innate freedom of will. Its just a propagation of choices effecting future choices. If this were a proof by induction, it would be lacking a base case.", " This is a strange claim insofar as it proports that choices do not have an effect on the nature and/or experiences of a person.", -1.0
" The decisions in the research studies appear to be meaningless. That such a level of non-moral non-impactful decisions are deterministic is compatible even with a libertarian free will.", " Libets seminal study shows that humans make decisions before they are aware of doing so. As such, by the time we feel like we are making a choice, unbeknownst to us, the decision has already been made.", -1.0
" DNA has tertiary and quaternary structures which do change, and those changes have been associated epigenetic effects.", " While thoughts change over the entire lifetime, DNA doesnt. Thus DNA cant be the root cause of thoughts.", -1.0
" Being aware of everything influencing your decisions is still itself an influence on your decisions. Itsturtles all the way down.", " Free will becomes possible when people become aware of all things that are entering their perception and unconsciously influencing on it.", -1.0
" The practical requirement for the assumption of free wills existence does not confirm its existence, merely it indicates that humans are not sufficiently computationally robust to accurately analyse the complex system that is another person, and instead must treat them as free agents to avoid energetically and systemically taxing cognitive processing in every social interaction.", " We must necessarily assume other people have free will if we are to successfully communicate and socially interact with them.", -1.0
" People often hold on to an incorrect belief, even when presented with sufficient evidence to the contrary.", " When presented with the right evidence, we have no choice but to believe what we believe (e.g. that 2+2=4 or that this screen is powered by electricity).", -1.0
" Niether Nature nor experience is intrinsically static.", " This is a strange claim insofar as it proports that choices do not have an effect on the nature and/or experiences of a person.", 1.0
" If in the unkown part of the decision-making process there is a decisive free-willed element, free will exist and we simply do not know it yet.", " Currently, the way that brains process information and make decisions is far beyond our understanding, thus the data required to disprove free will cannot currently be processed.", 1.0
" Justice, equity and fairness can exist without the acknowledge of free will. Equity and fairness is about possibilities. And justice is the administration of punishment to the ones who break a consensual code of behaviour, it doesnt reffer to wheter you were conditioned or not.", " A presumption of free will is the basis for many of the pillars of modern society. Concepts such as justice, praise, and fairness are consequential at the level of human interactions and would not exist without the agreed-upon illusion of free will.", -1.0
" Philosophers may not be the relevant experts in this field. Neuroscience may be the more appropriate field.", " The quoted survey is severely flawed.", 1.0
" Whereas correlations can be found in brain physical patterns before the actual decision, since the processes that lead to these patterns are mostly  unknwon it leaves plenty of room for freely willed conscious elements.", " Currently, the way that brains process information and make decisions is far beyond our understanding, thus the data required to disprove free will cannot currently be processed.", 1.0
" That may be so, but it still demonstrates a lack of evidence for determinism being true and suggests determinism is false.", " Something being predictable in principle doesnt imply that humans should be able to predict it.", -1.0
" It would still be determined that you teach them these techniques.", " Attention is not caused by or necessarily related to a previously attention thought.", -1.0
" Biology teaches that DNA is a blueprint for hardware (proteins) only, not software (mind). So far no hardware ever produced software.", " DNA, without changing, codes for the development of the embryo, puberty, and other life events through complex step-by-step coding system. If our DNA is able to code cellular decisions one by one, may be also human decisions.", -1.0
" Given the confirmation of Wheelers Delayed Choice, even down to the atomic level, things happen as they happen, with no room to alter the outcome.", " Careful attention to the contents of consciousness reveals that thoughts and intentions simply arise in the mind, rather than being deliberately invented by a conscious self.", 1.0
" Deciding what is favorable is also not something that a person can directly control. Either you realize that something is favorable or you dont. If it is evident that something is favorable, you cant choose to decide otherwise or vice-versa.", " Free will is an alternative to instincts. Deciding what is favorable or not gives a choice to person with free will, to act accordingly or not. Humans are notorious for choosing less favorable options, like cigarettes.", -1.0
" Unless food is sufficiently scarce, an animal’s not eating all it can every chance it gets does not necessarily put it at significant risk. Moreover, if food is plentiful enough and little effort is required to get it, an animal’s having certain inhibitions associated with eating could increase its chances of survival and procreation. Overeating can expose an animal to increased risks to its health.", " Suggesting that determinism would also favor choices which are not favorable for survival is a direct denial of a Darwinian evolution.", -1.0
" To exclude phenomenal appearances from the actual world imposes biases about actuality which ultimately are based on phenomenal appearances. Not to say that appearances cant be deceiving, but even deception and actuality are only phenomenal appearances that relate to the exercise of will. We have to ask why it would make sense that any such thing as a feeling of free will could exist in a world which has no purpose for them nor concrete means to generate them.", " These are indeed perceptions that people have -- the apparent experience of free will is a phenomenon. The question is whether this experience reflects some necessary truth about how the world actually works.  The phenomenon itself does not present support for that conclusion.", -1.0
" While procreation was once of paramount importance for our species, due to overpopulation and the current status of resources, it is no longer of primary importance.", " Humans reason to live is to survive long enough to procreate successfully.", -1.0
" Time brings the perception of change, movement. But that perception is not real if time happens simultaneously. Time is not only the present. Time is past, present and future. Those three stages are the same. The difference is how a being experience it. We experience time in a linear way, but as I said earlier, that doesnt mean its the only way to experience it. Saying that the future cannot be determined means that the existance is being built, and not already built. Existance is. No past,etc", " Everything that happens, happens simultaneously. The consequence is that time always occurs as the present and is not linear: the past consists only of memory operations in the present, and the future is only prediction and cannot begin. The future cannot be determined, because even the operation of predicting the future changes the present and therefore the conditions from which the predictions were made.The Future Cannot Begin", -1.0
" Perhaps and maybes are too imprecise for this discussion.", " Even if there is no free will, we do not have access to the predictor of what will happen;we have to somehow cope with that. Having to deal with incomplete information about the world might make consciousness favorable for survival.", -1.0
" There is a difference between evidence pointing to something that we currently dont understand (such as dark matter) and stuff that there is no evidence for (faeries)", " There are discrepancies in the exists/doesnt exist dichotomy proposed. Our physics paradigm is incomplete, and there are concepts that are mathematically necessary to our understanding of the universe that nonetheless cannot be verified by observation. Dark matter is one such concept.", -1.0
" It is still, however, possible that the deterministic process yields better results when applied given a (possibly wrong) belief in free will than a belief in determinism.", " This begs the question implying that there is a free decision making process that can be impaired. A determinist would argue that all choices are unavoidable and that the beliefs that go hand in hand with them are held inevitably.", 1.0
" No such precise description is given in the bible", " According to the Christian God, you are free to choose between certain paths. When He says you are predestined he actually tells you that the path you chose will get you to a particular destination.", -1.0
" It may be the case that testing simple mechanical decisions is the very worst way to check for free will, which may be reserved for those decisions which are arise in the most authentic, natural, and creative contexts.", " Libets seminal study shows that humans make decisions before they are aware of doing so. As such, by the time we feel like we are making a choice, unbeknownst to us, the decision has already been made.", -1.0
" Choices made at random are no more free than those that are determined by prior events.No mixture of randomness and determination is equivalent to having free will.", " There is no mix of determinism and indeterminism that allows for a coherent notion of free will", 1.0
" If the randomness of the stimuli has no discernible manifestation on the macro-level and the macro-level functionality is instead defined by a probability distribution it follows that, for all intents and purposes, the macro-level system is indistinguishable from a deterministic system.", " Even if the computation is causal, the interaction of a causal system with a random, or probabilistic, stimuli means that the computation was not deterministic.", -1.0
" Freedom is not omnipotence. Having a will that has freedom (= free will) does not mean that my will can obtain anything, possible or not - that is omnipotence of the will, not freedom of the will, not free will.", " Free will is bound by the realm of possibility and as such cannot be Absolute free will.", -1.0
" Freedom is not omnipotence. Having a will that has freedom (= free will) does not mean that my will can obtain anything, possible or not - that is omnipotence of the will, not freedom of the will, not free will.", " If God was the source of free will, then as a benevolent deity God would not limit our freedom. If our freedom were not divinely limited, we would have access to godly abilities, like to form planets, create angels, and animals. Since we cannot do those things, a benevolent god cannot be the source of our free will.", -1.0
" Freedom is not omnipotence. Having a will that has freedom (= free will) does not mean that my will can obtain anything, possible or not - that is omnipotence of the will, not freedom of the will, not free will.", " Free will does not require the freedom to have it.", 1.0
" There could also be emergent properties within the grouping of neurons themselves that bring about a non-mental consciousness that controls free will. So really, free will isnt some material, but rather an outcome from the complexity of our neural connections.", " We dont know what is determining our physical brain states.", 1.0
" The hypercapacity to project agency may be a psychological feature which includes an equal and opposite hypercapacity to reduce profound and intangible phenomena such as agency to mundane elements of folk-naturalism.", " The capacity of humans to imagine non-trivial agents lends doubt to their impartiality in a rational analysis as to the existence of free will.", -1.0
" Understanding the biological working of the brain is an arbitrary goal post. The question of free will can be tackled deductively without any knowledge of how this particular process unfolds.", " Currently, the way that brains process information and make decisions is far beyond our understanding, thus the data required to disprove free will cannot currently be processed.", -1.0
" The natures of all people are static. An evil person cannot decide to be good, niether can a good person decide to be evil. And if you are somewhere inbetween, there you will stay forever.", " This is a strange claim insofar as it proports that choices do not have an effect on the nature and/or experiences of a person.", -1.0
" All other fields (including psychology) are higher-order domains that are governed by the principles of physics. An example of the connection is the field of psychophysics being dedicated to analysing the effects on experience or behaviour by systematically varying the properties of perceptual stimuli along physical dimensions. www.sciencedirect.com", " Psychology is not a domain of physics.", -1.0
" We can similarly control our reactions to thoughts in general. PTSD recoverers are a good example of this.", " Psychology suggests that we have the power to direct our thoughts and feelings.", 1.0
" Free will is bound by the realm of possibility and as such cannot be Absolute free will.", " Our physical brains follow the laws of thermodynamics, and the principles of information processing systems weve come to understand (were Turing machines among others). No combination of randomness (whether quantum or emergent pseudo-random) and determinism puts us the driver seat with upstream control over our physical brains. We can and do discover  then cultivate novel *degrees of freedom*, a hallmark of complex adaptive systems. This is not freedom to do otherwise, but to change  learn.", 1.0
" Similar to a puppeteer is causal in the puppets action but the puppet cannot move the puppeteer.  In the case of the soul there is no physically scientifically observable string.", " The relationship between the universe / world and the soul is unidirectional. While the soul can causally influence the body, the body and world cannot act upon the soul.", 1.0
" Meditation doesnt create control over ones thoughts. It creates a space in which one can become more directly aware of ones thoughts arising and passing away. Trying to control thoughts is in fact discouraged in mindfulness practice.", " The entire practice of meditation or mindfulness is aimed at providing the practitioner with more control over their thoughts and feelings.", -1.0
" Being unpredictable by definition still does not grant an individual free will. Just because we cannot predict the outcome of a process doesnt mean that the process is not strictly determined.", " Humans create new knoweledge to solve problems. Because of this their influence is potentially endless and needs to be distinguished from other objects with the concept of free will.", -1.0
" The assumption is that the starting point of a behaviour or making a choice, is a thought. Maybe thoughts are the end result of biological stimulus like body is low on energy and you think hungry. Why would free will be any different?", " Introducing this as an argument for the existence of free will implies that free will can be found at the level of DNA, i.e. genetic material is somehow free to choose how it is expressed. There is no evidence that this is the case.", -1.0
" Psychology is applied biology, which is applied chemistry, which is applied physics.", " Psychology is not a domain of physics.", -1.0
" Psychology is applied biology, which is applied chemistry, which is applied physics.", " While free will might not exist in the sense of laws of physics or deterministic universe, it does exist in the sense of psychology and sociology.", -1.0
" Something being the basis of many of the pillars of modern society doesnt mean its right or shouldnt change.", " A presumption of free will is the basis for many of the pillars of modern society. Concepts such as justice, praise, and fairness are consequential at the level of human interactions and would not exist without the agreed-upon illusion of free will.", -1.0
" CBT is a fantastic framework to see this in action. As a result we can control / modify how we feel about certain things with mindfulness (similar to meditation) and logic.", " Psychology suggests that we have the power to direct our thoughts and feelings.", 1.0
" Supernatural is the best concept to describe something that exists but whose description require to acknowledge greater abilities than the limits we think material things have.", " Concepts such as supernatural or not-natural are meaningless. Either something exists or it does not exist. For example, fairies are not supernatural, they just dont exist.", -1.0
" Dark matter is verified by observation (observation of galaxy clusters and of general gravitational patterns), just not by direct observation (of dark matter - whatever dark matter truly is).", " There are discrepancies in the exists/doesnt exist dichotomy proposed. Our physics paradigm is incomplete, and there are concepts that are mathematically necessary to our understanding of the universe that nonetheless cannot be verified by observation. Dark matter is one such concept.", -1.0
" This simplistic mental exercise fails to take into account the basic biological realities of human existence, in which the regression has obvious hard and soft limits to extension, which thereby nullify the argument.", " Galen Strawsons Basic Argument, proposes that: To be truly responsible for how one is at time-point (0), they must have brought it about via time-point (-1). But to have been responsible for how one was at time-point (-1), one must have been responsible for how one was at time point (-2). This regress is endless.", -1.0
" Such a regulatory system also in no way requires the addition of a feeling of participation and will.", " A regulatory system on top of basic autonomous behaviour is very simple. It in no way requires the addition of free will.", -1.0
" The way I read it, qadar is about events as opposed to personal choice of action.", " Islam (like many religions) contains the concept of (qadar), which is incompatible with free will.", -1.0
" To say that something is rationalizing implies that there is some agency which has the power to act on its preferences. Something with no free will could not choose whether to believe in free will or not. Belief itself isnt really coherent without an assumption of agency with some degree of potential freedom.", " Free will is necessarily used in the production of any claim about free will. When we make a claim about free will, it is based on our ability to freely choose to make that claim, and the ability for others to freely change their position to agree with it.", 1.0
" Some humans even imagine the existence of gods and angels.", " The capacity of humans to imagine non-trivial agents lends doubt to their impartiality in a rational analysis as to the existence of free will.", 1.0
" The illusion of free will is all that is needed to make the 2 indistinguishable.", " Provided that illusion of free will is good and complicated enough there is no need for real free will, because this illusion could fill its place.", 1.0
" We need not enter into a philosophical debate between free will and determinism in order to decide how to act. Either we have free will or it is determined that we behave as if we do. In either case we make choices.  Fisher and Ury, Getting To Yes, p. 53", " Provided that illusion of free will is good and complicated enough there is no need for real free will, because this illusion could fill its place.", 1.0
" Our spirit may be determining, freely, our physical brain states.", " We dont know what is determining our physical brain states.", 1.0
" The young soldier may not prefer to die but may choose it at the last minute when a grenade falls on the floor in the midst of a group of soldiers", " I may choose against my usual preferences, making it to appear random for the natural world.", 1.0
" Deep emotional conversations happen in works of fiction without the characters needing free will.", " We must necessarily assume other people have free will if we are to successfully communicate and socially interact with them.", -1.0
" However, that doesnt mean that we had any choice in the matter, it could be predetermined that I read the above claim, visualised an elephant and write this response.", " The following thought experiment proves that we have a large measure of control over our thoughts: visualize of an elephant. If you saw an elephant in your mind, congratulations. You have sucessfully controlled your thought. The same experiment can be repeated with any single person, place or thing you choose, ad infinitum.", -1.0
" If there is another way, and it is independently recreateable then it will become part of science.", " Scientific experiments are not the only way to make the empirical verification of a concept.", -1.0
" Humans not having the power of a God does not mean that they are limited in free will.", " If God was the source of free will, then as a benevolent deity God would not limit our freedom. If our freedom were not divinely limited, we would have access to godly abilities, like to form planets, create angels, and animals. Since we cannot do those things, a benevolent god cannot be the source of our free will.", -1.0
" To ignore the agency of the chooser (by claiming there is no other reason for a different choice) is to evaluate Free Will theory in terms of the deterministic worldview, which is fallacious. Each worldview must be evaluated on its own terms.", " Free will does not assume that we choose differently for no reason. It assumes that we choose differently because we will to choose differently. The objection begs the question by assuming that free will is impossible.", 1.0
" Free will exist only if someone have enough money to afford everything they wish to do or think. In other words, only few people have privilege to do anything without thinking about the consequenses once they can afford a great lawyer to defend them against lots of penalties", " Our physical brains follow the laws of thermodynamics, and the principles of information processing systems weve come to understand (were Turing machines among others). No combination of randomness (whether quantum or emergent pseudo-random) and determinism puts us the driver seat with upstream control over our physical brains. We can and do discover  then cultivate novel *degrees of freedom*, a hallmark of complex adaptive systems. This is not freedom to do otherwise, but to change  learn.", 1.0
" We cant be sure that everything is energy and particles, or that everything (whatever it consists of) is ruled by causality.", " Due to the fact that we are seemingly bound to laws that govern over energy and particles, our past can be perceived and thus we can explain basically any choice made in the past. This implies that our choices in the present are also predetermined.", -1.0
" Physicists theorize and search for a fifth elemental force(to add to gravity, strong force, weak force, and electromagnetism).", " Scientists who study physics do however acknowledge the necessity of forces and materials which are not understood or observable in the common sense of the word.", 1.0
" If God is truly omnipotent, then he must have the ability to give us free will. Omnipotence necessitates to have the ability to create logic and make it bend to His will to give us free will.", " Gods purported omnipotence and omnipresence would necessarily dictate that all choices would proceed according to Gods will, not ours.", -1.0
" In Christianity, Jesus plainly said that He did not know when He would return;only the Father knew that date. (Matthew 24:36) Most Christians hold that Jesus as God knew this information, but willingly blinded himself to it while walking the earth as a human.", " It is possible to posit a type of non-classical God who willingly blinds himself to our choices such that He provides us freewill.", 1.0
" Though consensus among academics lends reasonable credibility to the accuracy of a position relative to say, the general public.", " Popularity does not signify truth or accuracy.", -1.0
" If decisions are made by deterministic physical systems like brains, then there was no freedom in the making of the decision.", " We are our brains, so if the decision are made by our brains, they are made by us.", -1.0
" Having godlike abilities is not necessarily in the best interest of humans, so a benevolent God might have reason not to bestow godlike abilities on humans.", " If God was the source of free will, then as a benevolent deity God would not limit our freedom. If our freedom were not divinely limited, we would have access to godly abilities, like to form planets, create angels, and animals. Since we cannot do those things, a benevolent god cannot be the source of our free will.", -1.0
" Entropy is the idea that all ordered energy in our system, deterministic or free-will, is increasing in randomness.", " For instance it would violate the increase of entropy and energy/information conservation.", 1.0
" The statement implies that non-determinism is a requirement of freedom of the will, but it is not.", " Compatibilism looks at the consequences traditionally ascribed to free will, such as personal responsibility, and argues that those consequences are available under determinism. This perspective may be valuable, but does not make the will non-deterministic.", -1.0
" Even if T-1 situation pushes me toward a choice, “free will existence” is the proposition that my choice at T0 can still be free, independent of T-1. The first assumption of the regress is already a denial of self-determination and free will, making the whole regress a circular argument.", " Galen Strawsons Basic Argument, proposes that: To be truly responsible for how one is at time-point (0), they must have brought it about via time-point (-1). But to have been responsible for how one was at time-point (-1), one must have been responsible for how one was at time point (-2). This regress is endless.", -1.0
" Humans have deep social interactions with felines, canines, equines, etc.", " The capacity of humans to imagine non-trivial agents lends doubt to their impartiality in a rational analysis as to the existence of free will.", 1.0
" You can no more prove their inability to have made a different decision than you can prove that they would have been able to choose whatever they felt like.", " To require that one return to a specifically designated time, and choose the formerly discarded option, as the only acceptable proof is untenable.", 1.0
" If there is no free will, then our whole justice system will need to be scrapped;because it relies on you choosing your actions.", " A presumption of free will is the basis for many of the pillars of modern society. Concepts such as justice, praise, and fairness are consequential at the level of human interactions and would not exist without the agreed-upon illusion of free will.", 1.0
" Darwinian evolution can produce empathic agents. The genes within a group of cooperating animals are at times more likely to proliferate when those animals cooperate as opposed to acting purely in self interest.", " Suggesting that determinism would also favor choices which are not favorable for survival is a direct denial of a Darwinian evolution.", -1.0
" If I was someone else, I would not have been me.", " For an observer, my identity can only be described as causeless, “I have no reason to be who I am”. To consider it “random” suppose that it could have been different, “I could have been someone else” which is meaningless.", 1.0
" The regresses implied in the paradox of the Arrow or the Sorites paradoxes arent ultimately convincing. Therefore, not all regresses are convincing.", " Galen Strawsons Basic Argument, proposes that: To be truly responsible for how one is at time-point (0), they must have brought it about via time-point (-1). But to have been responsible for how one was at time-point (-1), one must have been responsible for how one was at time point (-2). This regress is endless.", -1.0
" Artificial intelligence deal with incomplete informations, but have not reached consciousness neither self awareness. Consciousness is most likely useless for this kind of problems.", " Even if there is no free will, we do not have access to the predictor of what will happen;we have to somehow cope with that. Having to deal with incomplete information about the world might make consciousness favorable for survival.", -1.0
" Whereas the definition of truth is controversial, none of them are independent on an observer.", " For every definition of truth, truth depends on the observer. It may be described as the result of the interaction between the observer perceptive abilities and the reality. Therefore the consequences of a so-called truth on the observers abilities are worth to consider to evaluate the veracity of a statement.", 1.0
" Decisions are a balance between voluntary and involuntary, i.e. conscious and subconscious.", " Libets seminal study shows that humans make decisions before they are aware of doing so. As such, by the time we feel like we are making a choice, unbeknownst to us, the decision has already been made.", -1.0
" Supernatural things exist as a plot device in fiction literature.", " Concepts such as supernatural or not-natural are meaningless. Either something exists or it does not exist. For example, fairies are not supernatural, they just dont exist.", -1.0
" If true, this claim cannot have been invented deliberately, that is, it is not the product of careful consideration and deliberation of the evidence. It simply [arose] in the mind. This destroys all warrant for any belief in this claim.", " Careful attention to the contents of consciousness reveals that thoughts and intentions simply arise in the mind, rather than being deliberately invented by a conscious self.", -1.0
" Consensus does not mean truth but theory. When it gets to free will, there is an impossibility to disprove or prove it by using only current scientific consensus, since we are not having a consensus on spirit, consciousness and soul definitions.", " All scientific fields are in a relatively crude state compared to future advancements, but we can still construct current consensus based on current science.", -1.0
" If conscience is deterministic, there should be evidence of processes that lead to decisions in that process, such as the chemical processes that go on in the brain.", " The verification principle deals only in the domain of materialism, and the original claim is regarding a proposed feature of consciousness. As consciousness itself is a meaningless concept by the yardstick of the verification principle, it is not an effective tool for discovery on the topic.", -1.0
" It may be the case that our attention cannot exercise itself as both will and awareness of will at the same time. Just because will may be beyond our introspection does not mean that introspection ability is authoritative.", " Careful attention to the contents of consciousness reveals that thoughts and intentions simply arise in the mind, rather than being deliberately invented by a conscious self.", -1.0
" Maybe our understanding of genes are insufficient. DNA can change. On a micro level e.g., they change as we age.DNA determinism might be wrong DNA change in adulthood This is why chemotherapy works", " While thoughts change over the entire lifetime, DNA doesnt. Thus DNA cant be the root cause of thoughts.", -1.0
" Being free between doing good and doing evil does not mean being free between being alive and being dead.", " Free will does not require the freedom to have it.", 1.0
" The rigorous acceptance in causality requires to think there was a first cause, which cannot be explained by previous cause. This first cause concept is the limit to causality - therefore causality limits itself by definition.", " Causality applied to decisions drives to consider : 1) Most decisions have a cause 2) There is at least 1 causeless “first” decision. “Free will” is the combination of 1 and 2.", 1.0
" There are no cellular decisions.", " DNA, without changing, codes for the development of the embryo, puberty, and other life events through complex step-by-step coding system. If our DNA is able to code cellular decisions one by one, may be also human decisions.", -1.0
" Someone who does not exist cannot choose to exist.", " God cant give us free will if we didnt have the choice to exist in the first place. You cant give free will, if so, its no longer free will because theres no choice to accept or decline it. It becomes an imposition.", -1.0
" As we can never truly know whether the free will we feel we have is real or illusory, there is no difference to matter. This means that the illusion of free will can be rightly understood as free will itself.", " Reality must be dissociated from truth. If free will is an illusion with inherent consequences making it necessarily true, it does not matter if it is real or not - we must believe it is true and we may never be able to demonstrate if it is real.", 1.0
" As we can never truly know whether the free will we feel we have is real or illusory, there is no difference to matter. This means that the illusion of free will can be rightly understood as free will itself.", " Provided that illusion of free will is good and complicated enough there is no need for real free will, because this illusion could fill its place.", 1.0
" Saying that our understanding could one day shift to allow for the existence of free will is a poor argument. One could say the same thing about anything from telepathy to tarot reading.", " Just because its not compatible with our understanding of the universe doesnt mean its impossible. But it does mean that we have absolutely no reason to think that it is in fact possible.", 1.0
" If the process doing the conditioning is part of a deterministic system, then changes in the brain dont buy a way out.", " While decisions seem to relate deterministically to brain states, this relationship can be changed through conditioning.", -1.0
" Free will is naturally limited to performing things that physical objects can do, we can life a rock, but not a boulder, just as a monkey could do before us.", " If God was the source of free will, then as a benevolent deity God would not limit our freedom. If our freedom were not divinely limited, we would have access to godly abilities, like to form planets, create angels, and animals. Since we cannot do those things, a benevolent god cannot be the source of our free will.", -1.0
" Human interaction with trivial entities is either instrumental or anthropomorphic. In the latter case, humans are attributing free will to entities. The attribution of free will is based on expectations regarding free will which have been formed through prior interaction with free willing agents.", " The capacity of humans to imagine non-trivial agents lends doubt to their impartiality in a rational analysis as to the existence of free will.", -1.0
