premise,conclusion,weight
" Countries with control of their own currencies can choose other options in this situation, such as Argentina did when it defaulted on its debt in 2001.", " Eurozone countries have little say in how to handle their own debt crises. They are given the choice between bank friendly bailouts and austerity measures or nothing at all.", 1.0
" They are faced with these options as a result of their primary decision to join the union in the first place (while knowing the requirements and details of the system). Complaining about the options afterwards is proof of the failure of short-term thinking by many politicians, not proof of the Central Bank being evil.", " Eurozone countries have little say in how to handle their own debt crises. They are given the choice between bank friendly bailouts and austerity measures or nothing at all.", -1.0
" The UK supported Chilean dictator and human rights abuser Pinochet.", " Western Europe has also backed dictatorships and leaders wanted for war crimes by the international community.", 1.0
" For historic reasons, German economists are uniquely afraid of inflation as compared to economists from other countries. This leads to opposition to most policies that involve currency devaluation.", " Germanys control of the European Central Bank, and its general tendency to oppose any devaluation of the euro, means that eurozone monetary policy is overly conservative.", 1.0
" For historic reasons, German economists are uniquely afraid of inflation as compared to economists from other countries. This leads to opposition to most policies that involve currency devaluation.", " The ECBs stance on inflation, that the focus should always be on keeping it as low as possibly whilst essentially ignoring unemployment, tends to reflect that of Germany rather than any other Eurozone country.", 1.0
" The euro was bound to have teething problems, and most of the issues that exist currently can be fixed.", " Todays perspective on the euro is a snapshot in the middle of a project for a generation. It may feel like a mistake today (March 18), but we dont know how it is going to turn out in the long term.", 1.0
" There has not been a year since the implementation of the Stability and Growth Pact without at least one country violating these rules.", " The eurozone has strict budgetary limits that mean debt-to-GDP ratios cannot exceed 60%.", -1.0
" Nationalism has lead to unspeakable harm in the 20th century all over Europe and beyond its borders. The European Union with its common currency, programs for students and science, legislation and parlaiment and open borders is a way to overcome this and prevent it from happening again: It integrates different cultures and nationalities, emphasizes and promotes common values and embraces equal rights rather than foster animosity between members.", " Currencies are an important part of national identities and the euro was crucial in establishing a collective European identity, stabilising the EU in the long run.", 1.0
" Currency devaluation lowers the buying power of consumers (which is problematic in times of recession) as well as domestic industries that need foreign inputs for production.", " Without the ability to devalue their currency, countries are unable to boost their competitiveness by reducing the (relative) cost of their wages.", -1.0
" Currency devaluation lowers the buying power of consumers (which is problematic in times of recession) as well as domestic industries that need foreign inputs for production.", " The common currency means that countries with weak economies cannot devalue their currencies relative to stronger economies to increase competitiveness, thus favouring the latter.", -1.0
" This also means that different workforces must compete with one another, leading to a desertion of the means of production in developed countries (or where working rights are obtrusive) to less developed countries where workers are cheaper and easier to employ. This leads developed countries with no choice but to reduce their social rights in order to keep up with the competition.", " The common regulatory environment of the EU means that capital and finance is highly mobile and can easily shift across national borders to find efficient investments.", -1.0
" This usually results in a deleterious effect on wages, which in turn will have a disastrous impact on the national economy, and will foster the rise of extremist politicians(here)", " If left to its own devices, the market will naturally provide a currency devaluation in real terms without need to resort to monetary policy.", -1.0
" The exclusion is not comparable, as unlike Russia, Hungary is a member of NATO and is viewed as a full member of the Western bloc despite the differences in opinion under the Orbán regime.", " Hungary and Russia both need alliances on account of having been excluded by the Western bloc.", -1.0
" Russia has lost a lot of diplomatic power over the poisoning of Sergei and Yulia Skripal in the UK.", " Hungary and Russia both need alliances on account of having been excluded by the Western bloc.", 1.0
" The ECB is de facto dependent on Germany, even if it is de jure independent.", " The European Central Bank is not only independent from a national government, but independent from any particular country within the eurozone. This means it can make plans that are in the best interests of the entire region.", -1.0
" The eurozone does not need to possess all the features of an optimal currency area, but at present it has far fewer than functional currency areas of comparable size and nature. An example of this is the USA, which may lack some of the features that define an optimal currency area, but still has more than the eurozone does.", " Optimal currency areas are a theoretical concept and do not exist in reality - many classical nation states dont adhere to them either.", -1.0
" A diversified currency reduces the ability of a government to absolve responsibility for fiscal irresponsibility through currency depreciation. Such depreciation directly reduces living standards for those participating in the economy as wage earners. Greece in particular was a basket case when it used its Drachma with chronic depreciation. The Euro exposed the governments mismanagement which it tried to attribute to Berlin.", " Many countries cannot be trusted to use monetary policy responsibly. It is better that they be forced to suffer through market discipline and adjustment, when devaluation often just risks even greater economic ruin at a later date.", 1.0
" The fundamental distance should not be the problem as monetary policy is supposed to be for the benefit of society as a whole. The ECB is not supposed to represent european citizens but has one fundamental goal: to maintain price stability (attained by economic growth and stable employment rates). This is (supposed to be) uninfluenced by any political policy (and thus democratic elections) as there was a consensus that price stability is beneficial for society.", " The fundamental distance from the power-structure of the ECB to eurozone citizens it is supposed to represent is so vast that it may not properly serve the interests of the majority, much less of the minority.", -1.0
" Germany has been constistently using the Euro to its advantage for exporting more than it would be wise. So the euro does not prevent manipulation of the currency (here)", " The euro should be maintained so countries within the euro zone are not tempted to compete by manipulating their currency. Currency is a utility. It should not be used to artificially improve a nations economic competitiveness.", -1.0
" Allowing interest rates to be dictated by the usual democratic pressures would lead to inconsistent and disastrous monetary policy.", " Most currencies are controlled by appointed, unelected central bankers. The ECB is no less democratic than these central banks.", 1.0
" Since it is comparatively bigger than most other currency areas, the Eurozone is prone to asymmetric shocks that would require locally coordinated and appropriate policy responses.", " The monetary union appears not to have changed the pattern of business cycle correlations across member countries.", 1.0
" Germany’s net external assets are currently valued at €1.8 trillion.", " Since the introduction of the Euro Germanys economy has benefited the most.", 1.0
" To claim the ECB is undemocratic is false. The board is appointed from among persons of recognised standing and professional experience in monetary or banking matters by common accord of the governments of the Member States at the level of Heads of State or Government, on a recommendation from the Council, after it has consulted the European Parliament and the Governing Council of the ECB as per article 11.2 of the ESCB Statute.", " The board of European Central Bank (ECB) are elected in a democratic fashion.", 1.0
" In Russia, 67% of respondents to a recent poll believe that the inflow of migrant workers should be limited.", " Both Hungarian and Russian people are overwhelmingly against immigration into their country.", 1.0
" The strategy of devaluing a countrys currency and then defaulting has been successful for numerous Latin American countries with unsustainably large fiscal and trade deficits. If Greece stays in the EU, it is impossible to try this possible solution.", " Without the ability to devalue their currency, countries are unable to boost their competitiveness by reducing the (relative) cost of their wages.", 1.0
" Even during the Communist era, the Hungarians revolted against the Soviet puppet government in 1956, implying that no real cultural or political integration actually took place.", " Before the post-WWII Communist Era, the religious, cultural and socio-political identities of Russia and Hungary were always substantially different. The shared history spans only a short period of time.", 1.0
" It makes exiting the EU harder for countries that have the euro as their currency.", " The EUs goal of ever-further integration is key to the future of Europe and the eurozone is a key part of that project.", 1.0
" Without EU quota systems, Hungary could likely opt to accept fewer refugees, subduing the concerns of populists.", " These policies are equally fueled by the refugee crisis which cannot be prevented by removing Hungarys visa free travel within the EU.", -1.0
" The report refers to Jobbik, a party which is in opposition and has never been in power. Therefore, the views of this party are not representative of the countrys leadership.", " The European Commission against Racism and Intolerance (ECRI), in a report on Hungary, says that a radical right-wing populist party openly engages in anti-Roma, antisemitic, homophobic and xenophobic hate speech.", -1.0
" All travel benefits provided by the euro were contingent on the Schengen agreement, which is therefore a much more significant factor in increasing the ease of travel within Europe.", " The euro makes travel within the eurozone much more efficient and appealing.", -1.0
" Since the introduction of the Euro Germanys economy has benefited the most.", " A shared currency value creates economic conditions that favour richer countries (such as Germany) at the cost of poorer countries (such as Greece).", 1.0
" Nobody knows how a coordinated Eurozone breakup would work, but its likely to be difficult, costly, and dangerous.", " The EUs goal of ever-further integration is key to the future of Europe and the eurozone is a key part of that project.", 1.0
" Hungary recently met with the US to discuss joint efforts to protect persecuted Christians and fight anti-Semitism in Europe.", " Hungary has been praised by Israel for its strong stance against Antisemitism.", 1.0
" With equal interest rates across economies with different risk levels, weaker economies cannot leverage their risk premium to attract foreign direct investment.", " A shared interest rate harms the economies of countries that are growing faster or slower than the eurozone average.", 1.0
" The economic and policy leverage that other members of the eurozone exert means that they can enforce harmful austerity policies on other countries that are counterproductive to their economic recovery.", " Without the ability to directly control monetary policy individual countries dont have the tools to help combat their economic challenges that the nation may face.", 1.0
" Not having to worry about exchange fees or overseas withdraw fees means that tourists have more money to spend when they travel.", " The euro makes travel within the eurozone much more efficient and appealing.", 1.0
" If there is also a democratic deficit in the United States, this does not make the EU’s deficit any less severe.", " This does not mean the EU has a democratic deficit;the United States suffers from similarly low voter turnouts.", -1.0
" Hungary recently refused UN human rights experts access to their refugee camps. As a result, the exact treatment of migrants in Hungary is unknown.", " Hungary is in line with the official EU migration policies as the country is trying to put efforts into Frontex, tackling the root causes of migration, trying to reduce migrant flows and protecting borders.", -1.0
" The EU is not interested in China, and is instead looking for means to diplomatically isolate it over its business practices.", " Hungary would have some degree of bargaining power because of its direct trade relationship with China.", -1.0
" Having a currency cover such as large portion of the global economy makes it attractive as a reserve currency for other countries;something that gives the euro greater stability.", " A single currency spread over multiple countries is more likely to be stable than individual national currencies. This reduces economic risk and creates more stable business conditions.", 1.0
" Protectionism raises prices for imported goods because of less competition.", " Protectionism undermines market economies, competition and consumer interests.", 1.0
" The EU has some degree of revenue sharing within its currency area, with the largest share of its budget going towards creating growth/jobs and reducing economic gaps between the EUs various regions.", " The eurozone lacks many of the features that typically define an optimal currency area and that create resilient economies.", -1.0
" The eurozone has strict budgetary limits that mean debt-to-GDP ratios cannot exceed 60%.", " Sharing the euro creates a moral hazard where countries can spend unwisely knowing that other countries will be forced to bail them out of any problems.", -1.0
" The eurozone has strict budgetary limits that mean debt-to-GDP ratios cannot exceed 60%.", " The Fiscal Stability Treaty makes it easier for eurozone countries to opt-in to sensible constraints to government spending because it collectively binds all member states. Without such a bind, future national governments could always renege on promises of fiscal responsibility.", 1.0
" Russia supported Ukrainian autocrat Victor Yanukovych who was responsible for corruption and persecution of political opponents.", " Russia has a history of backing autocratic regimes that abuse the rights of their populations in states that are within its sphere of influence.", 1.0
" Poland vetoed sanctions against Hungary out of fear it would receive sanctions itself.", " Countries within the EU regularly veto policies they feel are not in their countrys interests.", 1.0
" The common currency has brought down risk premia and therefore interest rates in many participating countries. Risk premia did increase during the sovereign debt crisis in those countries that had potentially unsustainable fiscal positions, but have in the meanwhile gone back to levels well below levels observed before the common currency.", " A shared currency value creates economic conditions that favour richer countries (such as Germany) at the cost of poorer countries (such as Greece).", -1.0
" A fast growing economy may benefit from raising interest rates to offset the threat of that economy over-heating, but this would be potentially damaging to an economy that is growing slower or even shrinking.", " There is no Pareto-optimal monetary policy for the euro zone as a whole. Different monetary policies have different winners and losers, which means the policies that it pursues is a question of which actors have the most influence rather than what is the most effective planning.", 1.0
" A fast growing economy may benefit from raising interest rates to offset the threat of that economy over-heating, but this would be potentially damaging to an economy that is growing slower or even shrinking.", " A shared interest rate harms the economies of countries that are growing faster or slower than the eurozone average.", 1.0
" Germanys control of the European Central Bank, and its general tendency to oppose any devaluation of the euro, means that eurozone monetary policy is overly conservative.", " The Economic and Monetary Union offers a more effective form of economic planning and regulation than any individual member state could achieve on their own.", -1.0
" Germanys control of the European Central Bank, and its general tendency to oppose any devaluation of the euro, means that eurozone monetary policy is overly conservative.", " Without the ability to devalue their currency, countries are unable to boost their competitiveness by reducing the (relative) cost of their wages.", 1.0
" Public opinion about democracy in the EU has changed dramatically many times.", " The public opinion about the democratic deficit in the EU doesnt necessarily reflect reality.", 1.0
" The economic and monetary union existed in earlier stages without the euro (and still does in the case of Denmark). This implies that many of its advantages can be kept without having to also take on some of the single currencys disadvantages.", " The Economic and Monetary Union offers a more effective form of economic planning and regulation than any individual member state could achieve on their own.", -1.0
" Both Hungary and Russia are seeking to enhance the influence of Christianity while the EU is fundamentally secular with a strong separation of church and state.", " Hungarians and Russians share several values and incentives.", 1.0
" Every policy area can have its own level of integration. A common currency is not necessarily a key part for integration of other areas (food-safety, environment, defense, human rights, culture, etc.)", " The EUs goal of ever-further integration is key to the future of Europe and the eurozone is a key part of that project.", -1.0
" This puts states in a dangerous double bind. Either only help their citizens, making migrant workers worse off, when they take the jobs citizens wouldnt want anyway. Or they serve everyone, meaning theres less welfare for citizens, the people who pay taxes, live there and dont have the ability to leave.", " Free movement undermines the welfare state. Its hard to know how many people will be in the country at any given time, making welfare spending difficult to calculate.", 1.0
" Protectionism limits consumer choices if there are quotas of goods which can be imported.", " Protectionism undermines market economies, competition and consumer interests.", 1.0
" Both Hungarian and Russian people are overwhelmingly against immigration into their country.", " Hungarians and Russians share several values and incentives.", 1.0
" A single currency eliminates currency risk.", " Having a single currency makes almost all aspects of international trade and finance easier to operate.", 1.0
" Almost 99% of current democratic institutions are fundamentally undemocratic if you go back to the basic definition of the term. In most of todays democracies we cannot directly vote for laws/policies but merely appoint someone who votes for (ie represents) us. In ancient Greece however, all citizens (very narrow definition) would vote on all policies. Nevertheless, undemocratic does not necessarily imply its bad for society as a whole (in a societal cost-benefit analysis).", " The eurozone is fundamentally undemocratic.", -1.0
" The Fiscal Stability Treaty makes it easier for eurozone countries to opt-in to sensible constraints to government spending because it collectively binds all member states. Without such a bind, future national governments could always renege on promises of fiscal responsibility.", " The Economic and Monetary Union offers a more effective form of economic planning and regulation than any individual member state could achieve on their own.", 1.0
" Without the ability to devalue their currency, countries are unable to boost their competitiveness by reducing the (relative) cost of their wages.", " Without the ability to directly control monetary policy individual countries dont have the tools to help combat their economic challenges that the nation may face.", 1.0
" In September of 2018, speaking to the European Parliament plenary session in Strasbourg, in a debate on a resolution to initiate a process that could lead to political sanctions against Hungary — the so-called Article 7 proceedings, Orbán showed no contrition and no willingness to back down.", " Hungarys Prime Minister, Viktor Orban, has been under criticism of the EU for years now, yet nothing significantly changes in either his support or his politics. It is very questionable if the pressure coming from the EU and its member states is really effective.", 1.0
" China has pursued exploitative investment strategies in Africa.", " Chinese investment isnt in itself necessarily a benefit for the country. It can be exploitative and can increase Chinese influence over some sectors of Hungarian economy.", 1.0
" The shared and consistent value of the euro means that it is easier to compare prices and buyers can be more confident in the prices they see abroad.", " All travel benefits provided by the euro were contingent on the Schengen agreement, which is therefore a much more significant factor in increasing the ease of travel within Europe.", -1.0
" The shared and consistent value of the euro means that it is easier to compare prices and buyers can be more confident in the prices they see abroad.", " The euro makes travel within the eurozone much more efficient and appealing.", 1.0
" The shared and consistent value of the euro means that it is easier to compare prices and buyers can be more confident in the prices they see abroad.", " Having a single currency makes almost all aspects of international trade and finance easier to operate.", 1.0
" If left to its own devices, the market will naturally provide a currency devaluation in real terms without need to resort to monetary policy.", " Without the ability to directly control monetary policy individual countries dont have the tools to help combat their economic challenges that the nation may face.", -1.0
" By having so many countries share the same currency, its value is more resilient to country-specific economic shocks because their affects can be absorbed across the entire euro area.", " A single currency spread over multiple countries is more likely to be stable than individual national currencies. This reduces economic risk and creates more stable business conditions.", 1.0
" Western Europe has also backed dictatorships and leaders wanted for war crimes by the international community.", " Russia has a history of backing autocratic regimes that abuse the rights of their populations in states that are within its sphere of influence.", -1.0
" Orban is one of the most popular leaders in Europe.", " Hungarys Prime Minister, Viktor Orban, has been under criticism of the EU for years now, yet nothing significantly changes in either his support or his politics. It is very questionable if the pressure coming from the EU and its member states is really effective.", 1.0
" Since we do not know what the future of Europe will be, nor does everyone agree on what it should be, it is impossible to predict whether the Euro and closer integration will in the long term be desirable.", " The EUs goal of ever-further integration is key to the future of Europe and the eurozone is a key part of that project.", -1.0
" The only major armed conflict in Europe since the Second World War was the Yugoslav War, notably occurring in a major non-aligned state.", " There was no war in Western Europe or Eastern Europe because they were directly under immediate US and Soviet spheres of influence.", 1.0
" Convenience of tourism is not, and shall not be, a determining factor for deciding upon monetary policy. The needs of a national economy are this factor.", " The euro makes travel within the eurozone much more efficient and appealing.", -1.0
" The structural investment funds exists to get all EU countries on the same level.", " A shared currency value creates economic conditions that favour richer countries (such as Germany) at the cost of poorer countries (such as Greece).", -1.0
" Russia backs the Assad regime in Syria which is responsible for the mass murder of Syrians.", " Russia has a history of backing autocratic regimes that abuse the rights of their populations in states that are within its sphere of influence.", 1.0
" Hungary feels that the greatest benefit it receives from its EU membership is financial aid.", " Western Europe has more wealth for FDI into Hungary.", 1.0
" Abolishing the euro now would lead to an extreme economic and banking crisis for poorer countries.", " A shared currency value creates economic conditions that favour richer countries (such as Germany) at the cost of poorer countries (such as Greece).", -1.0
" Abolishing the euro now would lead to an extreme economic and banking crisis for poorer countries.", " Nobody knows how a coordinated Eurozone breakup would work, but its likely to be difficult, costly, and dangerous.", 1.0
" You can’t tie so many economies together - each with their own economic cycles, political cycles, cultures, aspirations, challenges, fiscal policies, national debt etc - without creating extreme pressure buildup over time. We have seen this recently with the likes of Spain and Portugal, and noticeably with Greece whose economic is at breaking point. Here we see the strength of the euro render their tourism sector uncompetitive, businesses fail, and the government unable to balance the economy.", " Without the ability to directly control monetary policy individual countries dont have the tools to help combat their economic challenges that the nation may face.", 1.0
" The euro is actually the most modern and largest-scale case study of an attempt to identify an optimum currency area.The single nations are not optimum currency areas either, but Europe as a whole should be.", " The eurozone lacks many of the features that typically define an optimal currency area and that create resilient economies.", -1.0
" As opposed to the previous European national currencies, the Euro does not have a democratically elected finance minister.", " The eurozone is fundamentally undemocratic.", 1.0
" China is more interested in its trade relationship with the EU than with Hungary.", " Hungary would have some degree of bargaining power because of its direct trade relationship with China.", -1.0
" The EP is unable to propose legislation and only has the power to propose amendments to laws.", " The EU only has one directly elected institution which is the European Parliament. The powers of the EP are weaker than those of other institutions.", 1.0
" By facilitating international trade, the euro made it more likely people will encounter familiar businesses abroad.", " The euro makes travel within the eurozone much more efficient and appealing.", 1.0
" The board of European Central Bank (ECB) are elected in a democratic fashion.", " The eurozone is fundamentally undemocratic.", -1.0
" Poland is not as close with actors outside the EU, such as Russia, and thus has few viable options if it left.", " Hungary is dependent on the EU in the exact same way as Poland and both countries governments are currently pursuing similar political strategies.", -1.0
" The EU has displayed many weaknesses as a crisis manager in Libya, Syria, and the Ukraine.", " The EUs international position has weakened in the decade since the signing of the Lisbon Treaty.", 1.0
" The common regulatory environment of the EU means that capital and finance is highly mobile and can easily shift across national borders to find efficient investments.", " The eurozone lacks many of the features that typically define an optimal currency area and that create resilient economies.", -1.0
" The euro is the first step toward a universal currency,  something which is inevitable in tearing down national economic boundaries in a globalized world.", " The EUs goal of ever-further integration is key to the future of Europe and the eurozone is a key part of that project.", 1.0
" The presence of free trade policies within the eurozone means that there is an effective single market and thus the ability for supply/demand to balance across the currency area.", " The eurozone lacks many of the features that typically define an optimal currency area and that create resilient economies.", -1.0
" Hungary and Russia both need alliances on account of having been excluded by the Western bloc.", " Hungarians and Russians share several values and incentives.", 1.0
" Any unified monetary policy without unified fiscal policy is bound to be unstable. Unifying fiscal policy would result in the creation of one, European state.", " The eurozone lacks many of the features that typically define an optimal currency area and that create resilient economies.", 1.0
" Both countries face multiple EU infringement proceedings, and have repeatedly indicated that they will not take in any asylum seekers, rejecting the Commission’s quota system for migrants.", " Hungary is dependent on the EU in the exact same way as Poland and both countries governments are currently pursuing similar political strategies.", 1.0
" The European Central Bank (ECB) decides policy in a democratic fashion.", " The eurozone is fundamentally undemocratic.", -1.0
" Chinas current belt and road infrastructure and investment project has been widely criticised for its exploitative nature.", " Chinese investment isnt in itself necessarily a benefit for the country. It can be exploitative and can increase Chinese influence over some sectors of Hungarian economy.", 1.0
" The shared euro makes armed conflict between member states almost non-existent. What ever the economic downside of a shared currency, it is more than outweighed by the benefits of not being at war.", " The EUs goal of ever-further integration is key to the future of Europe and the eurozone is a key part of that project.", 1.0
" While the Council and Parliament have increasingly included veto provisions in EU law, the actual exercise of veto rights has been extremely low.", " Countries within the EU regularly veto policies they feel are not in their countrys interests.", -1.0
" This assumes that there is always an objectively correct way to pursue economic planning and regulation. The reality is that the policy choices the ECB faces are inherently political questions, with no objectively correct solutions.", " The Economic and Monetary Union offers a more effective form of economic planning and regulation than any individual member state could achieve on their own.", -1.0
" There is no meaningful distinction in the accessibility to healthcare for both men and women.", " Hungary ranks amongst the worst countries in the EU for gender inequality.", -1.0
" Modern communication makes keeping track of global exchange rates easy and quick. Therefore dealing with multiple different currencies isnt a difficult task anymore.", " Having a single currency makes almost all aspects of international trade and finance easier to operate.", -1.0
" Most of Europes military might is tied up in NATO, which will be strong either way.", " The EU has proposed a 13 billion euro European Defense Fund as a new long term project aimed at militarizing.", -1.0
" The undemocratic handling of the Catalan independence crisis made the EU appear to be hypocritical.", " Having an illiberal member state while espousing liberal values makes the EU seem hypocritical.", 1.0
" In Hungary, only 9.7 percent of MPs are female compared to the EU average of 27.7 percent.", " Hungary ranks amongst the worst countries in the EU for gender inequality.", 1.0
" Getting the sovereignty over your money means you can slowly deflate its value over time in order to repay the debt using the created money. (p. 107-143)", " Without the ability to directly control monetary policy individual countries dont have the tools to help combat their economic challenges that the nation may face.", 1.0
" Post Brexit, Hungarys contributions to the EU are set to rise.", " When the UK leaves, the EU will face a budget shortfall of €10 billion referred to as the Brexit Gap. This will put increased pressure on it to make cuts.", 1.0
" Poland, like Hungary, has been criticized for its shift towards illiberal practices.", " Hungary is dependent on the EU in the exact same way as Poland and both countries governments are currently pursuing similar political strategies.", 1.0
" History shows that it is a better to have only one currency instead of many different currencies. For example the global currency market fluctuations that occurred before the creation of the Euro could come back sending Europe in more chaos than it is now.", " A single currency spread over multiple countries is more likely to be stable than individual national currencies. This reduces economic risk and creates more stable business conditions.", 1.0
" Coordinated stimulus is a difficult policy to carry out due to the lack of unity in the monetary and fiscal policy of the EU.", " The US was able to recover strongly from its recession because of stimulus policies, which the EU has been unwilling and unable to carry out. The EU has not recovered in many regions. Therefore it is sensible to blame the structure and policies of the EU.", 1.0
" The euro should be maintained so countries within the euro zone are not tempted to compete by manipulating their currency. Currency is a utility. It should not be used to artificially improve a nations economic competitiveness.", " The Economic and Monetary Union offers a more effective form of economic planning and regulation than any individual member state could achieve on their own.", 1.0
" Chinese investment in Hungary is likely to include investment in Hungarian infrastructure and tech.", " Chinese investment isnt in itself necessarily a benefit for the country. It can be exploitative and can increase Chinese influence over some sectors of Hungarian economy.", -1.0
" If the public feels they are unable to meaningfully impact the EU, it is highly likely that there is an actual democratic deficit, as democracy is measured by peoples ability to make decisions which affect their lives.", " The public opinion about the democratic deficit in the EU doesnt necessarily reflect reality.", -1.0
" The EU executive has sent a letter to Hungary condemning the law.", " Hungarys new stop Soros rule violates EU asylum rules and the EUs charter of human rights.", 1.0
" There is a fundamental flaw in the reasoning for the euro. The euro is not the same value in every country: in some countries you can live with far fewer euros than in others. The euro only increased the level of work migration in Europe because of this. Instead of bringing people together its dividing them on this topic (unchecked and one way economic migration leaves a lot of Europeans angry). The euro would have been a good idea if it was only with countries of the same economic standing.", " The EUs goal of ever-further integration is key to the future of Europe and the eurozone is a key part of that project.", -1.0
" The euro constitutes a second reserve currency for the world. It is the only currency that can challenge the hegemony of the US dollar as world currency — the yen, British pound and Swiss franc are much too small. Having a world reserve currency, that it can print itself, provides independence and prosperity to Europe and provides more economic geopolitical balance in the world.", " A single currency spread over multiple countries is more likely to be stable than individual national currencies. This reduces economic risk and creates more stable business conditions.", 1.0
" Collective responses to these slumps can often still be found. For example, up until recently the ECB practiced a large scale policy of quantitative easing to help ease the effects of recent economic shocks.", " Without the ability to directly control monetary policy individual countries dont have the tools to help combat their economic challenges that the nation may face.", -1.0
" The euro introduced the possibility of a country going bankrupt in their own currency. Yet, it introduced no measures to deal with such a situation. Therefore it is unsustainable.", " The eurozone lacks many of the features that typically define an optimal currency area and that create resilient economies.", 1.0
" Christian subjects of the Ottoman Empire enjoyed legal protection.", " Hungary also has a significant portion of its history under the rule of a Muslim empire.", -1.0
" A 25% tax has been slapped on funding for NGOs that “support immigration”: in practice, that means having anything positive to say about immigration.", " Hungary has been accused of cracking down on freedom of speech.", 1.0
" Eurozone countries have little say in how to handle their own debt crises. They are given the choice between bank friendly bailouts and austerity measures or nothing at all.", " The eurozone is fundamentally undemocratic.", 1.0
" Hungary in its entirety was never conquered by the Ottoman Empire, only a part of it was. The Habsburg Kingdom of Hungary and the Principality of Transylvania never ceased to be Christian.", " Hungary also has a significant portion of its history under the rule of a Muslim empire.", -1.0
" This only creates the illusion of stable business conditions. The fact that investment was lured to countries like Greece was based on a false picture generated by the strength of the euro;which in reality only reflected the strength of the core eurozone economies. Once the crash hit, this illusion became clear and investment disappeared overnight, meaning the crash hit all the harder.", " The presence of richer countries backing a shared currency allows poorer countries to enjoy lower interest rates that promote foreign investment.", -1.0
" This only creates the illusion of stable business conditions. The fact that investment was lured to countries like Greece was based on a false picture generated by the strength of the euro;which in reality only reflected the strength of the core eurozone economies. Once the crash hit, this illusion became clear and investment disappeared overnight, meaning the crash hit all the harder.", " A single currency spread over multiple countries is more likely to be stable than individual national currencies. This reduces economic risk and creates more stable business conditions.", -1.0
" This only creates the illusion of stable business conditions. The fact that investment was lured to countries like Greece was based on a false picture generated by the strength of the euro;which in reality only reflected the strength of the core eurozone economies. Once the crash hit, this illusion became clear and investment disappeared overnight, meaning the crash hit all the harder.", " Prior to the crisis, Greece benefitted from very low bond yields the enabled it to take on copious amounts of debt. Those yields were only so low because investors falsely assumed that Greek debt was fully secured by the rest of the eurozone.", 1.0
" The EU is becoming increasingly united again as a Western bloc which is critical of Donald Trumps America.", " The EUs international position has weakened in the decade since the signing of the Lisbon Treaty.", -1.0
" The EU has failed to develop a coherent response to the rise of China. Competing interests of member states have allowed Beijing to play various parts of the EU off each other.", " The EUs international position has weakened in the decade since the signing of the Lisbon Treaty.", 1.0
" The euro is just a collective noun for a whole bunch of currencies that were already locked together, like the DM and the Guilder, or the Belgian Frank and the Luxemburgish Frank. It has therefore been in existence a lot longer than 2000, just not in name and has proven its worth. Helmut Kohl said that if he left Germany with 1DM in his pocket and went to each euro country in turn, hed come back with 15 pfennigs just having changed money at each border.", " The euro makes travel within the eurozone much more efficient and appealing.", 1.0
" The EU recognizes this, but this does not necessarily translate to it taking meaningfully democratic steps to correct it.", " The fact that the EU publicly recognizes this is the mark of a responsive governance system.", -1.0
" It is different to veto policies that are not in the countrys interest and policies that are securing human rights.", " Countries within the EU regularly veto policies they feel are not in their countrys interests.", -1.0
" Welfare is based on lawful registered residence in an EU member state that falls under defined categories (exercising treaty rights - employment, studying, etc.). That would mean that there is no ambiguity about the number of people who are eligible in any one state.", " Free movement undermines the welfare state. Its hard to know how many people will be in the country at any given time, making welfare spending difficult to calculate.", -1.0
" Most Eurozone countries have an extremely limited ability to influence policy concerning the euro.", " The eurozone is fundamentally undemocratic.", 1.0
" If the EU were meaningfully undemocratic, it would attempt to undermine or hide the existence of the democratic deficit. That it does not indicates that the deficit is something it recognizes as a problem and wants to challenge.", " The fact that the EU publicly recognizes this is the mark of a responsive governance system.", 1.0
" As the UK is a rich state, it leaving will lower the average GDP of the EU. Due to this, Hungarys GDP will no longer be below average. As a result, their funding is likely to be cut.", " It is estimated that as a result of the UK no longer contributing to the EUs budget after Brexit, it is likely that the amount of money given to Hungary will decrease.", 1.0
" The common currency stops individual countries from devaluing their own currencies to spur exports. One country devaluing its currency can lead to other countries devaluing which can create a viscous circle in which all countries lose and citizens savings disappear.", " Without the ability to directly control monetary policy individual countries dont have the tools to help combat their economic challenges that the nation may face.", -1.0
" Manufacturing in particular is highly affected by currency volatility as it often requires large amounts of capital investment. Such as large, and fixed, investment is difficult to justify in the face of an uncertain business environment.", " A single currency spread over multiple countries is more likely to be stable than individual national currencies. This reduces economic risk and creates more stable business conditions.", 1.0
" This is borne out by the fact that the eventual recovery of the eurozone from the 2008 financial crash was anemic as compared to that of comparable countries that do control their own monetary policy, such as the US and the UK.", " Without the ability to directly control monetary policy individual countries dont have the tools to help combat their economic challenges that the nation may face.", 1.0
" Italy planning to violate the EUs policies does not mean that Hungarys violation of these policies is irrelevant.", " Leaked documents from Italy show that the Italian government also planned to defy the EUs migrant policies.", -1.0
" The gender pay gap in Hungary is smaller than the EU average.", " Hungary ranks amongst the worst countries in the EU for gender inequality.", -1.0
" It creates a significant reduction in transaction costs because no other currencies are needed when conducting business or traveling within the Eurozone. So businesses from poorer countries can afford to increase their transactions abroad and withdraw more liquid assets.", " Having a single currency makes almost all aspects of international trade and finance easier to operate.", 1.0
