premise,conclusion,weight
" The prospect of Brexit has already starting to drive companies and banks out of the UK, and with them job and opportunities.", " The British economy is already suffering as a consequence of Brexit.", 1.0
" Enacting a simple majority vote of the people who disagree with Parliament on this issue weakens Parliament.", " The people are not well informed enough to make such a decision - this choice should be left up to elected officials.", 1.0
" Dutch Prime Minister Mark Rutte rejected the notion that the European Union is on an inevitable path towards greater political integration.", " The leaders of the EU wish to lead the EU toward closer integration and have demonstrated that they does not want reform in the way that UK voters do.", -1.0
" The Conservative election campaign made great play of positioning Theresa May as the best leader to deliver Brexit and was clear that the party supported Brexit, so the result can legitimately be seen as significantly, if not wholly, expressive of the electorates view of Brexit.", " The party that ran on the basis of granting the EU Referendum lost its majority in the following general election.", 1.0
" Since the referendum, revelations have emerged around the role of Cambridge Analytica and the influence of Facebook in the vote, which puts the result in doubt.", " The Brexit referendum was of questionable legitimacy.", 1.0
" Leaving the EU actually diminishes the likelihood of Scottish independence. A Scotland outside the EU and the UK would be outside both customs unions. As a member of the UK it would at least stay in the one within which it does most of its trade.", " Leaving the EU increases the chances of a positive vote on Scottish independence, thus destroying the UK itself.", -1.0
" Most citizens dont know about the complexities of the EU (1) (2), thus it would be unwise to go purely off of their opinion.", " Since UK citizens have voted against these gains, it is not important that these gains exist. They are not seen as worth the costs of EU membership.", -1.0
" A border with Ireland is not a prerequisite for departure from the EU. Brexit does not guarantee that a hard border will be restored.", " If the UK leaves the EU then a border with Ireland would be reintroduced.", -1.0
" The UK is entirely free to elect non-democratic parties, even if that means the UK is expelled from the EU.", " The EU requires that all its member nations be democratic. This restricts the UKs ability to experiment with alternate methods of governance.", -1.0
" The cases cited, and the Wikipedia article referenced, do not support the claim that the EU is incompatible. On the contrary, they demonstrate that there are viable mechanisms to examine and resolve any cases where there is a conflict.", " The EU is incompatible with English Common Law and Constitutional Monarchy. Macarthys Ltd v Smith is an example of the two conflicting. Conflict of constitutional law in the EU concisely explains how the two principles of governance can collide.", -1.0
" The British government is revising the countrys economic growth given evidence of downturn.", " The British economy is already suffering as a consequence of Brexit.", 1.0
" The ROI gained their independence a 100 of years ago as well. So what that they were British colonies if they are sovereign states today.", " Cyprus and Malta were British overseas territories.", -1.0
" Emmanuel Macron, the French President, has continuously argued for closer political integration.", " The leaders of the EU wish to lead the EU toward closer integration and have demonstrated that they does not want reform in the way that UK voters do.", 1.0
" Norway is not in the EU, though is closely linked and has a high Human Development Index and Happiness Index.", " There are many countries not in the EU which have civil society and a good social structure.", 1.0
" The loss of a parliamentary majority in an election must be attributable to the whole of the party manifesto, not just to the former stance on an event that has already happened.", " The party that ran on the basis of granting the EU Referendum lost its majority in the following general election.", -1.0
" Non-membership of the EU would not be the main cause - there are other reasons why they might end up in conflict with one another and the EU is a mechanism to helps ensure this never happens.", " It is highly unlikely that European countries will fight each other merely because they are not members of the same particular group - the EU.", -1.0
" Rate of growth of an economic association is not a proxy for its value to a member state. Smaller size organisations typically exhibit higher growth rates but their total increase in value may still be significantly less than that of a much larger organisation with a slower growth rate. 5% of a very big number is a bigger quantity than 50% of a very small number.", " The EU is the slowest growing market in the world today. Leaving would allow Britain to establish bilateral trade with growing markets, i.e. MERCOSUR, SE Asia, while still in their in infancy, allowing better terms to be established than with traditionally economically strong nations.", -1.0
" Even if the people are considered uninformed, it is still democratically sound to ask for their input in a decision that parliament has to make.", " The people are not well informed enough to make such a decision - this choice should be left up to elected officials.", -1.0
" There is no other EUrosceptic country in the EU with remotely as much power as the UK.", " The UK is not the only country with mixed feelings about further integration. To exclude the UK from the EU on that basis would necessarily mean to exclude other EU countries from the EU.", -1.0
" It may be that the reintroduction of a border in order to deliver Brexit is, on balance, preferred because of the relative gain from regaining control of our borders even when set against the potential consequences on the UK-Ireland settlement.", " If the UK leaves the EU then a border with Ireland would be reintroduced.", -1.0
" More than a quarter of the electorate didnt vote.", " A 4% margin should not be viewed as a sufficient mandate to fundamentally alter the United Kingdoms relationship with its closest neighbours.", 1.0
" The EU is more than just a nominal group - it includes political, legal and economic ties that act as the actual guarantors of peace by making intraeuropean war prohibitively expensive.", " It is highly unlikely that European countries will fight each other merely because they are not members of the same particular group - the EU.", -1.0
" The prime mister of the UK is not directly elected either, but appointed by the the largest party in parliament with no veto. Yet this mechanism is usually not interpreted as a sign of a democratic deficit in the UK.", " The president of the Commission is not directly elected, but is elected by the leaders of each government and with no veto. This is too remote from the population.", -1.0
" The OECD predicts weak economic growth for the UK due to Brexit.", " Multiple economic bodies have predicted a weaker economy for the UK, in the long term, outside of the Union.", 1.0
" The people of the UK have almost no desire to give up democracy.", " The EU requires that all its member nations be democratic. This restricts the UKs ability to experiment with alternate methods of governance.", -1.0
" The result of the referendum was unclear, given that there are at least three Leave options that are each antithetical to the other Leave factions.", " The Brexit referendum was of questionable legitimacy.", 1.0
" The referendum reflects all the UK, not separated countries;there is no valid reason to subdivide the result based on the UKs member countries.", " The choice of the English people is against the choice of the people of Scotland or Northern Ireland.", -1.0
" The EU should be part of the EU, influencing world politics and engaging in the resolution of problems in other countries.", " The UK, as a member of the EU, would inevitably be drawn into all kinds of conflicts that it might be able to stay from as a non-member.", -1.0
" Most EU members states are much older and have a much richer history than the EU (in the case of Greece, the worlds oldest democracy, covering 2.5 millennia), and yet would not consider this to be a reason for leaving.", " The history of the UK outside the EU is richer and much longer than its EU membership or even the EUs existence.", -1.0
" Polls conducted in the UK routinely show that that more British oppose rather than support plans for tighter EU integration, and that most of them dont want the UK to be part of a more integrated EU.", " The leaders of the EU wish to lead the EU toward closer integration and have demonstrated that they does not want reform in the way that UK voters do.", 1.0
" Countries with shared values tend to be allies. The UK shares many values with European countries, regardless of whether they are tied together in a political union or not.", " Peace in Europe is due to many factors that have little to do with the EU.", 1.0
" The history of the UK outside of the EU is more violent and less prosperous than within.", " The history of the UK outside the EU is richer and much longer than its EU membership or even the EUs existence.", -1.0
" Slovenia and Lithuania are poor examples given that they simply have not existed (at least in their modern forms) for a significant duration of time. The UK has many cultural ties to states they were formerly a part of.", " The UK has no particular historical connection with many EU nations, such as Slovenia or Lithuania.", -1.0
" A significant amount of change has occurred since and the position of the UK before the EU was established doesnt offer any insight to its future international influence. The UKs prosperity is not a given or a right, it is not part of any natural order. It is naive in the extreme and dangerous to make assumptions about our future on the basis of our history.", " The UK weighed significantly on the international scene prior to the establishment of the EU. There is no reason to believe it wont in a post-Brexit environment.", -1.0
" Key campaign promises were lies", " Victory for the Leave campaign was only achieved because of misleading statements and undeliverable promises that were disingenuous.", 1.0
" The UK has not yet left the EU, so its too soon to judge.", " Almost all of the Project Fear predictions about the economic, social and political damages that a Brexit would inflict on the UK have not turned out to be true.", -1.0
" It has been suggested that the atomic bomb has been a big factor in minimizing war. The thought of war using atomic weapons has made countries less likely to have have military conflict.", " Peace in Europe is due to many factors that have little to do with the EU.", 1.0
" There are good reasons to believe that the Brexit vote was manipulated by Russian influences. It shouldnt be the foundation for England leaving the EU.", " The Brexit referendum was of questionable legitimacy.", 1.0
" The rise of bitcoin, social media and localisation/anti-globalisation are all examples of this trend.", " Globally, the popular tendency is towards the distribution of power as thinly and widely as possible, which suggests that is what societies want right now.", 1.0
" While advisory, the government would have faced heavy backlash if they didnt follow suit.", " The referendums legal status was only meant to be advisory.", -1.0
" Being a member of the EU strengthened the UKs relationships and negotiating positions with external countries.", " The UK also has highly important relationships with countries outside the EU - notably the United States and the Commonwealth.", 1.0
" Countries that were never members of the EU cannot be compared to the UK as they never left the EU and experienced the corresponding impact on their societies.", " There are many countries not in the EU which have civil society and a good social structure.", -1.0
" This does not apply to the UK or Poland. Both countries have an opt-out on the power of the ECJ with respect to citizens’s rights.", " The EU treaties include the Charter of Fundamental Rights, enforced by an independent multi-national court accessible to all citizens and residents.", -1.0
" A lack of relative bargaining power means that even deals the UK manages to make will be of only marginal benefit to them", " The UK no longer has the leverage over countries outside Europe that it used to;therefore it will not be able to make deals with those countries that are equally beneficial to both sides.", 1.0
" Sweden is in the EU and Norway is not - war with either is extremely unlikely and independent of whether they are members of the EU.", " It is highly unlikely that European countries will fight each other merely because they are not members of the same particular group - the EU.", 1.0
" If the referendum is ignored the will of the people is thwarted.", " Ignoring the referendum reduces the democratic legitimacy of the UK political process.", 1.0
" The EU was given The Nobel Peace Prize in 2012 for their contributions to the advancement of peace and reconciliation, democracy and human rights in Europe.", " Europe has enjoyed its longest period of peace since the formation of international confederations such as the EU.", 1.0
" The UK is a signatory of the EHCR and will remain so after Brexit, so there is little change and no real threat to human rights.", " The EU treaties include the Charter of Fundamental Rights, enforced by an independent multi-national court accessible to all citizens and residents.", -1.0
" The Japanese Prime Minister has said that the UK could join the Trans-Pacific Partnership.", " The UK would have the opportunity to join/form groups with other countries, thus maintaining influence on the global stage.", 1.0
" Poland, Hungary and Italy are using euro-skeptic rhetoric at home and abroad. They will oppose further European integration. With the UK leaving the EU, the EU will still face the same opposition to further integration.", " The UK is not the only country with mixed feelings about further integration. To exclude the UK from the EU on that basis would necessarily mean to exclude other EU countries from the EU.", 1.0
" Transposition of EU law into national (or regional) law has always been done by the national / member state authorities and therefore always adapted to specific realities in the various countries of the EU.", " The EU is making laws uniform for over 300 million disparate people, which is likely to be ineffective as these people lead such different realities in such different contexts.", -1.0
" For instance, the leave campaign argued that Turkey is imminently joining the EU, leading to further immigration into Britain, which was an unfounded claim.", " Victory for the Leave campaign was only achieved because of misleading statements and undeliverable promises that were disingenuous.", 1.0
" Importing migrant labour from outside a common block is more expensive and time consuming.", " The UK, with an ageing population and fertility rates stalling, will be in desperate need of migrant labour to support its economy over the next 20-50 years.", 1.0
" The results of previous UK referenda on constitutional issues with smaller margins of victory have been accepted.", " A 4% margin should not be viewed as a sufficient mandate to fundamentally alter the United Kingdoms relationship with its closest neighbours.", -1.0
" There has been long-standing support for the establishment of a CANZUK economic bloc involving with Canada, Australia and New Zealand.", " The UK would have the opportunity to join/form groups with other countries, thus maintaining influence on the global stage.", 1.0
" The share of voters does not legitimize or delegitimize something.", " The referendum had an high turnout of 72%. This is significantly higher than at all general elections since the 1990s and other UK-wide referenda.", -1.0
" That the UK electorate voted to leave the EU does not indicate that peace isnt worthwhile.", " Since UK citizens have voted against these gains, it is not important that these gains exist. They are not seen as worth the costs of EU membership.", -1.0
" Often this resistance was dropped eventually as was the case with a European military HQ.", " The UK has a track record of objecting to pushs for deeper military integration.", -1.0
" Upon closer inspection of post-referendum polls, the lead fluctuates a lot and mostly hovers between a 1 and 5% lead for wrong or pro-remain. Pre-referendum polling had similar pro-remain margins which suggests that poll audiences are on average slightly skewed in favour of remain when compared with real votes.", " Polling now suggests public opinion has changed.", -1.0
" Reports say that leaving is already costing £500 million a week.", " The British economy is already suffering as a consequence of Brexit.", 1.0
" The Project Fear predictions havent come true yet because measures were taken to mitigate them.", " Almost all of the Project Fear predictions about the economic, social and political damages that a Brexit would inflict on the UK have not turned out to be true.", -1.0
" Britain joined the European Economic Community (ECC) in 1973, and the British empire is widely acknowledged to have ended in the decades that followed (with the decolonisation of Zimbabwe, constitutional independence for Canada and Australia, etc). It is reasonable to suggest that a country that is no longer a global imperial power is weaker now than it was before.", " The UK weighed significantly on the international scene prior to the establishment of the EU. There is no reason to believe it wont in a post-Brexit environment.", -1.0
" The territory and population of the European Union largely match those of the Roman and Germanic empires that have shaped the rich and complex history of Europe, including Britain’s, over the past two millennia.", " The EU has no common culture (compare the cultures of Romania, Greece and Sweden), therefore there is nothing to share.", -1.0
" Decisions with wide-ranging and long-lasting effects, such as constitutional revisions, usually require not only a simple majority but a supermajority.", " Enacting a simple majority vote of the people who disagree with Parliament on this issue weakens Parliament.", 1.0
" Decisions with wide-ranging and long-lasting effects, such as constitutional revisions, usually require not only a simple majority but a supermajority.", " A 4% margin should not be viewed as a sufficient mandate to fundamentally alter the United Kingdoms relationship with its closest neighbours.", 1.0
" It is not necessary for the UK to remain in the EU in order to import migrant labour.", " The UK, with an ageing population and fertility rates stalling, will be in desperate need of migrant labour to support its economy over the next 20-50 years.", -1.0
" Every authority has pledged to not introduce a hard border. The UK government, Irish government and the EU are unanimous in this. Other parties may require one by complaining to the WTO but who would risk peace.", " If the UK leaves the EU then a border with Ireland would be reintroduced.", -1.0
" The US has federal laws that cover more than 300 million people.", " The EU is making laws uniform for over 300 million disparate people, which is likely to be ineffective as these people lead such different realities in such different contexts.", -1.0
" The Conservative governments claim to enact any majority decision was just that, a political claim, and not legally binding.", " The referendums legal status was only meant to be advisory.", 1.0
" The UK sends MEPs that vote in the European Parliament.", " The UK remains involved in EU-decision making even with deeper integration.", 1.0
" The will of the people fluctuates, sometimes they rather leave and sometimes they rather stay. Future generations did not have a vote.", " Polling now suggests public opinion has changed.", 1.0
" Cameron did not win sufficient concessions to change the minds of enough people to win a referendum.", " Even with the threat of the UK leaving the EU, David Cameron was unable to win a single significant concession from Brussels when he attempt to renegotiate the UKs relationship with the EU in 2016.", 1.0
" The US is not closely linked to the EU but still has a very high Human Development Index. Membership of the EU is not a necessary condition for a country to thrive.", " There are many countries not in the EU which have civil society and a good social structure.", 1.0
" Some people inside the UK are just as disparate from each other than they are from people in the EU. A middle class city worker in London would likely relate much more to a middle class city worker in Paris, than they would to a rural Welsh farmer.", " The EU is making laws uniform for over 300 million disparate people, which is likely to be ineffective as these people lead such different realities in such different contexts.", -1.0
" The European Health Insurance Card scheme means that UK citizens can receive healthcare in all participating nations, thus reducing any burden on the NHS of UK citizens who require healthcare while living or travelling in Europe.", " EU citizens create more demand for service from the NHS.", -1.0
" The EU was unanimously awarded the 2012 Nobel prize for the advancement of peace and reconciliation, democracy and human rights over six decades.", " Peace in Europe is due to many factors that have little to do with the EU.", -1.0
" The fact the parliament passed the article 50 bill thus mandates the decision.", " The referendums legal status was only meant to be advisory.", -1.0
" David Cameron did win some proposed concessions they where canceled when the UK voted to leave.", " Even with the threat of the UK leaving the EU, David Cameron was unable to win a single significant concession from Brussels when he attempt to renegotiate the UKs relationship with the EU in 2016.", -1.0
" The UK has been part of political unions with other members of the European Union long before joining the European Economic Community in 1973. For example, the house Saxe-Coburg-Gotha was the family of the sovereigns of the United Kingdom, Belgium, Portugal, and Bulgaria.", " The history of the UK outside the EU is richer and much longer than its EU membership or even the EUs existence.", -1.0
" There remain concerns that it risks sliding back towards conflict in Northern Ireland.", " The singular absence of the United Kingdom from the EU probably wouldnt cause conflict in continental Europe.", -1.0
" Leave campaigners advocated membership of the Single Market, as part of the Brexit deal, which is now clearly in question.", " Victory for the Leave campaign was only achieved because of misleading statements and undeliverable promises that were disingenuous.", 1.0
" The UK been at war with all of these countries several times stretching back hundreds of years.", " British alliances and wars with France, Spain and Germany stretch back hundreds of years.", -1.0
" The EU may not further expand its powers without treaty change, which requires unanimous approval by all member states. Hence further integration could be blocked if any member state disagrees", " The UK is not the only country with mixed feelings about further integration. To exclude the UK from the EU on that basis would necessarily mean to exclude other EU countries from the EU.", -1.0
" The history of this island and a bit of the one next to it is much longer and richer than the concept of the UK or even that of nation states. This country was hiberni, pictish and Briton before it was saxon, Norman or roman, was part of mainland Europe before it broke off, was pagan before it was Christian. The concept of UK is itself a construct and predated by other forms, just as much as the EU. Its all part of the same history and time is perceived to move forwards, not backwards.", " The history of the UK outside the EU is richer and much longer than its EU membership or even the EUs existence.", -1.0
" Having a common enemy in Russia has helped European countries be allies rather than enemies.", " Peace in Europe is due to many factors that have little to do with the EU.", 1.0
" The EU also acts as a unified power block to deter countries on its edges from destabilising or threatening.", " It is highly unlikely that European countries will fight each other merely because they are not members of the same particular group - the EU.", -1.0
" At the time of the referendum, it was not clear what form a Brexit would actually take and there was no clear understanding on either side about which promises would be deliverable.", " The Brexit referendum was of questionable legitimacy.", 1.0
" Article 50 exists to indicate that nations joining the EU are not trapped in it. If Brexit proved that nations were in effect trapped in the EU by the threat of economic consequences, this could be seen as federalism or imperialism by other nations with levels of Euroscepticism or a desire for EU reform.", " For the EU to allow such a catastrophe in the UK would transform it into a union based on economic duress rather than mutual co-operation.", 1.0
" This is irrelevant;there is no argument here that tells us Brexit would be better for the UK.", " For the EU to allow such a catastrophe in the UK would transform it into a union based on economic duress rather than mutual co-operation.", -1.0
" Other EU member countries share the UKs concerns about closer integration, and as further integration has to happen unanimously, it is not a realistic prospect for the foreseeable future.", " The leaders of the EU wish to lead the EU toward closer integration and have demonstrated that they does not want reform in the way that UK voters do.", -1.0
" Making mutually beneficial deals with other countries does not require leverage. Those deals are made by virtue of them being mutallly beneficial.", " The UK no longer has the leverage over countries outside Europe that it used to;therefore it will not be able to make deals with those countries that are equally beneficial to both sides.", -1.0
" The Leaflet published by the government made it quite clear This is a once in a lifetime decision and This is your decision. The government will implement what you decide.", " The referendums legal status was only meant to be advisory.", -1.0
" Vote Leave broke the law.", " The Brexit referendum was of questionable legitimacy.", 1.0
" Just because there have historically been connections does not mean that relations have to remain institutionalized in the EU. Decisions for the future should be based upon what is best for the future and not be made based on unwillingness to let go of the familiar.", " British alliances and wars with France, Spain and Germany stretch back hundreds of years.", -1.0
" The role of our elected MPs is to think and act carefully in choosing the best course for the country.", " The people are not well informed enough to make such a decision - this choice should be left up to elected officials.", 1.0
" In the current agreement the UK abides to the common rulebook of the EU.", " By leaving, the UKs courts would regain final say over all their rulings due to the European Court of Justice (ECJ) ceasing to act as their highest court of appeal.", -1.0
" The EU and its member countries are currently involved in half a dozen military missions around the globe.", " The UK, as a member of the EU, would inevitably be drawn into all kinds of conflicts that it might be able to stay from as a non-member.", 1.0
" And yet history tells us very clearly that this is exactly the reason why European countries have fought in the past. The whole reason for creating the EU was to avoid another war like World War 1 or World War 2.", " It is highly unlikely that European countries will fight each other merely because they are not members of the same particular group - the EU.", -1.0
" Spains Prime Minister Mariano Rajoy also backs calls for closer integration.", " The leaders of the EU wish to lead the EU toward closer integration and have demonstrated that they does not want reform in the way that UK voters do.", 1.0
" The EU has already initiated trade negotiations with countries of SE Asia such as Vietnam, New Zealand, Australia and Singapore. Being a market of nearly 500 million consumers, the EU has great negotiating power, especially in trade matters. Therefore, the EU can achieve better trade terms with third countries than the UK alone.", " The EU is the slowest growing market in the world today. Leaving would allow Britain to establish bilateral trade with growing markets, i.e. MERCOSUR, SE Asia, while still in their in infancy, allowing better terms to be established than with traditionally economically strong nations.", -1.0
" The proposition of the European Council must be approved by the European Parliament, a democratically elected body that represents the interests of the European People.", " The president of the Commission is not directly elected, but is elected by the leaders of each government and with no veto. This is too remote from the population.", -1.0
" EU citizens also staff the NHS, with over 10% EU staff in London.", " EU citizens create more demand for service from the NHS.", -1.0
" The article makes intentionally misleading claims. During approximately the same period, the population of EU-born foreigners living in the UK rose by 225% (12.7 million to 28.7 million), so it is unsurprising that the prison population rose by 240%.", " Free movement has not only positive implications. Criminals from poorer parts of the EU see wealthier countries of the union as a better place for their activities. Hence the UK experiences a rapidly increase of the EU nationals in its prisons.", -1.0
" Advisory means that the government does not have to comply. But it still ought to enact the will of the people.", " The referendums legal status was only meant to be advisory.", -1.0
" There is limited basis for national decision making based on popular opinion polls in other countries.", " 54% of citizens in 28 member states would like the UK to remain in the EU.", -1.0
" Parliament must act in the national interest. If the advice of voters turns out to be damaging, government should explain that best endeauvors have failed to produce an acceptable outcome and change course.", " The referendums legal status was only meant to be advisory.", 1.0
" The EU only makes certain laws uniform in each member state, not all laws.", " The EU is making laws uniform for over 300 million disparate people, which is likely to be ineffective as these people lead such different realities in such different contexts.", -1.0
" A leaked UK government forecast reportedly predicts that the British economy will suffer no matter what trade deal is struck with the European Union.", " Multiple economic bodies have predicted a weaker economy for the UK, in the long term, outside of the Union.", 1.0
" Very few cases actually go before the European Court of Justice. European Law is almost always applied by national courts. The European Court of Justice interprets EU law on the request of national judges.", " By leaving, the UKs courts would regain final say over all their rulings due to the European Court of Justice (ECJ) ceasing to act as their highest court of appeal.", -1.0
" On the flipside, the UK looses the ability to sue EU member states, the institutions or any legal person with sufficient standing in front of the ECJ.", " By leaving, the UKs courts would regain final say over all their rulings due to the European Court of Justice (ECJ) ceasing to act as their highest court of appeal.", -1.0
" One cannot expect the benefits of being a club member without actually being one.", " For the EU to allow such a catastrophe in the UK would transform it into a union based on economic duress rather than mutual co-operation.", -1.0
" Trade between countries helps keep peace. America and China are a good example.", " Peace in Europe is due to many factors that have little to do with the EU.", 1.0
" Mitigate effects, maybe. Match the benefits, never. The other 27 EU countries are never going to agree on a deal thats more beneficial to the UK than staying in the EU.", " The EU has expressed its willingness to agree both a transmission deal and a full FTA with the UK thereafter, which will mitigate the negative effects of leaving the EU.", -1.0
" The directly elected members of parliament in Westminster are not the source of legislation either. it is not the job of the directly appointed members to initiate legislation in most systems;it is their job to amend, improve or reject, and the EU parliament has that power.", " The directly appointed representatives in the European Parliament are not the source of legislation. They can only approve or reject proposals, but not make them.", -1.0
" Democracies usually dont go to war with each other.", " Peace in Europe is due to many factors that have little to do with the EU.", 1.0
" The UK devolves powers to local authorities, the 4 nations, and upwards to the EU, NATO, Commonwealth and WTO/WHO/UN.", " Most large countries in the EU pass sovereign powers upwards and downwards.", 1.0
" Labour, which equally ran on the promise of enacting the referendum result, gained seats in the same election. The election result can therefore not be interpreted as a vote against Brexit.", " The party that ran on the basis of granting the EU Referendum lost its majority in the following general election.", -1.0
" There is no significance behind the relative size of this vote in relation to others, as it is comparing different kinds of election.", " The referendum had an high turnout of 72%. This is significantly higher than at all general elections since the 1990s and other UK-wide referenda.", -1.0
" The UK is a parliamentary democracy, not a direct one. The people elect representatives to carry on the business of government on their behalf.", " Ignoring the referendum reduces the democratic legitimacy of the UK political process.", -1.0
" The UK is a parliamentary democracy, not a direct one. The people elect representatives to carry on the business of government on their behalf.", " The people are not well informed enough to make such a decision - this choice should be left up to elected officials.", 1.0
" The UK, as all other countries, has one commissioner that influences draft proposals.", " The UK remains involved in EU-decision making even with deeper integration.", 1.0
" The European Union Referendum Act 2015 did not state any requirement for turnout or majority for the result to be significant. It made no provisions to bind any government to do anything with the result. The Act treated the referendum as just an advisory opinion poll. The result showed that the electorate is pretty evenly split on the issue (within 2%). Many democracies require significant supermajorities for such constitutional changes as stripping fundamental rights from most residents.", " The referendum had an high turnout of 72%. This is significantly higher than at all general elections since the 1990s and other UK-wide referenda.", -1.0
" Their majority view over a long period of time has been that membership of the EU is in our interests.", " The people are not well informed enough to make such a decision - this choice should be left up to elected officials.", 1.0
" The UK still has close relations with and the support of the 52 other members of the Commonwealth.", " The UK no longer has the leverage over countries outside Europe that it used to;therefore it will not be able to make deals with those countries that are equally beneficial to both sides.", -1.0
" If a country could just threaten the EU with leaving so that they can acquire more advantages, then the point of the EU would gradually be lost", " Even with the threat of the UK leaving the EU, David Cameron was unable to win a single significant concession from Brussels when he attempt to renegotiate the UKs relationship with the EU in 2016.", -1.0
" By this standard, each and every election and referendum would be invalid as lies and falsehoods are an inevitable part of politics.", " Victory for the Leave campaign was only achieved because of misleading statements and undeliverable promises that were disingenuous.", -1.0
" It is not fair that EU nationals have the same access to the NHS as British citizens who have paid UK taxes all of their lives. This is jumping the queue as they have only paid UK taxes for a few years.", " EU citizens create more demand for service from the NHS.", 1.0
" Although the system is not as democratic as a nation state, it is a compromise which allows Europeans, European governments and the EU itself to find compromise and effectively write and pass legislation that is in the interest of all parties.", " EU legislation cannot pass without the approval of the democratically elected European Parliament, and at least majority approval by the Council of Ministers (Ministers of the democratically elected governments of member states).", 1.0
" The UK has very good relationships with many counties outside of the EU and the Commonwealth, too. America, Japan, Saudi Arabia.", " The UK no longer has the leverage over countries outside Europe that it used to;therefore it will not be able to make deals with those countries that are equally beneficial to both sides.", -1.0
" The UK has, over a period of 40 years, entwined its civil society and economy with that of its European neighbours. What it did before this period of harmonisation is not relevant to where it is now. Emerging rapidly from such carefully constructed relationships is a risk, and one that is unprecedented.", " The UKs civil society and democracy were created for much longer and have far richer heritage that the ones of the EU. Revoking a membership in the international organization will have no influence for them at all.", -1.0
" It would help UK exports be more competitive.", " The devaluation of the pound would be the most terrible blow to the heart of the UK, which is an importing nation.", -1.0
" Its implicit in a referendum that voters will be less informed than experts. This does not delegitamise the result.", " The people are not well informed enough to make such a decision - this choice should be left up to elected officials.", -1.0
" The referendum can hardly be ignored, the government may decide not to progress along those advisory lines, but its been fairly prominently discussed.", " Ignoring the referendum reduces the democratic legitimacy of the UK political process.", -1.0
" Polls have been consistently incorrect for a number of years and have lost credibility www.bbc.co.uk", " Polling now suggests public opinion has changed.", -1.0
" Qualified EU nationals resident in the UK were not allowed to vote. The referendum result is, therefore, very likely not representative of the opinion of the majority of the UK adult population, culturally and economically integrated in the UK at the same level of British citizens.", " The Brexit referendum was of questionable legitimacy.", 1.0
" All EU member countries share mostly Christian populations (Roman Catholic, Protestant, Orthodox). The UK ranks right in the middle of all EU countries in terms of religiousness, but has of all 28 member states the third largest fraction of Muslims.", " The EU has no common culture (compare the cultures of Romania, Greece and Sweden), therefore there is nothing to share.", -1.0
" Military cooperation in the form of NATO has helped prevent war.", " Peace in Europe is due to many factors that have little to do with the EU.", 1.0
" The UK is represented in the Council of Ministers.", " The UK remains involved in EU-decision making even with deeper integration.", 1.0
" The softening of the UK-Ireland border has been a major achievement, and major underpinning, of the Good Friday Agreement process which has brought and consolidated peace in Northern Ireland. Any change to the status of the border is likely to have an impact on the peace process.", " If the UK leaves the EU then a border with Ireland would be reintroduced.", 1.0
" If the UK chooses to leave the EU then there is no treaty or any other obligation on the EU to provide economic protection for a departing member state.", " For the EU to allow such a catastrophe in the UK would transform it into a union based on economic duress rather than mutual co-operation.", -1.0
" Weaker EU countries might be majorly affected by Brexit, as the UK has the 6th largest economy in the world, and contributed a large amount to the EU.", " The UK, as a key member of the EU with strong economy, could severely injure economies of weaker EU countries who require the EU for help.", 1.0
" The European Commission is the EUs civil service, and the President of the Commission is its head. In the UK, the head of the civil service (cabinet secretary) is also not elected, but appointed by the Prime Minister. So the EU works in this respect very similar to the UK (and many other member governments).", " The president of the Commission is not directly elected, but is elected by the leaders of each government and with no veto. This is too remote from the population.", -1.0
" The EU is incompatible with English Common Law and Constitutional Monarchy. Macarthys Ltd v Smith is an example of the two conflicting. Conflict of constitutional law in the EU concisely explains how the two principles of governance can collide.", " The EU has centralized power and continues to further do so, which means the UK has less control over its own laws and practices.", 1.0
" The singular absence of the United Kingdom from the EU probably wouldnt cause conflict in continental Europe.", " The EU is a guarantor of peace in Europe by bringing its countries closer together and overcoming the disputes of the past.", -1.0
" Centralisation has its place. It is necessary to address global issues through cooperation. The EU falls a long way short of global cooperation, but it is a good step in the right direction.", " The EU has centralized power and continues to further do so, which means the UK has less control over its own laws and practices.", -1.0
" Parts of the United Kingdom, such as Northern Ireland rely heavily on the agricultural subventions by the European Union.", " Leaving the European Union is likely to be economically catastrophic for the UK.", 1.0
" The EU has no common culture (compare the cultures of Romania, Greece and Sweden), therefore there is nothing to share.", " The UK and the EU share a history and a common culture.", -1.0
" The wish of UK was a sign to the other EU countries how fragile the EU was and lead to a change in the minds. Following that, the EU countries acted stronger with a more consistent voice in the negotiations with UK. The EU today is stronger and more united than before.", " Leaving would harm the EU.", -1.0
" Data collected and summarised by the OECD suggests that immigration is in most cases positive for the economy. Restricting immigration is equivalent to restricting economic benefit.", " Leaving the EU allows Britain to be able to better control immigration flows.", -1.0
" The referendums legal status was only meant to be advisory.", " A majority of the UKs voters supported Brexit in the 2016 referendum.", -1.0
" The referendums legal status was only meant to be advisory.", " Ignoring the referendum reduces the democratic legitimacy of the UK political process.", -1.0
" Ignoring the referendum reduces the democratic legitimacy of the UK political process.", " The Brexit referendum was of questionable legitimacy.", -1.0
" Ignoring the referendum reduces the democratic legitimacy of the UK political process.", " A majority of the UKs voters supported Brexit in the 2016 referendum.", 1.0
