premise,conclusion,weight
" Mosques in the United Kingdom have invited the homeless in for food and warm shelter during icy weather conditions.", " Places of worship often fulfill a variety of functions that are vital to the public interest.", 1.0
" The authors of this study insist that it is exploratory in nature and there are limitations with the data they consulted.", " Some studies find that people living in gated communities may be at greater risk of some violent crimes because the victim is locked in with the offender.", -1.0
" There is a prohibition against acts of hostility directed towards places of worship. This shows that governments do have to help protect these places on the basis of promoting freedom of religion.", " On an international level, there are laws and conventions that urge the provision of freedom of religion to the citizens and prohibit any act of hostility against its manifestation.", 1.0
" Places of worship are in a position to attract large amounts of donations from the religious communities they represent to enact security protocols.", " Religious communities may assist places of worship in securing themselves.", 1.0
" Terrorist organisations often target places of worship to provoke a violent reaction from the victims - which, in turn, is used to paint the other religion as a threat, creating a vicious cycle of violence.", " Attackers have an incentive to target places of worship as opposed to other places.", 1.0
" After the UK government was accused of adopting antisemitic policies, the Jewish leaders approached the Equality and Human Rights Commission (EHRC) which then began a formal investigation into the policies of the Labour party.", " Religious communities and their leaders can hold the government and politicians accountable if they formulate policies that are not in the communitys best interests.", 1.0
" Where security funding helps to interrupt initial attacks, copycat attackers, who are often inspired by successful terrorist attacks, are less likely to attempt similar aggressive acts.", " Security funding will not change the mentality of people who carry out these religious hate crimes.", -1.0
" Places of worship can use the excess funds they have via tax exemptions to fund their own security.", " As most religious institutions are already granted tax exemptions, it is unfair to use taxes paid by the public to further benefit such institutions.", 1.0
" Attacks on places of worship may get more media coverage and make attackers more infamous than an attack on any other place.", " Attackers have an incentive to target places of worship as opposed to other places.", 1.0
" Recent figures show that 52% of religiously-aggravated hate crime in the UK is against Muslims compared to 12% against Jewish people.", " In the UK, the Jewish community receive around £13.4 million annually for protective security compared to a £1.6 million fund shared between all other faith groups.", 1.0
" In England and Wales, the Home Office has implemented an improved data collection system which captures record level crime data via direct extracts from police forces own crime recording systems. Such detailed information collection has allowed religious hate crimes to be recorded, flagged, monitored and dealt with by the police more effectively (p. 18).", " There has not been a substantial increase in religious hate crimes. The numbers have increased because of improvements in the way crimes are recorded.", 1.0
" According to a University of Tampa study, tax exemptions for places of worship in the United States have led to a loss of $83.5 billion dollars of revenue.", " As most religious institutions are already granted tax exemptions, it is unfair to use taxes paid by the public to further benefit such institutions.", 1.0
" Christ Church Cathedral in Houston, Texas spends $97,000 annually on security, paying off-duty police officers to protect the campus during services.", " Commercially available security tools and instruments mean that places of worship may not need to rely on the government for security.", 1.0
" Secularism just means the separation of state and church. The state must still protect the church inside it from attacks by foreign armies and from crimes, like for any other institution inside the state.", " Any active intervention on part of secular government to protect or promote religious interests - even if done equitably - will only serve to the threaten the secular project.", -1.0
" There is a deepening divide between Muslim minority communities and Western governments.", " Funding security for places of worship could allow religious communities to feel better provided for by the government.", 1.0
" The trend in the US of police officers having bumper stickers on their cars saying in God we trust has been criticised by minority communities as alienating.", " Displays by the police force that suggest that they are racist, xenophobic or Islamophobic make it difficult for minority religious communities to trust them.", 1.0
" The FBI have been accused of using illegal methods to monitor Muslims in an undercover operation at mosques in southern California.", " Governments have been accused of Islamophobia and of implementing Islamophobic policies.", 1.0
" For security consultations from local police to be effective, places of worship would need to maintain frequent and long-term contact with them because security threats stem from ongoing and evolving police intelligence. This means that there would be a long-term dependency on government resources.", " By getting a security consultation from local police, places of worship can benefit from the resources belonging to the government without cost or creating a long term dependency.", -1.0
" Community outreach officer roles have been established to connect police forces more closely with activity in the local community.", " Governments have a large range of resources at their disposal to deal with security matters.", 1.0
" Many scholars argue that the U.S. Constitution and the First Amendment were not intended to create a purely secular government, which would be neutral or indifferent to religion. The Constitution itself leaves the more substantive questions of morality, religion and education to individual states.", " The United States has been a secular state since its inception. The government should correspond to this ideal, rather than attempting to fund religious places of worship.", -1.0
" There have been many cooperative initiatives between religious communities and the police.", " Even when there is a history of distrust of the police, the police are still best equipped to protect religious communities, which has led to many putting aside their doubts or fears.", 1.0
" In some counties in the United States, there are as many as 86 congregations for every 10,000 people.", " Given how many places of worship there are, it may be prohibitively costly for governments to fund effective security for all of them.", 1.0
" The US and UK outlaw discrimination based on certain protected characteristics, which means that it is illegal in these countries to refuse a business or service provision to an individual as an expression of religious freedom in certain contexts.", " Citizens are not entitled to exercise freedom of religion to deny rights to others. If funding security for places of worship means that less resources are spent on general security, that would result in others being denied rights.", 1.0
" All the security inside the banks are directly funded by the banks and not the government. For example the security doors, the vault, the cameras, etc.", " Police have developed extreme and expensive measures to fight bank robberies even though banks have much less need of government funding than religious institutions.", -1.0
" Individual parishioners are not uniquely tax exempt on the income they make and should be reasonably protected against arson and murder whether they are at home or at a place of worship like any other person.", " As most religious institutions are already granted tax exemptions, it is unfair to use taxes paid by the public to further benefit such institutions.", -1.0
" Many religious organisations, to which places of worship belong, are tax exempt but do not serve a public interest.", " Places of worship often fulfill a variety of functions that are vital to the public interest.", -1.0
" Growing awareness of hate crime among citizens is also likely to have led to improved identification and filing of such offences (p. 12).", " There has not been a substantial increase in religious hate crimes. The numbers have increased because of improvements in the way crimes are recorded.", 1.0
" All public resources are distributed depending on some public understanding of which groups deserve how much. This is the bedrock of government policy-making.", " The implication that those with whom one disagrees are less deserving of public protection is a similar mentality to that of the far-right extremists and terrorists themselves.", -1.0
" Between 2016-17, hate crimes targeting mosques in the UK more than doubled.", " Muslims in the UK are experiencing comparatively higher security threats. The UK governments treatment of Muslims, who received more than a third of the £1.6 million security grant, is therefore reflective of the political realities.", 1.0
" Between 2016-17, hate crimes targeting mosques in the UK more than doubled.", " In the UK, religious hate crime is on the rise.", 1.0
" For the first time in five years, religious hate crimes in Canada decreased in 2018.", " Religious hate crime in Canada is on the rise.", -1.0
" Insofar as places of worship serve the wider public interest, this is already recognised through tax exemptions.", " Places of worship often fulfill a variety of functions that are vital to the public interest.", -1.0
" Following the Christchurch terrorist attack, the UK Home Secretary doubled government funding for protective security at places of worship. This indicates that the UK government is committed to funding security irrespective of the cost.", " Given how many places of worship there are, it may be prohibitively costly for governments to fund effective security for all of them.", -1.0
" St. Bartholomew’s Church in Baltimore has formed a security team of retired police, military members, and medical professionals in the community to protect the church during services.", " Religious communities may assist places of worship in securing themselves.", 1.0
" In Manchester, UK, churches are used to host food-banks, breakfast and holiday clubs, credit unions and debt advice centers and support services for refuges and asylum seekers.", " Places of worship often fulfill a variety of functions that are vital to the public interest.", 1.0
" In 2017, Canada experienced the highest police-reported general hate crime rates since records began.", " Religious hate crime in Canada is on the rise.", 1.0
" Giving tax exemptions has the same effect as spending tax payers money: it reduces the amount of money left to spend on other public projects. If it is justified to give a tax exemption to a religious institution, it is also justified to spend tax payers money on them.", " As most religious institutions are already granted tax exemptions, it is unfair to use taxes paid by the public to further benefit such institutions.", -1.0
" The same study concluded that most governments around the globe are generally neutral toward religion.", " According to a global study done by the Pew Research Centre, many countries favor specific religions, officially or unofficially.", -1.0
" The UN General Assemblys resolution A/RES/72/17 urges all Member States to actively take measures to encourage freedom of religion.", " On an international level, there are laws and conventions that urge the provision of freedom of religion to the citizens and prohibit any act of hostility against its manifestation.", 1.0
" Places of worship are easier to target, compared to other places, for attackers.", " Attackers have an incentive to target places of worship as opposed to other places.", 1.0
" In the UK, hate crime rose by 40% from 2016-17 to 2017-18.", " In the UK, religious hate crime is on the rise.", 1.0
" Muslims in the UK are experiencing comparatively higher security threats. The UK governments treatment of Muslims, who received more than a third of the £1.6 million security grant, is therefore reflective of the political realities.", " In many countries, places of worship may get a higher proportion of security funding, not because they are for the preferred religion of the government, but because of the political environment of the country and which religious groups in particular are threatened.", 1.0
" Many police forces are already spread too thinly, so assigning them a new duty of securing places of worship without matching it with extra resources will weaken their effectiveness even further.", " Even if the government is not using extra resources to help secure places of worship, the time and attention of law enforcement and civilian protection departments are being divided, which is likely to reduce their effectiveness.", 1.0
" Governments should offer equal protection to all their citizens. This means the revenue they spend on protection should be spread equally across the population.", " The government should be allowed to use taxes paid by the public to finance the protection and security of citizens who may be vulnerable and targeted.", -1.0
" Practically, UK police are ill-equipped to provide places of worship with security consultations. The Assistant Commissioner, Neil Basu, has admitted that the police are unable to deal with its existing terrorism investigations as it is.", " By getting a security consultation from local police, places of worship can benefit from the resources belonging to the government without cost or creating a long term dependency.", -1.0
" In the UK, antisemitism is at its highest since records began in 1984. This indicates that there is good reason to separately allocate to the Jewish community a sizeable portion of the protective security fund.", " In the UK, the Jewish community receive around £13.4 million annually for protective security compared to a £1.6 million fund shared between all other faith groups.", -1.0
" Poland has over 10,000 Catholic parishes, making it one of the most densely populated countries in terms of places of worship in the world.", " Given how many places of worship there are, it may be prohibitively costly for governments to fund effective security for all of them.", 1.0
" The UK government has been criticised for approaching projects to support Muslim communities through the hostile lens of countering extremism.", " If security funds for places of worship were allocated towards countering extremism within the religious communities, this could anger the members and distract from keeping them safe.", 1.0
" Funding security need not be the silver bullet for eliminating extremist mentalities as a whole. If it saves lives - by making attacks physically more difficult - then it is effective.", " Security funding will not change the mentality of people who carry out these religious hate crimes.", -1.0
" Article 18 of the Universal Declaration of Human Rights says that everyone has the right to freedom of religion and that the right includes freedom, either alone or in community with others and in public or private, to manifest his religion or belief in teaching, practice, worship and observance.", " On an international level, there are laws and conventions that urge the provision of freedom of religion to the citizens and prohibit any act of hostility against its manifestation.", 1.0
" According to Article 11 of the 1796 document the Treaty of Tripoli, “...the government of the United States of America is not in any sense founded on the Christian Religion...”", " The United States has been a secular state since its inception. The government should correspond to this ideal, rather than attempting to fund religious places of worship.", 1.0
" The lack of gun control regulation in the US has been linked to the epidemic of mass shootings, including against places of worship.", " In some countries, citizens have access to guns. Therefore, government-funded security is likely to be unable to fully prevent badly-intentioned individuals from having success when targeting places of worship.", 1.0
" Steps could be taken to prevent people from bringing weapons into places of worship.", " There are many steps that can be taken to make places of worship safer that dont cost money.", 1.0
" The FBI reported that the increase in religious hate crimes point to a growing awareness among various law enforcement agencies of the importance of identifying and reporting hate crimes.", " There has not been a substantial increase in religious hate crimes. The numbers have increased because of improvements in the way crimes are recorded.", 1.0
" Viewing another in terms of their differences is a form of Othering. This cultivates an us versus them mentality leading to objectification grounded in the absence of empathy. Such a mindset is characteristic of far-right extremists.", " The implication that those with whom one disagrees are less deserving of public protection is a similar mentality to that of the far-right extremists and terrorists themselves.", 1.0
" Tax exemptions are given to religious institutions in recognition of their value to the public (p. 12). If hate crimes are preventing the public from safely practicing their religion, then spending tax money on security allows them to continue to contribute public value.", " As most religious institutions are already granted tax exemptions, it is unfair to use taxes paid by the public to further benefit such institutions.", -1.0
" Police have often been criticised for Islamophobic practices and actions, but in many cases there have been few to no repercussions.", " Displays by the police force that suggest that they are racist, xenophobic or Islamophobic make it difficult for minority religious communities to trust them.", 1.0
" Victimhood is a core ideology and organising strategy of extremists.", " Since extremists believe that they are the victims of a system that prioritises supposedly “less qualified” minorities, government-funded security for religious minorities may exacerbate their mentality.", 1.0
" The right to protection may be inferred from the obligation of the state to guarantee the security of citizens, as set forth in Article 3 of the Universal Declaration of Human Rights.", " The government should be allowed to use taxes paid by the public to finance the protection and security of citizens who may be vulnerable and targeted.", 1.0
" While the number of hate crimes in the US increased in 2017, the number of religiously motivated hate crimes against Muslims decreased by 6%.", " In the US, there was nearly a 23% increase in religion-based hate crimes in 2017.", -1.0
" The Muslim Council of Britain (MCB) has filed a formal complaint with Equality and Human Rights Commission (EHRC), the human rights watchdog in the UK, so that it can launch an investigation against Islamophobia in the Conservative Party.", " Religious communities and their leaders can hold the government and politicians accountable if they formulate policies that are not in the communitys best interests.", 1.0
" Greeters and ushers are volunteers who can help to keep churches secure. (p.3)", " There are many steps that can be taken to make places of worship safer that dont cost money.", 1.0
" According to the Global Terrorism Database, 1,244 of the total 1,909 terror attacks on places of worship worldwide happened from 2012 to 2017, claiming 8,453 lives in total. This shows that most of these attacks are recent.", " In the past couple of decades, places of worship have been increasingly targeted worldwide.", 1.0
" A secular states duty is supporting neither religion nor irreligion. However, if it only prevents crime made by the church or religious people and does not prevent crimes against the church and religious people, it is promoting irreligion which is against secularism.", " The validity of even the existence of god is not established. It may be even considered a superstition later in future. So thats why government should only be involved in religion if it violates a law.", -1.0
" For most non-Muslims, the only Islamic education they receive is through the media alone, which is biased and politically motivated. Open days held at mosques, such as in the UK, help them learn more about the religion and its teachings so that they are equipped with the true knowledge and values of Islam .", " Focusing on security is likely to lead to mosques holding less open days for non-Muslims. This will limit the audience of education surrounding the idea of fostering a better understanding of Islam in an effort to counter rising Islamophobia.", 1.0
" The value of collecting and processing the criminal intelligence can be developed by analysis and sharing. Therefore, analytical support and coordination between law enforcement agencies can be instrumental in preventing crime.", " Governments have a large range of resources at their disposal to deal with security matters.", 1.0
" Often, attackers appear to belong to the same ethnic and religious groups that they are targetting.", " As there is no way to differentiate between followers of a religion while granting them access to places of worship, security may be ineffective in preventing attackers from gaining entry.", 1.0
" Government-funded security will not improve relations with religious communities because the level of distrust is so widespread that many are refusing to take up the governments funding in the first place.", " Funding security for places of worship could allow religious communities to feel better provided for by the government.", -1.0
" Governments do fund security of people who have been threatened or which are at increased risk such as people who have witnessed crimes, politicians, etc.", " All private institutions fund their security inside their facilities. Government also do not fund security in private homes. Religious facilities should not be any different.", -1.0
" The implication that those with whom one disagrees are less deserving of public protection is a similar mentality to that of the far-right extremists and terrorists themselves.", " The tax paying public should not be made to subsidise the protection of religious institutions whose beliefs they may not agree with.", -1.0
" In Greater Manchester, clerics in mosques and synagogues are being trained on how to deal with ‘suspicious packages’ by the Fire and Rescue Service team in an attempt to tackle and prevent religious hate crimes at places of worship.", " The government may help secure places of worship without using extra resources.", 1.0
" In Greater Manchester, clerics in mosques and synagogues are being trained on how to deal with ‘suspicious packages’ by the Fire and Rescue Service team in an attempt to tackle and prevent religious hate crimes at places of worship.", " Mosques have partnered with law enforcement to receive safety and active shooter training.", 1.0
" As there is no way to differentiate between followers of a religion while granting them access to places of worship, security may be ineffective in preventing attackers from gaining entry.", " Funding security for places of worship by the government may not be effective in protecting such places.", 1.0
" Religion-based hate crimes and violence in India has increased by around 400% under the Modi administration.", " Worldwide there has been a growth in religious hate crimes.", 1.0
" Even if the government is not using extra resources to help secure places of worship, the time and attention of law enforcement and civilian protection departments are being divided, which is likely to reduce their effectiveness.", " The government may help secure places of worship without using extra resources.", -1.0
" Arkansas, Louisiana, South Carolina, and Wyoming have laws that allow parishioners to bear weapons in their place of worship as a form of protection.", " Places of worship may allow their members to carry firearms to protect themselves and others.", 1.0
" On an international level, there are laws and conventions that urge the provision of freedom of religion to the citizens and prohibit any act of hostility against its manifestation.", " As the freedom of religion may be considerably regulated, the government does not have a strict obligation to ensure that citizens are truly able to exercise it.", -1.0
" There has not been a substantial increase in religious hate crimes. The numbers have increased because of improvements in the way crimes are recorded.", " Worldwide there has been a growth in religious hate crimes.", -1.0
" As most religious institutions are already granted tax exemptions, it is unfair to use taxes paid by the public to further benefit such institutions.", " The tax paying public should not be made to subsidise the protection of religious institutions whose beliefs they may not agree with.", 1.0
" As most religious institutions are already granted tax exemptions, it is unfair to use taxes paid by the public to further benefit such institutions.", " Insofar as places of worship serve the wider public interest, this is already recognised through tax exemptions.", 1.0
" Intelligence and surveillance techniques are effective at preventing terrorism. Therefore, if security includes these measures, such as the use of CCTV, then it is likely to be effective.", " Funding security for places of worship by the government may not be effective in protecting such places.", -1.0
" After the terrorist attacks in March 2019, mosques in Sri Lanka saw considerably less attendance.", " Muslim leaders have called for more security at mosques in the wake of attacks and a rise in Islamophobia. They say Islamophobia has forced communities to practice their faith in fear.", 1.0
" In the aftermath of the Christchurch terrorist attack, Muslim groups across Europe have expressed safety concerns at their places of worship.", " Muslim leaders have called for more security at mosques in the wake of attacks and a rise in Islamophobia. They say Islamophobia has forced communities to practice their faith in fear.", 1.0
" If security funds for places of worship were allocated towards countering extremism within the religious communities, this could anger the members and distract from keeping them safe.", " Governments have been accused of discriminating against religious communities. Even if they introduce security policies for places of worship they may not be formed with the best interests of the religious community in mind.", 1.0
" Governments have been accused of Islamophobia and of implementing Islamophobic policies.", " Governments have been accused of discriminating against religious communities. Even if they introduce security policies for places of worship they may not be formed with the best interests of the religious community in mind.", 1.0
" Attackers have an incentive to target places of worship as opposed to other places.", " Religious hate crimes - such as mass shootings, terrorist attacks and property damage - are more likely to be carried out against places of worship than other places.", 1.0
" Confronting financial hardship and cutbacks in the face of changing social circumstances is something that all organisations face at some point. There is no reason why places of worship should be uniquely shielded from this harsh reality.", " Focusing on security may adversely affect the ability of places of worship to meaningfully perform other important tasks.", -1.0
" Religious communities and their leaders can hold the government and politicians accountable if they formulate policies that are not in the communitys best interests.", " Governments have been accused of discriminating against religious communities. Even if they introduce security policies for places of worship they may not be formed with the best interests of the religious community in mind.", -1.0
" The validity of even the existence of god is not established. It may be even considered a superstition later in future. So thats why government should only be involved in religion if it violates a law.", " Many states are built on secular ideals. It would go against their ideals if they fund the security of religious institutions.", 1.0
" Gated communities are associated with lower rates of violent and property crime compared to non-gated neighborhoods.", " Places of worship that are located in places with existing security protocols, such as gated communities or educational institutes, may not need additional security.", 1.0
" Displays by the police force that suggest that they are racist, xenophobic or Islamophobic make it difficult for minority religious communities to trust them.", " Where there is a history of conflict and bias between a religious community and law enforcement, it may not make citizens feel safe to know their place of worship is being guarded by police.", 1.0
" In the UK, religious hate crime is on the rise.", " Worldwide there has been a growth in religious hate crimes.", 1.0
" There are many steps that can be taken to make places of worship safer that dont cost money.", " Many places of worship have enough resources to secure themselves.", 1.0
" Religious communities may assist places of worship in securing themselves.", " Many places of worship have enough resources to secure themselves.", 1.0
" Any active intervention on part of secular government to protect or promote religious interests - even if done equitably - will only serve to the threaten the secular project.", " A government can still be considered secular if it is religiously neutral in providing security for the places of worship of all religions.", -1.0
" Banks and jewelry stores often have very good security measures such as cameras, steel safes, time-locked heavy vault doors, silent alarms and double door entries.", " All private institutions fund their security inside their facilities. Government also do not fund security in private homes. Religious facilities should not be any different.", 1.0
" Poor communities from oppressed minority groups such as Afro-American will suffer the most from lack of government funding. Places of worship from rich communities accustomed to hate crimes already spend to reduce casualties of mass shootings.", " Many places of worship have enough resources to secure themselves.", -1.0
" Places of worship are common targets of property damage - such as vandalism and arson.", " Religious hate crimes - such as mass shootings, terrorist attacks and property damage - are more likely to be carried out against places of worship than other places.", 1.0
" In the UK, the Jewish community receive around £13.4 million annually for protective security compared to a £1.6 million fund shared between all other faith groups.", " The places of worship of some religions may get preferential treatment in the form of increased funding for security.", 1.0
" Preachers of the Christian faith often instruct their followers to minimize all outside distractions during prayer.", " Prayer or worship usually requires people to ignore their surroundings which means that they are unable to take care of their safety.", 1.0
" According to the Global Terrorism Database, from a total of 2,716 incidents, between 1970 to 2017, mosques were targeted the most - more than a thousand times - from among all the places of worship.", " Muslim leaders have called for more security at mosques in the wake of attacks and a rise in Islamophobia. They say Islamophobia has forced communities to practice their faith in fear.", 1.0
" Muslims are encouraged to concentrate on prayer during worship and ignore their worldly surroundings.", " Prayer or worship usually requires people to ignore their surroundings which means that they are unable to take care of their safety.", 1.0
" Police have developed extreme and expensive measures to fight bank robberies even though banks have much less need of government funding than religious institutions.", " The government has allocated abundant funding to train and maintain response teams to attacks on specific organizations. Religious organizations should not be any different.", 1.0
" By getting a security consultation from local police, places of worship can benefit from the resources belonging to the government without cost or creating a long term dependency.", " The government has more expertise than places of worship in dealing with matters of security.", -1.0
" By getting a security consultation from local police, places of worship can benefit from the resources belonging to the government without cost or creating a long term dependency.", " The government may help secure places of worship without using extra resources.", 1.0
" The United States has been a secular state since its inception. The government should correspond to this ideal, rather than attempting to fund religious places of worship.", " Many states are built on secular ideals. It would go against their ideals if they fund the security of religious institutions.", 1.0
" Security funding will not change the mentality of people who carry out these religious hate crimes.", " Funding security for places of worship by the government may not be effective in protecting such places.", 1.0
" Commercially available security tools and instruments mean that places of worship may not need to rely on the government for security.", " Many places of worship have enough resources to secure themselves.", 1.0
" According to a global study done by the Pew Research Centre, many countries favor specific religions, officially or unofficially.", " The places of worship of some religions may get preferential treatment in the form of increased funding for security.", 1.0
" Where members of the religious community are undocumented migrants, they might not attend services for fear of being turned over to authorities by local police patrolling outside their places of worship.", " Where there is a history of conflict and bias between a religious community and law enforcement, it may not make citizens feel safe to know their place of worship is being guarded by police.", 1.0
" Even when there is a history of distrust of the police, the police are still best equipped to protect religious communities, which has led to many putting aside their doubts or fears.", " Where there is a history of conflict and bias between a religious community and law enforcement, it may not make citizens feel safe to know their place of worship is being guarded by police.", -1.0
" In the US, there was nearly a 23% increase in religion-based hate crimes in 2017.", " Worldwide there has been a growth in religious hate crimes.", 1.0
" In some countries, citizens have access to guns. Therefore, government-funded security is likely to be unable to fully prevent badly-intentioned individuals from having success when targeting places of worship.", " Funding security for places of worship by the government may not be effective in protecting such places.", 1.0
" Some studies find that people living in gated communities may be at greater risk of some violent crimes because the victim is locked in with the offender.", " Places of worship that are located in places with existing security protocols, such as gated communities or educational institutes, may not need additional security.", -1.0
" The U.N. Secretary-General António Guterres has stated that religious freedom needs to be respected in all circumstances, which means that all religious sites must be protected.", " As the freedom of religion may be considerably regulated, the government does not have a strict obligation to ensure that citizens are truly able to exercise it.", -1.0
" Places of worship spend money on religious education, maintenance and upkeep, employee wages, and other administrative functions, all of which would lose out if funds had to be rerouted to security.", " Focusing on security may adversely affect the ability of places of worship to meaningfully perform other important tasks.", 1.0
" Funding security for places of worship could allow religious communities to feel better provided for by the government.", " Governments have been accused of discriminating against religious communities. Even if they introduce security policies for places of worship they may not be formed with the best interests of the religious community in mind.", -1.0
" In light of the New Zealand attacks, the Australian Prime Minister announced a $55 million grant for religious organisations to increase security at their premises, including schools, and places of worship and assembly.", " Governments often fund security for places of worship in the aftermath of a religiously motivated terrorist attack. If places of worship are provided adequate funding consistently, this would effectively prevent attacks against them.", 1.0
" Since extremists believe that they are the victims of a system that prioritises supposedly “less qualified” minorities, government-funded security for religious minorities may exacerbate their mentality.", " Security funding will not change the mentality of people who carry out these religious hate crimes.", 1.0
" Since extremists believe that they are the victims of a system that prioritises supposedly “less qualified” minorities, government-funded security for religious minorities may exacerbate their mentality.", " Terrorist organisations often target places of worship to provoke a violent reaction from the victims - which, in turn, is used to paint the other religion as a threat, creating a vicious cycle of violence.", 1.0
" Since extremists believe that they are the victims of a system that prioritises supposedly “less qualified” minorities, government-funded security for religious minorities may exacerbate their mentality.", " Increased spending of this kind devoted towards places of worship is likely to breed further resentment against religious minorities.", 1.0
" Governments have a large range of resources at their disposal to deal with security matters.", " The government has more expertise than places of worship in dealing with matters of security.", 1.0
" Places of worship often fulfill a variety of functions that are vital to the public interest.", " The tax paying public should not be made to subsidise the protection of religious institutions whose beliefs they may not agree with.", -1.0
" Places of worship can secure themselves on their own, without government funding.", " Governments should fund security for places of worship.", -1.0
" Given the increasing risk of places of worship being the target of religious hate crimes, the government must help protect them.", " Governments should fund security for places of worship.", 1.0
" Government funding of security for places of worship is likely to lead to more religious discrimination.", " Governments should fund security for places of worship.", -1.0
" Without the ability to feel safe in their chosen place of worship, citizens are not truly able to exercise their freedom of religion.", " Governments should fund security for places of worship.", 1.0
" Governments should be secular. Therefore, they should not in any way fund the upkeep of religious institutions.", " Governments should fund security for places of worship.", -1.0
" Governments have been accused of discriminating against religious communities. Even if they introduce security policies for places of worship they may not be formed with the best interests of the religious community in mind.", " Given the increasing risk of places of worship being the target of religious hate crimes, the government must help protect them.", -1.0
" Many places of worship have enough resources to secure themselves.", " Places of worship can secure themselves on their own, without government funding.", 1.0
" The places of worship of some religions may get preferential treatment in the form of increased funding for security.", " Government funding of security for places of worship is likely to lead to more religious discrimination.", 1.0
" Where there is a history of conflict and bias between a religious community and law enforcement, it may not make citizens feel safe to know their place of worship is being guarded by police.", " Without the ability to feel safe in their chosen place of worship, citizens are not truly able to exercise their freedom of religion.", -1.0
" Where there is a history of conflict and bias between a religious community and law enforcement, it may not make citizens feel safe to know their place of worship is being guarded by police.", " Governments have been accused of discriminating against religious communities. Even if they introduce security policies for places of worship they may not be formed with the best interests of the religious community in mind.", 1.0
" Religious hate crimes - such as mass shootings, terrorist attacks and property damage - are more likely to be carried out against places of worship than other places.", " Given the increasing risk of places of worship being the target of religious hate crimes, the government must help protect them.", 1.0
" Focusing on security may adversely affect the ability of places of worship to meaningfully perform other important tasks.", " Places of worship can secure themselves on their own, without government funding.", -1.0
" Many states are built on secular ideals. It would go against their ideals if they fund the security of religious institutions.", " Governments should be secular. Therefore, they should not in any way fund the upkeep of religious institutions.", 1.0
" Worldwide there has been a growth in religious hate crimes.", " The government should treat citizens fairly, not equally - some people are more in need of protection and security than others.", 1.0
" Worldwide there has been a growth in religious hate crimes.", " Given the increasing risk of places of worship being the target of religious hate crimes, the government must help protect them.", 1.0
" Increased spending of this kind devoted towards places of worship is likely to breed further resentment against religious minorities.", " Government funding of security for places of worship is likely to lead to more religious discrimination.", 1.0
" It is the duty of the government to uphold peace inside the country and to protect all its citizens from crime and terrorism regardless of race, creed, or colour.", " Given the increasing risk of places of worship being the target of religious hate crimes, the government must help protect them.", 1.0
" Attacks on religious facilities are motivated by racism not secularism. It is the state mandate to prevent attacks motivated by hate and racism.", " Governments should be secular. Therefore, they should not in any way fund the upkeep of religious institutions.", -1.0
" The tax paying public should not be made to subsidise the protection of religious institutions whose beliefs they may not agree with.", " Governments should be secular. Therefore, they should not in any way fund the upkeep of religious institutions.", 1.0
" Governments often fund security for places of worship in the aftermath of a religiously motivated terrorist attack. If places of worship are provided adequate funding consistently, this would effectively prevent attacks against them.", " Funding security for places of worship by the government may not be effective in protecting such places.", -1.0
" Governments often fund security for places of worship in the aftermath of a religiously motivated terrorist attack. If places of worship are provided adequate funding consistently, this would effectively prevent attacks against them.", " Given the increasing risk of places of worship being the target of religious hate crimes, the government must help protect them.", 1.0
" Airlines are under comparable security risks and as a result they receive government funded air marshals for protection. Places of worship are not meaningfully different to these airlines.", " Given the increasing risk of places of worship being the target of religious hate crimes, the government must help protect them.", 1.0
" All private institutions fund their security inside their facilities. Government also do not fund security in private homes. Religious facilities should not be any different.", " Places of worship can secure themselves on their own, without government funding.", 1.0
" Funding security for places of worship by the government may not be effective in protecting such places.", " Given the increasing risk of places of worship being the target of religious hate crimes, the government must help protect them.", -1.0
" A secular state must put a reasonable amount of funding into preventing crimes for people that are unduly the target of violence or murder, even if those people are religious.", " Governments should be secular. Therefore, they should not in any way fund the upkeep of religious institutions.", -1.0
" Prayer or worship usually requires people to ignore their surroundings which means that they are unable to take care of their safety.", " Without the ability to feel safe in their chosen place of worship, citizens are not truly able to exercise their freedom of religion.", 1.0
" The government may help secure places of worship without using extra resources.", " Places of worship can secure themselves on their own, without government funding.", 1.0
" As the freedom of religion may be considerably regulated, the government does not have a strict obligation to ensure that citizens are truly able to exercise it.", " Without the ability to feel safe in their chosen place of worship, citizens are not truly able to exercise their freedom of religion.", -1.0
" Muslim leaders have called for more security at mosques in the wake of attacks and a rise in Islamophobia. They say Islamophobia has forced communities to practice their faith in fear.", " Without the ability to feel safe in their chosen place of worship, citizens are not truly able to exercise their freedom of religion.", 1.0
" Places of worship may allow their members to carry firearms to protect themselves and others.", " Terrorists are likely to target areas which are gun-free zones, such as places of worship.", -1.0
" Places of worship may allow their members to carry firearms to protect themselves and others.", " Places of worship can secure themselves on their own, without government funding.", 1.0
" The government has allocated abundant funding to train and maintain response teams to attacks on specific organizations. Religious organizations should not be any different.", " Places of worship can secure themselves on their own, without government funding.", -1.0
" Places of worship that are located in places with existing security protocols, such as gated communities or educational institutes, may not need additional security.", " Places of worship can secure themselves on their own, without government funding.", 1.0
" The government has more expertise than places of worship in dealing with matters of security.", " Places of worship can secure themselves on their own, without government funding.", -1.0
" A government can still be considered secular if it is religiously neutral in providing security for the places of worship of all religions.", " Governments should be secular. Therefore, they should not in any way fund the upkeep of religious institutions.", -1.0
