premise,conclusion,weight
" Pakistan and India have been fighting over Kashmir since 1947, with territorial gain in the region being a major incentive in the wars fought between the two powers.", " There has been immense violence in Kashmir due to Pakistan and Indias geopoliticking over the region.", 1.0
" Pakistan and India have been fighting over Kashmir since 1947, with territorial gain in the region being a major incentive in the wars fought between the two powers.", " Kashmirs important geostrategic location in between the two countries ensures that they will not allow the other country to take over or exert control over it.", 1.0
" Opposing Indian control is a perfectly legitimate reason to support independence.", " Polls which ask Kashmiri Muslims whether they support independence should be treated with caution: many support independence only as a means of escaping Indian control, as opposed to an optimal solution.", -1.0
" During the Poonch rebellion, the Maharajas troops attacked hundreds of people and burned down villages.", " The Maharaja was not a popular leader, and was regarded as a tyrant by most Kashmiris as he used brute force to suppress the population.", 1.0
" Pakistans federal government controls key executive functions in these territories without any accountability to the local voters.", " Pakistani Kashmir is administered as two provinces, Azad Jammu and Kashmir, and Gilgit Baltistan, both of which have elected assemblies. However, neither of these assemblies has the parliamentary representation or rights of other Pakistani provinces.", 1.0
" There are no alternatives for the people of Kashmir since lower voter turnout will not remove Indian control over the territory.", " Engagement of Kashmiri citizens in Indian democracy shows that they accept the sovereignty of India. Therefore a plebiscite is not needed.", -1.0
" Despite this interest, China has continued to publicly affirm that the Kashmir issue should be negotiated between India and Pakistan.", " China has economic interests in Kashmir since its One Belt One Road initiative passes through the region. An independent Kashmir may not be beneficial to these interests.", -1.0
" Mass killings and atrocities were carried out by the Pakistani government in response to calls for self-determination in Bangladesh.", " Significant opposition to Pakistani rule may force Pakistani forces to crack down on dissenting Kashmiris.", 1.0
" This would benefit China as there are a number of disputed areas along the Sino-Indian border.", " An unstable Kashmir would be beneficial for China as it would weaken and distract Indian security forces.", 1.0
" The threat of violence acts as a disincentive for tourists to visit Kashmir.", " Lack of economic development in Kashmir is a result of the poor law and order situation.", 1.0
" The costs of war deter Pakistan and India from going to war.", " There is always a risk of Pakistan and India going to war, and for the war to enter Kashmir.", -1.0
" India has the worlds third-largest military by personnel, and fifth-largest defence budget.", " Indias vast military takes up valuable resources which might otherwise be spent on its own citizens.", 1.0
" Lines of control which allow heavily-Muslim areas to affiliate with Pakistan, and more diverse areas (with large Hindu populations) to affiliate with India, allow both religious groups to protect their traditional cultures, and allow both to be part of national communities which respected their rights and traditions.", " Given Kashmir should not be a single region with a single government, the status quo of division between India, Pakistan and China makes sense. All parties involved should accept the present lines of control.", 1.0
" Even if the Two Nation Theory does not perfectly map onto current geographical realities, it does not change the fact that it was the governing principle of Partition.", " The concept of Pakistan as a homeland for Muslims (Two Nation Theory) has failed.", -1.0
" Control of the six major rivers in Kashmir is one of the few areas in which India and Pakistani have successfully cooperated. The Indus Water Treaty, brokered by the World Bank in the early 1960s, is still in place, and divides control of the rivers relatively equitably. A similar international framework could allow the parties to continue to cooperate in a world in which Kashmir gained independence.", " Kashmir is incredibly important to Pakistan as the source of its major rivers.", -1.0
" Both countries would fear that Kashmir might be used as route for state sponsored terrorists to infiltrate their lands.", " Due to its physical contiguity with India and Pakistan and physical access, Kashmir has great geo-political, strategic and military importance for both countries. (Pandow, p.4)", 1.0
" Kashmiri militancy is focused on liberating the region as opposed to a global Jihad. Therefore, Kashmiri militants are unlikely to join an organization which has a separate goal.", " A divided Kashmir gives room for terrorist organizations to recruit more members.", -1.0
" Kashmiri militancy is focused on liberating the region as opposed to a global Jihad. Therefore, Kashmiri militants are unlikely to join an organization which has a separate goal.", " The Pakistan-India conflict within Kashmir is what has led to the presence of young men with arms, the most easily radicalized demographic.", 1.0
" The whole India-Pakistan border, which is 1800 miles long, is heavily militarised. Both sides have laid hundreds of thousands of landmines. India has a stockpile of between 4 and 5 million mines, Pakistan may have around 6 million.", " Kashmirs territory is physically divided by militarised borders, including minefields and electrified barriers. The border is 776km long and is the most heavily militarised on earth. Dismantling this barrier would be difficult and dangerous.", 1.0
" Kashmir already has a history of persecution of the Hindu minority by the Muslim majority.", " Since the overwhelming majority is Muslim, post-independence Kashmir is likely to have a predominantly Muslim government. Given the history of communal violence between Hindus and Muslims in Kashmir, the government is likely to have discriminatory policies against Hindus.", 1.0
" Pakistan has a long history of sponsoring terrorism and training terrorists for destabilizing Indian-administered Kashmir. Musharraf admits Kashmir militants trained in Pakistan.", " Pakistan would attempt at all costs to control Kashmiri foreign policy to stop it allying with the Indian state against Pakistan.", 1.0
" If India were to close its border with an independent Kashmir and cut off trade, the economic effects would be devastating.", " Assuming existing tensions between India and Pakistan continue (they might even worsen once Kashmir joins Pakistan), trade between Kashmir and the rest of India would become difficult.", 1.0
" If India were to close its border with an independent Kashmir and cut off trade, the economic effects would be devastating.", " If India ever wanted to punish an independent Kashmir, it would have plenty of tools with which to do so. The new state would have to appease India on most major issues.", 1.0
" The foreign exchange gained through tourism, handicrafts and agriculture may not be enough to sustain Kashmir.", " In terms of livelihood, the valley could sustain itself through tourism, handicrafts and agriculture.", -1.0
" Assuming existing tensions between India and Pakistan continue (they might even worsen once Kashmir joins Pakistan), trade between Kashmir and the rest of India would become difficult.", " Integration with Pakistan would imply worse access to the larger Indian market.", 1.0
" Mass killings carried out by the Pakistani government in Balochistan have been in response to independence movements in the region.", " Significant opposition to Pakistani rule may force Pakistani forces to crack down on dissenting Kashmiris.", 1.0
" If Kashmir were to move towards independence, it would presumably establish a governing body which was ready to take control of its territory. The fact that it does not have one yet is not a reason that it could not have one in the future.", " Kashmir does not have a body capable of governing the entire territory as it is currently governed separately by India and Pakistan. This is a requirement for statehood according to the Montevideo Convention.", -1.0
" There is increasing debate in Pakistan about the core Muslim identity of the state.", " The concept of Pakistan as a homeland for Muslims (Two Nation Theory) has failed.", 1.0
" Hizbul Mujahideen is the militant wing of the political party, Jamaat-e-Islami.", " Many Kashmiri political parties have militant wings. Once elected, they are likely to use coercive methods to clamp down on dissent.", 1.0
" Many militant groups who are active in Kashmir have causes which transcend independence.", " An independent government might still require significant armed forces to address security problems in Kashmir. There may continue to be unrest for various reasons.", 1.0
" Many militant groups who are active in Kashmir have causes which transcend independence.", " Both the young men and the arms will not leave Kashmir once it becomes independent.", 1.0
" Voter turnout in elections in Kashmir is low and continues to decrease.", " Engagement of Kashmiri citizens in Indian democracy shows that they accept the sovereignty of India. Therefore a plebiscite is not needed.", -1.0
" Maharaja of Kashmir had no right to call in the Indian Army, because the Standstill Agreement held that the Maharaja of Kashmir was not a hereditary ruler and was merely a British appointee, after the British defeated Ranjit Singh who ruled the area before the British conquest.", " Indian forces were in Kashmir before the Instrument of Accession was signed with India. That is a violation of the Standstill Agreement, which was designed to prevent the application of coercion on the ruler of Kashmir.", 1.0
" Polls which ask Kashmiri Muslims whether they support independence should be treated with caution: many support independence only as a means of escaping Indian control, as opposed to an optimal solution.", " In the Kashmir valley support for independence is between 74% and 95%.", -1.0
" Federations are made up of states / provinces;provinces / states are made up of districts. What holds them together are enough similarities with respect to culture, religion, economics, politics, philosophy, morals, ethnic background, etc. Kashmir more than qualifies.", " Kashmir is not a single region;it is multiple regions. It makes no sense for it to have a single government.", -1.0
" The Indian AFSPA (Armed Forces Special Powers Act) makes it almost impossible to prosecute troops, giving them effective immunity for any offences they commit against civilians. Human rights groups argue that it is responsible for epidemics of rape and assault, targeted at the civilian population.", " An independent judiciary has not stopped the Government of India abusing the human rights of Kashmiri citizens in the past.", 1.0
" The Indian AFSPA (Armed Forces Special Powers Act) makes it almost impossible to prosecute troops, giving them effective immunity for any offences they commit against civilians. Human rights groups argue that it is responsible for epidemics of rape and assault, targeted at the civilian population.", " Human rights abuses by the Pakistani and Indian armed forces in Kashmir are likely to radicalize locals, encouraging them to take up arms against these forces.", 1.0
" The Indian AFSPA (Armed Forces Special Powers Act) makes it almost impossible to prosecute troops, giving them effective immunity for any offences they commit against civilians. Human rights groups argue that it is responsible for epidemics of rape and assault, targeted at the civilian population.", " The presence of so many troops and armed forces in the reason is in and of itself a cause of violence. After independence, their numbers would be substantially reduced.", 1.0
" Pakistani Kashmir is administered as two provinces, Azad Jammu and Kashmir, and Gilgit Baltistan, both of which have elected assemblies. However, neither of these assemblies has the parliamentary representation or rights of other Pakistani provinces.", " Kashmiris will not have fair representation in Pakistan or India.", 1.0
" Kashmir would inherit the economic problems of Pakistan.", " Integration with Pakistan is beneficial for the Kashmiri people.", -1.0
" Immunity from prosecution, combined with the communal enmities of Hindus and Muslims in the region, gives the soldiers both incentive and capacity to inflict immense violence upon the locals.", " The presence of so many troops and armed forces in the reason is in and of itself a cause of violence. After independence, their numbers would be substantially reduced.", 1.0
" The Montevideo Convention represents only one theory of what constitutes statehood (the Declaratory Theory). There are other competing theories, most notably the Constitutive Theory.", " Kashmir fulfils the requirements set out in the Montevideo Convention on Statehood, which is part of customary international law and codifies the theory of Statehood.", -1.0
" The state of Jammu and Kashmir has one of the most important Hindu Pilgrimage sites, i.e. the Amarnath Cave.", " Kashmir has cultural and historical links to India.", 1.0
" Kashmir has a poorly performing economy. It would be difficult for the newly independent state to change this.", " An independent Kashmir is economically viable.", -1.0
" UNSC Resolution 47 cannot be implemented since Pakistan failed to withdraw its forces from Kashmir, which was the first step in implementing the resolution", " Since the 1990s, India has avoided and thwarted any attempts at the UNs recommended plebiscite in the region and any third party mediation.", -1.0
" This argument of The Instrument of Accession is no longer valuable as the will of the people must now be catered to.", " The Instrument of Accession (IOA) signed by Maharaja Hari Singh, to accede to India, was legally valid.", -1.0
" If India ever wanted to punish an independent Kashmir, it would have plenty of tools with which to do so. The new state would have to appease India on most major issues.", " India would be likely to retaliate strongly if an independent Kashmir were ever to attempt to align itself with Pakistan.", 1.0
" If India ever wanted to punish an independent Kashmir, it would have plenty of tools with which to do so. The new state would have to appease India on most major issues.", " Indian opposition to Kashmiri independence makes the project unworkable.", 1.0
" Pakistan supports a plebiscite as envisaged under UN Security Council Resolution 47. This envisaged a plebiscite on whether Kashmir would become part of India or Pakistan. Kashmiri independence would not be an option under such a plebiscite.", " Since Pakistan supports the holding of a plebiscite to decide the fate of Kashmir, it is likely to accept the result if it shows that the majority of Kashmiris want independence.", -1.0
" Lack of economic development in Kashmir is a result of the poor law and order situation.", " An independent Kashmir is economically viable.", 1.0
" China would be able to exert its influence over an independent Kashmir and gain control by, for example, debt-trap diplomacy.", " China would be unlikely to support Kashmir becoming independent. As the major global power in Asia, if China chooses not to support Kashmiri independence this could undermine the viability of an independent Kashmir.", -1.0
" Any future conflict in Kashmir would run the risk of drawing in China and the United States.", " If the status quo is allowed to continue, there will always be a risk of far worse violence in future.", 1.0
" A key feature of a sovereign state (defined in the Montevideo Convention) is a capacity to enter into relations with other sovereign states. This would be particularly difficult for Kashmir to do, because of probable pressure from India, Pakistan and China.", " Kashmir fulfils the requirements set out in the Montevideo Convention on Statehood, which is part of customary international law and codifies the theory of Statehood.", -1.0
" Due to Kashmirs water resources, it has great economic importance for both Pakistan and India.", " Neither Pakistan nor India are likely to settle for Kashmir becoming part of the other state.", 1.0
" Due to Kashmirs water resources, it has great economic importance for both Pakistan and India.", " India, Pakistan and China are likely to invest in Kashmir.", 1.0
" In the Hindu Jammu division to the south, support for independence is under 1%.", " Kashmir is incredibly divided on this issue.", 1.0
" Chanting in Sanskrit forms an integral part of Ladakhs Buddhist lifestyle.", " Kashmir has cultural and historical links to India.", 1.0
" President Bill Clinton famously called the disputed border in Kashmir the most dangerous place in the world.", " If the status quo is allowed to continue, there will always be a risk of far worse violence in future.", 1.0
" There has been considerable rivalry and friction between the two major Kashmir regional parties - the National Conference and the Peoples Democratic Party.", " There are a number of regional political parties active in Kashmiri politics which could form the basis of a government.", -1.0
" There has been considerable rivalry and friction between the two major Kashmir regional parties - the National Conference and the Peoples Democratic Party.", " If Kashmir cannot sustain a stable government and military this may cause further violence in the region.", 1.0
" A plebiscite would not take account of all views relevant to the future of Kashmir.", " Since the 1990s, India has avoided and thwarted any attempts at the UNs recommended plebiscite in the region and any third party mediation.", -1.0
" Due to its physical contiguity with India and Pakistan and physical access, Kashmir has great geo-political, strategic and military importance for both countries. (Pandow, p.4)", " Neither Pakistan nor India are likely to settle for Kashmir becoming part of the other state.", 1.0
" Due to its physical contiguity with India and Pakistan and physical access, Kashmir has great geo-political, strategic and military importance for both countries. (Pandow, p.4)", " India, Pakistan and China are likely to invest in Kashmir.", 1.0
" India has consistently rigged elections in Kashmir, indicating that it is aware that the results are unlikely to favour Indian aims.", " Kashmiris do not want to be a part of India.", 1.0
" Indian forces were in Kashmir before the Instrument of Accession was signed with India. That is a violation of the Standstill Agreement, which was designed to prevent the application of coercion on the ruler of Kashmir.", " The Instrument of Accession (IOA) signed by Maharaja Hari Singh, to accede to India, was legally valid.", -1.0
" Assuming one of India, Pakistan and China (or all three) object to the existence of an independent Kashmir, other powers would be unlikely to establish close ties with the newly independent state, for fear of antagonising an influential geopolitical actor and nuclear power.", " Criteria for statehood established in the nineteenth century, for example at the Congress of Vienna, hold that a state only exists when recognised as sovereign by other states. It would be difficult for an independent Kashmir to be recognised by the international community in this way.", 1.0
" Assuming one of India, Pakistan and China (or all three) object to the existence of an independent Kashmir, other powers would be unlikely to establish close ties with the newly independent state, for fear of antagonising an influential geopolitical actor and nuclear power.", " A key feature of a sovereign state (defined in the Montevideo Convention) is a capacity to enter into relations with other sovereign states. This would be particularly difficult for Kashmir to do, because of probable pressure from India, Pakistan and China.", 1.0
" A survey of 3,700 people is not representative of Kashmiri opinion.", " In the Kashmir valley support for independence is between 74% and 95%.", -1.0
" Pakistani PM Imran Khan has strongly condemned Indian atrocities in Kashmir.", " Pakistan has shown greater consideration for fixing the problems of violence and oppression in Kashmir than other actors, and is consequently likely to be able to form the most effective government in the region.", 1.0
" Different parts of Kashmir have wildly differing cultures and economies: these different needs cannot be met by a blanket political system.", " Kashmir is not a single region;it is multiple regions. It makes no sense for it to have a single government.", 1.0
" Both countries are nuclear powers. Because of the risk of Mutually Assured Destruction, neither side is likely to launch an attack on anothers sovereign land.", " As a part of India or Pakistan, Kashmir would have greater protection from aggressive actions by the other state than if it was independent.", 1.0
" Both countries are nuclear powers. Because of the risk of Mutually Assured Destruction, neither side is likely to launch an attack on anothers sovereign land.", " The costs of war deter Pakistan and India from going to war.", 1.0
" China is quickly becoming the biggest investor in Asia. Investment is crucial in a new state in order to strengthen and develop the economy, it is therefore crucial China supports an independent Kashmir.", " China would be unlikely to support Kashmir becoming independent. As the major global power in Asia, if China chooses not to support Kashmiri independence this could undermine the viability of an independent Kashmir.", 1.0
" The Maharaja was not a popular leader, and was regarded as a tyrant by most Kashmiris as he used brute force to suppress the population.", " The Instrument of Accession (IOA) signed by Maharaja Hari Singh, to accede to India, was legally valid.", -1.0
" There is a court case currently before the Indian Supreme Court which seeks to remove the special status accorded to Kashmir.", " Kashmir already has a degree of independence granted by the Indira-Sheikh Accords which grants Kashmir special status.", -1.0
" Kashmir was governed as a single region from 1846 to 1952.", " Kashmir is not a single region;it is multiple regions. It makes no sense for it to have a single government.", -1.0
" India, Pakistan and China are likely to invest in Kashmir.", " An independent Kashmir is economically viable.", 1.0
" A divided Kashmir gives room for terrorist organizations to recruit more members.", " An independent Kashmir would be a safe haven for terrorist organizations.", -1.0
" In Pakistan administered Kashmir there is government oppression including strict limitations on freedom of expression and freedom of association.", " Pakistan has shown greater consideration for fixing the problems of violence and oppression in Kashmir than other actors, and is consequently likely to be able to form the most effective government in the region.", -1.0
" Pakistans foreign office has welcomed UN reports criticizing the behaviour of both Pakistan and India in Kashmir.", " Pakistan has shown greater consideration for fixing the problems of violence and oppression in Kashmir than other actors, and is consequently likely to be able to form the most effective government in the region.", 1.0
" Kashmiris protested against Indian actions in Kashmir outside the UN headquarters during Sushma Swarajs address to the General Assembly in 2018.", " Kashmiris do not want to be a part of India.", 1.0
" An unstable Kashmir would be beneficial for China as it would weaken and distract Indian security forces.", " China would be unlikely to support Kashmir becoming independent. As the major global power in Asia, if China chooses not to support Kashmiri independence this could undermine the viability of an independent Kashmir.", 1.0
" In 2016, Indias crackdown in Kashmir led to 17,000 injuries and hundreds of people being blinded and killed.", " The Indian state has continuously carried out mass atrocities in Indian held Kashmir. They have therefore ceded the moral right to the territory.", 1.0
" There has been immense violence in Kashmir due to Pakistan and Indias geopoliticking over the region.", " If the status quo is allowed to continue, there will always be a risk of far worse violence in future.", 1.0
" A Reuters poll concluded that only 3 percent of the mainly Muslim inhabitants of Srinagar think Kashmir should become part of Pakistan, and 7 percent prefer Indian rule.", " Kashmir is incredibly divided on this issue.", -1.0
" The UN resolutions on Kashmir are not enforceable by the Security Council, and are purely advisory.", " Since the 1990s, India has avoided and thwarted any attempts at the UNs recommended plebiscite in the region and any third party mediation.", -1.0
" There is always a risk of Pakistan and India going to war, and for the war to enter Kashmir.", " If the status quo is allowed to continue, there will always be a risk of far worse violence in future.", 1.0
" Engagement of Kashmiri citizens in Indian democracy shows that they accept the sovereignty of India. Therefore a plebiscite is not needed.", " Since the 1990s, India has avoided and thwarted any attempts at the UNs recommended plebiscite in the region and any third party mediation.", -1.0
" There are up to 600,000 soldiers, paramilitaries and police in the predominantly Muslim Kashmir Valley.", " The presence of so many troops and armed forces in the reason is in and of itself a cause of violence. After independence, their numbers would be substantially reduced.", 1.0
" Kashmirs territory is physically divided by militarised borders, including minefields and electrified barriers. The border is 776km long and is the most heavily militarised on earth. Dismantling this barrier would be difficult and dangerous.", " Kashmir is not a single region;it is multiple regions. It makes no sense for it to have a single government.", 1.0
" Extremist organizations, such as ISIS and Al-Qaeda, currently operate in the region.", " An independent Kashmir would be a safe haven for terrorist organizations.", 1.0
" Extremist organizations, such as ISIS and Al-Qaeda, currently operate in the region.", " An independent government might still require significant armed forces to address security problems in Kashmir. There may continue to be unrest for various reasons.", 1.0
" Given Kashmir should not be a single region with a single government, the status quo of division between India, Pakistan and China makes sense. All parties involved should accept the present lines of control.", " Kashmir is not a single region;it is multiple regions. It makes no sense for it to have a single government.", 1.0
" In terms of livelihood, the valley could sustain itself through tourism, handicrafts and agriculture.", " An independent Kashmir is economically viable.", 1.0
" Since 2001, the Jammu and Kashmir government has attempted to have soldiers held accountable for their actions in 50 cases, of which 47 were denied by the central government.", " The Indian state has continuously carried out mass atrocities in Indian held Kashmir. They have therefore ceded the moral right to the territory.", 1.0
" Pakistans moral position on Kashmir is a recent phenomena which can be traced back to 1990. It is better understood as a strategic position than a genuinely felt one.", " Pakistan has shown greater consideration for fixing the problems of violence and oppression in Kashmir than other actors, and is consequently likely to be able to form the most effective government in the region.", -1.0
" This shows that India is uninterested in the wishes of the Kashmiri people.", " Since the 1990s, India has avoided and thwarted any attempts at the UNs recommended plebiscite in the region and any third party mediation.", 1.0
" Integration with India offers benefits to Kashmir in terms of connectivity and market access. India is one of the largest markets in the world.", " Integration with India is beneficial for the Kashmiri people.", 1.0
" China has economic interests in Kashmir since its One Belt One Road initiative passes through the region. An independent Kashmir may not be beneficial to these interests.", " India, Pakistan and China are likely to invest in Kashmir.", 1.0
" China has economic interests in Kashmir since its One Belt One Road initiative passes through the region. An independent Kashmir may not be beneficial to these interests.", " China would be unlikely to support Kashmir becoming independent. As the major global power in Asia, if China chooses not to support Kashmiri independence this could undermine the viability of an independent Kashmir.", 1.0
" The Indian state routinely responds to protests in Kashmir with lethal or semi lethal weaponry such as shotgun pellets, which are capable of blinding people.", " The Indian state has continuously carried out mass atrocities in Indian held Kashmir. They have therefore ceded the moral right to the territory.", 1.0
" Non-Muslims in Kashmir, such as the Hindus of Jammu and the Buddhists of Ladakh, have never expressed any interest in joining Pakistan.", " Kashmiris do not want to be a part of Pakistan.", 1.0
" Any Kashmiri that argues to be with India or Pakistan may be due to insecurity of it being taken over by the other nation. If both India and Pakistan were to agree on its independence, vast majority would want to be independent.", " Polling indicates that independence is the most popular position across all zones of Kashmir compared with becoming part of either India or Pakistan.", 1.0
" Pakistan sponsored militant outfits are responsible for 760 fatalities between 1996 and 2000, thereby breeding resentment among the people of Kashmir against the state of Pakistan.", " Kashmiris do not want to be a part of Pakistan.", 1.0
" The popular Kashmiri insurgency suggests that Kashmir does not want to be a part of India.", " Kashmiris do not want to be a part of India.", 1.0
" On average, 44% of people in Pakistani-administered Kashmir favored independence, compared with 43% in Indian-administered Kashmir. This fails to carry an overall majority on either side.", " Kashmir is incredibly divided on this issue.", 1.0
" Significant opposition to Pakistani rule may force Pakistani forces to crack down on dissenting Kashmiris.", " Pakistan has shown greater consideration for fixing the problems of violence and oppression in Kashmir than other actors, and is consequently likely to be able to form the most effective government in the region.", -1.0
" The autonomy granted by the Indira-Sheikh Accords has been eroded since 1953. Efforts to bring autonomy back in line with the Indira-Sheikh Accords have been largely unsuccessful.", " Kashmir already has a degree of independence granted by the Indira-Sheikh Accords which grants Kashmir special status.", -1.0
" UNSC Resolution 1172 urges the need to resolve the dispute through mutual dialogue without the need for a plebiscite.", " Since the 1990s, India has avoided and thwarted any attempts at the UNs recommended plebiscite in the region and any third party mediation.", -1.0
" India being a secular country with an independent judiciary would be effective in maintaining rights of Kashmiris once the current violence stops.", " Integration with India is beneficial for the Kashmiri people.", 1.0
" Pakistan would attempt at all costs to control Kashmiri foreign policy to stop it allying with the Indian state against Pakistan.", " Even if Kashmir was independent, Pakistan would continue trying to exert influence over it, undermining its sovereignty and viability, including its ability to have an independent foreign policy.", 1.0
" Kashmir has been partitioned and its administration divided for decades: establishing a single governing authority would be complex.", " If Kashmir were to move towards independence, it would presumably establish a governing body which was ready to take control of its territory. The fact that it does not have one yet is not a reason that it could not have one in the future.", -1.0
" Kashmir has been partitioned and its administration divided for decades: establishing a single governing authority would be complex.", " Kashmir is not a single region;it is multiple regions. It makes no sense for it to have a single government.", 1.0
" Kashmir acted as a significant trade transit linking undivided India with Central Asia through the Silk Route. The restoration of old trade links and opening of new trade links is likely to boost the economy of Independent Kashmir.", " An independent Kashmir is economically viable.", 1.0
" Integration with Pakistan would imply worse access to the larger Indian market.", " Integration with Pakistan is beneficial for the Kashmiri people.", -1.0
" Many states have committed atrocities on their own soil, but still maintain legitimate claims on territory.", " The Indian state has continuously carried out mass atrocities in Indian held Kashmir. They have therefore ceded the moral right to the territory.", -1.0
" Currently China controls a region of Kashmir called Aksai Chin. China claims that Aksai Chin is rightly part of the Xinjiang Uyghur Autonomous Region (an autonomous region of China). It is unlikely China would accept an independent Kashmir that included any part of the Aksai Chin region.", " China would be unlikely to support Kashmir becoming independent. As the major global power in Asia, if China chooses not to support Kashmiri independence this could undermine the viability of an independent Kashmir.", 1.0
" Indias vast military takes up valuable resources which might otherwise be spent on its own citizens.", " Kashmiri neutrality would allow India and Pakistan to devote more time and resources to the needs of their own citizens.", 1.0
" Kashmir does not have a body capable of governing the entire territory as it is currently governed separately by India and Pakistan. This is a requirement for statehood according to the Montevideo Convention.", " Kashmir fulfils the requirements set out in the Montevideo Convention on Statehood, which is part of customary international law and codifies the theory of Statehood.", -1.0
" Indian troops have been responsible for mass human rights violations against the people of Kashmir, thereby breeding resentment among the Kashmiris against India.", " The Indian state has continuously carried out mass atrocities in Indian held Kashmir. They have therefore ceded the moral right to the territory.", 1.0
" Kashmir has a defined territory.", " Kashmir fulfils the requirements set out in the Montevideo Convention on Statehood, which is part of customary international law and codifies the theory of Statehood.", 1.0
" Religious tensions already exist in Kashmir. The benefit of independence is that the specifically Pakistani/Indian tensions will at least be removed.", " Religious tensions are likely to increase in an independent Kashmir.", -1.0
" The Indira-Sheikh Accords grant Kashmir the right to make policy relating to many areas including welfare, cultural matters, social security, personal and procedural law.", " Kashmir already has a degree of independence granted by the Indira-Sheikh Accords which grants Kashmir special status.", 1.0
" Kashmir has a much more literate and skilled pool of human resource than India and Pakistan.", " An independent Kashmir is economically viable.", 1.0
" Historically, many other regions have successfully acted as buffer zones.", " The Kashmir state has the capacity to act as a buffer state lying between Pakistan and India. Rather than escalating conflict, it could prevent conflict between the countries.", 1.0
" Kashmirs important geostrategic location in between the two countries ensures that they will not allow the other country to take over or exert control over it.", " As a part of India or Pakistan, Kashmir would have greater protection from aggressive actions by the other state than if it was independent.", -1.0
" Kashmir has a permanent population.", " Kashmir fulfils the requirements set out in the Montevideo Convention on Statehood, which is part of customary international law and codifies the theory of Statehood.", 1.0
" Many governments (notably the Governments of India, China and Pakistan) succeed in ruling over multiple diverse regions. There is no reason why a government of independent Kashmir could not achieve the same feat.", " Different parts of Kashmir have wildly differing cultures and economies: these different needs cannot be met by a blanket political system.", -1.0
" Many governments (notably the Governments of India, China and Pakistan) succeed in ruling over multiple diverse regions. There is no reason why a government of independent Kashmir could not achieve the same feat.", " Kashmir is not a single region;it is multiple regions. It makes no sense for it to have a single government.", -1.0
" Surveys conducted in Indian Kashmir between 2007-2010 have shown that less than 10% of the Muslim population of Indian Kashmir would like to join Pakistan.", " Kashmiris do not want to be a part of Pakistan.", 1.0
" Kashmir is incredibly important to Pakistan as the source of its major rivers.", " Even if Kashmir was independent, Pakistan would continue trying to exert influence over it, undermining its sovereignty and viability, including its ability to have an independent foreign policy.", 1.0
" Since the overwhelming majority is Muslim, post-independence Kashmir is likely to have a predominantly Muslim government. Given the history of communal violence between Hindus and Muslims in Kashmir, the government is likely to have discriminatory policies against Hindus.", " Religious tensions are likely to increase in an independent Kashmir.", 1.0
" Since the overwhelming majority is Muslim, post-independence Kashmir is likely to have a predominantly Muslim government. Given the history of communal violence between Hindus and Muslims in Kashmir, the government is likely to have discriminatory policies against Hindus.", " There are issues that would exist in a newly independent Kashmir which could continue to radicalize existing militant groups.", 1.0
" Many Kashmiri political parties have militant wings. Once elected, they are likely to use coercive methods to clamp down on dissent.", " There are a number of regional political parties active in Kashmiri politics which could form the basis of a government.", -1.0
" Many Kashmiri political parties have militant wings. Once elected, they are likely to use coercive methods to clamp down on dissent.", " If Kashmir cannot sustain a stable government and military this may cause further violence in the region.", 1.0
" The Government of India would always fear that independent Kashmir would be used as a route for terrorists infiltrating into India. They would attempt to control the vital border regions, and always intrude on the new states sovereignty.", " Both countries would fear that Kashmir might be used as route for state sponsored terrorists to infiltrate their lands.", 1.0
" The Government of India would always fear that independent Kashmir would be used as a route for terrorists infiltrating into India. They would attempt to control the vital border regions, and always intrude on the new states sovereignty.", " Indian opposition to Kashmiri independence makes the project unworkable.", 1.0
" The Accords recognise Kashmirs different historical path to form part of India and preserve a measure of the states former independence.", " Kashmir already has a degree of independence granted by the Indira-Sheikh Accords which grants Kashmir special status.", 1.0
" An independent Kashmir would not be seen as a win for either Pakistan or India, making it more palatable for both parties.", " Neither Pakistan nor India are likely to settle for Kashmir becoming part of the other state.", 1.0
" Projections from a Kashmiri plebiscite have changed from favouring a secession to Pakistan to favouring independence in the decades since Partition. This implies that Kashmir has not been pleased with Pakistani policies in and regarding the region.", " Pakistan has shown greater consideration for fixing the problems of violence and oppression in Kashmir than other actors, and is consequently likely to be able to form the most effective government in the region.", -1.0
" India would not allow Kashmir to become part of Pakistan as this would allow control of the Karakoram Pass to pass to Pakistan.", " Neither Pakistan nor India are likely to settle for Kashmir becoming part of the other state.", 1.0
" Kashmir is essential to Pakistans understanding of its own nationhood, so Pakistan is likely to treat Kashmir as a part of the country rather than as an annexed territory.", " Pakistan has shown greater consideration for fixing the problems of violence and oppression in Kashmir than other actors, and is consequently likely to be able to form the most effective government in the region.", 1.0
" The concept of Pakistan as a homeland for Muslims (Two Nation Theory) has failed.", " Kashmir has a majority Muslim population, and Pakistan was built specifically to provide a homeland for Indian Muslims.", -1.0
" Without Pakistan and Indias military presence, these organizations are likely to grow.", " If Kashmir cannot sustain a stable government and military this may cause further violence in the region.", 1.0
" Without Pakistan and Indias military presence, these organizations are likely to grow.", " An independent Kashmir would be a safe haven for terrorist organizations.", 1.0
" This is also true for the territories which now form Pakistan and Bangladesh, but they are still sovereign, independent states.", " Kashmir has cultural and historical links to India.", -1.0
