premise, conclusion, weight
" The practice of euthanasia can encourage the message that the lives of terminally ill or disabled people are worth less.", " Ending the lives of a terminally ill people can cause harm to others which may mean that it is not morally justifiable.", 1.0
" Moral duties often give rise to legal duties.", " Emergency situations create special moral duties on the people who happen to be nearby and are able to act to prevent harmful consequences.", 1.0
" The witnesses to execution are kept separate to the prisoner, and are surrounded by guards whose job it is to ensure the execution goes ahead as planned. The witness is comparatively powerless in this situation.", " The witnesses merely attest to the execution - an event already certain;they do not have the option to intervene.", 1.0
" Even if deferring responsibility to others is unethical, it is not equivalently unethical to positively killing the victim.", " The decision to defer any responsibility to others in a time-sensitive situation is also unethical.", -1.0
" Given that physical responses to fear, anxiety, and stress often come from our subconscious, there is no deliberate action on behalf of the bystander to allow the individual to die.", " Individuals who are prevented from acting by a physical response cannot be considered as deliberately not acting.", 1.0
" In Tooleys example, the moral equivalence of the brothers actions relies on the fact that both of them intend to kill their father. By contrast, in bystander situations, the bystander does not intend to kill the victim.", " The intuitive force of the Moral Symmetry Principle is evidenced by the poisoned whiskey thought experiment in which two brothers decide (independently of each other) to kill their father. The first brother poisons his father’s whiskey. The second brother catches the first in the act. The second brother had been planning to poison the whiskey himself and now merely fails to save his father from drinking the whiskey. (Tooley, p. 2)", -1.0
" In the US, participating in a crime that results in the death of another person can lead to a murder conviction.", " It is not neccessary to commit an action that would ordinarily result in death to be held responsible for someones death.", 1.0
" There are many situations in which people assume responsibility for the lives of others even if that means risking their own lives e.g. police, soldiers. If such a person deliberately doesnt prevent the death of someone they are responsible for, then that would be morally impermissible.", " It is not unethical to refuse out of fear of losing ones own life in the process. Being able to live, and therefore protecting ones own life, is every individuals priority.", -1.0
" Each individual has the natural right to self-defense. The avoidance or non-intervention of a dangerous situation for the protection of ones own life can be regarded as such.", " It is not unethical to refuse out of fear of losing ones own life in the process. Being able to live, and therefore protecting ones own life, is every individuals priority.", 1.0
" An accomplice to murder is held accountable, even if they did not take an active role.", " People are much less culpable for failures to act than they are for actions.", -1.0
" To describe someone as a bystander implicitly presumes that they have diminished moral accountability because it implies that their presence is on the moral outskirts of the situation in contrast to the perpetrators or accomplices. However, identifying who the perpetrators and who the bystanders are is not black and white.", " Usually in order to convict someone of murder an actus rea (criminal action) and a mens rea (criminal intention) have to be proven. An omission or failure to act is not a criminal action. Bystanders, therefore, are not equally as responsible as those who intentionally kill someone.", -1.0
" To describe someone as a bystander implicitly presumes that they have diminished moral accountability because it implies that their presence is on the moral outskirts of the situation in contrast to the perpetrators or accomplices. However, identifying who the perpetrators and who the bystanders are is not black and white.", " Where there is deliberate inaction, it does not necessarily follow that there is diminished moral accountability.", 1.0
" Failing to act doesnt usually attract culpability unless there was a duty to act in the first place.", " It is not neccessary to commit an action that would ordinarily result in death to be held responsible for someones death.", -1.0
" The fact that laws are constantly being updated to be more representative of the moral convictions of society is a testament to the fact that morality often guides laws, instead of laws dictating morality.", " What is legal and what is moral are not always the same thing.", 1.0
" You shall not prevent someones death should not become universal law.", " Deliberately not preventing someones death violates Kants categorical imperative: “Act only according to that maxim by which you can at the same time will that it should become a universal law.”", 1.0
" It is possible the victim will be harmed, but not killed.", " The bystander has no way of knowing the intent of the person harming the other.", 1.0
" In any given situation there are many things an individual can do to help prevent the death of another person without putting themselves in danger.", " The bystander has a responsibility to do what they reasonably can in order to help an individual in danger. This does not mean they they should act recklessly, but rather that they should do everything which is within their capabilities to help.", 1.0
" According to the doctrine of double effect, the fact that X is a foreseeable consequence of a persons action does not mean that that person intends for X to happen.", " In both cases, the actor intends to produce a state of the world where someone dies. There is therefore no relevant moral difference in the actors intentions.", -1.0
" It can cause more harm to other family members and friends to have to witness the suffering of a loved one.", " Ending the lives of a terminally ill people can cause harm to others which may mean that it is not morally justifiable.", -1.0
" Killing in self-defence is permissible because killing an attempted murderer isnt very morally problematic. By contrast, allowing an innocent person to die is extremely morally problematic.", " It is morally permissible to end a persons life trying to kill you (right to self defense).", -1.0
" It is unfair to expect a bystander to know how to act to prevent someones death given that most deaths likely to witnessed by them may be accidents which may not be easily preventable.", " A bystander may not know what to do, and therefore does nothing. There is nothing to hold accountable.", 1.0
" One purpose of moral frameworks is to enlighten and guide moral agents. However, if that moral framework is overly demanding, then moral agents are unlikely to subscribe to it.", " Many moral philosophers agree that morality cannot be too demanding: it cannot require us to make significant personal sacrifices for the sake of others.", 1.0
" It is better for morality to be too demanding than not demanding enough because it will help moral agents consistently strive to be better, which can only be a good thing.", " Many moral philosophers agree that morality cannot be too demanding: it cannot require us to make significant personal sacrifices for the sake of others.", -1.0
" Intervening may result in more than one life lost.", " Attempting to save someone elses life may put the bystanders life in danger.", 1.0
" Intentions matter a lot in determining the morality of actions. For example, lying to someone is morally much worse than accidentally misleading them.", " The outcome is the same;however, the intention is entirely different.", 1.0
" Witnesses are necessary to make sure the process is done ethically and with integrity.", " Witnesses to lethal injection are not held accountable for the inmates death, yet they are bystanders.", 1.0
" What a significant personal sacrifice is varies from person to person. If a moral framework is able to adjust to each and every one of these beliefs, it ends up not being a framework to base your actions and responsibilities on, but simply what each individual person desires to do.", " Many moral philosophers agree that morality cannot be too demanding: it cannot require us to make significant personal sacrifices for the sake of others.", -1.0
" The fact that people arent morally responsible for the far-off consequences of their actions suggests that the moral worth of an action depends on much more than just that actions consequences. For example, the moral worth of an action may also depend on the actors intention, the remoteness of the outcome, and so on.", " People are not morally responsible for all of the outcomes of their decisions. For example, due to the Butterfly Effect, any given action has a huge number of far-off unintended consequences, yet people are obviously not morally responsible for these consequences.", 1.0
" Social norms frequently place increased responsibility on people because they are in a unique position to act.", " The responsibility of the bystander to act arises from the fact that they may be the only person who can intervene.", 1.0
" It can be almost impossible to assess how dangerous it may be to help someone. Bystanders should not be blamed for erring on the side of caution, even if they could have safely helped the person.", " Attempting to save someone elses life may put the bystanders life in danger.", 1.0
" The idea that one should not be accountable to save another unless they voluntarily assume that responsibility contradicts our moral intuitions in paradigm examples.", " A person should not be held accountable for someones death if they do not voluntarily assume any responsibility for trying to save them.", -1.0
" In shocking or scary situations, some individuals may be paralysed by fear and panic, and unable to act. It is unfair to deem these people as unethical for a physical response they cannot control.", " Some people may not be able to intervene due to physical or emotional issues. Thus not preventing a persons death should not be equivalent to killing them.", 1.0
" Action and inaction are not the same, and require different states of mind. A person who causes harm through inaction is less responsible for a victims condition than a person who actively harmed the victim.", " A bystander may not know what to do, and therefore does nothing. There is nothing to hold accountable.", 1.0
" The bystander has no way of knowing the intent of the person harming the other.", " The bystander has no way of understanding the full context of the situation, and may not know that their action will lead to someones death.", 1.0
" Deliberately not preventing someones death violates the Golden Rule: Do not treat others in ways that you would not like to be treated.", " Refusing to act to save someones life undermines a number of well-respected philosophical frameworks.", 1.0
" Ending the lives of a terminally ill people can cause harm to others which may mean that it is not morally justifiable.", " It is morally permissible to end the life of a terminally ill and suffering person, provided the person consented.", -1.0
" The circumstances of exception cases are not relevant to the broad question of morality.", " Some people may not be able to intervene due to physical or emotional issues. Thus not preventing a persons death should not be equivalent to killing them.", -1.0
" The bystander has a responsibility to do what they reasonably can in order to help an individual in danger. This does not mean they they should act recklessly, but rather that they should do everything which is within their capabilities to help.", " Attempting to save someone elses life may put the bystanders life in danger.", -1.0
" The demandingness of morality is irrelevant if the moral framework is objectively correct.", " Many moral philosophers agree that morality cannot be too demanding: it cannot require us to make significant personal sacrifices for the sake of others.", -1.0
" It is possible that a bystander is not able to understand the cause of harm and therefore is not able to prevent it. Therefore their omission is not unethical.", " A bystander may not know what to do, and therefore does nothing. There is nothing to hold accountable.", 1.0
" The person standing by the lever in the Trolley Problem can see that inaction will entail 5 people dying, and action (pulling the lever to divert the trolley) will entail 1 person dying. They are no longer just a bystander, but a key player in causal consequence.", " Knowing the consequences of ones actions turns ones decision to act or not to act into a choice. In this case, it means actively deciding to let an avoidable death happen.", 1.0
" According to the sociological concept of bystander effect or bystander apathy, individuals may be less likely to offer help to a victim when other people are present. Therefore, it is unfair to expect bystanders to intervene where several other people are present.", " It is unfair to hold either a bystander individually responsible, or all bystanders collectively responsible, for not intervening as they may not intervene assuming others might, thereby nullifying their presumed duty to act.", 1.0
" The idea that where we have the knowledge and ability to prevent someones death we also have an obligation, may run contrary to the autonomy of the dying person if they wish to die.", " The idea that failure to act creates culpability when someone has knowledge of a situation limits peoples autonomy and freedom.", 1.0
" If people had a duty to solve every problem that they have knowledge of, they would have no time to make decisions that prioritised themselves.", " The idea that failure to act creates culpability when someone has knowledge of a situation limits peoples autonomy and freedom.", 1.0
" It is not obvious that people are not morally responsible for distant consequences of their actions. Rather, moral responsibility decreases as the causal chain increases. People are morally responsible for far-off consequences, but only in a negligible sense.", " People are not morally responsible for all of the outcomes of their decisions. For example, due to the Butterfly Effect, any given action has a huge number of far-off unintended consequences, yet people are obviously not morally responsible for these consequences.", -1.0
" Consequentialist frameworks suffer from a number of serious problems.", " According to consequentialist moral frameworks, the moral worth of actions are determined exclusively by their consequences.", -1.0
" According to counterfactual theories of causation, failing to save someone causes that person to die in exactly the same way as murdering someone causes that person to die. Refusing to save someone is therefore morally equivalent to murdering them.", " The Moral Symmetry Principle says that it makes no difference whether one initiates a causal process leading to a death D, or one merely fails to interfere in that same process to prevent D occurring (Tooley, p. 1-2).", 1.0
" In school shootings, for example, trying to get a safe distance from the shooter is recommended over trying to interfere with the shooter.", " Attempting to save someone elses life may put the bystanders life in danger.", 1.0
" If someone kills someone else in self-defence, the fact their life was at risk doesnt mean they havent killed them, just that they can be excused. Something can be morally permissible and still ethically equivalent to murder.", " It is morally permissible to end a persons life trying to kill you (right to self defense).", -1.0
" If someone kills someone else in self-defence, the fact their life was at risk doesnt mean they havent killed them, just that they can be excused. Something can be morally permissible and still ethically equivalent to murder.", " The fact that the bystanders life may be put at risk doesnt change the ethical character of their inaction, it just makes their inaction more excusable.", 1.0
" The decision to defer any responsibility to others in a time-sensitive situation is also unethical.", " It is unfair to hold either a bystander individually responsible, or all bystanders collectively responsible, for not intervening as they may not intervene assuming others might, thereby nullifying their presumed duty to act.", -1.0
" People are not responsible for the far-off consequences of their actions because those consequences are unforeseeable. By contrast, the consequences of failing to save someone are perfectly foreseeable.", " People are not morally responsible for all of the outcomes of their decisions. For example, due to the Butterfly Effect, any given action has a huge number of far-off unintended consequences, yet people are obviously not morally responsible for these consequences.", -1.0
" The bystander has a strong moral duty to keep themselves alive, so as not to harm their family members and close friends by dying. The bystanders duties to their family and friends are much stronger than their duty to the person in danger.", " Attempting to save someone elses life may put the bystanders life in danger.", 1.0
" Moral culpability is a product of the moral agents positive relevance to the upshot of death and not whether the agent technically assumed responsibility.", " A person should not be held accountable for someones death if they do not voluntarily assume any responsibility for trying to save them.", -1.0
" Where there is deliberate inaction, it does not necessarily follow that there is diminished moral accountability.", " Bystanders implies they are not involved. If the inaction is deliberate, this means they could act, and they are no longer a bystander.", 1.0
" According to some deontological theories, we are not morally required to offer aid to other people;rather, we are only morally required to avoid directly violating peoples rights.", " Refusing to act to save someones life undermines a number of well-respected philosophical frameworks.", -1.0
" In cases of global conflicts and violence, we rarely blame individual countries for failing to act when they have the ability to do so. This is because knowing about the ability of others act may nullify the presumed duty of individual countries to act themselves.", " It is unfair to hold either a bystander individually responsible, or all bystanders collectively responsible, for not intervening as they may not intervene assuming others might, thereby nullifying their presumed duty to act.", 1.0
" If a person is drowning, a bystander may not know how to swim and therefore is unable to rescue them. Therefore their omission is not unethical.", " A bystander may not know what to do, and therefore does nothing. There is nothing to hold accountable.", 1.0
" If not killing someone isnt the same as saving them, then not saving someone shouldnt be the same as killing them.", " Even if refusing to act is unethical, it is comparatively less unethical than murdering someone.", 1.0
" It may also be hard for an individual to assess how their actions might affect another person, and things they perceive as being harmless may ultimately result in their death. These people can still be charged with manslaughter and held responsible for their actions.", " The bystander could end up doing more harm than good;they shouldnt act unless they are sure they can help.", 1.0
" In both cases, the actor intends to produce a state of the world where someone dies. There is therefore no relevant moral difference in the actors intentions.", " The outcome is the same;however, the intention is entirely different.", -1.0
" It is not neccessary to commit an action that would ordinarily result in death to be held responsible for someones death.", " Generally the criminal standard for culpability is that a guilty person must have acted in a way that causes harm to another person and they must have known that the harm would be caused. Both murderers and bystanders who deliberately dont prevent someones death arguably meet this standard.", 1.0
" Legally killing someone and illegally killing someone fall under a different standard of rules, therefore the bystanders inclusive or exclusion is considered differently.", " Witnesses to lethal injection are not held accountable for the inmates death, yet they are bystanders.", -1.0
" If intervening puts the bystanders life in danger, refusing to intervene is analogous to killing in self-defence.", " It is morally permissible to end a persons life trying to kill you (right to self defense).", 1.0
" People are much less culpable for failures to act than they are for actions.", " Even if refusing to act is unethical, it is comparatively less unethical than murdering someone.", 1.0
" It would be extremely onerous to impose on people a moral obligation to be good Samaritans towards strangers whom they never agreed to be responsible for.", " A person should not be held accountable for someones death if they do not voluntarily assume any responsibility for trying to save them.", 1.0
" Utilitarianism imposes on moral agents a kind of moral responsibility called negative answerability, which makes them accountable for any state of affairs arising from not doing something. This makes moral agents accountable for an enormous range of consequential states of affairs amounting to crushing moral pressure (White, p. 21-23).", " Many moral philosophers agree that morality cannot be too demanding: it cannot require us to make significant personal sacrifices for the sake of others.", 1.0
" A life or death decision may have to be made in a matter of seconds. It is unrealistic to expect the emergency services to be within seconds of all people at places at all times.", " Intervening in life or death situations is the responsibility of specialized professionals, like police officers, firefighters, or emergency medics.", -1.0
" Emergency situations create special moral duties on the people who happen to be nearby and are able to act to prevent harmful consequences.", " The responsibility of the bystander to act arises from the fact that they may be the only person who can intervene.", 1.0
" By engaging in cooperative relationships with other people, a person implicitly accepts the responsibilities that come with living in a shared society. One of those responsibilities is the responsibility to rescue people who are in danger.", " A person should not be held accountable for someones death if they do not voluntarily assume any responsibility for trying to save them.", -1.0
" A person can be held accountable without being charged with murdering the person.", " Even if refusing to act is unethical, it is comparatively less unethical than murdering someone.", 1.0
" In utilitarianism, a morally correct act is to increase the amount of pleasure and happiness and reduce the amount of pain and unhappiness. Since refusing to prevent the death of one person creates pain and unhappiness, this is morally wrong.", " Refusing to act to save someones life undermines a number of well-respected philosophical frameworks.", 1.0
" If intervening creates a small probability that the bystander will die, but failing to intervene results in certain death for the person in trouble, the bystander still has an obligation to intervene.", " Attempting to save someone elses life may put the bystanders life in danger.", -1.0
" Refusing to save someones life would be callous and disrespectful, and therefore immoral according to virtue ethics.", " Refusing to act to save someones life undermines a number of well-respected philosophical frameworks.", 1.0
" In many situations it can be clear that immediate action is needed in order to save a persons life. Bystanders cannot say that they did not know what they should do, and hence can be blamed for their in action.", " A bystander may not know what to do, and therefore does nothing. There is nothing to hold accountable.", -1.0
" Under the concept of moral luck, a person may be blamed for deliberately not preventing someones death even if most of the factors were beyond their control.", " A bystander may not know what to do, and therefore does nothing. There is nothing to hold accountable.", -1.0
" Under the concept of moral luck, a person may be blamed for deliberately not preventing someones death even if most of the factors were beyond their control.", " Refusing to act to save someones life undermines a number of well-respected philosophical frameworks.", 1.0
" The witnesses merely attest to the execution - an event already certain;they do not have the option to intervene.", " Witnesses to lethal injection are not held accountable for the inmates death, yet they are bystanders.", -1.0
" What is legal and what is moral are not always the same thing.", " Usually in order to convict someone of murder an actus rea (criminal action) and a mens rea (criminal intention) have to be proven. An omission or failure to act is not a criminal action. Bystanders, therefore, are not equally as responsible as those who intentionally kill someone.", -1.0
" What is legal and what is moral are not always the same thing.", " Murder and chance-medley are also treated differently (legally), although both lead to the same outcome.", -1.0
" What is legal and what is moral are not always the same thing.", " In English law, omissions - failing to act - only attract legal culpability in exceptional circumstances when a duty of care arises.", -1.0
" Even if there are good legal reasons to distinguish between murder and negligence, it does not follow that there is a moral distinction.", " Murder and chance-medley are also treated differently (legally), although both lead to the same outcome.", -1.0
" Even if there are good legal reasons to distinguish between murder and negligence, it does not follow that there is a moral distinction.", " Usually in order to convict someone of murder an actus rea (criminal action) and a mens rea (criminal intention) have to be proven. An omission or failure to act is not a criminal action. Bystanders, therefore, are not equally as responsible as those who intentionally kill someone.", -1.0
" Even if there are good legal reasons to distinguish between murder and negligence, it does not follow that there is a moral distinction.", " In English law, omissions - failing to act - only attract legal culpability in exceptional circumstances when a duty of care arises.", -1.0
" Even though most other spheres of social life rely on some form of legalistic, voluntary assumption of responsibilities, saving someones life should not be one of them.", " A person should not be held accountable for someones death if they do not voluntarily assume any responsibility for trying to save them.", -1.0
" It is not unethical to refuse out of fear of losing ones own life in the process. Being able to live, and therefore protecting ones own life, is every individuals priority.", " Attempting to save someone elses life may put the bystanders life in danger.", 1.0
" If no specialized professional is present because the government has failed to uphold its responsibility to protect its citizens, its unfair for that obligation to fall on private citizens.", " Intervening in life or death situations is the responsibility of specialized professionals, like police officers, firefighters, or emergency medics.", 1.0
" If someone did everything they could to help a person, but ultimately didnt succeed in saving their life, the outcome would be the same but no moral blame could be placed on the individual. Outcome and ethical accountability are therefore separate things.", " The life being spared is not guaranteed, even with intervention.", 1.0
" The intuitive force of the Moral Symmetry Principle is evidenced by the poisoned whiskey thought experiment in which two brothers decide (independently of each other) to kill their father. The first brother poisons his father’s whiskey. The second brother catches the first in the act. The second brother had been planning to poison the whiskey himself and now merely fails to save his father from drinking the whiskey. (Tooley, p. 2)", " The Moral Symmetry Principle says that it makes no difference whether one initiates a causal process leading to a death D, or one merely fails to interfere in that same process to prevent D occurring (Tooley, p. 1-2).", 1.0
" The fact that the bystanders life may be put at risk doesnt change the ethical character of their inaction, it just makes their inaction more excusable.", " Attempting to save someone elses life may put the bystanders life in danger.", -1.0
" Usually in order to convict someone of murder an actus rea (criminal action) and a mens rea (criminal intention) have to be proven. An omission or failure to act is not a criminal action. Bystanders, therefore, are not equally as responsible as those who intentionally kill someone.", " Generally the criminal standard for culpability is that a guilty person must have acted in a way that causes harm to another person and they must have known that the harm would be caused. Both murderers and bystanders who deliberately dont prevent someones death arguably meet this standard.", -1.0
" Usually in order to convict someone of murder an actus rea (criminal action) and a mens rea (criminal intention) have to be proven. An omission or failure to act is not a criminal action. Bystanders, therefore, are not equally as responsible as those who intentionally kill someone.", " The outcome is the same;however, the intention is entirely different.", 1.0
" If someone is going to die anyway, it is not possible for the bystander to cause more harm.", " The bystander could end up doing more harm than good;they shouldnt act unless they are sure they can help.", -1.0
" The outcome is the same, and therefore the ethical accountability is the same.", " Deliberately not preventing someones death is ethically equivalent to killing them.", 1.0
" Millions of deaths are preventable by donating to specific causes and advocating for certain policies", " Deliberately not preventing someones death is ethically equivalent to killing them.", -1.0
" Refusing to act is an unethical action in itself, if it has harmful consequences.", " Deliberately not preventing someones death is ethically equivalent to killing them.", 1.0
" In certain instances, the killing of a person is morally permissible;therefore, not preventing this person from being killed does not morally equate with killing that person.", " Deliberately not preventing someones death is ethically equivalent to killing them.", -1.0
" Both the murderer as well as the bystander know that their actions lead to the death of a person.", " Deliberately not preventing someones death is ethically equivalent to killing them.", 1.0
" Both the murderer as well as the bystander know that their actions lead to the death of a person.", " In both cases, the actor intends to produce a state of the world where someone dies. There is therefore no relevant moral difference in the actors intentions.", 1.0
" People should focus on taking care of oneself first before attempting to help others (otherwise they could mess up their life in attempts to save another, which doesnt help).", " Deliberately not preventing someones death is ethically equivalent to killing them.", -1.0
" It is not the responsibility of bystanders to intervene in life or death situations.", " Deliberately not preventing someones death is ethically equivalent to killing them.", -1.0
" Knowing the consequences of ones actions turns ones decision to act or not to act into a choice. In this case, it means actively deciding to let an avoidable death happen.", " Refusing to act is an unethical action in itself, if it has harmful consequences.", 1.0
" Knowing the consequences of ones actions turns ones decision to act or not to act into a choice. In this case, it means actively deciding to let an avoidable death happen.", " Both the murderer as well as the bystander know that their actions lead to the death of a person.", 1.0
" Refusing to act to save someones life undermines a number of well-respected philosophical frameworks.", " Refusing to act is an unethical action in itself, if it has harmful consequences.", 1.0
" Without informed consent, any act of euthanasia is equivalent to murder. This includes passive euthanasia.", " The outcome is the same, and therefore the ethical accountability is the same.", 1.0
" Its more ethical to stay on land than to go into rapidly moving waters to save someone if theyre not equipped to. In this case, not preventing someones death is ethical.", " People should focus on taking care of oneself first before attempting to help others (otherwise they could mess up their life in attempts to save another, which doesnt help).", 1.0
" Generally the criminal standard for culpability is that a guilty person must have acted in a way that causes harm to another person and they must have known that the harm would be caused. Both murderers and bystanders who deliberately dont prevent someones death arguably meet this standard.", " Both the murderer as well as the bystander know that their actions lead to the death of a person.", 1.0
" It is morally permissible to end a persons life trying to kill you (right to self defense).", " In certain instances, the killing of a person is morally permissible;therefore, not preventing this person from being killed does not morally equate with killing that person.", 1.0
" Murder and chance-medley are also treated differently (legally), although both lead to the same outcome.", " The outcome is the same, and therefore the ethical accountability is the same.", -1.0
" Both the murderer and the person who deliberately does not prevent someones death are responsible for the loss of human life based on their decisions.", " The Moral Symmetry Principle says that it makes no difference whether one initiates a causal process leading to a death D, or one merely fails to interfere in that same process to prevent D occurring (Tooley, p. 1-2).", 1.0
" Both the murderer and the person who deliberately does not prevent someones death are responsible for the loss of human life based on their decisions.", " The outcome is the same, and therefore the ethical accountability is the same.", 1.0
" The Moral Symmetry Principle says that it makes no difference whether one initiates a causal process leading to a death D, or one merely fails to interfere in that same process to prevent D occurring (Tooley, p. 1-2).", " The person standing by the lever in the Trolley Problem can see that inaction will entail 5 people dying, and action (pulling the lever to divert the trolley) will entail 1 person dying. They are no longer just a bystander, but a key player in causal consequence.", 1.0
" The Moral Symmetry Principle says that it makes no difference whether one initiates a causal process leading to a death D, or one merely fails to interfere in that same process to prevent D occurring (Tooley, p. 1-2).", " Refusing to act is an unethical action in itself, if it has harmful consequences.", 1.0
" The idea that failure to act creates culpability when someone has knowledge of a situation limits peoples autonomy and freedom.", " Both the murderer as well as the bystander know that their actions lead to the death of a person.", -1.0
" Intervening in life or death situations is the responsibility of specialized professionals, like police officers, firefighters, or emergency medics.", " It is not the responsibility of bystanders to intervene in life or death situations.", 1.0
" Witnesses to lethal injection are not held accountable for the inmates death, yet they are bystanders.", " Both the murderer as well as the bystander know that their actions lead to the death of a person.", -1.0
" The fact that killing can be morally permissible means that inaction, where ethically equivalent to killing, can also be morally permissible.", " In certain instances, the killing of a person is morally permissible;therefore, not preventing this person from being killed does not morally equate with killing that person.", -1.0
" The bystander could end up doing more harm than good;they shouldnt act unless they are sure they can help.", " It is not the responsibility of bystanders to intervene in life or death situations.", 1.0
" The bystander could end up doing more harm than good;they shouldnt act unless they are sure they can help.", " People may not be able to tell what the likely consequences of their action or inaction are. Assigning moral blame to people who are unable to assess the moral nature of a situation seems like an inadequate assignment of culpability.", 1.0
" If someone is not taking responsibility for themselves and constantly placing it onto others to the point that they cant go out of their way anymore to care, then its not a persons fault for not being able to save them.", " People should focus on taking care of oneself first before attempting to help others (otherwise they could mess up their life in attempts to save another, which doesnt help).", 1.0
" Some people may not be able to intervene due to physical or emotional issues. Thus not preventing a persons death should not be equivalent to killing them.", " Refusing to act is an unethical action in itself, if it has harmful consequences.", -1.0
" Even if refusing to act is unethical, it is comparatively less unethical than murdering someone.", " Refusing to act is an unethical action in itself, if it has harmful consequences.", -1.0
" The bystander has no way of understanding the full context of the situation, and may not know that their action will lead to someones death.", " Both the murderer as well as the bystander know that their actions lead to the death of a person.", -1.0
" The outcome is the same;however, the intention is entirely different.", " The outcome is the same, and therefore the ethical accountability is the same.", -1.0
" A bystander may not know what to do, and therefore does nothing. There is nothing to hold accountable.", " It is not the responsibility of bystanders to intervene in life or death situations.", 1.0
" Attempting to save someone elses life may put the bystanders life in danger.", " If the bystander is unsure of the intent, it may be a better choice to intervene, as life may be at stake.", -1.0
" Attempting to save someone elses life may put the bystanders life in danger.", " It is not the responsibility of bystanders to intervene in life or death situations.", 1.0
" According to consequentialist moral frameworks, the moral worth of actions are determined exclusively by their consequences.", " The outcome is the same, and therefore the ethical accountability is the same.", 1.0
" Bystanders implies they are not involved. If the inaction is deliberate, this means they could act, and they are no longer a bystander.", " It is not the responsibility of bystanders to intervene in life or death situations.", -1.0
" The life being spared is not guaranteed, even with intervention.", " The outcome is the same, and therefore the ethical accountability is the same.", -1.0
" It is unfair to hold either a bystander individually responsible, or all bystanders collectively responsible, for not intervening as they may not intervene assuming others might, thereby nullifying their presumed duty to act.", " It is not the responsibility of bystanders to intervene in life or death situations.", 1.0
" It is morally permissible to end the life of a terminally ill and suffering person, provided the person consented.", " In certain instances, the killing of a person is morally permissible;therefore, not preventing this person from being killed does not morally equate with killing that person.", 1.0
" People are not morally responsible for all of the outcomes of their decisions. For example, due to the Butterfly Effect, any given action has a huge number of far-off unintended consequences, yet people are obviously not morally responsible for these consequences.", " The outcome is the same, and therefore the ethical accountability is the same.", -1.0
" The responsibility of the bystander to act arises from the fact that they may be the only person who can intervene.", " It is not the responsibility of bystanders to intervene in life or death situations.", -1.0
" A person should not be held accountable for someones death if they do not voluntarily assume any responsibility for trying to save them.", " Refusing to act is an unethical action in itself, if it has harmful consequences.", -1.0
" A person should not be held accountable for someones death if they do not voluntarily assume any responsibility for trying to save them.", " There are many situations in which people assume responsibility for the lives of others even if that means risking their own lives e.g. police, soldiers. If such a person deliberately doesnt prevent the death of someone they are responsible for, then that would be morally impermissible.", 1.0
" Many moral philosophers agree that morality cannot be too demanding: it cannot require us to make significant personal sacrifices for the sake of others.", " The personal cost that an action imposes on an agent matters a lot in determining the ethical character of that action. For example, its plausible that we are morally required to give a small amount of money to a beggar, but not our entire life savings.", 1.0
" Many moral philosophers agree that morality cannot be too demanding: it cannot require us to make significant personal sacrifices for the sake of others.", " It is not the responsibility of bystanders to intervene in life or death situations.", 1.0
" Many moral philosophers agree that morality cannot be too demanding: it cannot require us to make significant personal sacrifices for the sake of others.", " Consequentialist frameworks are generally considered to be too demanding, since they require moral agents to devote themselves completely to maximising the general utility.", 1.0
" Many moral philosophers agree that morality cannot be too demanding: it cannot require us to make significant personal sacrifices for the sake of others.", " Carried to its logical conclusion, maximising net welfare morally requires people to sacrifice their lives or livelihoods to help others. Yet our moral intuitions are that such self-sacrifice is praiseworthy, but not morally obligatory.", 1.0
" If someone is not able to intervene then that is not deliberate.", " Some people may not be able to intervene due to physical or emotional issues. Thus not preventing a persons death should not be equivalent to killing them.", 1.0
" Some people have post-traumatic stress disorder, and intervening likely exacerbates their symptoms.", " Some people may not be able to intervene due to physical or emotional issues. Thus not preventing a persons death should not be equivalent to killing them.", 1.0
" If a bystander genuinely does not know what to do, then they cannot meaningfully be said to deliberately not prevent someones death.", " A bystander may not know what to do, and therefore does nothing. There is nothing to hold accountable.", -1.0
" It is possible that a bystander may not know how to perform CPR where the death may have been preventable if they did. Therefore their omission is not unethical.", " A bystander may not know what to do, and therefore does nothing. There is nothing to hold accountable.", 1.0
" Allowing a bystander to fail to intervene demands of the person in danger that they sacrifice their own life in order to avoid mildly inconveniencing the bystander. So if morality cannot be too demanding, this implies that the bystander does have a moral obligation to intervene.", " Many moral philosophers agree that morality cannot be too demanding: it cannot require us to make significant personal sacrifices for the sake of others.", -1.0
" Individuals who are prevented from acting by a physical response cannot be considered as deliberately not acting.", " Some people may not be able to intervene due to physical or emotional issues. Thus not preventing a persons death should not be equivalent to killing them.", -1.0
" That just means that everyone in the group is accountable, just as they would be in a murder.", " It is unfair to hold either a bystander individually responsible, or all bystanders collectively responsible, for not intervening as they may not intervene assuming others might, thereby nullifying their presumed duty to act.", -1.0
" If specialised professionals do not arrive at the scene in time, it is the moral obligation of the person present to intervene.", " Intervening in life or death situations is the responsibility of specialized professionals, like police officers, firefighters, or emergency medics.", -1.0
" Some people may be physically incapable of intervening due to age, injury, or illness.", " Some people may not be able to intervene due to physical or emotional issues. Thus not preventing a persons death should not be equivalent to killing them.", 1.0
