premise, conclusion, weight
" And what is even more important about Zenos paradoxes is that Space definitely exist, yet, it is when we try to rationalize its nature that we end up with paradoxical models. Likewise, the paradox of infinite regress on self-determinism shall not be taken to imply that free-will does not exist, just like the Arrow paradox does not imply that space does not exist, for we actually do know it does. If anything, it tells that free-will cannot be completely modeled with a finite-state machine.", " The regresses implied in the paradox of the Arrow or the Sorites paradoxes arent ultimately convincing. Therefore, not all regresses are convincing.", 1.0
" A omniscient God that would not care would have a neutral will about mankind, meaning that it would have no impact on the existence of free will.", " The impact of God omnipotence and omniscience on human free will depends on the content of his will, not just its existence.", 1.0
" A tree is not morally good for bearing fruit.", " Entities without agency cannot be held accountable.", 1.0
" Our ability to comprehend those social interactions in fiction are dependent on our ability to relate them to the kinds of social interactions we have previously experienced with other people.", " Deep emotional conversations happen in works of fiction without the characters needing free will.", -1.0
" We may need the creation of a new axiomatic system to fully test the existence free will.", " What is morally wrong can never be involved in support for something being true or false.", -1.0
" A first cause is only necessary if you conclude that time is of an objective shape such that it has a beginning and an end. It is possible that time is roughly cyclical or at least recursive.", " The rigorous acceptance in causality requires to think there was a first cause, which cannot be explained by previous cause. This first cause concept is the limit to causality - therefore causality limits itself by definition.", -1.0
" I do not praise my heater for its morality whereas it protects me from having a cold. A predetermined mechanism cannot be considered moral neither immoral, but amoral.", " Entities without agency cannot be held accountable.", 1.0
" For a truth to be falsifiable, it requires an individual conducting a test and observing the results of it.", " Whereas the definition of truth is controversial, none of them are independent on an observer.", 1.0
" To prove that I have kids, I do not need to show my kids physically, but legal documents with their names.", " Providing an authoritative document as evidence for a fact is accepted in most situations.", 1.0
" Free will does not necessarily entail choosing between an infinite number of possibilities.", " Free will is bound by the realm of possibility and as such cannot be Absolute free will.", -1.0
" There is no proof of absence of consciousness post-mortem, but only absence of communication.", " Some parts of the body may still grow after death;bodily mechanics continue to work automatically. This means some DNA is still active postmortem. If DNA was the source of consciousness, there would be some consciousness remaining postmortem. DNA is the information, it is not the source of information. Exactly the opposite conclusion follows: DNA is determined by consciousness, not the other way around.", -1.0
" As a fully objective and universal observation is impossible, our best tool for assessing any purported objective truth is how broadly applicable it is across a series of limited, unrelated domains.", " Assigning a degree of truthfulness to a concept based on its applicability across different contexts is arbitrary and doesnt convey anything useful for the purposes of assessing truthfulness.", -1.0
" As a fully objective and universal observation is impossible, our best tool for assessing any purported objective truth is how broadly applicable it is across a series of limited, unrelated domains.", " If all we require in order to have free will is the belief in free will, then, much like God, when people stop believing, free will will disappear.", 1.0
" Techniques then must be created to learn how to properly view the traumatic attention or analyze the viewed data, before proper emotional responses are given.", " A person is pulled into attention, like a magnet, during a traumatic event. In other words, Traumatic Attention is viewed whether or not the witness wants to See/Participate, or not.", 1.0
" Calling psychology a domain of physics confuses levels of analysis. For example, you cant fully understand the emotion of love by measuring physiological responses to perceptual stimuli.", " All other fields (including psychology) are higher-order domains that are governed by the principles of physics. An example of the connection is the field of psychophysics being dedicated to analysing the effects on experience or behaviour by systematically varying the properties of perceptual stimuli along physical dimensions. www.sciencedirect.com", -1.0
" True free will that is unrestrained and undetermined by any other will is only possible for a being that has supreme power (otherwise there would always be a more powerful being whose will could override ours). In order to give us free will, God would have to abdicate his own will to us, therefore giving up his omnipotence.", " If God is truly omnipotent, then he must have the ability to give us free will. Omnipotence necessitates to have the ability to create logic and make it bend to His will to give us free will.", -1.0
" Since deciding can be defined as the selection of a course of action, the centralized and complex mechanisms of selection of a course of actions during cellular differentiation can be described as a cellular decision process.", " There are no cellular decisions.", -1.0
" The subjects have even been ask to act when they felt the urge to do so, which is a direct demand to follow their physical instinct, and not to freely decide.", " The decisions in the research studies appear to be meaningless. That such a level of non-moral non-impactful decisions are deterministic is compatible even with a libertarian free will.", 1.0
" Not knowing a fact by becoming willfully blind to that fact is not the same way as not knowing a fact. Therefore the contradiction is avoided.", " The definition of God given for this discussion includes omniscience. For God to know everything, but not know everything at the same time in the same way is incoherent.", -1.0
" Evidence is only that which is evident to some conscious experience. There is evidence which suggest that consciousness itself transcends the brain, or life itself.", " The lack of understanding of the relationship between the appearance of the physical body during waking consciousness as mechanical and phenomenal experiences themselves precludes any assertion of evidence of physicalism.", 1.0
" Illusion of choice would still exist, because conscious processes would still be as they are. Only difference is more objective understanding of what human choices are based of when observing and analysing human environment.", " If there were no free will, then humans wouldnt be able to choose right over wrong in the first place, nor would there exist any feeling of choosing anything at all.", -1.0
" All definitions of the truth in the broadly accepted Merriam-Webster dictionary are somehow dependent on the observer.", " Whereas the definition of truth is controversial, none of them are independent on an observer.", 1.0
" The onus is on the claimant to demonstrate how this is possible. Furthermore, this argument is not whether free will exists, but whether it must be attributed to other people for social interactions to be possible.", " Non-trivial agency is not dependent on free-will and can exist in its absence.", -1.0
" The book the origin of individuals deeply investigate the free nature of cells.", " The mechanisms of gene activation in the whole body that determines the whole  human biology is believed to be partly random. But nobody is believed to be freely deciding its whole biology.", 1.0
" Free will is a practical experience and a foundation of society. Without free will, all morality would be relativized and courts will be full of cases against causes, instead against criminals.", " If there is no free will, then our whole justice system will need to be scrapped;because it relies on you choosing your actions.", 1.0
" The point of considering unsafe propositions that might nevertheless be true would be to pursue truth.", " If no human being can safely consider a proposition as true, there is no coherent and valuable point in considering this proposition as truth for human race.", -1.0
" Even if free will may disappear in the future, there is free will now.", " If all we require in order to have free will is the belief in free will, then, much like God, when people stop believing, free will will disappear.", -1.0
" If we never have more evidence that the original photograph exists, then it is safe to stop believing it does. To admit that there is no free will in reality may be compatible with the belief that free will is a necessary illusion.", " The illusion complex does not prevent the hermeneutical truth of free will from existing regardless of the confines of that illusion. Much like a photograph of a photograph. The original photograph is still definitively true/real even if that existence is portrayed in a different construct of another photograph.", -1.0
" If those peoples thoughts dont have an effect on the event, then its still deterministic, while also including some free will.", " Not necessarily. Its possible that some events could be deterministic while some people think what they will.", 1.0
" Classic determinism states that for every decision there exist conditions that could cause no other decision - which is obviously an extreme. source", " Libertarian free will and determinism are classically considered as extremes and the absence of precise definitions for these may have pushed moderate/soft libertarians and determinists to answer lean toward compatibilism", 1.0
" A feeling of participation and will is not necessarily inconsistent with Determination.", " Such a regulatory system also in no way requires the addition of a feeling of participation and will.", -1.0
" In a multiple choices survey, respondents generally tend to answer with the moderate or neutral proposition.", " Libertarian free will and determinism are classically considered as extremes and the absence of precise definitions for these may have pushed moderate/soft libertarians and determinists to answer lean toward compatibilism", 1.0
" Many people use the concept of Free Will to explain The Problem of Evil, so at least in that context the truth matters.", " As we can never truly know whether the free will we feel we have is real or illusory, there is no difference to matter. This means that the illusion of free will can be rightly understood as free will itself.", -1.0
" Although the claim above is accurate, it addresses a specific bit of knowledge. The Bible never implies that God is unaware of our future actions and choices.", " In Christianity, Jesus plainly said that He did not know when He would return;only the Father knew that date. (Matthew 24:36) Most Christians hold that Jesus as God knew this information, but willingly blinded himself to it while walking the earth as a human.", -1.0
" Some book-based religions have documents (their sacred books and their comments) to claim that God gave free will to mankind.", " Providing an authoritative document as evidence for a fact is accepted in most situations.", 1.0
" God could consider free will as more important than its domination over the universe, making himself a willing victim of the free choices made in the universe.", " The impact of God omnipotence and omniscience on human free will depends on the content of his will, not just its existence.", 1.0
" Inability to provide absolute proof does not prove that something is impossible. You cannot know something that is unmeasureable.", " You can no more prove their inability to have made a different decision than you can prove that they would have been able to choose whatever they felt like.", 1.0
" Well, theyre works of fiction.The author hasnt given the characters free-will. The author is a totalitarian whom decides everything they say and do - more evidence of his free-will to write and decide who these characters are.", " Deep emotional conversations happen in works of fiction without the characters needing free will.", -1.0
" Many studies simply look at a choice among random options (such as choosing any letter in a set) which may lead the subjects to simply listen to their brain physical state to take a decision, and not using their actual free will.", " The decisions in the research studies appear to be meaningless. That such a level of non-moral non-impactful decisions are deterministic is compatible even with a libertarian free will.", 1.0
" To prove that I have a car, I dont need to show the car or certificate that nobody ever stole it/wreck it, but just legal documents that I bought one/rent one. Similarly, if I have proof that I received free will (from God), I do not need any proof that it was not taken away.", " Providing an authoritative document as evidence for a fact is accepted in most situations.", 1.0
" Even the semantics of social conventions such as please and thank you contain implicit references to the free will of the interaction partner. It is because we recognize in others the capacity to choose to not satisfying our intentions that we conventionally plead with them or thank them when they do. This is implicit in the conventions meaning, whether others actually have the choice or not (e.g. thanking a shopkeeper). We dont, after all, thank our television after an evenings viewing.", " Most social interactions between humans are of the trivial/instrumental variety, e.g. How are you?, Please, Thank you.", -1.0
" If there was no free will, humans would just capitulate to their appetites and desires without considering how it would affect others for they would feel justified in abandoning their reason.", " Free will is a crucial concept for the use of should or ought to These concepts lie at the heart of all societys legal systems which keeps citizens in check to avoid chaos from ensuing.", 1.0
" Whether a truth is worth thinking has no bearing on whether the proposition is true. The thesis is whether a proposition is true, not whether it is better to believe. The parent of the con makes a statement about validity, to which humanly true has not bearing.", " A truth that would eliminate your ability to think is not worth thinking - it is not humanly true.", -1.0
" The future, even if it was determined in advance can be “due to” the free choices that will be made by the agents involved. The “future” aspect of a cause may not preclude its validity as a cause.", " A predetermined future doesnt contradict free will", 1.0
" This presupposes the existence of photographs, but if photographs are illusory then no matter how many photographs were nested within photographs, they would all still be illusory.", " The illusion complex does not prevent the hermeneutical truth of free will from existing regardless of the confines of that illusion. Much like a photograph of a photograph. The original photograph is still definitively true/real even if that existence is portrayed in a different construct of another photograph.", -1.0
" Free will neednt be defined as the ability to make any choice at any time, but rather the ability to make a choice at all.", " Free will is bound by the realm of possibility and as such cannot be Absolute free will.", -1.0
" You cant just say that one half of the definition given in the debate topic arbitrarily doesnt count just because that would mean one side of the debate is demonstrably correct.", " The ability to act at ones own discretion is very different from the ability to act without the constraint or necessity of fate. The ability to act at ones own discretion is trivially easy to demonstrate, and so the latter definition is the one being debated here.", -1.0
" No matter how truth is defined in a system, assuming the system is consistent, the system contains some well-defined set of forms which constitute the totality of valid steps of reasoning in the system. In no accepted axiomatic system is what is morally wrong referenced conditions for a valid step.", " What is morally wrong can never be involved in support for something being true or false.", 1.0
" It may be the case that the Justice System uses free will as a useful fiction to understand peoples actions, regardless of whether it is true.", " If there is no free will, then our whole justice system will need to be scrapped;because it relies on you choosing your actions.", -1.0
" Nobody taught the first person. He learned through experience and observation (paying attention).", " It would still be determined that you teach them these techniques.", -1.0
" Perhaps this demonstrates an inherent flaw with the justice system", " If there is no free will, then our whole justice system will need to be scrapped;because it relies on you choosing your actions.", -1.0
" Seeing a physical reaction before a conscious realisation may just as well mean that there is a lag in cognition, not that the decision itself was made without consciousness.", " Libets study shows that there is 200 millisecond delay between deciding to act and moving your finger, which may be purely a mechanical problem, and not a deterministic one.", 1.0
" The peer-reviewed opinion of well-read scientists is considered as evidence in research.", " Providing an authoritative document as evidence for a fact is accepted in most situations.", 1.0
" Thank you and please are evidence of free-will. We, as social creatures, understand the person across from us has no obligation to help - they utilise their free-will to choose. Thank you and please are rewards for choosing to help us.", " Most social interactions between humans are of the trivial/instrumental variety, e.g. How are you?, Please, Thank you.", -1.0
" You are free to choose between the things you are provided with. As Ford famously put it, you are free to choose any colour as long as it is black", " Free will is bound by the realm of possibility and as such cannot be Absolute free will.", 1.0
" Predetermined meaning also “perceived in advance” in the context of the omniscience of the future, must not be confused with the deterministic view of the world in which things are prepared/set in advance by fate - these are homonyms but not synonymous. The fact that I know something does not mean that I cause it.", " A predetermined future doesnt contradict free will", 1.0
" A plane would be supernatural for a regular person living 5 hundred years ago.", " Supernatural is the best concept to describe something that exists but whose description require to acknowledge greater abilities than the limits we think material things have.", 1.0
" The truth of the claim there is no free will does not depend on whether there is difficult or technical work to be done.", " If there is no free will, then our whole justice system will need to be scrapped;because it relies on you choosing your actions.", -1.0
" Free will is not omnipotence (deciding when to die, etc). Free will refers to making decisions on your own, not overthrowing the laws of nature.", " Being free between doing good and doing evil does not mean being free between being alive and being dead.", -1.0
" If free will did not exist, it would be morally wrong to incarcerate individuals, fine them or sue them for their actions.", " If there is no free will, then our whole justice system will need to be scrapped;because it relies on you choosing your actions.", 1.0
" It may be the case that consciousness is so fundamental that the modes of inquiry we choose to pay attention to influences the results of that inquiry. If we limit our inquiry to the behavior of atoms observed as a consequence of marrying our perception of tangible and visible phenomena with a tangible and visible instruments capacity for detecting the same, we may be erroneously dismissing our other capacities for perception of the intangible.", " Given the confirmation of Wheelers Delayed Choice, even down to the atomic level, things happen as they happen, with no room to alter the outcome.", -1.0
" A rock is not immoral for rolling down a hill.", " Entities without agency cannot be held accountable.", 1.0
" We involuntarily shut our eyes against a strong light, and we can choose whether to shut our eyes against a weaker light.", " Decisions are a balance between voluntary and involuntary, i.e. conscious and subconscious.", 1.0
" The brain is not widely regarded as completely deterministic. It achieves some degree consistency by using statistical averaging, but some degree of consistency is not equivalent to complete consistency.", " If decisions are made by deterministic physical systems like brains, then there was no freedom in the making of the decision.", -1.0
" You can desentisise yourself against such a reflective responds.", " Attention is a reflexive reaction to stimuli that we do not control (e.g. an explosion will catch your attention regardless of your will).", -1.0
" Decisions are a balance between voluntary and involuntary, i.e. conscious and subconscious.", " Libets seminal study shows that humans make decisions before they are aware of doing so. As such, by the time we feel like we are making a choice, unbeknownst to us, the decision has already been made.", -1.0
" While procreation was once of paramount importance for our species, due to overpopulation and the current status of resources, it is no longer of primary importance.", " Humans reason to live is to survive long enough to procreate successfully.", -1.0
" The immune system has many learning mechanisms without any evidence of consciousness .", " Conscious reflection on experience is not needed to learn. In a deterministic world, reflection on experience is useless.", 1.0
" Providing an authoritative document as evidence for a fact is accepted in most situations.", " God giving free will has not been observed in the first person by any living person.", -1.0
" Supernatural is the best concept to describe something that exists but whose description require to acknowledge greater abilities than the limits we think material things have.", " Concepts such as supernatural or not-natural are meaningless. Either something exists or it does not exist. For example, fairies are not supernatural, they just dont exist.", -1.0
" Unless food is sufficiently scarce, an animal’s not eating all it can every chance it gets does not necessarily put it at significant risk. Moreover, if food is plentiful enough and little effort is required to get it, an animal’s having certain inhibitions associated with eating could increase its chances of survival and procreation. Overeating can expose an animal to increased risks to its health.", " Suggesting that determinism would also favor choices which are not favorable for survival is a direct denial of a Darwinian evolution.", -1.0
" Libets study shows that there is 200 millisecond delay between deciding to act and moving your finger, which may be purely a mechanical problem, and not a deterministic one.", " Libets seminal study shows that humans make decisions before they are aware of doing so. As such, by the time we feel like we are making a choice, unbeknownst to us, the decision has already been made.", -1.0
" Free will exist only if someone have enough money to afford everything they wish to do or think. In other words, only few people have privilege to do anything without thinking about the consequenses once they can afford a great lawyer to defend them against lots of penalties", " Our physical brains follow the laws of thermodynamics, and the principles of information processing systems weve come to understand (were Turing machines among others). No combination of randomness (whether quantum or emergent pseudo-random) and determinism puts us the driver seat with upstream control over our physical brains. We can and do discover  then cultivate novel *degrees of freedom*, a hallmark of complex adaptive systems. This is not freedom to do otherwise, but to change  learn.", 1.0
" The decisions in the research studies appear to be meaningless. That such a level of non-moral non-impactful decisions are deterministic is compatible even with a libertarian free will.", " Libets seminal study shows that humans make decisions before they are aware of doing so. As such, by the time we feel like we are making a choice, unbeknownst to us, the decision has already been made.", -1.0
" This assumes that the is a fixed number of universes, and they all came into existence at the same time", " If each of the infinite universes is numbered, and everything possible happens in one of them, then the number of each universe would count as a deterministic seed for what would happen in that universe.", -1.0
" To ignore the agency of the chooser (by claiming there is no other reason for a different choice) is to evaluate Free Will theory in terms of the deterministic worldview, which is fallacious. Each worldview must be evaluated on its own terms.", " Free will does not assume that we choose differently for no reason. It assumes that we choose differently because we will to choose differently. The objection begs the question by assuming that free will is impossible.", 1.0
" DNA has tertiary and quaternary structures which do change, and those changes have been associated epigenetic effects.", " While thoughts change over the entire lifetime, DNA doesnt. Thus DNA cant be the root cause of thoughts.", -1.0
" A predetermined future doesnt contradict free will", " An Omnisciencent being who can see the future, contradicts freewill as it requires a predetermined future to exist.", -1.0
" This may be begging the question, since there may be no way for free will to make itself evidence from a third party perspective. Looking at traffic patterns of a city from an aerial view, there is no evidence of drivers or the role that their intention plays in determining the behavior of vehicles.", " Introducing this as an argument for the existence of free will implies that free will can be found at the level of DNA, i.e. genetic material is somehow free to choose how it is expressed. There is no evidence that this is the case.", -1.0
" It is nevertheless possible to supersede the desire for instant gratification, showing it is not a constraint on our will but rather an obstacle that can be overcome through the will.", " Because our drive for pleasure is most often for that which is immediate and not in a person’s best long-term interests, it leaves us settling for that which leaves us least happy. This cannot be considered free will, but truly bondage.", -1.0
" It may be the case that our attention cannot exercise itself as both will and awareness of will at the same time. Just because will may be beyond our introspection does not mean that introspection ability is authoritative.", " Careful attention to the contents of consciousness reveals that thoughts and intentions simply arise in the mind, rather than being deliberately invented by a conscious self.", -1.0
" Explaining logic through stories is in no way inherently logical or sensible. A story may facilitate understanding, but does not impact the truth or reality of a fact. Buttressing statements with claims from fictional characters does nothing to strengthen a claim.", " Monotheistic theologies tend to explain their philosophical and historical claims, even the actions  existence of God, out of necessity/reasoning and not out of unfalsifiable stories and statements as ancient or modern mythologies would.", 1.0
" Deep emotional conversations happen in works of fiction without the characters needing free will.", " We must necessarily assume other people have free will if we are to successfully communicate and socially interact with them.", -1.0
" Human interaction with trivial entities is either instrumental or anthropomorphic. In the latter case, humans are attributing free will to entities. The attribution of free will is based on expectations regarding free will which have been formed through prior interaction with free willing agents.", " The capacity of humans to imagine non-trivial agents lends doubt to their impartiality in a rational analysis as to the existence of free will.", -1.0
" Our immediate inability to perceive the causes of events with our senses does not impede out ability to understand them in any other arena;While we cannot perceive the barometric changes and distant atmospheric conditions that cause a storm we nonetheless believe in their existence and reality.", " It is difficult to be aware of the determinants of the decision-making process, such as chemicals, hormones, feelings, value, consequences, and costs. Free will is merely our rationalization of this complex process.", -1.0
" The concept of influence or manipulation in itself, implies somehow changing an outcome, which means if someone has made a choice (even if it was of their apparent own free will) and there has been an outside influence that contributed to them making that choice, then the choice was not entirely theirs. Or you could say that it was determined by an outside factor.", " This means we are influenced by things, not that we dont have free will.", -1.0
" There is a difference between evidence pointing to something that we currently dont understand (such as dark matter) and stuff that there is no evidence for (faeries)", " There are discrepancies in the exists/doesnt exist dichotomy proposed. Our physics paradigm is incomplete, and there are concepts that are mathematically necessary to our understanding of the universe that nonetheless cannot be verified by observation. Dark matter is one such concept.", -1.0
" Arguments can support a statement without being sufficient for a deductive proof.", " It is impossible to prove the claim. Open possibilities, probabilities, dismissals as incoherent, or evidences are not sufficient to support the statement there is no free will, which is an unequivocal, positive statement, which burdens the claimant with the necessity to materially disprove its existence.", -1.0
" Human children not uncommonly socialize with dolls or invisible friends.", " The capacity of humans to imagine non-trivial agents lends doubt to their impartiality in a rational analysis as to the existence of free will.", 1.0
" Assuming that my identity can be the cause of my decision means admitting that my decision is constrained by my identity. My identity, in turn, is constrained by my genes and my past experience.", " The concept of free will is to accept that “I”, my identity, can be the cause of my decision. If the concept of identity is meaningless, free will is also meaningless.", -1.0
" An illusion does not produce all of the effects that the real thing would produce", " An illusion, even if consequential, is not real.", 1.0
" Some gods are said to have given free will to some people, but other gods have not purportedly given free will.", " The choice of a specific God is arbitrary and their bearing on any argument predicated on sharing beliefs.", 1.0
" Understanding the biological working of the brain is an arbitrary goal post. The question of free will can be tackled deductively without any knowledge of how this particular process unfolds.", " Currently, the way that brains process information and make decisions is far beyond our understanding, thus the data required to disprove free will cannot currently be processed.", -1.0
" Most social interactions between humans are of the trivial/instrumental variety, e.g. How are you?, Please, Thank you.", " We must necessarily assume other people have free will if we are to successfully communicate and socially interact with them.", -1.0
" A claim that some proposition p cannot be claimed to be the case is trivially disproved by making the claim that proposition p is true.", " I hereby claim that free will is not. That act alone is sufficient disproof of the claim There is no way to claim free will is or is not.", 1.0
" It would be wrong to criticize or correct any actions at all as the very concepts of wrongdoing becomes absurd. Since throughout current societies and all past ones, this has to been the case -- humankind unanimously agrees in the existence of free will.", " A presumption of free will is the basis for many of the pillars of modern society. Concepts such as justice, praise, and fairness are consequential at the level of human interactions and would not exist without the agreed-upon illusion of free will.", 1.0
" Non-trivial agency is not dependent on free-will and can exist in its absence.", " We must necessarily assume other people have free will if we are to successfully communicate and socially interact with them.", -1.0
" The practical requirement for the assumption of free wills existence does not confirm its existence, merely it indicates that humans are not sufficiently computationally robust to accurately analyse the complex system that is another person, and instead must treat them as free agents to avoid energetically and systemically taxing cognitive processing in every social interaction.", " We must necessarily assume other people have free will if we are to successfully communicate and socially interact with them.", -1.0
" Souls are immaterial and immutable.", " The relationship between the universe / world and the soul is unidirectional. While the soul can causally influence the body, the body and world cannot act upon the soul.", 1.0
" Not natural is a broad concept, including  non-obvious, artificial  and non-described. Things that exist or not can be rightfully described as not-natural.", " Concepts such as supernatural or not-natural are meaningless. Either something exists or it does not exist. For example, fairies are not supernatural, they just dont exist.", -1.0
" Since truth is a concept, it is not fully external to human ability to think, and therefore it must not be considered as independent of it. If human ability is unable to grasp something that would be considered as true by a different mind/system, it would still be not true or untrue for human beings.", " A truth that would eliminate your ability to live a proper life could be morally wrong, not true.", 1.0
" The regresses implied in the paradox of the Arrow or the Sorites paradoxes arent ultimately convincing. Therefore, not all regresses are convincing.", " Galen Strawsons Basic Argument, proposes that: To be truly responsible for how one is at time-point (0), they must have brought it about via time-point (-1). But to have been responsible for how one was at time-point (-1), one must have been responsible for how one was at time point (-2). This regress is endless.", -1.0
" We need not enter into a philosophical debate between free will and determinism in order to decide how to act. Either we have free will or it is determined that we behave as if we do. In either case we make choices.  Fisher and Ury, Getting To Yes, p. 53", " Provided that illusion of free will is good and complicated enough there is no need for real free will, because this illusion could fill its place.", 1.0
" Pain and aversive reinforcement are two component mechanisms of the system that makes our actions deterministic.", " Pain would have no reason to exist if there were not free will. Pain teaches animals about certain kinds of dangers.", -1.0
" If there is an infinite number of possible outcomes out of a single action, there is not a single predetermined future, but an infinte number of possible futures. Thus, on Omnisciencent being can know (can will) all of them, without constraining your choice.", " An Omnisciencent being who can see the future, contradicts freewill as it requires a predetermined future to exist.", -1.0
" Physicists theorize and search for a fifth elemental force(to add to gravity, strong force, weak force, and electromagnetism).", " Scientists who study physics do however acknowledge the necessity of forces and materials which are not understood or observable in the common sense of the word.", 1.0
" No such precise description is given in the bible", " According to the Christian God, you are free to choose between certain paths. When He says you are predestined he actually tells you that the path you chose will get you to a particular destination.", -1.0
" Libertarian free will and determinism are classically considered as extremes and the absence of precise definitions for these may have pushed moderate/soft libertarians and determinists to answer lean toward compatibilism", " The quoted survey is severely flawed.", 1.0
" Niether Nature nor experience is intrinsically static.", " This is a strange claim insofar as it proports that choices do not have an effect on the nature and/or experiences of a person.", 1.0
" It is still, however, possible that the deterministic process yields better results when applied given a (possibly wrong) belief in free will than a belief in determinism.", " This begs the question implying that there is a free decision making process that can be impaired. A determinist would argue that all choices are unavoidable and that the beliefs that go hand in hand with them are held inevitably.", 1.0
" If free will did not exist, but it did seem to exist because of an illusion, then the true state of free will would be false despite the appearance.", " An illusion, even if consequential, is not real.", 1.0
" As we can never truly know whether the free will we feel we have is real or illusory, there is no difference to matter. This means that the illusion of free will can be rightly understood as free will itself.", " Reality must be dissociated from truth. If free will is an illusion with inherent consequences making it necessarily true, it does not matter if it is real or not - we must believe it is true and we may never be able to demonstrate if it is real.", 1.0
" As we can never truly know whether the free will we feel we have is real or illusory, there is no difference to matter. This means that the illusion of free will can be rightly understood as free will itself.", " Provided that illusion of free will is good and complicated enough there is no need for real free will, because this illusion could fill its place.", 1.0
" Consensus does not mean truth but theory. When it gets to free will, there is an impossibility to disprove or prove it by using only current scientific consensus, since we are not having a consensus on spirit, consciousness and soul definitions.", " All scientific fields are in a relatively crude state compared to future advancements, but we can still construct current consensus based on current science.", -1.0
" If there is another way, and it is independently recreateable then it will become part of science.", " Scientific experiments are not the only way to make the empirical verification of a concept.", -1.0
" Being free between being happy or sad does not mean being free to have a mood or not, in a similar way that having a free will does not mean to be free to have free will.", " Free will does not require the freedom to have it.", 1.0
" Pain is an intrinsic neurological response that serves to protect us from elements that cause physical and/or mental harm and as such serves as an instinctual survival trait. An animals reaction to avoid pain is not proof that it has free will but is a conditioned response born from its experiential history.", " Pain would have no reason to exist if there were not free will. Pain teaches animals about certain kinds of dangers.", -1.0
" The way I read it, qadar is about events as opposed to personal choice of action.", " Islam (like many religions) contains the concept of (qadar), which is incompatible with free will.", -1.0
" Having godlike abilities is not necessarily in the best interest of humans, so a benevolent God might have reason not to bestow godlike abilities on humans.", " If God was the source of free will, then as a benevolent deity God would not limit our freedom. If our freedom were not divinely limited, we would have access to godly abilities, like to form planets, create angels, and animals. Since we cannot do those things, a benevolent god cannot be the source of our free will.", -1.0
" Supernatural things exist as a plot device in fiction literature.", " Concepts such as supernatural or not-natural are meaningless. Either something exists or it does not exist. For example, fairies are not supernatural, they just dont exist.", -1.0
" Even if T-1 situation pushes me toward a choice, “free will existence” is the proposition that my choice at T0 can still be free, independent of T-1. The first assumption of the regress is already a denial of self-determination and free will, making the whole regress a circular argument.", " Galen Strawsons Basic Argument, proposes that: To be truly responsible for how one is at time-point (0), they must have brought it about via time-point (-1). But to have been responsible for how one was at time-point (-1), one must have been responsible for how one was at time point (-2). This regress is endless.", -1.0
" There are no cellular decisions.", " DNA, without changing, codes for the development of the embryo, puberty, and other life events through complex step-by-step coding system. If our DNA is able to code cellular decisions one by one, may be also human decisions.", -1.0
" However, retrocausality still requires the same deterministic sequence of events to occur in series, regardless of which direction in time they are moving.", " Retrocausality is potentially possible in quantum physics.", -1.0
" The impact of God omnipotence and omniscience on human free will depends on the content of his will, not just its existence.", " Gods purported omnipotence and omnipresence would necessarily dictate that all choices would proceed according to Gods will, not ours.", -1.0
" Not necessarily. Its possible that some events could be deterministic while some people think what they will.", " If determinism were true, human cognition would also be predetermined.", -1.0
" Similar to a puppeteer is causal in the puppets action but the puppet cannot move the puppeteer.  In the case of the soul there is no physically scientifically observable string.", " The relationship between the universe / world and the soul is unidirectional. While the soul can causally influence the body, the body and world cannot act upon the soul.", 1.0
" Free will is a crucial concept for the use of should or ought to These concepts lie at the heart of all societys legal systems which keeps citizens in check to avoid chaos from ensuing.", " The concept of free will is necessary so that humans feel like they have a responsibility to choose right over wrong.", 1.0
" To say that something is rationalizing implies that there is some agency which has the power to act on its preferences. Something with no free will could not choose whether to believe in free will or not. Belief itself isnt really coherent without an assumption of agency with some degree of potential freedom.", " Free will is necessarily used in the production of any claim about free will. When we make a claim about free will, it is based on our ability to freely choose to make that claim, and the ability for others to freely change their position to agree with it.", 1.0
" The decision to direct ones thoughts in a certain direction is itself not free. It could be based on advice from a therapist, or inspiration from a book, or just a previous thought, but there are always outside influences that ultimately determine the decision being made.", " Psychology suggests that we have the power to direct our thoughts and feelings.", -1.0
" Entropy is the idea that all ordered energy in our system, deterministic or free-will, is increasing in randomness.", " For instance it would violate the increase of entropy and energy/information conservation.", 1.0
" The lack of understanding of the relationship between the appearance of the physical body during waking consciousness as mechanical and phenomenal experiences themselves precludes any assertion of evidence of physicalism.", " Decisions are made by our brain. The brain is physical, so it follows the laws of physics. Free will implies the brains physics are altered by another decision system (not physical) to work against the result of the software + hardware brain system.", -1.0
" Darwinian evolution can produce empathic agents. The genes within a group of cooperating animals are at times more likely to proliferate when those animals cooperate as opposed to acting purely in self interest.", " Suggesting that determinism would also favor choices which are not favorable for survival is a direct denial of a Darwinian evolution.", -1.0
