premise, conclusion, weight
" The victory of a national sporting team is often portrayed as a victory for the entire country.", " Many sports are intimately linked to nationalist ideals, and thus the success or failure of international teams can literally shape a nations identity.", 1.0
" Doing nothing about the neo nazis and KKK also galvanizes them. When nothing is done about them, they feel emboldened and become more violent.", " Additionally, violence would galvanize white supremacist groups like neo nazis and the KKK. It also estranges would be allies and supporters of black rights supporters.", -1.0
" Penn State covered up decades of child sex abuse to protect their football team.", " People are willing to cover up horrible crimes in the interest of winning football games.", 1.0
" Penn State covered up decades of child sex abuse to protect their football team.", " College athletes use their positions to get away with committing crimes on campus.", 1.0
" The NFL does not set black players up for long-term financial success: over 80% of players are either bankrupt or in financial peril just two years after retirement.", " The NFL has an ongoing history of racism against black players.", 1.0
" There has long been a racial divide in which position Black players are accepted playing.", " The NFL has an ongoing history of racism against black players.", 1.0
" When the US invaded Iraq in the early 2000s, it was under the false pretense of trying to destroy WMDs but was actually about fears over oil and the preservation of the US dollar. This war cost hundreds of thousands of lives and created a power vacuum that led to the rise of ISIS and other terrorist groups.", " There are numerous examples throughout recent history of the US acting unethically, usually in an effort to further its self-interest.", 1.0
" Always selecting peace over violence has historically been a mistake, such as the Appeasement Politics toward Hitlers Germany illustrates.", " Violence against other humans is always wrong, except in immediate self-defense.", -1.0
" NFL players should voluntarily refrain from hijacking a huge audience thats paid to see them perform as athletes and using it as an opportunity to broadcast their political views. If they feel forced to do something they cant abide, they should resign their positions.", " Players in the NFL or other leagues have a unique national platform that reaches people with differing views. It is up to the league whether to discipline but it is a very effective form of protest for those players who feel it necessary to do so.", -1.0
" Condoning dangerous activities sets a bad example for the rest of society to follow.", " Dangerous activities have an impact on society as we provide medical care and other community safety systems. What one person may consent to does sometimes have an impact on other people.", 1.0
" There have been multiples examples of high schools and universities covering up sexual assaults for star players.", " People are willing to cover up horrible crimes in the interest of winning football games.", 1.0
" The first link does not offer any support for the notion that racial disparities in the rates that police encounter citizens is attributable to police racism (or if there is any support it’s buried among enormous amounts of irrelevant studies).", " It would be nice to think that was true, but actual studies controlling for racial populations have found that it generally isnt.", -1.0
" Intercultural exchanges were not started by the US in Korea but by Japans colonization.", " South Koreans are eager to accept foreigners because of long-term collaboration with the US, as opposed to patriotism.", -1.0
" The NFL is a harmful institution.", " Professional Football is exploitative.", 1.0
" The NFL is a harmful institution.", " The culture surrounding football and its inherent danger are such that no reforms are possible that would leave a non-exploitative form of the game.", 1.0
" Dr. Frank Conidi reported that more than 40% of retired NFL players show evidence of abnormal brain structures.", " Football is linked to traumatic brain injury.", 1.0
" Ghandi and Martin Luther King Jr. were murdered as a direct result of their pacifist activism. While members of their ideological rivals like Malcolm X and the Black Panther Party were murdered as well, peaceful protests are not exactly the most effective.", " Martin Luther King Jr. and Gandhi achieved political success through non-violence.", -1.0
" The benefits of youth football for young athletes outweighs the harm brought about by exploitation.", " Youth football is exploitative.", -1.0
" The first amendment exists because it is the right thing to do, saying that someone isnt legally bound to it does not make it right for them not to follow it.", " The First Amendment applies to a.o. laws Congress may pass. It does not mean a private company cannot penalize a private employee for their choices.", -1.0
" While not disagreeing that people should know risks before they consent, one can hold the bar too high.  There will always be unknowns, and it is fairly obvious that football involves the potential for very serious physical injuries.", " The NFL has not been honest about the risk of playing;people cannot consent into risks they do not know.", -1.0
" Fearing the spread of communism in South America in the 1970s, the US initiated a bloody coup against Salvador Allende, the democratically elected socialist leader of Chile. Under American support, the government that replaced him started a program of organized terror to imprison and murder all opposition -- even those who were non-communist.", " There are numerous examples throughout recent history of the US acting unethically, usually in an effort to further its self-interest.", 1.0
" Heart issues, heat illness, and respiratory conditions rank among the top causes of death according to the NCAA. These deaths can be prevented without changing the rules of the game.", " American football can be made safer for players without banning it outright.", 1.0
" There is no universal method for deciding whether something is reasonable or not.", " People should only be free to take on reasonable risks, but risk affiliated with Football is unreasonable.", -1.0
" Rule changes and better sideline procedures for dealing with potential head injuries have made the sport safer for those involved.", " American football can be made safer for players without banning it outright.", 1.0
" While American football is a sport that carries risks to participants, other sports that are widely enjoyed are more dangerous than American football. Skiing, equestrian sports and even cycling are deemed more dangerous.", " Consenting adults are allowed to participate in a host of dangerous activities for pleasure, such as MMA, wrestling, boxing, skydiving, cableing and rapelling, caving, cliff jumping and base jumping. These activities might pose a greater risk to physical health than American football because they are inherently dangerous.", 1.0
" The popularity of certain sports is often linked to a nations cultural and political history.", " Many sports are intimately linked to nationalist ideals, and thus the success or failure of international teams can literally shape a nations identity.", 1.0
" High school football players get away easier than other students for behavioural transgressions.", " Some high school and college students receive an unfair advantage in school because of their perceived benefit to their football team.", 1.0
" Childrens brains are less developed, which means they are more at risk of brain damage.", " Youth football is exploitative.", 1.0
" It remains unproven that the police treat black people lesser than other races.", " The police are treating black Americans as if they are lesser than other races. If thats all society is willing to acknowledge them as, there is no benefit in acting better than that standard.", -1.0
" This goes back to a debate regarding (in physical terms) where self defense becomes offense. It is one thing to tell a group to defend their right. It is another thing to expand that right into the allowance to hurt a group of people.", " According to this logic, the only appropriate thing to do when one is being attacked is to let it happen, to let ones self be killed, because to raise a hand to their attacker would make them just as bad as them. Failing to let ones self be killed is not immoral.", -1.0
" The use of violence only further validates the use of violence in retaliation, perpetuating an ever escalating cycle of violence that can only ever end in more negative outcomes than almost any peaceful resolution.", " Violence against other humans is always wrong, except in immediate self-defense.", 1.0
" Nothing can stop the brain from slamming against the inside of the skull.  No matter how hard you try, and no matter what rules or technology you use, concussions and CTE will never be cleansed from the sport.", " American football can be made safer for players without banning it outright.", -1.0
" American Football players tend to get away easier than other athletes for doping. This sets a bad precedent in world sport.", " American Football players have a negative influence on the rest of society.", 1.0
" There are long traditions supporting baseball and basketball in many communities, and this could be shared with new communities.", " Communities evolve and can collectivise around other sports or cultural activities.", 1.0
" In stating the aspect of America that he has no pride in he defined his protest. Generalization of his actions as a lack of pride in America generally is therefore incorrect or disingenuous.", " When explaining his protest, Kaepernick stated, I am not going to stand up to show pride in a flag for a country that oppresses black people and people of color. This indicates he explicitly did not want to show respect for America.", -1.0
" Risk taking behaviours should not be discouraged through banning sports such as American Football. These behaviours are important to society in many roles, such as space exploration and rescue personnel.", " Consenting adults are allowed to participate in a host of dangerous activities for pleasure, such as MMA, wrestling, boxing, skydiving, cableing and rapelling, caving, cliff jumping and base jumping. These activities might pose a greater risk to physical health than American football because they are inherently dangerous.", 1.0
" Professional football players are very well compensated for their participation and are not compelled to remain football players.", " Professional Football is exploitative.", -1.0
" The US supports several dictatorial regimes.", " There are numerous examples throughout recent history of the US acting unethically, usually in an effort to further its self-interest.", 1.0
" Evidently, kneeling gives those against that goal an excuse to delegitimize the pursuit. Everything is too extreme, so might as well go for broke.", " Using violence (or any other inherent wrong) in pursuit of a goal gives those against that goal an excuse to delegitimize the pursuit.", -1.0
" From 2004 to 2009, there were three reported catastrophic spinal cord injuries in college football.", " Catastrophic spinal cord injuries are significant life-changing events and can sometimes result in death.", 1.0
" Footballs exploitation problem is significantly worse than other sports.", " Exploitativeness is not a problem limited to Football, but affects all forms of professional sports.", -1.0
" Parents are biased toward letting their children play the sport because of various factors, and as such, their decision to let their children play could be coerced.", " Parental consent is required for children to play competitive football.", -1.0
" Cops do this all the time to black people, and there is seldom any justice. This would be, indirectly, self-defense.", " Violence against other humans is always wrong, except in immediate self-defense.", -1.0
" Intense pressure and competitiveness causes early burnout in atheletes - sometimes at ages as low as 9 or 10.", " Football promotes unhealthy forms of these virtues.", 1.0
" Some players, like Cardale Jones, have used their influence to actively harm society by publicly discouraging young athletes from trying in school.", " Football players have a unique ability to raise awareness and public discourse on important social issues.", -1.0
" Some players, like Cardale Jones, have used their influence to actively harm society by publicly discouraging young athletes from trying in school.", " American Football players have a negative influence on the rest of society.", 1.0
" It is highly hypocritical to say that those who kneel during the anthem are disrespecting veterans and the flag when that same exact pose is used by military members as a means of conveying respect for their fallen comrades.", " Genuflection is also the standard pose taken when the folded flag of a fallen veteran is presented to the veterans family.", 1.0
" Many foreigners South Korea accepts are not from the US. In fact, immigration statistics show that the US represent less than 10%.", " South Koreans are eager to accept foreigners because of long-term collaboration with the US, as opposed to patriotism.", -1.0
" There isnt a cultural phenomenon surrounding any of the above listed activities. The extent to which American Football permeates the day to day life of the average American makes it unique in terms of the scope and degree of harm it can cause.", " Consenting adults are allowed to participate in a host of dangerous activities for pleasure, such as MMA, wrestling, boxing, skydiving, cableing and rapelling, caving, cliff jumping and base jumping. These activities might pose a greater risk to physical health than American football because they are inherently dangerous.", -1.0
" A connection to the college football team can build strong alumni networks that continue to support the college after graduation.", " Football forms the core identity of many colleges in the United States.", 1.0
" The promotion of unhealthy forms of competitiveness is uncommon and can be corrected through hiring better coaches and staff.", " Football promotes unhealthy forms of these virtues.", -1.0
" This is a flawed strategy leaving it up to others to define who you are. You should act with integrity no matter how others treat you. This strategy gives one inner strength to disregard how others view them and act in an ethical, humanistic way. If people were to only be nice to those who are nice to them, our society would fall apart as arguments broke out over trivial matters. This happens less when we counter ignorance with composure.", " The police are treating black Americans as if they are lesser than other races. If thats all society is willing to acknowledge them as, there is no benefit in acting better than that standard.", -1.0
" There is a norm in American society that personal belief and morality can supersede professional obligation in some circumstances. This protection has even occasionally extended to whistleblowers in high security circumstances (e.g Presidential Policy Directive 19 (PPD-19)).  It does not seem proportionate to not offer the same protections to a group of people refusing to partake in a seemingly non-essential component of work because they feel the need to peacefully protest.", " Sometimes, a good cause is more important than a good job.", 1.0
" This is a misleading comparison, gladiators were slaves fighting to the death.", " The Colosseum in Rome seated 50,000 spectators and was presumably popular.  Popularity of an activity does not imply the moral correctness of that activity.", -1.0
" This is an argument to regulate the NFL governing body to be fairer and more transparent, not an argument to ban the playing of the sport at all levels.", " The NFL has not been honest about the risk of playing;people cannot consent into risks they do not know.", -1.0
" While football may promote holistic development, that is overshadowed by the financial benefits to the sport. High school students become focused on potential football scholarships to the detriment of other subjects or developing other skills, and college athletes prioritize the money to be earned through football to the detriment of their academic work.", " Football encourages holistic development of students when they are in high school and college.", -1.0
" The NFL tried to cover up the long-term brain damage caused by American Football.", " The NFL has not been honest about the risk of playing;people cannot consent into risks they do not know.", 1.0
" The NFL tried to cover up the long-term brain damage caused by American Football.", " The NFL is a harmful institution.", 1.0
" The NFL tried to cover up the long-term brain damage caused by American Football.", " Given the NFLs prior cover-up campaign, they have shown clear bias, and cannot be trusted to now help address problems they, until recently, actively dismissed.", 1.0
" The NFL tried to cover up the long-term brain damage caused by American Football.", " The opportunity cost of these economic benefits is that the NFL has shown it can (and has previously) prioritise profit over the welfare of players, or morality.", 1.0
" The NFL tried to cover up the long-term brain damage caused by American Football.", " This selection bias was in many ways caused by the NFL due to their hostility towards research into CTE, or any possibly harms, caused by American Football.", 1.0
" American Football is a special case because of the especially high physical cost and especially low compensation.", " Most sports involve winning and losing that does not translate to victories later in life.  If you accept this line of logic, one should ban most other sports as well.", -1.0
" High School football is exploitative.", " Youth football is exploitative.", 1.0
" This is evidence of the moral shortcomings of the people in these cases, not of American football itself.", " People are willing to cover up horrible crimes in the interest of winning football games.", -1.0
" People should be free to take every risk they want, as they decide by themselves what is reasonable and what is not.", " People should only be free to take on reasonable risks, but risk affiliated with Football is unreasonable.", -1.0
" Daryl Stingleys career as a receiver for the New England Patriots was cut short because of a head-on collision with Oakland Raider safety Jack Tatum, rendering him paralyzed from the neck down.", " Catastrophic spinal cord injuries are significant life-changing events and can sometimes result in death.", 1.0
" Acting lesser by committing violence validates the very false claim allegedly driving police behavior.", " The police are treating black Americans as if they are lesser than other races. If thats all society is willing to acknowledge them as, there is no benefit in acting better than that standard.", -1.0
" Acting lesser by committing violence validates the very false claim allegedly driving police behavior.", " The use of violence only further validates the use of violence in retaliation, perpetuating an ever escalating cycle of violence that can only ever end in more negative outcomes than almost any peaceful resolution.", 1.0
" This report is not accurate. There is no way there are almost 20 million NFL fans in Brazil. In Brazil, the NFL is only broadcasted through subscription-based TV, which covers only 49 million people. The largest Brazilian public opinion research company Ibope says that only 3,3 Million Brazilians are a Football fan.", " The NFL is very popular outside the US in countries such as Mexico and Brazil.", -1.0
" The NFL has invested in preventing, diagnosing and treating head injuries.", " Football is linked to traumatic brain injury.", -1.0
" The NFL has invested in preventing, diagnosing and treating head injuries.", " American football can be made safer for players without banning it outright.", 1.0
" The NFL was not willing to stand by black players when its revenue streams were threatened.", " The NFL has an ongoing history of racism against black players.", 1.0
" Football is associated with Chronic traumatic encephalopathy (CTE), which typically entails behavioral problems, mood problems, and problems with thinking.", " Football is linked to traumatic brain injury.", 1.0
" The NCAA uses strict regulations to force college athletes to play full time while getting little to no compensation.", " College football is exploitative.", 1.0
" The NCAA uses strict regulations to force college athletes to play full time while getting little to no compensation.", " Exploitativeness is not a problem limited to Football, but affects all forms of professional sports.", 1.0
" Unhealthy levels of competition, especially at the lower levels, can have detrimental impact on young players mental health.", " Football promotes unhealthy forms of these virtues.", 1.0
" The responsibility to protect is a morally right reason to engage in warfare.", " Violence against other humans is always wrong, except in immediate self-defense.", -1.0
" More than a dozen NCAA programs were found to have committed academic fraud recently.", " Some high school and college students receive an unfair advantage in school because of their perceived benefit to their football team.", 1.0
" Studies that compared recreational football players to those with alternative pastimes during their childhood found that there was no difference in numbers of adults who went on to develop neurodegenerative illnesses between those who had played American football and those who had instead been in a school choir or other activity.", " Football is linked to traumatic brain injury.", -1.0
" Yeah, but the players have a much smaller market for their skill set, and a much shorter career life, so not many players would test the theory that they are too critical to the success of the overall business and that owners would not take action against them.", " Teams are restricted to terminate players because football players are rare.", 1.0
" College football is exploitative.", " Youth football is exploitative.", 1.0
" The second link purports to offer evidence for police racism, but only as it relates to a single city — Milwaukee. It’s not possible to draw conclusions about the entire country based on such a limited study.", " It would be nice to think that was true, but actual studies controlling for racial populations have found that it generally isnt.", -1.0
" Accepting payment below the minimum wage because it is the only option is a decision an adult can make but society still recognizes it as exploitative and puts in place measures to rectify it.", " If adult players consent to play on a team, then they are not being exploited.", -1.0
" From 1965-1973 the bombing campaign that the US led against Cambodia in an effort to eliminate North Vietnamese strongholds cost an untold number of civilian lives and laid the groundwork for the Khmer Rouge to secure power, leading to the Cambodian genocide of 1975-79 and the infamous killing fields.", " There are numerous examples throughout recent history of the US acting unethically, usually in an effort to further its self-interest.", 1.0
" It has become common practice for media outlets to run stories about the criminal tendencies of NFL players in the wake of major arrests. However, they are less likely to be arrested on assault and drug charges. A detailed statistical analysis revealed that the overall arrest rate for NFL players — when compared with other men in their age range — is just 13 percent of the national average.", " The negative cultural impacts of football are overstated.", 1.0
" People should not have the ability to exercise their autonomy to undertake actions that could be detrimental to their self interest.", " The ability to consent to dangerous acts is fundamental to our freedom and autonomy.", -1.0
" Football players receive scholarships, because they bring in money for schools. However, the classes they take do not benefit them outside of football (like underwater basket-weaving). In the end, if football players get hurt or lose their scholarship, their career just about ends due to a lack of a capability to fall back on something better.", " Some high school and college students receive an unfair advantage in school because of their perceived benefit to their football team.", 1.0
" The gruelling nature of the sport includes constant high intensity practice which can become dangerous for professional football players.", " Football is one of the most gruelling sports in the world for players, both physically and mentally.", -1.0
" Given the high risk of concussions, those most likely to play football are thosecoerced by their circumstances, often poorer black men.", " The NFL has an ongoing history of racism against black players.", 1.0
" Celebrations after the Philadelphia Eagles 2018 Super Bowl victory disintegrated into rioting and looting, ultimately costing the city thousands of dollars in damages.", " Football forms the core identity of many states and cities.", -1.0
" The vast majority of progress on race in America was made by leaders like Martin Luther King Jr., who fought for justice using a message of humility, kindness, and reconciliation.", " Martin Luther King Jr. and Gandhi achieved political success through non-violence.", 1.0
" Realizing that the Vietnam War was a lost cause, Nixon and Kissinger applied Realpolitik in order to secure an exit that would preserve the credibility of American power. This meant negotiating with Vietnamese communists under the threat of violent retaliation should they not compromise. Ultimately, this policy continued the conflict until 1973;and although the US managed to preserve its image, it came at the cost of thousands of lives.", " There are numerous examples throughout recent history of the US acting unethically, usually in an effort to further its self-interest.", 1.0
" This is an argument to change the NFL to make it more inclusive, not to ban it outright.", " The NFL has an ongoing history of racism against black players.", -1.0
" When someone sustains a severe enough injury, members of the community must spend time and money to help them recover.", " Dangerous activities have an impact on society as we provide medical care and other community safety systems. What one person may consent to does sometimes have an impact on other people.", 1.0
" Many commentators have expressed views that instead of banning football, helmets and headfirst collisions should be banned.", " American football can be made safer for players without banning it outright.", 1.0
" Political violence could be used to prevent a state where self-defense would be impossible or difficult, as it currently is for persons who are targeted by police.", " Violence against other humans is always wrong, except in immediate self-defense.", -1.0
" The idea is that people are, in fact, not treated equally, making it harder to stand for that. Demanding respect is not an effective way of earning respect.", " Comparing our etiquette to injured players to an injured political system is just an unfair comparison. Comparing two unconnected things and then personifying a political entity doesnt justify kneeling. We should be standing because of the good things we have done, giving people rights, making people equal, etc. Those are reasons to stand for our flag, the current political climate should not discourage us from uniting around great American values.", -1.0
" Football promotes comradery, social interaction and pride in ones hometown or school if an individual chooses to participate as an athlete or a fan.", " The culture around football is very bad for society.", -1.0
" A large percentage of crimes go unsolved in the US. Because black people are arrested more frequently does not necessarily indicate that more crimes are committed by black people.", " In 2013, there were 6,214,194 white Americans and 2,549,655 black Americans arrested for crimes. Based on population ratios at the time, whites commit 2,668 crimes per 100K citizens and blacks commit 6,389 crimes per 100K citizens. Blacks are 2.4 times more likely to commit crimes than whites.", -1.0
" The negative cultural impacts of football are overstated.", " The culture around football is very bad for society.", -1.0
" Professional players lose, on average, three years of life expectancy for every year they play professional football.", " American football is too dangerous to be permitted.", 1.0
" The First Amendment applies to a.o. laws Congress may pass. It does not mean a private company cannot penalize a private employee for their choices.", " Kaepernick used to sit out, and there was no controversy there. So, standing for the Anthem is not reasonably part of their job. The question is whether football players deserve the First Amendment right to make a demonstration.", -1.0
" Although Kaepernick got plenty of attention, it was negative and the real reason for his protest was not conveyed because it was viewed as disrespect. There are other platforms that could have conveyed the message and voices would have been heard.", " Kaepernick used to sit out, and there was no controversy there. So, standing for the Anthem is not reasonably part of their job. The question is whether football players deserve the First Amendment right to make a demonstration.", -1.0
" Football encourages holistic development of students when they are in high school and college.", " Football promotes athleticism and competition.", 1.0
" Football players often have to use dangerous amounts of painkillers simply to survive the season.", " Footballs exploitation problem is significantly worse than other sports.", 1.0
" Football players often have to use dangerous amounts of painkillers simply to survive the season.", " Professional Football is exploitative.", 1.0
" Football players often have to use dangerous amounts of painkillers simply to survive the season.", " Every level of football is on some level exploitative.", 1.0
" The cost is the loss of their political credibility, careers, and platforms for protesting.", " All lives matter equally, and it has been demonstrated that black lives dont matter, therefore, neither does anyone elses. As such, there is no cost to the players using violence to achieve their goals.", -1.0
" Exploitativeness is not a problem limited to Football, but affects all forms of professional sports.", " Every level of football is on some level exploitative.", -1.0
" Genuflection is also the standard pose taken when the folded flag of a fallen veteran is presented to the veterans family.", " Genuflection -- the act of taking a single knee -- has not only been used in a variety of religious practices but has also been used for centuries as a way to show respect for royalty.", 1.0
" Football forms the core identity of many states and cities.", " Football is very popular, and a critical part of many communities.", 1.0
" A persons liberty to engage in risky behaviors is limited by the risk it puts on other people (i.e. you cant drive drunk because you might kill someone else). If the cost of the risk of football is externalized to the rest of society, then it shouldnt be allowed. Most football (high school, etc) happens with no increased regard for risk and thus externalizes it onto society via health insurance premiums and other costs.", " People should be able to allowed to consent into dangerous activities.", -1.0
" This is analogous to saying its only a matter of time before somebody punches me so Im going to go out on the street now and punch a random person and that way Ill get even. It makes no sense.", " With each occurrence of police brutality, the rights and lives of African Americans are in increasing danger. They have to treat it as a threat to their lives, because ultimately it is.", -1.0
" Martin Luther King Jr. and Gandhi achieved political success through non-violence.", " Historically, peaceful protests are most effective.", 1.0
" Professional Football is exploitative.", " Every level of football is on some level exploitative.", 1.0
" Dangerous activities have an impact on society as we provide medical care and other community safety systems. What one person may consent to does sometimes have an impact on other people.", " People should be able to allowed to consent into dangerous activities.", -1.0
" According to this logic, the only appropriate thing to do when one is being attacked is to let it happen, to let ones self be killed, because to raise a hand to their attacker would make them just as bad as them. Failing to let ones self be killed is not immoral.", " If people of a certain race incite violence against another race, those people are no better than the race that started the whole thing.", -1.0
" When the patriotism in question is controversial or partisan in nature, it creates conflict that is unrelated to the game. This is negative because sports are often appreciated as an escape from the more consequential conflicts of politics and everyday life.", " Patriotic feelings in sport can help reconcilliation.", -1.0
" It is possible for individuals to not thoroughly evaluate risks before consenting to an activity, especially if the activity is popular among peers. For such activities, regulations should be made to ensure that their potential performers are fully aware of the consequences before they proceed.", " People should be able to allowed to consent into dangerous activities.", -1.0
" There are many opressive activities that are important to communities. This does not mean that they should not be banned.", " Football is very popular, and a critical part of many communities.", -1.0
" The same action can have different meanings in different contexts. In the context of football, kneeling means “I give up” on a play. The symbolism is, thus, not the reverence in the context of religious kneeling. It is instead a message of giving up on being proud of the country.", " Kneeling is humbling, and professional athletes seldom express such humility. It is a show of humility and reverence for those that suffer at the hands of others.", -1.0
" Most sports involve winning and losing that does not translate to victories later in life.  If you accept this line of logic, one should ban most other sports as well.", " American football is a win-lose situation, where even if football players win in a football game, their wins dont lead to benefits later in life (as it is a short career with potential for not getting another one afterwards due to injuries and cover-ups)", -1.0
" Historically, advocating civic-wide violence is counterproductive. Calls for such violence led to the election of Richard Nixon on a so-called law and order platform (Wasow, p. 1).", " Historically, peaceful protests are most effective.", 1.0
" The ability to consent to dangerous acts is fundamental to our freedom and autonomy.", " People should be able to allowed to consent into dangerous activities.", 1.0
" It is hypocritical to say that anthems -- which are a display of patriotism -- should be allowed in sporting matches but citizens shouldnt be allowed to voice other patriotic concerns at that time.", " If this were the case, then national anthems should be banned completely.", 1.0
" Football forms the core identity of many colleges in the United States.", " Football is very popular, and a critical part of many communities.", 1.0
" The human body simply cannot handle the speeds at which football players, especially at the major college and pro levels, collide.", " American football is too dangerous to be permitted.", 1.0
" This is not a valid argument. Even if the job description changed yesterday, its still part of the job. And if its part of the job, of course the employer has the right to enforce his employee to do it.", " It was not part of the job until very recently. Though the owners have now made it part of the job, that doesnt mean they have the right to force that upon the players.", -1.0
" In 2013, there were 228,782 white Americans and 151,627 black Americans arrested for violent crimes. Based on population ratios at the time, whites committed 98 violent crimes per 100K citizens and blacks committed 380 violent crimes per 100K citizens. Blacks are 3.9 times more likely to commit violent crimes than whites.", " In 2013, there were 6,214,194 white Americans and 2,549,655 black Americans arrested for crimes. Based on population ratios at the time, whites commit 2,668 crimes per 100K citizens and blacks commit 6,389 crimes per 100K citizens. Blacks are 2.4 times more likely to commit crimes than whites.", 1.0
" The culture surrounding football isnt meaningfully distinct from the culture of other sports.", " The culture around football is very bad for society.", -1.0
" The US allows many countries to freeride on security, in particular the EU, and has not taken serious action to stop this.", " The US acts ethically internationally.", 1.0
" Many sports are intimately linked to nationalist ideals, and thus the success or failure of international teams can literally shape a nations identity.", " Sports are inherently a display of civic pride;whether it be local, national, or international.", 1.0
" American football can be made safer for players without banning it outright.", " American football is too dangerous to be permitted.", -1.0
" The players are contracted to the teams, not the league. Therefore, it is the duty of the teams to make this call.", " It may well be in the league/teams legal right to fire players who dont stand for the anthem. But that doesnt change the fact that kneeling may be the right thing to do.", -1.0
" The National Football League, its teams, and players provide much support to a variety of charities and causes.sbnation.com", " Football is very popular, and a critical part of many communities.", 1.0
" Saw a HS football player injured at a game when his parents werent there.  Vitals were stable  didnt warrant transport to hosp., but the kid just didnt get better.  No parents to consult so he was left with coach for observation.  Coach never checked up on him.  Finally sent him to hosp. anyway  they found a slow bleed in spleen.  Coaches focused solely on winning to the exclusion of this kids health.  Theres too much of that,  I have difficulty supporting that in a kids sport.", " The culture around football is very bad for society.", 1.0
" People should only be free to take on reasonable risks, but risk affiliated with Football is unreasonable.", " People should be able to allowed to consent into dangerous activities.", -1.0
" The sovereignty of a nation necessitates boundaries, whether marked on the ground or only on a map.", " The anthem is just another show of nationalism, which enforces imaginary boundaries.", -1.0
" The Colosseum in Rome seated 50,000 spectators and was presumably popular.  Popularity of an activity does not imply the moral correctness of that activity.", " Football is very popular, and a critical part of many communities.", -1.0
" The popularity of football means many young people try it out when they wouldnt try other sports.", " Football promotes athleticism and competition.", 1.0
" African Americans are incarcerated in state prisons across the country at more than five times the rate of whites, and at least ten times the rate in five states, which shows that even if we assume African Americans commit crimes at 2.4 times the rate of white Americans, they are still twice as likely to be incarcerated.", " In 2013, there were 6,214,194 white Americans and 2,549,655 black Americans arrested for crimes. Based on population ratios at the time, whites commit 2,668 crimes per 100K citizens and blacks commit 6,389 crimes per 100K citizens. Blacks are 2.4 times more likely to commit crimes than whites.", -1.0
" Catastrophic spinal cord injuries are significant life-changing events and can sometimes result in death.", " American football is too dangerous to be permitted.", 1.0
" Football is linked to traumatic brain injury.", " Traumatic brain injuries are more common in Football than in any other sport.", 1.0
" Football is linked to traumatic brain injury.", " American football is too dangerous to be permitted.", 1.0
" Parental consent is required for children to play competitive football.", " Every level of football is on some level exploitative.", -1.0
" Parental consent is required for children to play competitive football.", " Children are too young to meaningfully understand and consent into the potential long-term damage of football.", -1.0
" Many NFL players are non-Americans. They give the NFL an international dimension.", " The NFL is a US-American sports event, not an international affair, as there are no teams outside the US.", -1.0
" Additionally, violence would galvanize white supremacist groups like neo nazis and the KKK. It also estranges would be allies and supporters of black rights supporters.", " All lives matter equally, and it has been demonstrated that black lives dont matter, therefore, neither does anyone elses. As such, there is no cost to the players using violence to achieve their goals.", -1.0
" Convictions are overturned at a higher rate for black people.", " In 2013, there were 6,214,194 white Americans and 2,549,655 black Americans arrested for crimes. Based on population ratios at the time, whites commit 2,668 crimes per 100K citizens and blacks commit 6,389 crimes per 100K citizens. Blacks are 2.4 times more likely to commit crimes than whites.", -1.0
" Kim Davis was dismissed and jailed for failing to perform her duties as a marriage clerk due to her personal opinions of marriage differing from the institution she worked for.", " It cannot be part of anyones job to support or express opinions which are not his own.", -1.0
" Players are aware of the possible issues they will face later in life. They know this, and still play. They are compensated grossly. If the claim is, players should receive more money and owners less, there is some ground to stand on because they are the ones risking their bodies and minds. Banning American football is silly.", " American football is a win-lose situation, where even if football players win in a football game, their wins dont lead to benefits later in life (as it is a short career with potential for not getting another one afterwards due to injuries and cover-ups)", -1.0
" As a result of the new anthem policy referenced above, there was a grievance filed by the NFL Players Union on July 10, 2018. Then on July 19, 2018, there was a joint announcement by the NFL and the Players Union that the league will temporarily freeze the enforcement of any new rules related to players protesting during the national anthem. Separately, the Unions grievance process was paused.", " It was not part of the job until very recently. Though the owners have now made it part of the job, that doesnt mean they have the right to force that upon the players.", -1.0
" Its is not like football players are all black, and its not only black people that have a problem with the injustice towards black people. There are white people willing to stand by black football players, and together, fight for their rights.", " If people of a certain race incite violence against another race, those people are no better than the race that started the whole thing.", -1.0
" Its unlikely the events are independent, which means its likely that some people are threatened with force multiple times, and the parent claim overestimates the probability. Without knowing how regular it is for police to threaten the same person multiple times in a lifetime, its impossible to calculate the actual percentage, and the percentage of people who are threatened repeatedly.", " A chance of 0.6% that force is used means that theres a 100%-0.6%=99.4% chance force isnt used, every year. If we assume events are independent, the chance someone doesnt have force used against them for 2 years is (1-0.006)^2. Extending, the chance to not have force used against a person for n years is (1-0.006)^n. The chance of having force used against you at least once for n years is 1-(1-0.006)^n. Substituting for n=72, probability=35%.", -1.0
" American Football players have a negative influence on the rest of society.", " The culture around football is very bad for society.", 1.0
" Football is one of the most gruelling sports in the world for players, both physically and mentally.", " Football promotes athleticism and competition.", 1.0
" When protesting injustice, effective communication is always a problem. Those who support the status quo will always misunderstand and misconstrue the intent of the action.", " This is a communication problem. Kneeling instead of standing doesnt send the same message to all people. Instead of hearing this message that the country is sick, a lot of people hear the message that these players dont respect the flag/anthem and, by extension, they dont respect America.", -1.0
