premise, conclusion, weight
" If it is known that a minimum number of candidates appearing on the ballot must be women, voters may be skeptical of a womans ability and believe her to only be there as a result of affirmative action, thus harming her chance of being elected and her legitimacy once elected.", " Efforts to increase the diversity in elections do exist. For instance, in Spain, 40% of all candidates on the ballot must be women. There is no reason why this could not be extended to judicial elections.", -1.0
" Fidesz, under Orbáns leadership, has dismantled the autonomy and checking power of the Hungarian constitutional court in a variety of ways.", " Examples of successful court packing can be seen all over the world.", 1.0
" This is just as likely to happen in a system where elected officials appoint judges of the same party or political leaning.", " Elections are more likely to allow for the accumulation of power across branches of government, because people are likely to vote for the same parties across branches of government.", -1.0
" State court decisions can be found in archives like this or this.", " Even if voters did know what characteristics were important, it is difficult for them to gain access to that information.", -1.0
" State court decisions can be found in archives like this or this.", " While services such as Westlaw can provide a convenient way to access legal information, it is not necessary to pay for a service to access court decisions.", 1.0
" Even when political appeal comes into play, the effect is weakened since voters ability to effect appointment decisions is one layer removed by the ballot box.", " The effect of political appeal is weaker in an appointment system and often only applicable to high profile appointments.", 1.0
" The Trump administration has nominated an unprecedented amount of unqualified judges, presumably for their political appeal.", " Appointed candidates are still subject to measures of political appeal which can outweigh their skills and experience.", 1.0
" Lifetime appointments prevent judges from being held accountable for their decisions.", " Lifetime appointments protect judges from political interference.", -1.0
" Such a code discourages disruptive political or social changes, leading to a more steady and consistent regime.", " In the United States judges are bound by a code of conduct that forbids them from considering public opinion.", 1.0
" All political candidates who stand for election face criticism and attack. In spite of that, the institutions for which those candidates stand generally maintain public confidence.", " Elections may undermine public confidence in the judicial system as judges are demeaned and attacked throughout partisan campaigns.", -1.0
" Independent investigations and oversight processes, as exist in the US, allow anyone to submit a complaint against judges whose conduct is then investigated. Outcomes of such processes include suspension, public or private reprimands and reccomendation for impeachment.", " Without elections, higher courts lack accountability mechanisms.", -1.0
" It is possible to be biased without appearing biased, just as it is possible to appear biased without being biased.", " Appearing biased is likely to harm a judges chances of being reelected.", -1.0
" When commissions are used to appoint candidates, political interests still play a role. Commissions tend to be dominated by lawyers, who have their own set of political and judicial interests. (Park, p. 169)", " Appointed candidates are still subject to measures of political appeal which can outweigh their skills and experience.", 1.0
" 80% of the US electorate does not vote in judicial elections. This indicates that even if voters have a slight preference for electing judges, it does not matter enough to them to actually turn out.", " Around 80% of the US public prefers to elect judges. This indicates that people see value in the direct input into the judiciary given to them by judicial elections.", -1.0
" Special interests can still have a lot of say over the individuals that appoint judges.", " The ability to finance election campaigns gives special interests an undue influence over the judiciary.", -1.0
" Politicians should appoint judges on our behalf. We elect politicians to make complex decisions in a number of fields, such as selecting public health advisors, and police chiefs. Appointing judges is a similarly complex process.", " We trust people to vote in other circumstances, such as for politicians.", -1.0
" Even without quotas appointment systems are more likely to create gender diversity on courts than elected systems.", " Female judges report that the systems by which judicial appointments are made operate like old boys clubs which can be a barrier to their appointment.", -1.0
" In the United States, the more frequently television attack ads air during an election, the less likely state supreme court justices are, on average, to rule in favor of criminal defendants.", " Political pressure makes judges harsher on criminals.", 1.0
" The rulings of judges in civil courts can have a large impact on the economy of their jurisdiction. Judges who tend to give large punitive damages can discourage businesses from establishing themselves in that jurisdiction. Voters should have an input into a process which affects their employment prospects and the economic outlook of their community.", " The interpretation of the law by courts can have as large an effect on the way people live their lives as legislatures. People should be able to vote on the sort of legal interpretation which reflects the society they want to live in.", 1.0
" In a November 2010 Iowa judicial election, three justices were voted out of office as a result of joining a unanimous ruling that struck down a state statute limiting marriage rights to heterosexual couples.(Green, Becker, Ternus, et. al, p. 463)", " The voting public tends to be sceptical of judges who are perceived as acting politically(Peter and Gregory, p. 1). As a result, judges acting in a excessively political manner will be voted out of office.", 1.0
" If judges are withhold to mass public opinion they will judge laws on the basis of that opinion, this means that laws will not be applied to protect the rights of minorities without the assent of the majority.", " Legal institutions within a country operate on a paternal role that is meant to arbitrate conflict between members of the public. Infringing judicial autonomy by making it subject to public approval will result in decisions that may be gross violations of human rights.", 1.0
" As long as judges are in line with the political views of the majority acting politically wont be an issue with the electorate.", " The voting public tends to be sceptical of judges who are perceived as acting politically(Peter and Gregory, p. 1). As a result, judges acting in a excessively political manner will be voted out of office.", -1.0
" US judges are predominantly white men.", " The judiciary of most countries does not represent the gender and ethnicity of the population.", 1.0
" Politicians and judges fundamentally differ in their purpose and function in ways which make electing judges fundamentally different from electing politicians.", " We trust people to vote in other circumstances, such as for politicians.", -1.0
" If the judge is biased in favor of the majority of voters, they might not care.", " Appearing biased is likely to harm a judges chances of being reelected.", -1.0
" Judges who are appointed on a political basis tend to reflect the political values of those who appoint them. This is an act of political interference which is likely to be ongoing as judges are unlikely to fundamentally change their legal or political outlook.", " Lifetime appointments protect judges from political interference.", -1.0
" Case studies in Pennsylvania and Washington indicate that trial judges sentence defendants convicted of serious felonies to longer sentences the closer they are to re-election.", " Political pressure makes judges harsher on criminals.", 1.0
" The hyperpartisan nature of many democracies means that individuals have a high level of distrust of other parties that could be in power. Given that one party always have to be in power and other parties always have to be left out, this means that many voters will always distrust the elected official in an election system.", " Elections may undermine public confidence in the judicial system as judges are demeaned and attacked throughout partisan campaigns.", 1.0
" FDR famously combated the Supreme Court, which in his view was acting overly politically by blocking New Deal legislation, by attempting to increase the number of seats and fill them with judges who would vote for his legislation. This was known as the Court-Packing plan and though it was not passed, there is evidence that it led to increased pressure on the court which began to support New Deal legislation in the wake of the controversy.", " Judiciaries which are seen to be overly political may face attacks on their independence and power. This may undermine systems of checks and balances as well as the long term legitimacy of the judiciary as a whole.", 1.0
" By this logic all political appointees such as the Secretary of State or Minister of Finance would be illegitimate.", " People should have a right to participate in the making of institutions which affect their lives. Without any such right, the authority of those institutions is illegitimate because it lacks the consent of the people it affects. Parliaments and executives already follow such this democratic model, the judiciary should be no different.", -1.0
" This is particularly true for high level judicial appointments where candidates may be of a similarly high caliber and therefore hard to distinguish in terms of years of experience or education.", " Selection committees often hold a lot of discretion when tasked with choosing the best candidate for a job, meaning selectors can get away with using favouritism in their selection process.", 1.0
" Federal supreme courts are the highest courts in the judiciary, and as such their decisions cannot be appealed.", " Without elections, higher courts lack accountability mechanisms.", 1.0
" Politicians are supposed to defend ideological opinions in debates. Judges are supposed to apply Justice and existing laws in a neutral manner. Vote, based on peoples opinions, is much more appropriate for politicians than for judges.", " We trust people to vote in other circumstances, such as for politicians.", -1.0
" Minority judges in the US are less likely than white judges to dismiss civil rights discrimination cases (pg. 344).", " Judges from different backgrounds make decisions differently, thus it is important that our judiciary are diversely representative.", 1.0
" Elections are more likely to allow for the accumulation of power across branches of government, because people are likely to vote for the same parties across branches of government.", " Separation of powers is a valuable idea within modern democracies because it ensures that no incumbent ruling party accumulates enough power and support that it is answerable to no one.", -1.0
" This problem could be reconciled by imposing diversity quota on candidates prior to their nomination for election. Thus the public will only be able to vote for candidates who already meet diversity requirements.", " It is politically difficult to have a mandate for diversity when judges are elected.", -1.0
" In an election system, there is a very strong motivation for judges to come to particular verdicts in order to make use of particular titles in their campaigns.", " Voters will often make their decision on who to vote for on the basis of candidates titles.", 1.0
" The ability to finance elections provides campaigns with more funds to inform the public.", " The ability to finance election campaigns gives special interests an undue influence over the judiciary.", -1.0
" Around 80% of the US public is unable to identify candidates for judicial office. Since most members of the public arent aware of the existence of these candidates, let alone knowledgeable of how fit candidates on the ballot are to discharge the duties of a judge, they assume that the person who already has the position is capable of doing an adequate job and re-elect them even if this is not the case.", " Incumbent candidates for judicial elections rarely lose elections, just 3% of incumbents in US state supreme court elections lost re-election battles in the period 1986-2006. This indicates that it is difficult to meaningfully hold them to account.", 1.0
" Even though members of the public can have an input into the legal forum of a court, the judiciary alone are empowered to make the final decisions on cases and thereby affect the interpretation of the law.", " The public are already capable of having a significant impact on the interpretation of the law because it is members of the public who choose to bring cases to court and submit their arguments on those issues. Thereby, they affect which matters of law are considered and the manner in which they are considered.", -1.0
" In most appointment systems there is a check on one branch of governments total power to appoint.", " Sitting executives can nominate individuals who will side with them on contentious legal issues.", -1.0
" The consent of the governed is an integral component of the modern liberal state.", " People should have a right to participate in the making of institutions which affect their lives. Without any such right, the authority of those institutions is illegitimate because it lacks the consent of the people it affects. Parliaments and executives already follow such this democratic model, the judiciary should be no different.", 1.0
" Checks and balances do not guarantee all appointments are qualified.", " Introducing a system of minimum requirements, as many jurisdictions have, would solve for this. This means that anybody elected would have adequate skills and experience.", -1.0
" Even though the US has very high spending on its elections it has relatively low rates of voter turn out.", " Forcing judges to have to explain their decisions to voters in order to get them to the polls can only serve to bolster civic engagement.", -1.0
" Judges should continue to be appointed on merit. And in their judgements they should be allowed to decide without interference, or favoritism including to those who appointed them, in any case.", " Lifetime appointments protect judges from political interference.", 1.0
" This is particularly important because supreme courts often have interpretive power over constitutional matters (p166).", " Without elections, higher courts lack accountability mechanisms.", 1.0
" Those who bring legal cases to court tend to be richer and better connected. Allowing this to be the only mechanism by which the public can affect the interpretation of the law gives the already powerful a disproportionate influence over that interpretation. (Bellamy, p. 341)", " The public are already capable of having a significant impact on the interpretation of the law because it is members of the public who choose to bring cases to court and submit their arguments on those issues. Thereby, they affect which matters of law are considered and the manner in which they are considered.", -1.0
" Citizens can vote for representatives who create the law.", " Individuals already have many avenues to feel connected to the law.", 1.0
" In the United Kingdom, only 1 in 20 judges are non-white, and less than 1 in 4 judges are women.", " The judiciary of most countries does not represent the gender and ethnicity of the population.", 1.0
" Elected judges enforcing immigration law are particularly susceptible to populist xenophobia swaying their interpretation of the law.", " Judges dont just impact the lives of citizens through verdicts on criminal cases;they often have a say in civil matters such as the regulation of zoning, immigration, and the economy.", -1.0
" Identifying and cracking down on electoral fraud is incredibly difficult. (Alvarez, Hall, Hyde, p. 2) In contrast, efforts to combat corruption or cronyism in judicial appointments may be more clear cut.", " Countries where appointment systems are prone corruption will also be states where electoral fraud is widespread. Judicial elections will therefore be subject to corruption and fraud as a result.", 1.0
" Minimum standards of education and experience, while not guaranteeing that a judge is good, seem much more likely to produce good judges than popular will.", " There is no objective standard to determine if a judge is good or bad. Voters should be able to choose anyone they trust to interpret their laws.", -1.0
" Governments, who are the source of the law, should only consider popular opinion, they have no duty to uphold undefined concepts such as fairness.", " Legal institutions within a country operate on a paternal role that is meant to arbitrate conflict between members of the public. Infringing judicial autonomy by making it subject to public approval will result in decisions that may be gross violations of human rights.", -1.0
" Governments, who are the source of the law, should only consider popular opinion, they have no duty to uphold undefined concepts such as fairness.", " The law should operate on fairness and justice, not public opinion.", -1.0
" While an admirable sentiment, there is no reason to believe that public confidence is more likely to be maximized in an appointment system.", " Judicial systems should strive to gain the confidence of the entire public not just the majority (or in some cases plurality) that is required to win elections.", -1.0
" Citizens can vote for the leaders who appoint the judges.", " People should have a right to participate in the making of institutions which affect their lives. Without any such right, the authority of those institutions is illegitimate because it lacks the consent of the people it affects. Parliaments and executives already follow such this democratic model, the judiciary should be no different.", -1.0
" Citizens can vote for the leaders who appoint the judges.", " Individuals already have many avenues to feel connected to the law.", 1.0
" In France judges must undergo a formal application and training process. In Bordeaux prospective (law degree holding) judges must pass a four day written test in order to then enter a 27-month training program at the École Nationale de la Magistrature.", " Introducing a system of minimum requirements, as many jurisdictions have, would solve for this. This means that anybody elected would have adequate skills and experience.", 1.0
" The same study also suggested that the relative conservatism of federal judges may be the result of strategic action by conservatives and Republicans to appoint the most viable candidates toward higher courts where decision-making is more politically important, rather than seeking to have them elected to state courts. Based on the observation that there are far fewer conservative attorneys, the pool of viable candidates is therefore smaller.", " A 2015 study found that evidence for the politicisation of courts in the US is more consistent at a federal level than a state level. Given that most federal judges are appointed and most state judges are elected, this indicates that appointment based systems may result in more politicisation than election based ones.", -1.0
" If judges are bound not to consider public opinion, then forcing public opinion into their considerations during an election controverts the intent of the code.", " In the United States judges are bound by a code of conduct that forbids them from considering public opinion.", -1.0
" There is some evidence that the race of a judge impacts upon their sentencing decisions.", " Judges from different backgrounds make decisions differently, thus it is important that our judiciary are diversely representative.", 1.0
" The automatic recall elections at least provide a mechanism for the public to hold judges accountable (even if the public uses that mechanism poorly or rarely). The other mechanisms put in place for judicial oversight (review panels, etc.) are similarly unlikely to ever find fault.", " Incumbent candidates for judicial elections rarely lose elections, just 3% of incumbents in US state supreme court elections lost re-election battles in the period 1986-2006. This indicates that it is difficult to meaningfully hold them to account.", -1.0
" Since public opinions are highly malleable - it is unfair to hold criterias such as fairness and justice subject to short term change. In such situations people will lack clarity what the law is since public opinion changes so radically.", " The law should operate on fairness and justice, not public opinion.", 1.0
" Appointive systems also take up a significant amount of public servants time as a result of hearings, interviews and political manoeuvring.", " Elections require judges to spend time campaigning instead of working for the good of the public. This is especially undesirable in light of ongoing court congestion in many countries.", -1.0
" Life time appointments allow the judges themselves to have a greater political influence, as they can retire when their party is in power.", " Lifetime appointments protect judges from political interference.", -1.0
" More than one out of every three advertisments for US State Supreme Court elections in the period 2015-2016 was negative. (Bannon, Lisk and Hardin, p. 33)", " Elections may undermine public confidence in the judicial system as judges are demeaned and attacked throughout partisan campaigns.", 1.0
" State structures like the Judiciary and Executive exist because the general public is incapable of governing itself without organised systems in place.", " The law should operate on fairness and justice, not public opinion.", 1.0
" The state can and does offer public financing for judicial campaigns to reduce the influence of special interests.", " The ability to finance election campaigns gives special interests an undue influence over the judiciary.", -1.0
" The effect of political appeal is weaker in an appointment system and often only applicable to high profile appointments.", " Appointed candidates are still subject to measures of political appeal which can outweigh their skills and experience.", -1.0
" There should be a public test for Judges with political influence as minimal as possible.", " Introducing a system of minimum requirements, as many jurisdictions have, would solve for this. This means that anybody elected would have adequate skills and experience.", 1.0
" Even if there is not an objective way to evaluate judges, voters are not in a position to make sure that their preferences are expressed because 80% fail to turnout for elections and of that 80% only 20% can identify the candidates on the ballot. (Geyh, p. 3-4) Even if voters should be able to choose their judges, the nature of judicial elections makes them unable to effectively use that choice.", " There is no objective standard to determine if a judge is good or bad. Voters should be able to choose anyone they trust to interpret their laws.", -1.0
" Being a candidate in an election can be an opportunity for qualified judges to make their qualifications well known to the public such that even if they lose they may have better job prospects.", " Qualified candidates may be discouraged from running for a judicial position for fear of the mud-slinging and expenses that come with an election campaign.", -1.0
" The holocaust, rampant racism, and slavery have all been considered popular at various points in history.", " Legal institutions within a country operate on a paternal role that is meant to arbitrate conflict between members of the public. Infringing judicial autonomy by making it subject to public approval will result in decisions that may be gross violations of human rights.", 1.0
" Efforts to increase the diversity in elections do exist. For instance, in Spain, 40% of all candidates on the ballot must be women. There is no reason why this could not be extended to judicial elections.", " It is politically difficult to have a mandate for diversity when judges are elected.", -1.0
" Given that jurisdictions which operate under systems of common law regularly rely upon precedent in the arbitration of cases, not understanding the applications of the law in previous cases would make for an objectively bad judge.", " There is no objective standard to determine if a judge is good or bad. Voters should be able to choose anyone they trust to interpret their laws.", -1.0
" Examples of successful court packing can be seen all over the world.", " Attempts by the executive or legislature to pack the judiciary through appointments have traditionally failed, as was the case with FDRs Court Packing Plan.", -1.0
" Examples of successful court packing can be seen all over the world.", " Judiciaries which are seen to be overly political may face attacks on their independence and power. This may undermine systems of checks and balances as well as the long term legitimacy of the judiciary as a whole.", 1.0
" At least in the US, quotas for appointed office would likely be struck down by the Supreme Court, as has been done in the past. (Thomas, pp.1-2)", " It is politically difficult to have a mandate for diversity when judges are elected.", -1.0
" In Ontario you need 10 years membership at the bar in Canada in order to be a judge on the lower courts.", " Introducing a system of minimum requirements, as many jurisdictions have, would solve for this. This means that anybody elected would have adequate skills and experience.", 1.0
" A study, which based their rankings of judges on the Bar Associations of various states in the USA, found that in 94% of cases qualified candidates won out over unqualified candidates.", " Voters do not know what characteristics to look for in order to determine which candidates are most qualified.", -1.0
" A study, which based their rankings of judges on the Bar Associations of various states in the USA, found that in 94% of cases qualified candidates won out over unqualified candidates.", " Checks and balances do not guarantee all appointments are qualified.", -1.0
" Only a small group of people get to appoint judges, thus appointed judges are more swayed by the opinion of individual people than elected judges.", " A study of gay rights cases in American states from 1981 to 2004 provides evidence that elected judges were significantly more likely to be affected by public opinion in their rulings. In this instance, that led to a reduced likelihood of  judges voting to protect minority rights.", -1.0
" Voters can access guidance and expert knowledge to inform their vote. They need not themselves be experts in the field to assess an elected judges performance.", " Voters who have no specialised training or expertise relating to the law cannot be expected to assess the professional competency of someone who does have that training and expertise. Therefore, voters are not in a position to hold elected judges to account.", -1.0
" Many governments fall short of best practices as is evidenced by many prominent human rights groups.", " Best practice guidelines exist for the prevention of corruption in the judiciary, including in corruption systems. Objective and transparent processes, clear election criteria and the inclusion of civil society groups can all create the necessary professionalism and integrity to stop judicial corruption.", -1.0
" Brown vs. Board of Education was a landmark case for desegregation within the USA. It was greatly opposed by many people and operating on democratic principles in law may never have let the decision pass.", " The law should operate on fairness and justice, not public opinion.", 1.0
" Thurgood Marshall intentionally directed the NAACPs resources to finding and litigating cases that highlighted discrimination to change the law", " The public are already capable of having a significant impact on the interpretation of the law because it is members of the public who choose to bring cases to court and submit their arguments on those issues. Thereby, they affect which matters of law are considered and the manner in which they are considered.", 1.0
" Many systems select their candidates from a civil service like system of professional applicants.", " In most appointment systems there is a check on one branch of governments total power to appoint.", 1.0
" Many systems select their candidates from a civil service like system of professional applicants.", " Introducing a system of minimum requirements, as many jurisdictions have, would solve for this. This means that anybody elected would have adequate skills and experience.", 1.0
" Judges ruling on zoning and trade law are particularly susceptible to lobbying from corporate special interests who would have a strong financial incentive to contribute to their campaigns in order to obtain favorable rulings.", " Judges dont just impact the lives of citizens through verdicts on criminal cases;they often have a say in civil matters such as the regulation of zoning, immigration, and the economy.", -1.0
" In the United States, the constitutional framework for how to balance public and private interests in regards to private property is not coherent, and often involves judges making rulings on the matter.", " Judges dont just impact the lives of citizens through verdicts on criminal cases;they often have a say in civil matters such as the regulation of zoning, immigration, and the economy.", 1.0
" The judge who sentenced rapist Brock Turner to just six months in prison was recalled after a judicial election. Many attributed his lenient sentencing to Turners background. It is unlikely that any such accountability for a failure to appropriately sentence such a person would occur in an appointment-based system.", " Judges, who are in many countries truly unrepresentative of wider society, can be held to account for prejudicial decision making by elections.", 1.0
" The vast majority of people do not have educated legal opinions or a working knowledge of law. Even if there is no objective standard, there is a better standard than a freely elected judiciary.", " There is no objective standard to determine if a judge is good or bad. Voters should be able to choose anyone they trust to interpret their laws.", -1.0
" This could lead to situations in which uninformed individuals become the basis for interpreting laws in ways which controvert the original purpose of those laws, possibly curbing or completely destroying that laws benefits.", " The interpretation of the law by courts can have as large an effect on the way people live their lives as legislatures. People should be able to vote on the sort of legal interpretation which reflects the society they want to live in.", -1.0
" US State courts have interpreted their state constitutions to mandate the recognition of same-sex marriage. Other judicial rulings have overturned legislative tort reform measures such as laws capping the recovery of noneconomic damages on the ground that they violated state constitutions. (Park, p. 171)", " The interpretation of the law by courts can have as large an effect on the way people live their lives as legislatures. People should be able to vote on the sort of legal interpretation which reflects the society they want to live in.", 1.0
" Many courts can opt not to hear cases.", " The public are already capable of having a significant impact on the interpretation of the law because it is members of the public who choose to bring cases to court and submit their arguments on those issues. Thereby, they affect which matters of law are considered and the manner in which they are considered.", -1.0
" Political scandals and public embarassment can end an individuals career.", " Qualified candidates may be discouraged from running for a judicial position for fear of the mud-slinging and expenses that come with an election campaign.", 1.0
" The fact that existing avenues exist, does not mitigate the benefits of additional avenues.", " Individuals already have many avenues to feel connected to the law.", -1.0
" Supreme Courts often end up creating laws in the precedents they set in their interpretations of other laws and the Constitution.", " People have a democratic right to elect the people who create their laws. The purpose of having the judiciary be separate to the legislature is that those laws are then implemented apolitically. In order for the judiciary to be apolitical, it cannot be democratic.", -1.0
" Supreme Courts often end up creating laws in the precedents they set in their interpretations of other laws and the Constitution.", " This is particularly important because supreme courts often have interpretive power over constitutional matters (p166).", 1.0
" Making legal decisions understandable and accessible for citizens should be a crucial goal for judges.", " Elections require judges to condense their decisions into simple slogans and sound bites, which discourages them from making nuanced differentiations in their judgements.", -1.0
" Judges may alter their decisions to avoid angering backers and contributors to campaigns.", " The ability to finance election campaigns gives special interests an undue influence over the judiciary.", 1.0
" While political interests may play a role in the appointment of a judge, those interests have no leverage over that judge after they are appointed. This means that they can make decisions which align with their evolving interpretation of the law and the facts of each case which they adjudicate.", " Lifetime appointments protect judges from political interference.", 1.0
" In contrast to politicians, judicial candidates are limited in their ability to campaign because of judicial conduct rules which prohibit them from making statements which could damage the perceived impartiality of the judiciary. In the absence of information from the candidates themselves, voters must rely on guidance from outside sources which are likely to be unreliable and biased. (Geyh, p. 60)", " We trust people to vote in other circumstances, such as for politicians.", -1.0
" Even if voters did know what characteristics were important, it is difficult for them to gain access to that information.", " Voters do not know what characteristics to look for in order to determine which candidates are most qualified.", 1.0
" Lifetime appointments also make judges particularly prone to problems with judgement and cognition due to a variety of factors late in their life (e.g. burnout, decrepitude, health issues).", " Lifetime appointments protect judges from political interference.", -1.0
" The perception that campaign finance interests may have played a role in the decisions of a court undermines public confidence in the legal system.", " The election of judges may erode peoples confidence in the impartiality of the judiciary.", 1.0
" The perception that campaign finance interests may have played a role in the decisions of a court undermines public confidence in the legal system.", " Judges may alter their decisions to avoid angering backers and contributors to campaigns.", 1.0
" In order to maintain a quota, some seats would have to be reserved for candidates from whichever background the quota is trying to promote. This would be perceived as discriminatory against those not in that protected background, making Affirmative Action even less likely.", " It is politically difficult to have a mandate for diversity when judges are elected.", 1.0
" Decisions are often made on the basis of facts and principles that are complex and unintuitive and hence difficult to communicate to the public.", " Elections require judges to condense their decisions into simple slogans and sound bites, which discourages them from making nuanced differentiations in their judgements.", 1.0
" Decisions are often made on the basis of facts and principles that are complex and unintuitive and hence difficult to communicate to the public.", " Legal documents tend to be written in a form of legalese that is not easily understood.", 1.0
" Congestion is a reason to elect more judges to the system, not reduce important oversight mechanisms like elections.", " Elections require judges to spend time campaigning instead of working for the good of the public. This is especially undesirable in light of ongoing court congestion in many countries.", -1.0
" The different experiences of men and women may lead judges to decide some cases differently. It is therefore important that high courts represent both genders.", " Judges from different backgrounds make decisions differently, thus it is important that our judiciary are diversely representative.", 1.0
" This can be solved while still electing judges. Judges should not be allowed to run a campaign using funding from special interest groups. The election of a judge should be based on their skills and experience in the law.", " The ability to finance election campaigns gives special interests an undue influence over the judiciary.", -1.0
" Accounting for the overlapping authorities and procedures of the court itself, along with independent arbitrators, agencies and regulatory bodies are a major source of complexity in civil law in particular. (Schuck, p. 10) It would be wrong for judges to ignore these factors in the name of simplicity, as it would damage the integrity and legitimacy of these useful institutions.", " Elections require judges to condense their decisions into simple slogans and sound bites, which discourages them from making nuanced differentiations in their judgements.", 1.0
" Appealing to the interests and desires of the majority is a feature, not a flaw, of democratic systems.", " If the judge is biased in favor of the majority of voters, they might not care.", -1.0
" Appealing to the interests and desires of the majority is a feature, not a flaw, of democratic systems.", " The judiciary is one of three branches of government - there is no reason why politicization of government is a bad thing since it represents the prioritization of majority interests.", 1.0
" State supreme courts often have the final say on issues relating to state constitutions and as such their verdicts cannot be appealed.", " Without elections, higher courts lack accountability mechanisms.", 1.0
" Higher courts could still be held accountable through impeachment provisions involving the elected legislature.", " Without elections, higher courts lack accountability mechanisms.", -1.0
" Voters are also more likely to pick unqualified candidates in partisan elections.", " Voters tend to pick judges based on party identification, and they do so whether this identification is displayed on the ballot or not.", 1.0
" Appointments typically require some level of consensus among politicians or within appointment bodies. This process tends to select more moderate, and therefore less politically charged candidates for judicial office. In contrast, candidates who win elections need only win a plurality of the vote and need not appeal to the remainder of the electorate in any way.", " Appointment based systems are less likely to lead to the politicisation of the judiciary.", 1.0
" The interpretation of the law by courts can have as large an effect on the way people live their lives as legislatures. People should be able to vote on the sort of legal interpretation which reflects the society they want to live in.", " Supreme Courts often end up creating laws in the precedents they set in their interpretations of other laws and the Constitution.", 1.0
" The interpretation of the law by courts can have as large an effect on the way people live their lives as legislatures. People should be able to vote on the sort of legal interpretation which reflects the society they want to live in.", " People should have a right to participate in the making of institutions which affect their lives. Without any such right, the authority of those institutions is illegitimate because it lacks the consent of the people it affects. Parliaments and executives already follow such this democratic model, the judiciary should be no different.", 1.0
" The interpretation of the law by courts can have as large an effect on the way people live their lives as legislatures. People should be able to vote on the sort of legal interpretation which reflects the society they want to live in.", " The interpretation of the law should reflect the will of the people.", 1.0
" Elections require judges to condense their decisions into simple slogans and sound bites, which discourages them from making nuanced differentiations in their judgements.", " Judges are likely to consider the impacts of their verdicts on their electability, which could bias their decision making.", 1.0
" Turnout in judicial elections is notoriously low. In the United States, typically around 80% of the electorate does not vote. This indicates that the public does not know or care enough about the actions of judges to effectively hold them to account. (Geyh, p. 53)", " Judicial elections hold judges to account.", -1.0
" Even unpopular defendants have the right to a fair trial. If judges fear losing popularity with the majority, they may override those defendants rights to due process.", " The judiciary is one of three branches of government - there is no reason why politicization of government is a bad thing since it represents the prioritization of majority interests.", -1.0
" Even unpopular defendants have the right to a fair trial. If judges fear losing popularity with the majority, they may override those defendants rights to due process.", " The interpretation of the law should reflect the will of the people.", -1.0
" Even unpopular defendants have the right to a fair trial. If judges fear losing popularity with the majority, they may override those defendants rights to due process.", " Political pressure makes judges harsher on criminals.", 1.0
" The public are already capable of having a significant impact on the interpretation of the law because it is members of the public who choose to bring cases to court and submit their arguments on those issues. Thereby, they affect which matters of law are considered and the manner in which they are considered.", " The interpretation of the law should reflect the will of the people.", -1.0
" Voters who have no specialised training or expertise relating to the law cannot be expected to assess the professional competency of someone who does have that training and expertise. Therefore, voters are not in a position to hold elected judges to account.", " Judicial elections hold judges to account.", -1.0
" Voters who have no specialised training or expertise relating to the law cannot be expected to assess the professional competency of someone who does have that training and expertise. Therefore, voters are not in a position to hold elected judges to account.", " When the average member of the public understands the basis by which legal decisions are being made it increases their capacity to oversee the judiciary, and the bodies that oversee the judiciary, if it isnt functioning properly.", -1.0
" Voters will often make their decision on who to vote for on the basis of candidates titles.", " Judges are likely to consider the impacts of their verdicts on their electability, which could bias their decision making.", 1.0
" Voters will often make their decision on who to vote for on the basis of candidates titles.", " Voters do not know what characteristics to look for in order to determine which candidates are most qualified.", 1.0
" The selection of judges via commission or appointment is highly complex and is perceived as arbitrary. This makes it harder for the public to understand. Instead of this, elections involve the public in a transparent and easily understood manner.", " Electing judges inspires peoples confidence in the law.", 1.0
" Attempts by the executive or legislature to pack the judiciary through appointments have traditionally failed, as was the case with FDRs Court Packing Plan.", " Allowing the Government to appoint judges erodes the separation of powers.", -1.0
" Attempts by the executive or legislature to pack the judiciary through appointments have traditionally failed, as was the case with FDRs Court Packing Plan.", " FDR famously combated the Supreme Court, which in his view was acting overly politically by blocking New Deal legislation, by attempting to increase the number of seats and fill them with judges who would vote for his legislation. This was known as the Court-Packing plan and though it was not passed, there is evidence that it led to increased pressure on the court which began to support New Deal legislation in the wake of the controversy.", -1.0
" Appearing biased is likely to harm a judges chances of being reelected.", " Judges are likely to consider the impacts of their verdicts on their electability, which could bias their decision making.", -1.0
" Appearing biased is likely to harm a judges chances of being reelected.", " Judges have a strong incentive not to appear biased, as such they are likely to recuse themselves if they fear they cannot be objective.", 1.0
" Judicial elections harm an areas economy, by decreasing the confidence of investors in the judicial stability of the region.", " Electing judges inspires peoples confidence in the law.", -1.0
" Judicial elections harm an areas economy, by decreasing the confidence of investors in the judicial stability of the region.", " Regular judicial elections are a waste of valuable time and money.", 1.0
" Forcing judges to have to explain their decisions to voters in order to get them to the polls can only serve to bolster civic engagement.", " Regular judicial elections are a waste of valuable time and money.", -1.0
" Forcing judges to have to explain their decisions to voters in order to get them to the polls can only serve to bolster civic engagement.", " The ability to finance elections provides campaigns with more funds to inform the public.", 1.0
