arg1, arg2, attack_support
"kl2606 -> kl1069", "kl1069 -> kl103", "Support"
"kl1069 -> kl103", "kl103 -> ¬kl2", "Support"
"kl3862 -> kl1069", "kl1069 -> kl103", "Support"
"kl4430 -> kl1069", "kl1069 -> kl103", "Support"
"kl1767 -> ¬kl101", "kl101 -> kl2", "Attack"
"kl2906 -> kl1767", "kl1767 -> ¬kl101", "Support"
"kl772 -> ¬kl103", "kl103 -> ¬kl2", "Attack"
"kl5342 -> kl772", "kl772 -> ¬kl103", "Support"
"kl3252 -> ¬kl783", "kl783 -> kl100", "Attack"
"kl3251 -> ¬kl783", "kl783 -> kl100", "Attack"
"kl3238 -> ¬kl783", "kl783 -> kl100", "Attack"
"kl3237 -> kl783", "kl783 -> kl100", "Support"
"kl3249 -> kl783", "kl783 -> kl100", "Support"
"kl783 -> kl100", "kl100 -> kl2", "Support"
"kl3234 -> kl783", "kl783 -> kl100", "Support"
"kl3248 -> ¬kl776", "kl776 -> kl100", "Attack"
"kl776 -> kl100", "kl100 -> kl2", "Support"
"kl3250 -> kl776", "kl776 -> kl100", "Support"
"kl3246 -> kl776", "kl776 -> kl100", "Support"
"kl3232 -> kl776", "kl776 -> kl100", "Support"
"kl3403 -> kl395", "kl395 -> kl244", "Support"
"kl3403 -> kl395", "kl395 -> kl781", "Support"
"kl395 -> kl244", "kl244 -> ¬kl2", "Support"
"kl395 -> kl781", "kl781 -> ¬kl100", "Support"
"kl5462 -> kl395", "kl395 -> kl244", "Support"
"kl5462 -> kl395", "kl395 -> kl781", "Support"
"kl3231 -> kl773", "kl773 -> kl103", "Support"
"kl773 -> kl103", "kl103 -> ¬kl2", "Support"
"kl3240 -> kl773", "kl773 -> kl103", "Support"
"kl780 -> ¬kl102", "kl102 -> kl2", "Attack"
"kl5341 -> kl780", "kl780 -> ¬kl102", "Support"
"kl3994 -> kl780", "kl780 -> ¬kl102", "Support"
"kl3236 -> kl780", "kl780 -> ¬kl102", "Support"
"kl1870 -> ¬kl102", "kl102 -> kl2", "Attack"
"kl4364 -> kl1870", "kl1870 -> ¬kl102", "Support"
"kl5230 -> kl1870", "kl1870 -> ¬kl102", "Support"
"kl778 -> ¬kl102", "kl102 -> kl2", "Attack"
"kl2956 -> kl778", "kl778 -> ¬kl102", "Support"
"kl968 -> ¬kl244", "kl244 -> ¬kl2", "Attack"
"kl777 -> kl101", "kl101 -> kl2", "Support"
"kl3235 -> kl777", "kl777 -> kl101", "Support"
"kl4538 -> kl777", "kl777 -> kl101", "Support"
"kl1950 -> ¬kl102", "kl102 -> kl2", "Attack"
"kl2906 -> kl1950", "kl1950 -> ¬kl102", "Support"
"kl2953 -> ¬kl644", "kl644 -> kl244", "Attack"
"kl3032 -> ¬kl644", "kl644 -> kl244", "Attack"
"kl5260 -> ¬kl644", "kl644 -> kl244", "Attack"
"kl3033 -> kl644", "kl644 -> kl244", "Support"
"kl2952 -> kl644", "kl644 -> kl244", "Support"
"kl644 -> kl244", "kl244 -> ¬kl2", "Support"
"kl3034 -> kl644", "kl644 -> kl244", "Support"
"kl775 -> kl103", "kl103 -> ¬kl2", "Support"
"kl626 -> kl244", "kl244 -> ¬kl2", "Support"
"kl4906 -> kl626", "kl626 -> kl244", "Support"
"kl1766 -> ¬kl100", "kl100 -> kl2", "Attack"
"kl3243 -> ¬kl1766", "kl1766 -> ¬kl100", "Attack"
"kl2908 -> ¬kl1766", "kl1766 -> ¬kl100", "Attack"
"kl5344 -> kl1766", "kl1766 -> ¬kl100", "Support"
"kl5343 -> kl1766", "kl1766 -> ¬kl100", "Support"
"kl5344 -> ¬kl3243", "kl3243 -> ¬kl1766", "Attack"
"kl3243 -> ¬kl1766", "kl1766 -> ¬kl100", "Attack"
"kl7147 -> kl5341", "kl5341 -> kl780", "Support"
"kl5341 -> kl780", "kl780 -> ¬kl102", "Support"
"kl3862 -> kl1069", "kl1069 -> kl103", "Support"
"kl3232 -> kl776", "kl776 -> kl100", "Support"
"kl6813 -> kl3232", "kl3232 -> kl776", "Support"
"kl7233 -> ¬kl3242", "kl3242 -> ¬kl782", "Attack"
"kl3242 -> ¬kl782", "kl782 -> kl100", "Attack"
"kl9027 -> kl3242", "kl3242 -> ¬kl782", "Support"
"kl6769 -> kl3242", "kl3242 -> ¬kl782", "Support"
"kl12622 -> kl3242", "kl3242 -> ¬kl782", "Support"
"kl7418 -> kl3234", "kl3234 -> kl783", "Support"
"kl3234 -> kl783", "kl783 -> kl100", "Support"
"kl7407 -> ¬kl3231", "kl3231 -> kl773", "Attack"
"kl3231 -> kl773", "kl773 -> kl103", "Support"
"kl4876 -> kl1578", "kl1578 -> kl13232", "Support"
"kl4876 -> kl1578", "kl1578 -> ¬kl103", "Support"
"kl6735 -> kl3236", "kl3236 -> kl780", "Support"
"kl7417 -> kl3236", "kl3236 -> kl780", "Support"
"kl3236 -> kl780", "kl780 -> ¬kl102", "Support"
"kl2908 -> ¬kl1766", "kl1766 -> ¬kl100", "Attack"
"kl3240 -> kl773", "kl773 -> kl103", "Support"
"kl10861 -> kl3240", "kl3240 -> kl773", "Support"
"kl11531 -> kl3240", "kl3240 -> kl773", "Support"
"kl9105 -> kl3240", "kl3240 -> kl773", "Support"
"kl4364 -> kl1870", "kl1870 -> ¬kl102", "Support"
"kl6484 -> ¬kl3402", "kl3402 -> kl1937", "Attack"
"kl7551 -> ¬kl3402", "kl3402 -> kl1937", "Attack"
"kl7296 -> kl3402", "kl3402 -> kl1937", "Support"
"kl7552 -> kl3402", "kl3402 -> kl1937", "Support"
"kl3402 -> kl1937", "kl1937 -> ¬kl101", "Support"
"kl8551 -> kl3402", "kl3402 -> kl1937", "Support"
"kl10941 -> kl3402", "kl3402 -> kl1937", "Support"
"kl3238 -> ¬kl783", "kl783 -> kl100", "Attack"
"kl6735 -> kl3238", "kl3238 -> ¬kl783", "Support"
"kl7416 -> kl3238", "kl3238 -> ¬kl783", "Support"
"kl7408 -> kl3238", "kl3238 -> ¬kl783", "Support"
"kl7409 -> kl3238", "kl3238 -> ¬kl783", "Support"
"kl3260 -> ¬kl774", "kl774 -> kl102", "Attack"
"kl9028 -> kl3260", "kl3260 -> ¬kl774", "Support"
