premise, conclusion, weight
"關於大眾的疑慮這點，誠如你所說的，儘管找了專家背書，民眾仍然無法接受。不過，我想請問，有什麼是真正能讓民眾心安的呢？這個世上沒有一個生產者能夠保證生產的食物是絕對安全的，儘管是無受到核災汙染的地區，大氣中本來存在一定劑量的輻射，而這些劑量的輻射是人體能夠承受的；我有在日本交流協會中看過福島縣提供的應映核災的處理方式，及他們的監控資料，就目前的數據來看，福島的土地，大氣，水源已經和一般正常地區無二樣，而福島食品在出口之前會經過嚴格的檢查，其規格是全世界最嚴謹的。然而民眾們仍然是一竿子打翻一條船。4104043051", "我認為有沒有疑慮跟大眾心理是有關聯的。就像台中空汙問題，前任市長也是找了許多的專家背書，再三強調，台中空氣是有變好的，又或是提供大量數據，告訴大眾近年台中空氣是越來越好的，所以請大眾不用疑慮。這樣的資訊是傳達給市民了，但就有因此改善市民的疑慮嗎？民眾仍然會害怕，仍然會感覺空氣是越來越差，更甚至將身體的不適都怪罪於空汙問題。我想核災食品也給我類似的想法，由於等待反應結果的時間太長，就算專家背書了，又或者是天皇吃了幾口，真的就能改善台灣民眾的疑慮嗎？除外，日本政府說福島核災的輻射劑量大約是車諾比核災的1/10倍，但是至今車諾比已過了近三十年仍然像個空城，農作輻射仍然超標。4106013052", -1.0
"太多人的不相信而導致今天的結果是禁止進口，從科學的角度來看，檢驗無虞就應該是要開放，更何況目前世界的接納程度是很高的，如果說要去懷疑檢驗標準的嚴謹程度，那食物、日常用品等等經過檢驗標準的東西都還是不要使用好了。再來民眾的資料蒐集能力也是需要改善，尤其是在資訊爆炸的時代，資訊的流通很多元，有些只是片面資訊，查證、整合都是需要加強的，一昧相信台灣媒體所報導的事情是很糟糕的。4104033130", "4106054121 物理二 孫銘謙福島五縣食品能出口到全世界，那就表示食品安全這件事本身是合格的。儘管許多檢驗結果合格，仍然有許多人覺得不安全，因為有太多人不相信科學，太多人因為對輻射不了解而產生恐懼。反正比照韓國的例子，台灣遲早要進口那些食品的，既然有些人的恐懼無法消除，最簡單的方法就是標示清楚，不敢買、不想買的人自然不會買。", 1.0
"4104043063對我來說，「有害的食品」並非吃了一定會生病，而是攝取這樣的食品可能造成代謝上的負擔，「提高」生病的機率。人體是一個複雜的大型工廠，決定是否健康的因素有很多種，生病與否因人而異。現今的社會，要完全杜絕任何可能危害健康的食品，我認為非常困難！這不僅是生產端的問題，在核食議題上更摻雜政治問題，尤其是在國際法優於國內法的情況下，不進口核食相當於違反自由貿易，後續的懲處我不認為台灣有能力扛下。若開放進口核食，那麼明確標示產地一定是必要的，消費者自行決定是否購買。我不敢保證市場上完全沒有黑心商人，但除了要求政府嚴格把關，消費者也應有良好的消費習慣，負起身為消費者的責任才對。", "「有害」並不代表「完全不能碰」,多數人常會將兩者劃上等號。我覺得不用這樣小題大做，一切都是劑量的問題，輻射照射在食品上也是很常使用的一種殺菌原理，但也不見有人在擔心。雖然不能保證不會有漏網之魚，但能在市面上看到的產品都是經過一層層把關的。況且一個人是要一口氣吃下多少公斤的核食才會造成健康危害？可能一輩子都無法達到有害的程度，而且我不認為消費者會持續購買同一種產品，三餐都是同一種菜色，在有搭配其他食物的情況下，要達到該劑量就更為困難了。不需要在聽到輻射會對健康造成危害就完全抵制，所有東西都有他的安全劑量，就算是水，喝多了也是會出事的，難道也要因此不喝水嗎？這就有點本末導致了。4105043028", 1.0
"對於福島核食的現實狀況,台灣的媒體幾乎都是報導負面的新聞,實際上在日本方確實有在這方面附上有利的科學證據,我認為在有詳細的科學證據的情形下反而可以證明食品這方面的安全。實際上也並非是外國人要吃,而是因為本來就有再進口的商品牽扯到311地震造成這些風波,日本國內其實也有再販售,已經6年也沒傳出重大災害4104029032 資管四", "輻射汙染是很難被消除的，況且日本人對有輻射汙染疑慮的產品都不敢吃了，又為什麼是我們外國人要吃呢？雖然 311是個很大的傷痛，但是我們還是要在不傷害自己的前提下維持原則，而如果這又牽扯到政治、經貿的話，那我們依然可以選擇不買，不過擺在架上的輻射汙染產品還是會影響我們的健康。4106044017 行銷二", -1.0
"4104044034 換個角度想，今天把有核汙染疑慮的食物輸送給外國，即使被撻伐了，在立場上，也是站不住腳的。俗語說:及所不癒，勿施於人。自己如果不敢食用福島的農作物而輸往外國的話，從道理上來看是十分有疑慮的。", "然而這還是對台日間的關係產生了影響，畢竟日本的民族主義強盛，對於排斥或質疑日本物品的行為，在大眾間一定會有撻伐聲浪，況且還是一個國家以公投方式決定並通過，對於日本人來說一定會有所不滿，就如同遭背叛一樣，很容易被人炒作而引發各種問題。4105062051 土木3", -0.5
"4104054018關於公投案本身的論述我是覺得非常不精確的，民眾在決定公投選票要投正方還反方時，大多只從標題得知的訊息來思考，「核」這個字人人避之，尤其還是出現在日常吃的東西上面，公投出現壓倒性不支持進口是可見的。政府如果想進口福島附近的食品，更應該多加宣傳，例如嚴格把關進口食品輻射零檢出，不然再經過多少時間我相信公投結果還是不會變的。", "4107061118 機械一 丁昶勛我認為這個公投案本身就有問題，反對應該是要有科學根據，但現在台灣的社會氛圍顯然充滿著情緒化，被政客利用來打選戰，很多人民甚至是不清不楚地就投下反核食，我認為若食物真的無安全疑慮，政府應該加強宣傳，並拿出有公信力的報告數據，讓人民更加了解", 1.0
"只要註明清楚，讓覺得有疑慮的消費者能夠決定是否要購買，也就不需要禁止日本福島與周邊的食品進口了。禁止進口日本福島食品也有傷台日長久維持的和諧關係，也使台灣加入經貿團體增加了難度，甚至在未來會遭受WTO制裁的後果。（4107032047）", "4105053106日本福島與周邊的食品雖然是有疑慮的，但我想這就跟基因改造到食品一樣，同樣可以進口到台灣，但是在食品包裝上要表明清楚，讓消費者自行決定是否要購買。如此一來台灣不會遇到日本像WTO提出制裁的問題，也不必面對制裁後的結果，消費者也能自行選擇是否要購買日本福島的食品。", 1.0
"4107061118 機械一 丁昶勛我認為這個公投案本身就有問題，反對應該是要有科學根據，但現在台灣的社會氛圍顯然充滿著情緒化，被政客利用來打選戰，很多人民甚至是不清不楚地就投下反核食，我認為若食物真的無安全疑慮，政府應該加強宣傳，並拿出有公信力的報告數據，讓人民更加了解", "日本福島與周邊核災地區的食品在一般情形下無疑是具有疑慮的。身為一個普通人，如果有選擇的話，我也不會主動去接受可能遭受污染的食物。因為那會對我的健康造成影響。然而，如果他們能提出具公信力的報告（如以國際規格檢驗合格，甚至在重要的國際場合以這些食品宴請重要來賓）以打消疑慮，那我認為是可以進口的。 （4106037052）", 1.0
"我認為確實只要做好把關，確認核災地區的食品安全無虞，就可以開放進口。但有疑慮的是台灣市場上的資訊不對等。標示上寫著“無輻射汙染”就要相信它真的無汙染嗎？其中可能的是檢驗不確實、檢驗結果不具信服力，可能是民眾對於輻射汙染的不了解，可能是消費者已經不再相信包裝上的標語，更嚴重的可能是黑心廠商下的騙人標語。這些都是開放進口前必須想好對策、實施解決方法的問題。4106032013", "若核災地區的食品通過各國各區域高標準安全規範，或者日本天皇的御餐也以核災地區的食品製作，那我認為我們該開放符合安全標準的食品進口4106032009 園藝二 曾翔平", 1.0
"這些地區出產的食品經歐盟、美國等過檢驗都是符合標準的，況且，就連台灣本地的食品都不一定能保證零檢出有害物質，本來就有一定人體可容許的劑量。就像基改食品一樣，至少在目前可測試的項目上都是符合安全標準的，那就應該開放進口，若不想食用，那也是消費者的選擇問題。4106063009", "我認為經過了一次輻射汙染的摧殘，當地的農漁產品已經很難再恢復往日的樣貌，是需要經過百年的時間甚至更久才會消散，不應該去承受這樣的風險來讓自己的生命，甚至下一代的生命受到威脅，若經檢測發現是可食用的，但哪怕是造成一名受害者，政府都不知要如何向其交代，所以杜絕可能受感染的機率，以防止不可抹滅的後患。4104030303", -1.0
"台灣想要加入CPTPP，但是本身在國際就相對弱勢，又和日本有摩擦之下，實在難以在國際地位上有所提升。韓國的判例能作為借鏡。台灣要在保護自己國民，又想要提升國際地位，禁止進口核食是沒辦法的。開放進口，再作好配套措施，例如標明產地、抽檢、名列清楚的生產過程......等等。讓消費者能夠選擇，避免不肖廠商謀取暴利，保護人民食的安全更為重要。4105054028", "我認為大家對核食的恐懼出自於不正確的既有印象，也就是不夠了解。而政府不讓核食進口，也不過是為了安定民心所訂定的因噎廢食條款。難道同樣的食物在日本沒有輻射，坐個飛機飛來台灣就會有輻射嗎？為什麼以核養綠案通過了，核食卻有這麼多的反對者？況且反對核食進口，要加入CPTPP更是難上加難。4106021051 財金二", 1.0
"「有害」並不代表「完全不能碰」,多數人常會將兩者劃上等號。我覺得不用這樣小題大做，一切都是劑量的問題，輻射照射在食品上也是很常使用的一種殺菌原理，但也不見有人在擔心。雖然不能保證不會有漏網之魚，但能在市面上看到的產品都是經過一層層把關的。況且一個人是要一口氣吃下多少公斤的核食才會造成健康危害？可能一輩子都無法達到有害的程度，而且我不認為消費者會持續購買同一種產品，三餐都是同一種菜色，在有搭配其他食物的情況下，要達到該劑量就更為困難了。不需要在聽到輻射會對健康造成危害就完全抵制，所有東西都有他的安全劑量，就算是水，喝多了也是會出事的，難道也要因此不喝水嗎？這就有點本末導致了。4105043028", "我覺得只要能經過嚴格的檢驗，通過各國的安全標準，那麼其實進口也沒差，就算有輻射殘留，只要不吃過量就好。就像反式脂肪，大家都知道有害，但政府也沒禁止它，反而只有宣導別吃太多。所以我的結論是輻射食品多少有疑慮，但沒必要禁止它，交給消費者自己選擇。（4107061027）", 1.0
"正如你的觀點所言，福島的產品輻射量都已經經過檢測而且低於檢測值，目前不存在著福島的商品有輻射的證據，因此我們也無法判定福島的食品即為有害食品，我認為應該開放福島食品，不但正如上述所言，透過這次公投也可以發現日本相當重視這次的議題，如果台灣遲遲無法通過這項程序，我認為日本會與我們有所距離4106021018", "我認為當初福島核災所造成的污染多少都已經影響到當地的環境與生態，這些產品就好像基因改造食品一樣，雖然沒有最直接的證據證實對人體，但不代表不會對我們造成傷害，有些人不在意但有些人就是會擔心。此外，日本與台灣的關係近年來有逐漸好轉之趨勢，這次的事件有可能會對雙方的關係產生嫌隙。4107031056", -1.0
"基於目前國際情勢，以及進口核食會對於台灣加入國際組織有影響，我個人是贊同進口核食的，但就如同這位同學所說，該由市場機制來決定，政府能在外包裝上註明標記這是來自日本的核食，消費者也能透過這種辦法自行判斷是否要進行購買。便可以一舉兩得，而且核食的疑慮其實也要許多方面的檢測才行，消費者本身也要有能力去查資料來斷定等。4106036023", "4105053106日本福島與周邊的食品雖然是有疑慮的，但我想這就跟基因改造到食品一樣，同樣可以進口到台灣，但是在食品包裝上要表明清楚，讓消費者自行決定是否要購買。如此一來台灣不會遇到日本像WTO提出制裁的問題，也不必面對制裁後的結果，消費者也能自行選擇是否要購買日本福島的食品。", 1.0
"不僅如此，在沒有足夠的數據證明該食品遭受汙染並對人體有害的情況下，政府冒然的禁止進口不僅是破壞公平自由交易的原則，也讓國內消費者的選擇權利受限制，在沒有足夠的認知和討論之下若做出此舉，可能會遭到國際的譴責和貿易制裁，最終仍是百姓受害。（4104044019 行銷四）", "日本福島與周邊核災地區的食品在一般情形下無疑是具有疑慮的。身為一個普通人，如果有選擇的話，我也不會主動去接受可能遭受污染的食物。因為那會對我的健康造成影響。然而，如果他們能提出具公信力的報告（如以國際規格檢驗合格，甚至在重要的國際場合以這些食品宴請重要來賓）以打消疑慮，那我認為是可以進口的。 （4106037052）", 1.0
"贊同這位同學所說的，我們不能確保核食是否對身體有害，畢竟輻射對於動植物的傷害有時候是不明顯的，有可能只是一個基因的改變，但當吃到肚子經代謝後，那一個基因可能會在我們體內造成影響，或是慢性，或是立即。但因為我們也有吃其他東西，所以當影響比較嚴重時造成身體不適，常常我們也不會很明確的知道是由什麼食物所造成的，若不斷的食用，當累積毒素或突變基因到一定程度，就已經來不及了。現在探討的問題只是要不要進口，當然如果有標示清楚，要不要購買就是消費者自身的選擇，為了整體國家在國際上的利益，我認為是不用到很強硬的表明拒絕核食進口，當核食沒有市場的時候自然就會慢慢被淘汰掉。4106037036", "日本福島與周邊核災地區的食品在一般情形下無疑是具有疑慮的。身為一個普通人，如果有選擇的話，我也不會主動去接受可能遭受污染的食物。因為那會對我的健康造成影響。然而，如果他們能提出具公信力的報告（如以國際規格檢驗合格，甚至在重要的國際場合以這些食品宴請重要來賓）以打消疑慮，那我認為是可以進口的。 （4106037052）", 1.0
"這個方法乍看之下好像取得了平衡點，但我認為不太可行，基改食品因為目前仍無法證明對人體有害，所以進行標示讓消費者自行選購。但輻射食品卻是已經證實會危害健康，若是比照基改的做法去販賣，我想在看到包裝上標明「可能有輻射污染」大多數的消費者是不會買單的，至少接受度應該會比基改還要更低。如此一來若是照樣進口，必定會大量滯銷，除非有辦法解決這個問題，不然對台灣經濟還是會有很大的影響。4105043028", "4105053106日本福島與周邊的食品雖然是有疑慮的，但我想這就跟基因改造到食品一樣，同樣可以進口到台灣，但是在食品包裝上要表明清楚，讓消費者自行決定是否要購買。如此一來台灣不會遇到日本像WTO提出制裁的問題，也不必面對制裁後的結果，消費者也能自行選擇是否要購買日本福島的食品。", -1.0
"確實經過嚴格檢驗後，如果通過檢驗的話，即便進口也沒什麼關係，只是可能還是要特別標出產地，如此一來，若大眾都還是覺得它有安全上的疑慮，自然就不會去購買，而它也會自然地被市場淘汰掉，所以禁不禁止進口其實根本就不重要，它自然就會被民眾選擇。(4105021004)", "我覺得只要能經過嚴格的檢驗，通過各國的安全標準，那麼其實進口也沒差，就算有輻射殘留，只要不吃過量就好。就像反式脂肪，大家都知道有害，但政府也沒禁止它，反而只有宣導別吃太多。所以我的結論是輻射食品多少有疑慮，但沒必要禁止它，交給消費者自己選擇。（4107061027）", 1.0
"你知道日本政府拿出多少數據來證明福島地區的安全性嗎？假定日本真能證明其科學上的安全性，你覺得臺灣民意會接受嗎？民眾真能在了解科學上的安全是什麼意思嗎？光是國內對食品安全的宣導就已經七零八落了，怎麼能指望民眾對國外食品安全性的了解呢？", "4107031023藉由公投展示民意是傾向不開放核食的，代表台灣民眾對這些食品有疑慮會害怕它們，而日本又要在WTO對台灣提起訴訟，難免會傷害兩國關係，如果日本想消除疑慮的話應該要拿出科學根據來證明這些食品不會造成太大危害，再透過對大眾宣傳才能得到兩全其美的效果", -1.0
"我認為有沒有疑慮跟大眾心理是有關聯的。就像台中空汙問題，前任市長也是找了許多的專家背書，再三強調，台中空氣是有變好的，又或是提供大量數據，告訴大眾近年台中空氣是越來越好的，所以請大眾不用疑慮。這樣的資訊是傳達給市民了，但就有因此改善市民的疑慮嗎？民眾仍然會害怕，仍然會感覺空氣是越來越差，更甚至將身體的不適都怪罪於空汙問題。我想核災食品也給我類似的想法，由於等待反應結果的時間太長，就算專家背書了，又或者是天皇吃了幾口，真的就能改善台灣民眾的疑慮嗎？除外，日本政府說福島核災的輻射劑量大約是車諾比核災的1/10倍，但是至今車諾比已過了近三十年仍然像個空城，農作輻射仍然超標。4106013052", "是的，雖然已經經過了一段時間了，但是許多人對於日本的福島周邊核災地區的食品仍然抱有保守的態度，認為還是有污染甚至是反對進口，但是若是論污染的話，我覺得不管是什麼國家，都可能有這方面的污染，只是大小問題，雖然核災的影響想當嚴重，但是日本有在改善，只要做好進口的把關，我認為還是可以進口的！4105034001", -0.5
"基於目前國際情勢，以及進口核食會對於台灣加入國際組織有影響，我個人是贊同進口核食的，但就如同這位同學所說，該由市場機制來決定，政府能在外包裝上註明標記這是來自日本的核食，消費者也能透過這種辦法自行判斷是否要進行購買。便可以一舉兩得，而且核食的疑慮其實也要許多方面的檢測才行，消費者本身也要有能力去查資料來斷定等。4106036023", "4105053106日本福島與周邊的食品雖然是有疑慮的，但我想這就跟基因改造到食品一樣，同樣可以進口到台灣，但是在食品包裝上要表明清楚，讓消費者自行決定是否要購買。如此一來台灣不會遇到日本像WTO提出制裁的問題，也不必面對制裁後的結果，消費者也能自行選擇是否要購買日本福島的食品。", 1.0
"我和這位同學的見解和看法秉持著相同的觀念，其實不只是公投所造成的爭議與後果，我們更應該要了事情的本質，並從最初為何要考慮開放進口的優缺點探討起，公投只是個形式，不管這次的公投是否公正與具可看性、參考性，我們應該要好好地透過媒體，或是宣傳和辯論、舉辦公聽會的方式，讓民眾了解進口核災區食品的好壞處，可能造成的隱慮，並接過重重關卡和檢驗後，再決定是否可以接受和讓政府通過進口。4106032014", "4104044076經過核災之後，日本進口的食品在食安上讓我們有諸多疑慮。我認為這也和基改食品或是有機食品的議題差不多，因為不放心一般加工的食品，所以希望能透過有機種植的方式，讓我們在飲食上有多一層把關。雖然我們目前禁止日本進口核災相關地區的產品；不過放眼到未來的經濟情勢，這未必是長久之計，所以我認為經嚴格檢驗過後，再開放進口也不是問題！", 1.0
"輻射汙染是很難被消除的，況且日本人對有輻射汙染疑慮的產品都不敢吃了，又為什麼是我們外國人要吃呢？雖然 311是個很大的傷痛，但是我們還是要在不傷害自己的前提下維持原則，而如果這又牽扯到政治、經貿的話，那我們依然可以選擇不買，不過擺在架上的輻射汙染產品還是會影響我們的健康。4106044017 行銷二", "日本福島與周邊核災地區的食品在一般情形下無疑是具有疑慮的。身為一個普通人，如果有選擇的話，我也不會主動去接受可能遭受污染的食物。因為那會對我的健康造成影響。然而，如果他們能提出具公信力的報告（如以國際規格檢驗合格，甚至在重要的國際場合以這些食品宴請重要來賓）以打消疑慮，那我認為是可以進口的。 （4106037052）", -1.0
"4106044039我也同意這位同學的說法。我認為就像今天老師有說，如果日本天皇、日本首相、甚至大部分日本國民都有在食用以上區域之食物，並且沒有任何問題的話，真的沒有必要說一定要抵制，畢竟，抵制之後會發生的後果可能會有很多是不堪設想的，我們應該多多給台灣民眾一些正確的觀念！", "4104021052要是能提供保證，抑或是經過授權的檢驗，並能有效的證明核食是沒問題（或是不顯著影響人體的情況下），那我能贊成進口。唯獨現在台灣公民獨立思考能力不足以及政府沒有最後配套措施情況下，直接開出了不贊成進口的結果。", 1.0
"日本是一個很嚴謹的國家，若是經過日本檢驗認為核區食品是對人體沒有健康危害，那我認為就是安全的。除此之外，台灣本身對於輻射污染的食品檢驗也很嚴格。因此我認為食品本身沒問題，只是很多人的心理因素覺得沒有辦法接受而已。4104043036", "4107032039園藝一 林煜翔雖然日本福島周遭的地區在過去在過去是核災的地區，但是我認為在現今的社會當中 依然有不少居民居住在那些地區且依然有食用當地所產出的食品，雖然其背景是固然會使人會對他們的產品有疑慮，但是在不少新聞以及文章的佐證之下，我覺得應該是能夠食用的。", 1.0
"確實需要提出有利的證據來證明核食是否的的有安全疑慮。或許核食的安全性只是三人成虎，但這也是因為政府沒有多研究此問題，導致人民只能自己胡亂猜測，變得跟無頭蒼蠅一般。身為一個理科組的人，還是講求事事求證據，不會一股腦的往人多的地方衝，期盼政府能提供有利的文獻供民眾閱讀。4105037016", "日本福島與周邊核災地區的食品在一般情形下無疑是具有疑慮的。身為一個普通人，如果有選擇的話，我也不會主動去接受可能遭受污染的食物。因為那會對我的健康造成影響。然而，如果他們能提出具公信力的報告（如以國際規格檢驗合格，甚至在重要的國際場合以這些食品宴請重要來賓）以打消疑慮，那我認為是可以進口的。 （4106037052）", 1.0
"我相信日本政府會嚴格把關這些地區的食品，一定會將有疑慮的食品捨棄，有過安全標準的才出口，日本人的做事態度是世界上數一數二嚴謹的，我是願意相信日本政府的，只是如果真的進口了我還是少買為上策，但我是支持進口的，以維持WTO的原則。行銷二 4106044042 彭康閔", "哪裡曾經是核爆的地方，因此土地跟其他的水源都有被污染的可能。日本人自己都不敢食用了，還想把她銷售到其他國家。個人認為是一件不太優的一件事，只要日本自己人敢吃或者說把他放到一些非常重要的場合吃，我想外銷應該就不會造成這麼大的影響了。財金二 4106021057 廖柏翔", -1.0
"4104036060在消費者自由選擇輻射食品或者基改食品有兩個前提：1.資訊對稱性。消費者需要掌握足夠的資訊取得能力，生產者像是餐廳、小吃店或者超市、傳統市場等，前端鏈販售者需要提供足夠資訊給消費者。然而，消費者能完全確定買的是不是輻射食品或基改食品嗎？2.貧富與資源分配。較弱勢的消費者在錢不夠或者接受物資補助時，有選擇的餘地嗎？綜合上述兩點，不論是否開放進口，我認為最重要的是消費者“知”的權利需要被注重，生產者需要提供足夠資訊。", "或許日本輻射食品在安全上是有疑慮的，但是這些輻射食品是經過日本檢驗來台再次檢驗的，檢驗在安全標準以內，就算進口來台，台灣消費者依然有選擇權，為何要如此排斥，就如同基因改良食品一樣，消費者買不買單政府無法控制，如此以來，國家在世界貿易上依然可履行公平貿易，不打壞國際貿易之關係，而國家人民依然可以選擇是否接受。4104043041", -0.5
"4106013008 歷史二 劉慶祥只要標示明確，其實會在意的人自然就會有依據可以去決定是否購買這些充滿爭議的產品。在民主社會裡面，人人都有絕對的選擇權。你可以選擇你想要的，但不能杜絕你不喜歡選項的存在。只要在資訊對等且充足的情況下，它不損害到你、或者社會大眾的權益，你有決定不選擇他。但一切都建立在尊重的前提之下，個人的好惡不應該左右別人支持這個選項。於這個事件上也是一樣，不應該只因為覺得自己不想吃核災區出產的產品就輕易否決別國進口的權利。國家在這個事件上應該做好產地標示的把關，而消費者應該正視自己選擇的權利而不是把一切責任推諉給政府。", "4105053106日本福島與周邊的食品雖然是有疑慮的，但我想這就跟基因改造到食品一樣，同樣可以進口到台灣，但是在食品包裝上要表明清楚，讓消費者自行決定是否要購買。如此一來台灣不會遇到日本像WTO提出制裁的問題，也不必面對制裁後的結果，消費者也能自行選擇是否要購買日本福島的食品。", 1.0
"4106021022我同意上述的看法，因為在目前尚未確定核災地區食品完全無疑慮的情況下，屈就於經濟發展而貿然同意核食進口可能對人民的健康造成傷害。政府應該思考檢驗核食的配套，如果確認安全無虞再進口；否則，目前國人是不會輕易允許進口的。", "4105021012 財金三 林冠廷我覺得有核輻射污染之疑慮，如果吃了難保會不會有人體傷害，引發癌症等就像基改食物也被人們疑慮未來是否會影響身體，短期可能看不出但長期可能會對身體有不良影響，311地震農民們或許可以藉由轉型因為人民多會有疑慮畢竟輻射不是一兩天就消失的，政府可以輔導農民們轉型", 1.0
"日本方面一直對外宣稱他們的食品是非常安全的，希望其他國家准許進口。這次台灣還透過公投顯示大部分台灣人是不希望核食進口，但我覺的這件事並不能單從公投就決定要進口或不進口，應該要有足夠且真實的科學證據來證明才能下定論。(4106037014)", " 日本福島與周邊核災地區的食品是有疑慮的", -0.5
"一個地區一旦發生核汙染事件，等待其汙染消失需要極長的時間，雖然當地的食品或許已經通過了各種檢驗並且合格，但是在民眾心裡，還是會有怕怕的感覺，畢竟當地發生核汙染這件事已經對當地食物形成有疑慮的第一印象了，我認為除非時間已經過了很久，否則民眾對食品的疑慮不會消失。4107061014", " 日本福島與周邊核災地區的食品是有疑慮的", 1.0
"我覺得只要能經過嚴格的檢驗，通過各國的安全標準，那麼其實進口也沒差，就算有輻射殘留，只要不吃過量就好。就像反式脂肪，大家都知道有害，但政府也沒禁止它，反而只有宣導別吃太多。所以我的結論是輻射食品多少有疑慮，但沒必要禁止它，交給消費者自己選擇。（4107061027）", " 日本福島與周邊核災地區的食品是有疑慮的", -0.5
"4107031023藉由公投展示民意是傾向不開放核食的，代表台灣民眾對這些食品有疑慮會害怕它們，而日本又要在WTO對台灣提起訴訟，難免會傷害兩國關係，如果日本想消除疑慮的話應該要拿出科學根據來證明這些食品不會造成太大危害，再透過對大眾宣傳才能得到兩全其美的效果", " 日本福島與周邊核災地區的食品是有疑慮的", 1.0
"4107031007我認為要立下一個公投來完全禁止日本福島與周邊核災地區的食物的進口是一個多餘且不理智的行為。除了課堂上老師提到那些禁止進口後，日本會採取的行為對我們的影響外，如果我們選擇開放，可以有其他的措施，例如強制表示為何地區，又或著其實我們可以相信我們對於食品安全那比歐盟還嚴格的標準。", " 日本福島與周邊核災地區的食品是有疑慮的", -0.5
"我認為大家對核食的恐懼出自於不正確的既有印象，也就是不夠了解。而政府不讓核食進口，也不過是為了安定民心所訂定的因噎廢食條款。難道同樣的食物在日本沒有輻射，坐個飛機飛來台灣就會有輻射嗎？為什麼以核養綠案通過了，核食卻有這麼多的反對者？況且反對核食進口，要加入CPTPP更是難上加難。4106021051 財金二", " 日本福島與周邊核災地區的食品是有疑慮的", -1.0
"確實核災地區的輻射量不是那麼容易就降低到零，所以是有疑慮的。但是，要生產的話那必定要有人，有人在生活的地方那輻射量應該不可能高到會明顯的犧牲自己去居住，再者，日本不可能因為是自己人就放寬檢查讓有輻射問題的產品在國內流通。雖然不能說輻射量為零，但只要符合規定我想就可以進口，不過要附上標注產地的條件，就像牛肉那樣，民眾會自己選擇，會害怕的人自己會去注意吧。4104062125", " 日本福島與周邊核災地區的食品是有疑慮的", -0.5
"是的，雖然已經經過了一段時間了，但是許多人對於日本的福島周邊核災地區的食品仍然抱有保守的態度，認為還是有污染甚至是反對進口，但是若是論污染的話，我覺得不管是什麼國家，都可能有這方面的污染，只是大小問題，雖然核災的影響想當嚴重，但是日本有在改善，只要做好進口的把關，我認為還是可以進口的！4105034001", " 日本福島與周邊核災地區的食品是有疑慮的", 1.0
"4106042022我覺得要看到底有沒有通過檢核畢竟就這樣禁止別人出口會讓人覺得很莫名其妙如果真的那些食品是有問題的那當然禁止但是若是安全的話基於公平自由貿易原則勢必要進口只希望台灣不要跟韓國一樣搞到最後還去上訴甚至直接退出WTO鬧笑話", " 日本福島與周邊核災地區的食品是有疑慮的", -0.5
"沒有明顯的科學根據證明日本的這些核災食品食用後會對人體造成危害，如果其他國家都願意進口這些食品，那為什麼台灣要做這件格格不入的事情呢？進口並不代表一定要買，但不進口是否代表著跟世界自由貿易潮流相違背呢？4107011023 中文一", " 日本福島與周邊核災地區的食品是有疑慮的", -1.0
"4106044007日本由於過去某些地區受到核輻射的影響，很多種植出來的食物都含過量的重金屬，這讓很多國家都很怕進口日本的食物，但是日本自從核輻射過後，他們不斷的去拯救他們的核輻射地區，如果他們經過種種努力後，改良後的食物是國際衛生署甚至是各個國家衛生署核可的話，我覺得台灣是可以進口日本食品的。", " 日本福島與周邊核災地區的食品是有疑慮的", -1.0
"並不是全部的食物都有輻射殘留，也有一些輻射值在安全範圍內，所以我認為只要能夠通過層層檢驗的產品，對於消費者而言都是安全且可接受的。對於進口有輻射疑慮的產品，要用更嚴格的標準來把關，不僅讓我國消費者能夠安心，也有助於日本福島地區的產品外銷。4107032035", " 日本福島與周邊核災地區的食品是有疑慮的", -0.5
"我認為當初福島核災所造成的污染多少都已經影響到當地的環境與生態，這些產品就好像基因改造食品一樣，雖然沒有最直接的證據證實對人體，但不代表不會對我們造成傷害，有些人不在意但有些人就是會擔心。此外，日本與台灣的關係近年來有逐漸好轉之趨勢，這次的事件有可能會對雙方的關係產生嫌隙。4107031056", " 日本福島與周邊核災地區的食品是有疑慮的", 1.0
"4105021012 財金三 林冠廷我覺得有核輻射污染之疑慮，如果吃了難保會不會有人體傷害，引發癌症等就像基改食物也被人們疑慮未來是否會影響身體，短期可能看不出但長期可能會對身體有不良影響，311地震農民們或許可以藉由轉型因為人民多會有疑慮畢竟輻射不是一兩天就消失的，政府可以輔導農民們轉型", " 日本福島與周邊核災地區的食品是有疑慮的", 1.0
"4106052049 我認為核食是否有疑慮目前沒有明確的報告可以支持，若是一昧的拒絕核食的進口不但會破壞兩國的友誼，更有可能阻礙自己國家的貿易出口情形，因此我認為禁止進口是不明智的，我們可以要求表明產地，消費者可以拒買來降低進口量，讓市場機制淘汰商品，這樣就可以降低摩擦以及日本的反感。", " 日本福島與周邊核災地區的食品是有疑慮的", -1.0
"我認為經過了一次輻射汙染的摧殘，當地的農漁產品已經很難再恢復往日的樣貌，是需要經過百年的時間甚至更久才會消散，不應該去承受這樣的風險來讓自己的生命，甚至下一代的生命受到威脅，若經檢測發現是可食用的，但哪怕是造成一名受害者，政府都不知要如何向其交代，所以杜絕可能受感染的機率，以防止不可抹滅的後患。", " 日本福島與周邊核災地區的食品是有疑慮的", 1.0
